Dependency=Geometry Building Type RECS to ACS	Dependency=Location EPW	Option=<1940	Option=1940-59s	Option=1960-79s	Option=1980-99s	Option=2000-09s	Option=2010s	Count
20 to 49 Unit	USA_OR_Astoria.Rgnl.AP.727910_TMY3.epw	0.130922411	0.078357013	0.254559797	0.351572869	0.184587911	0	951.8704746
20 to 49 Unit	USA_OR_Burns.Muni.AP.726830_TMY3.epw	0.000419506	0.107466854	0.284810095	0.541880159	0.065346112	7.73E-05	232.7545355
20 to 49 Unit	USA_OR_Eugene-Mahlon.Sweet.AP.726930_TMY3.epw	0.018378433	0.077426275	0.364598332	0.262441587	0.208955411	0.068199963	3903.419762
20 to 49 Unit	USA_OR_Medford-Rogue.Valley.Intl.AP.725970_TMY3.epw	0.101862089	0.074637394	0.324270464	0.233100899	0.214365845	0.051763309	2669.441132
20 to 49 Unit	USA_OR_North.Bend.Muni.AP.726917_TMY3.epw	0.131330016	0.072248588	0.37134418	0.291301802	0.086721515	0.0470539	1701.889452
20 to 49 Unit	USA_OR_Pendleton-Eastern.Oregon.Rgnl.AP.726880_TMY3.epw	0.068484451	0.070044839	0.487621369	0.227575657	0.12983993	0.016433755	4364.84191
20 to 49 Unit	USA_OR_Portland.Intl.AP.726980_TMY3.epw	0.144864277	0.066348338	0.302958487	0.307578801	0.157598055	0.020652042	33909.40038
20 to 49 Unit	USA_OR_Redmond-Roberts.Field.726835_TMY3.epw	0.004516212	0.061763047	0.288750909	0.440624447	0.194040617	0.010304767	982.7407395
20 to 49 Unit	USA_OR_Salem-McNary.Field.726940_TMY3.epw	0.028064368	0.073235245	0.421662749	0.312403212	0.149614521	0.015019904	6892.427283
20 to 49 Unit	USA_PA_Allentown-Lehigh.Valley.Intl.AP.725170_TMY3.epw	0.111149889	0.115602468	0.388043991	0.235126155	0.115426399	0.034651097	13592.14718
20 to 49 Unit	USA_PA_Bradford.Rgnl.AP.725266_TMY3.epw	0.217444551	0.092765682	0.18999442	0.397586939	0.093348261	0.008860147	2933.57147
20 to 49 Unit	USA_PA_Erie.Intl.AP.725260_TMY3.epw	0.098353105	0.075721358	0.368383369	0.309736968	0.104744385	0.043060815	3028.313949
20 to 49 Unit	USA_PA_Harrisburg-Capital.City.AP.725118_TMY3.epw	0.156974084	0.098850334	0.271469521	0.28299301	0.150883945	0.038829105	9146.10425
20 to 49 Unit	USA_PA_Philadelphia.Intl.AP.724080_TMY3.epw	0.140368721	0.179440133	0.348506104	0.199910684	0.109705739	0.022068618	47625.62553
20 to 49 Unit	USA_PA_Pittsburgh.Intl.AP.725200_TMY3.epw	0.112888867	0.142290684	0.361004962	0.262270951	0.102092854	0.019451681	28107.57786
20 to 49 Unit	USA_PA_Wilkes-Barre-Scranton.Intl.AP.725130_TMY3.epw	0.210318743	0.103167992	0.296173985	0.270133373	0.100337608	0.0198683	4020.881973
20 to 49 Unit	USA_PA_Williamsport.Rgnl.AP.725140_TMY3.epw	0.107202423	0.098170456	0.285757759	0.389531945	0.103885588	0.015451828	5667.243272
20 to 49 Unit	USA_RI_Providence-T.F.Green.State.AP.725070_TMY3.epw	0.170825849	0.087757314	0.315987241	0.308597949	0.100430027	0.016401619	18572.238
20 to 49 Unit	USA_SC_Charleston.Intl.AP.722080_TMY3.epw	0.022571234	0.013517898	0.125294091	0.287418783	0.468117892	0.083080101	8426.717454
20 to 49 Unit	USA_SC_Columbia.Metro.AP.723100_TMY3.epw	0.019499227	0.017808121	0.187915963	0.378112698	0.339040663	0.057623327	9117.80937
20 to 49 Unit	USA_SC_Greer.Greenville-Spartanburg.AP.723120_TMY3.epw	0.018992144	0.036498387	0.169489124	0.400034099	0.321866912	0.053119334	10145.31908
20 to 49 Unit	USA_SD_Huron.Rgnl.AP.726540_TMY3.epw	0.078350376	0.026603456	0.355433428	0.325755136	0.177574696	0.036282907	1803.483154
20 to 49 Unit	USA_SD_Pierre.Muni.AP.726686_TMY3.epw	0.092468249	0.063865081	0.326592616	0.406734935	0.108712978	0.001626141	593.5237783
20 to 49 Unit	USA_SD_Rapid.City.Rgnl.AP.726620_TMY3.epw	0.033568682	0.060220814	0.404963124	0.369357005	0.110950541	0.020939834	2813.196355
20 to 49 Unit	USA_SD_Sioux.Falls-Foss.Field.726510_TMY3.epw	0.030782866	0.027853968	0.338882507	0.402776021	0.153737192	0.045967446	8298.129406
20 to 49 Unit	USA_TN_Bristol-TriCities.Rgnl.AP.723183_TMY3.epw	0.026351531	0.042833698	0.262800812	0.407470169	0.209406404	0.051137386	5036.591997
20 to 49 Unit	USA_TN_Chattanooga-Lovell.Field.AP.723240_TMY3.epw	0.070425807	0.063294701	0.218797468	0.388132685	0.211565257	0.047784082	5805.376154
20 to 49 Unit	USA_TN_Knoxville-McGhee.Tyson.AP.723260_TMY3.epw	0.047129219	0.043685049	0.316548797	0.340692737	0.198599952	0.053344246	9744.322295
20 to 49 Unit	USA_TN_Memphis.Intl.AP.723340_TMY3.epw	0.079410072	0.087416931	0.273871635	0.347091008	0.165122579	0.047087775	10300.27098
20 to 49 Unit	USA_TN_Nashville.Intl.AP.723270_TMY3.epw	0.017527035	0.04493791	0.304520376	0.367711145	0.207095278	0.058208255	23755.71565
20 to 49 Unit	USA_TX_Abilene.Rgnl.AP.722660_TMY3.epw	0.069472944	0.090760573	0.279732619	0.344381237	0.168429208	0.047223419	1050.479668
20 to 49 Unit	USA_TX_Amarillo.Intl.AP.723630_TMY3.epw	0.047644714	0.119484265	0.372357971	0.244225554	0.211739232	0.004548265	2846.353261
20 to 49 Unit	USA_TX_Austin-Mueller.Muni.AP.722540_TMY3.epw	0.004337557	0.024151015	0.207968571	0.414760073	0.298685374	0.05009741	40653.69484
20 to 49 Unit	USA_TX_Brownsville-South.Padre.Island.AP.722500_TMY3.epw	0.007136529	0.045154824	0.305729338	0.374649289	0.244346938	0.022983081	3974.40369
20 to 49 Unit	USA_TX_Corpus.Christi.Intl.AP.722510_TMY3.epw	0.00797278	0.055533197	0.276156113	0.431936434	0.217654055	0.01074742	4974.896393
20 to 49 Unit	USA_TX_Dallas-Fort.Worth.Intl.AP.722590_TMY3.epw	0.013977636	0.040666201	0.233677035	0.445792121	0.2279476	0.037939408	100991.0242
20 to 49 Unit	USA_TX_El.Paso.Intl.AP.722700_TMY3.epw	0.044754023	0.070701684	0.354976572	0.344718609	0.155215842	0.029633271	6831.241035
20 to 49 Unit	USA_TX_Houston-Bush.Intercontinental.AP.722430_TMY3.epw	0.010667873	0.039101284	0.342188345	0.322456122	0.238463739	0.047122636	96365.57704
20 to 49 Unit	USA_TX_Lubbock.Intl.AP.722670_TMY3.epw	0.015819176	0.051199262	0.334367189	0.308134169	0.233080053	0.05740015	3966.2832
20 to 49 Unit	USA_TX_Lufkin-Angelina.Co.AP.722446_TMY3.epw	0.016510009	0.044405272	0.288071503	0.373392234	0.225857948	0.051763034	3159.362537
20 to 49 Unit	USA_TX_Midland.Intl.AP.722650_TMY3.epw	0.007169415	0.105725112	0.323956432	0.326984558	0.143391389	0.092773094	2568.662151
20 to 49 Unit	USA_TX_Port.Arthur-Jefferson.Co.AP.722410_TMY3.epw	0.03371293	0.039522647	0.328042019	0.299783384	0.251008611	0.047930408	1651.115235
20 to 49 Unit	USA_TX_San.Angelo-Mathis.AP.722630_TMY3.epw	0.003921465	0.042547261	0.521342045	0.359550065	0.044372208	0.028266956	1304.722648
20 to 49 Unit	USA_TX_San.Antonio.Intl.AP.722530_TMY3.epw	0.017690935	0.032223133	0.19562448	0.319680679	0.363824742	0.070956031	25490.6698
20 to 49 Unit	USA_TX_Victoria.Rgnl.AP.722550_TMY3.epw	0.000348631	0.090231941	0.324025189	0.468566579	0.09216462	0.024663041	638.0412486
20 to 49 Unit	USA_TX_Waco.Rgnl.AP.722560_TMY3.epw	0.013372187	0.060761214	0.418303655	0.353353059	0.138361128	0.015848758	4457.720804
20 to 49 Unit	USA_TX_Wichita.Falls.Muni.AP.723510_TMY3.epw	0.054571968	0.063889003	0.22326492	0.350689389	0.231111332	0.076473388	2174.552186
20 to 49 Unit	USA_UT_Cedar.City.Muni.AP.724755_TMY3.epw	0.037140954	0.011835385	0.17759134	0.53377625	0.231476389	0.008179681	992.5890322
20 to 49 Unit	USA_UT_Salt.Lake.City.Intl.AP.725720_TMY3.epw	0.062801344	0.038013464	0.278447581	0.355638693	0.190695333	0.074403585	24805.08992
20 to 49 Unit	USA_VA_Lynchburg.Rgnl.AP-Preston.Glen.Field.724100_TMY3.epw	0.082633981	0.026459191	0.171331052	0.264701969	0.348032596	0.106841211	2936.837615
20 to 49 Unit	USA_VA_Norfolk.Intl.AP.723080_TMY3.epw	0.058827607	0.046343136	0.221494746	0.358777527	0.25857578	0.055981204	13084.75265
20 to 49 Unit	USA_VA_Richmond.Intl.AP.724010_TMY3.epw	0.147504642	0.074188934	0.211822458	0.288914478	0.214778818	0.06279067	11831.18974
20 to 49 Unit	USA_VA_Roanoke.Rgnl.AP-Woodrum.Field.724110_TMY3.epw	0.098028564	0.056918561	0.370944413	0.336934908	0.12792574	0.009247816	4206.774568
20 to 49 Unit	USA_VA_Sterling-Washington.Dulles.Intl.AP.724030_TMY3.epw	0.116262936	0.153883025	0.231302111	0.289550905	0.182345237	0.026655787	52330.99139
20 to 49 Unit	USA_VT_Burlington.Intl.AP.726170_TMY3.epw	0.20972154	0.098230371	0.1579001	0.280285086	0.207788303	0.0460746	5226.140305
20 to 49 Unit	USA_WA_Olympia.AP.727920_TMY3.epw	0.07731591	0.081766212	0.32561032	0.332807779	0.1470974	0.035402378	3970.012335
20 to 49 Unit	USA_WA_Quillayute.State.AP.727970_TMY3.epw	0.123745058	0.057616604	0.220325407	0.332448999	0.255667271	0.010196661	3363.110436
20 to 49 Unit	USA_WA_Seattle-Tacoma.Intl.AP.727930_TMY3.epw	0.111974459	0.072069933	0.30325795	0.350142243	0.144272353	0.018283063	85458.78712
20 to 49 Unit	USA_WA_Spokane.Intl.AP.727850_TMY3.epw	0.122370731	0.05148802	0.286195607	0.289538393	0.191440928	0.058966321	11029.77902
20 to 49 Unit	USA_WA_Yakima.Air.Terminal-McAllister.Field.727810_TMY3.epw	0.076284566	0.08484846	0.335913059	0.31918321	0.15303526	0.030735445	4293.686994
20 to 49 Unit	USA_WI_Eau.Claire.County.AP.726435_TMY3.epw	0.103013862	0.069174354	0.224923124	0.348337117	0.236834456	0.017717088	4888.348107
20 to 49 Unit	USA_WI_Green.Bay-Austin.Straubel.Intl.AP.726450_TMY3.epw	0.103091399	0.06689848	0.301480536	0.333701336	0.167936017	0.026892231	11709.66538
20 to 49 Unit	USA_WI_La.Crosse.Muni.AP.726430_TMY3.epw	0.116132677	0.056307923	0.234789171	0.381159666	0.169513408	0.042097156	4228.785384
20 to 49 Unit	USA_WI_Madison-Dane.County.Rgnl.AP.726410_TMY3.epw	0.048586631	0.049519138	0.267147262	0.359839462	0.242568259	0.032339247	25310.03646
20 to 49 Unit	USA_WI_Milwaukee-Mitchell.Intl.AP.726400_TMY3.epw	0.141985343	0.123351316	0.318383371	0.265489757	0.137187094	0.013603119	40445.0724
20 to 49 Unit	USA_WV_Charleston-Yeager.AP.724140_TMY3.epw	0.065027614	0.128229964	0.361915335	0.318213602	0.103649674	0.02296381	3345.506063
20 to 49 Unit	USA_WV_Elkins-Randolph.County.AP.724170_TMY3.epw	0.108213442	0.078956203	0.223448503	0.429715586	0.131063301	0.028602965	2100.898179
20 to 49 Unit	USA_WV_Huntington-Tri.State.Walker.Long.Field.724250_TMY3.epw	0.104466991	0.062660089	0.369759435	0.314881207	0.127126125	0.021106153	2838.741946
20 to 49 Unit	USA_WY_Casper-Natrona.County.Intl.AP.725690_TMY3.epw	0.043759498	0.003505379	0.503467303	0.203773331	0.102192042	0.143302447	1393.39148
20 to 49 Unit	USA_WY_Cheyenne.Muni.AP.725640_TMY3.epw	0.146560787	0.151452386	0.334301037	0.226412276	0.092356013	0.0489175	1312.781738
20 to 49 Unit	USA_WY_Green.River-Greater.Green.River.Intergalactic.Spaceport.725744_TMY3.epw	0.007446374	0.015275361	0.426850178	0.328880788	0.158898494	0.062648804	940.4238737
20 to 49 Unit	USA_WY_Lander-Hunt.Field.725760_TMY3.epw	0.118827453	0.091340765	0.243034703	0.472669873	0.074127206	0	254.7759933
20 to 49 Unit	USA_WY_Sheridan.County.AP.726660_TMY3.epw	0.016028703	0	0.226931387	0.343727693	0.339388241	0.073923976	950.1633679
3 or 4 Unit	USA_AL_Birmingham.Muni.AP.722280_TMY3.epw	0.048381446	0.160937224	0.359490631	0.293128597	0.126104421	0.011957681	15524.05609
3 or 4 Unit	USA_AL_Huntsville.Intl.AP-Jones.Field.723230_TMY3.epw	0.021898874	0.118640173	0.347127045	0.380863093	0.112263954	0.019206861	13923.22466
3 or 4 Unit	USA_AL_Mobile-Rgnl.AP.722230_TMY3.epw	0.026217416	0.062522374	0.30267851	0.416406258	0.17171083	0.020464612	21297.94008
3 or 4 Unit	USA_AL_Montgomery-Dannelly.Field.722260_TMY3.epw	0.044013176	0.103137602	0.320615637	0.374404557	0.137467123	0.020361904	13091.89449
3 or 4 Unit	USA_AR_Fort.Smith.Rgnl.AP.723440_TMY3.epw	0.027044615	0.048927149	0.313560742	0.436371044	0.148099437	0.025997012	9085.864802
3 or 4 Unit	USA_AR_Little.Rock-Adams.Field.723403_TMY3.epw	0.038002779	0.039265173	0.304560854	0.421265518	0.174013877	0.022891798	14875.81591
3 or 4 Unit	USA_AZ_Flagstaff-Pulliam.AP.723755_TMY3.epw	0.025357619	0.055655949	0.302626632	0.415526348	0.193413377	0.007420075	3077.180783
3 or 4 Unit	USA_AZ_Phoenix-Sky.Harbor.Intl.AP.722780_TMY3.epw	0.010747201	0.069563906	0.291252786	0.46421548	0.151849325	0.012371301	55747.14097
3 or 4 Unit	USA_AZ_Prescott-Love.Field.723723_TMY3.epw	0.060570137	0.057681644	0.281852825	0.455270714	0.123582464	0.021042216	3522.198606
3 or 4 Unit	USA_AZ_Tucson.Intl.AP.722740_TMY3.epw	0.040848196	0.116828804	0.368301506	0.34595702	0.122108049	0.005956426	13377.51305
3 or 4 Unit	USA_CA_Arcata.AP.725945_TMY3.epw	0.112763554	0.105819186	0.333884943	0.359259991	0.076320693	0.011951633	8822.737058
3 or 4 Unit	USA_CA_Bakersfield-Meadows.Field.723840_TMY3.epw	0.043146114	0.095984655	0.396002843	0.324610731	0.130547167	0.009708489	16611.4248
3 or 4 Unit	USA_CA_Barstow.Daggett.AP.723815_TMY3.epw	0.019475346	0.101991093	0.377035474	0.402629568	0.08980846	0.009060058	21225.15671
3 or 4 Unit	USA_CA_Fresno.Air.Terminal.723890_TMY3.epw	0.034452332	0.092549945	0.339578465	0.371819736	0.138489222	0.023110301	37402.98483
3 or 4 Unit	USA_CA_Long.Beach-Daugherty.Field.722970_TMY3.epw	0.052728816	0.180887395	0.44732532	0.268375745	0.045710455	0.004972268	160100.5546
3 or 4 Unit	USA_CA_Los.Angeles.Intl.AP.722950_TMY3.epw	0.190227863	0.269473864	0.315986284	0.181664008	0.039435735	0.003212246	132022.3138
3 or 4 Unit	USA_CA_Sacramento.Exec.AP.724830_TMY3.epw	0.057898761	0.106964388	0.41295324	0.318646538	0.090753911	0.012783163	71896.24475
3 or 4 Unit	USA_CA_San.Diego-Lindbergh.Field.722900_TMY3.epw	0.037775116	0.09186891	0.36649782	0.381427121	0.111093199	0.011337832	65147.56312
3 or 4 Unit	USA_CA_San.Francisco.Intl.AP.724940_TMY3.epw	0.231467179	0.15258672	0.356980048	0.208354506	0.043674065	0.006937481	171841.3385
3 or 4 Unit	USA_CA_Santa.Maria.Public.AP.723940_TMY3.epw	0.039621378	0.139807289	0.394687653	0.312010178	0.0971548	0.016718701	13657.0775
3 or 4 Unit	USA_CO_Alamosa.Muni.AP.724620_TMY3.epw	0.051996808	0.122695689	0.302573143	0.314711055	0.207556671	0.000466635	2152.534416
3 or 4 Unit	USA_CO_Boulder-Broomfield-Jefferson.County.AP.724699_TMY3.epw	0.091973062	0.10753478	0.35163233	0.301643372	0.135192946	0.012023511	38018.16242
3 or 4 Unit	USA_CO_Colorado.Springs-Peterson.Field.724660_TMY3.epw	0.035969337	0.092350642	0.31377767	0.398225097	0.156059487	0.003617766	14065.47659
3 or 4 Unit	USA_CO_Eagle.County.Rgnl.AP.724675_TMY3.epw	0.01044166	0.021150723	0.341585209	0.435842882	0.183392369	0.007587157	3843.146211
3 or 4 Unit	USA_CO_Grand.Junction-Walker.Field.724760_TMY3.epw	0.019127355	0.068851482	0.381673159	0.361518779	0.147715172	0.021114053	4702.454465
3 or 4 Unit	USA_CO_Pueblo.Mem.AP.724640_TMY3.epw	0.132083694	0.148160067	0.303768487	0.286250463	0.115584666	0.014152621	2550.425898
3 or 4 Unit	USA_CT_Bridgeport-Sikorsky.Mem.AP.725040_TMY3.epw	0.363117562	0.175881529	0.253218159	0.159769672	0.041921412	0.006091666	66461.02232
3 or 4 Unit	USA_CT_Hartford-Bradley.Intl.AP.725080_TMY3.epw	0.418746502	0.163273075	0.225608328	0.155203921	0.032503815	0.00466436	74759.95991
3 or 4 Unit	USA_DE_Wilmington-New.Castle.County.AP.724089_TMY3.epw	0.257462743	0.189501664	0.274970534	0.19018712	0.079585762	0.008292177	14685.61163
3 or 4 Unit	USA_FL_Daytona.Beach.Intl.AP.722056_TMY3.epw	0.042668183	0.067501113	0.289795114	0.457955613	0.132922611	0.009157366	11256.69034
3 or 4 Unit	USA_FL_Jacksonville.Intl.AP.722060_TMY3.epw	0.0495459	0.109536575	0.351420636	0.368482877	0.114503107	0.006510906	25071.68887
3 or 4 Unit	USA_FL_Key.West.Intl.AP.722010_TMY3.epw	0.277763963	0.243939965	0.278123837	0.14472782	0.055444415	0	1121.124359
3 or 4 Unit	USA_FL_Miami.Intl.AP.722020_TMY3.epw	0.038681398	0.135340535	0.333557006	0.327883898	0.155011295	0.009525867	70241.40841
3 or 4 Unit	USA_FL_Orlando.Intl.AP.722050_TMY3.epw	0.025197684	0.051404339	0.334150965	0.42624901	0.146223539	0.016774463	93644.4775
3 or 4 Unit	USA_FL_Tallahassee.Rgnl.AP.722140_TMY3.epw	0.018349893	0.08742318	0.31821735	0.436009766	0.127996102	0.012003709	18204.79872
3 or 4 Unit	USA_FL_West.Palm.Beach.Intl.AP.722030_TMY3.epw	0.013777383	0.040893071	0.313489635	0.514246753	0.110027511	0.007565647	54737.16495
3 or 4 Unit	USA_GA_Athens-Ben.Epps.AP.723110_TMY3.epw	0.030355028	0.109985268	0.328748472	0.409601247	0.108772634	0.012537351	7082.134727
3 or 4 Unit	USA_GA_Atlanta-Hartsfield-Jackson.Intl.AP.722190_TMY3.epw	0.041154638	0.081345843	0.31922412	0.388801925	0.159874329	0.009599145	49017.37502
3 or 4 Unit	USA_GA_Augusta-Bush-Field.722180_TMY3.epw	0.033015522	0.073049168	0.301660248	0.41903914	0.135434619	0.037801303	8119.742834
3 or 4 Unit	USA_GA_Columbus.Metro.AP.722255_TMY3.epw	0.047040906	0.115396967	0.291757224	0.307902721	0.191425141	0.046477042	10365.65181
3 or 4 Unit	USA_GA_Macon-Middle.Georgia.Rgnl.AP.722170_TMY3.epw	0.041038119	0.081363732	0.288302836	0.391652533	0.173896922	0.023745859	11044.06748
3 or 4 Unit	USA_GA_Savannah.Intl.AP.722070_TMY3.epw	0.07766335	0.108227356	0.234706943	0.374066977	0.170711319	0.034624055	13361.36981
3 or 4 Unit	USA_IA_Des.Moines.Intl.AP.725460_TMY3.epw	0.161342218	0.108227193	0.375540003	0.245459831	0.10081704	0.008613716	10526.12463
3 or 4 Unit	USA_IA_Mason.City.Muni.AP.725485_TMY3.epw	0.183541392	0.13305789	0.403126018	0.224942548	0.052095456	0.003236696	3925.450451
3 or 4 Unit	USA_IA_Sioux.City-Sioux.Gateway.AP.725570_TMY3.epw	0.129105811	0.107004648	0.382391703	0.277930518	0.081013762	0.022553558	3144.862918
3 or 4 Unit	USA_IA_Waterloo.Muni.AP.725480_TMY3.epw	0.216897243	0.053604329	0.326372248	0.291363772	0.093435622	0.018326785	9271.284893
3 or 4 Unit	USA_ID_Boise.Air.Terminal.726810_TMY3.epw	0.046943715	0.05891713	0.274996394	0.352446712	0.243399653	0.023296397	11377.83073
3 or 4 Unit	USA_ID_Pocatello.Muni.AP.725780_TMY3.epw	0.047094745	0.083607127	0.285738376	0.312135346	0.238602491	0.032821915	10694.79039
3 or 4 Unit	USA_IL_Chicago-OHare.Intl.AP.725300_TMY3.epw	0.438518039	0.148903247	0.182116483	0.154066925	0.072284241	0.004111065	247168.8216
3 or 4 Unit	USA_IL_Moline-Quad.City.Intl.AP.725440_TMY3.epw	0.241595795	0.131103292	0.306605174	0.22883147	0.077265773	0.014598496	14768.56027
3 or 4 Unit	USA_IL_Peoria-Greater.Peoria.AP.725320_TMY3.epw	0.207119527	0.113019781	0.34528258	0.213360393	0.116148279	0.00506944	13966.58812
3 or 4 Unit	USA_IL_Rockford-Greater.Rockford.AP.725430_TMY3.epw	0.216919192	0.130863018	0.250574559	0.255537693	0.130909516	0.015196023	14314.63701
3 or 4 Unit	USA_IL_Springfield-Capital.AP.724390_TMY3.epw	0.14167774	0.144748651	0.352253484	0.250507911	0.095656369	0.015155844	10534.02929
3 or 4 Unit	USA_IN_Evansville.Rgnl.AP.724320_TMY3.epw	0.106154845	0.105581265	0.345623526	0.312273629	0.111257423	0.019109312	17438.57712
3 or 4 Unit	USA_IN_Fort.Wayne.Intl.AP.725330_TMY3.epw	0.219197701	0.110920288	0.326103351	0.267249028	0.069877572	0.006652061	11912.5657
3 or 4 Unit	USA_IN_Indianapolis.Intl.AP.724380_TMY3.epw	0.115016291	0.086210669	0.356883444	0.327503162	0.093168649	0.021217785	45315.7453
3 or 4 Unit	USA_IN_South.Bend-Michiana.Rgnl.AP.725350_TMY3.epw	0.223804008	0.124647253	0.295949573	0.292001168	0.056618272	0.006979726	13426.61676
3 or 4 Unit	USA_KS_Dodge.City.Rgnl.AP.724510_TMY3.epw	0.058560693	0.088525359	0.392564719	0.351375758	0.105352742	0.003620729	3446.338153
3 or 4 Unit	USA_KS_Goodland-Renner.Field.724650_TMY3.epw	0.073266952	0.163893144	0.45363859	0.26509178	0.044109534	0	1058.436442
3 or 4 Unit	USA_KS_Topeka-Phillip.Billard.Muni.AP.724560_TMY3.epw	0.127956334	0.073271555	0.389938718	0.281965592	0.109352655	0.017515147	9463.55596
3 or 4 Unit	USA_KS_Wichita-Mid.Continent.AP.724500_TMY3.epw	0.092745725	0.196471141	0.327746373	0.278008994	0.084521168	0.020506599	11347.80217
3 or 4 Unit	USA_KY_Cincinnati-Northern.Kentucky.AP.724210_TMY3.epw	0.250375506	0.200251928	0.250362473	0.217026087	0.077468698	0.004515308	36553.56115
3 or 4 Unit	USA_KY_Lexington-Bluegrass.AP.724220_TMY3.epw	0.090198737	0.075148196	0.308254948	0.358334164	0.138692546	0.02937141	17712.31873
3 or 4 Unit	USA_KY_Louisville-Standiford.Field.724230_TMY3.epw	0.131976651	0.131624656	0.326138416	0.266342808	0.122216706	0.021700763	27942.10625
3 or 4 Unit	USA_LA_Baton.Rouge-Ryan.AP.722317_TMY3.epw	0.023159626	0.0571005	0.336722316	0.370280919	0.176144746	0.036591893	20330.89511
3 or 4 Unit	USA_LA_Lake.Charles.Rgnl.AP.722400_TMY3.epw	0.022162687	0.078053072	0.329295486	0.434457797	0.082262692	0.053768266	4540.766581
3 or 4 Unit	USA_LA_New.Orleans.Intl.AP.722310_TMY3.epw	0.181658294	0.106230801	0.324603291	0.259524632	0.110966313	0.017016669	32540.85709
3 or 4 Unit	USA_LA_Shreveport.Rgnl.AP.722480_TMY3.epw	0.047856305	0.075456784	0.326507284	0.396510423	0.123251727	0.030417477	18841.84624
3 or 4 Unit	USA_MA_Boston-Logan.Intl.AP.725090_TMY3.epw	0.624038729	0.120357939	0.128050488	0.085713413	0.0360701	0.005769331	179300.085
3 or 4 Unit	USA_MA_Worcester.Rgnl.AP.725095_TMY3.epw	0.66891204	0.128538179	0.109017921	0.07170364	0.016196458	0.005631762	41855.83732
3 or 4 Unit	USA_MD_Baltimore-Washington.Intl.AP.724060_TMY3.epw	0.288646876	0.218039839	0.241588325	0.192022896	0.046170533	0.013531532	42748.27866
3 or 4 Unit	USA_ME_Caribou.Muni.AP.727120_TMY3.epw	0.216330253	0.122047914	0.357691022	0.26572094	0.025481487	0.012728385	2709.845071
3 or 4 Unit	USA_ME_Portland.Intl.Jetport.726060_TMY3.epw	0.469524473	0.127859335	0.186766016	0.153202338	0.054828444	0.007819395	32410.08406
3 or 4 Unit	USA_MI_Alpena.County.Rgnl.AP.726390_TMY3.epw	0.116850802	0.157967524	0.444390114	0.242569634	0.038221926	0	722.0913795
3 or 4 Unit	USA_MI_Detroit.Metro.AP.725370_TMY3.epw	0.132426476	0.142128183	0.390443873	0.266107639	0.061950792	0.006943037	42666.69051
3 or 4 Unit	USA_MI_Flint-Bishop.Intl.AP.726370_TMY3.epw	0.131152508	0.138814183	0.367923977	0.275277495	0.08581187	0.001019967	15301.07395
3 or 4 Unit	USA_MI_Grand.Rapids-Kent.County.Intl.AP.726350_TMY3.epw	0.201042355	0.107844112	0.306631072	0.291068263	0.083587317	0.009826882	15311.87168
3 or 4 Unit	USA_MI_Houghton-Lake.Roscommon.County.AP.726380_TMY3.epw	0.183073396	0.138939387	0.35321752	0.248650663	0.061780666	0.014338369	1939.096084
3 or 4 Unit	USA_MI_Lansing-Capital.City.AP.725390_TMY3.epw	0.226277622	0.116431657	0.309195916	0.259654448	0.086274636	0.002165721	7418.823186
3 or 4 Unit	USA_MI_Muskegon.County.AP.726360_TMY3.epw	0.218113378	0.074349583	0.211063914	0.315705777	0.152233869	0.02853348	4278.174908
3 or 4 Unit	USA_MI_Sault.Ste.Marie-Sanderson.Field.727340_TMY3.epw	0.389071805	0.089319794	0.133268179	0.273028929	0.090371978	0.024939316	680.6147113
3 or 4 Unit	USA_MI_Traverse.City-Cherry.Capital.AP.726387_TMY3.epw	0.338247224	0.094264679	0.167727965	0.284035702	0.100069202	0.015655228	2700.446144
3 or 4 Unit	USA_MN_Duluth.Intl.AP.727450_TMY3.epw	0.357745121	0.179778053	0.254858933	0.136667798	0.066154069	0.004796027	5816.004181
3 or 4 Unit	USA_MN_International.Falls.Intl.AP.727470_TMY3.epw	0.074641313	0.092387948	0.247917703	0.251713131	0.332398604	0.000941302	780.5468873
3 or 4 Unit	USA_MN_Minneapolis-St.Paul.Intl.AP.726580_TMY3.epw	0.329468942	0.095033675	0.228427222	0.250091878	0.089760193	0.007218091	27969.92999
3 or 4 Unit	USA_MN_Rochester.Intl.AP.726440_TMY3.epw	0.157023858	0.107763454	0.364721823	0.27336909	0.087908022	0.009213752	3030.775199
3 or 4 Unit	USA_MN_St.Cloud.Muni.AP.726550_TMY3.epw	0.16770962	0.092727559	0.289671565	0.319285029	0.120871976	0.009734252	5162.864496
3 or 4 Unit	USA_MO_Columbia.Rgnl.AP.724450_TMY3.epw	0.064256429	0.060963905	0.307146577	0.364759598	0.165913918	0.036959573	15962.41763
3 or 4 Unit	USA_MO_Kansas.City.Intl.AP.724460_TMY3.epw	0.091146037	0.087815104	0.372459343	0.322102314	0.114066778	0.012410425	34892.38562
3 or 4 Unit	USA_MO_Springfield.Rgnl.AP.724400_TMY3.epw	0.042206412	0.058863535	0.305986784	0.377198359	0.189622113	0.026122797	16965.10682
3 or 4 Unit	USA_MO_St.Louis-Lambert.Intl.AP.724340_TMY3.epw	0.212392107	0.168996202	0.301404643	0.235103784	0.074686427	0.007416837	62059.16312
