Parameter Name	Option Name	Measure Dir	Measure Arg 1	Measure Arg 2	...										
Insulation Slab	"R10 Whole Slab, R5 Gap"	ProcessConstructionsFoundationsFloorsSlab	perim_r=0	perim_width=0	whole_r=10	gap_r=5	ext_r=0	ext_depth=0	mass_thick_in=4.0	mass_cond=9.1	mass_dens=140.0	mass_specheat=0.2			
Insulation Crawl	"Uninsulated, Vented"	ProcessConstructionsFoundationsFloorsCrawlspace	wall_rigid_r=0	wall_rigid_thick_in=0	ceil_cavity_r=0	ceil_cavity_grade=I	ceil_ff=0.13	ceil_joist_height=9.25							
Insulation Crawl	"Uninsulated, Unvented"	ProcessConstructionsFoundationsFloorsCrawlspace	wall_rigid_r=0	wall_rigid_thick_in=0	ceil_cavity_r=0	ceil_cavity_grade=I	ceil_ff=0.13	ceil_joist_height=9.25							
Insulation Crawl	"Wall R-5, Unvented"	ProcessConstructionsFoundationsFloorsCrawlspace	wall_rigid_r=5	wall_rigid_thick_in=1	ceil_cavity_r=0	ceil_cavity_grade=I	ceil_ff=0.13	ceil_joist_height=9.25							
Insulation Crawl	"Wall R-10, Unvented"	ProcessConstructionsFoundationsFloorsCrawlspace	wall_rigid_r=10	wall_rigid_thick_in=2	ceil_cavity_r=0	ceil_cavity_grade=I	ceil_ff=0.13	ceil_joist_height=9.25							
Insulation Crawl	"Wall R-13, Unvented"	ProcessConstructionsFoundationsFloorsCrawlspace	wall_rigid_r=13	wall_rigid_thick_in=3.5	ceil_cavity_r=0	ceil_cavity_grade=I	ceil_ff=0.13	ceil_joist_height=9.25							
Insulation Crawl	"Ceiling R-13, Vented"	ProcessConstructionsFoundationsFloorsCrawlspace	wall_rigid_r=0	wall_rigid_thick_in=0	ceil_cavity_r=13	ceil_cavity_grade=I	ceil_ff=0.13	ceil_joist_height=9.25							
Insulation Crawl	"Ceiling R-19, Vented"	ProcessConstructionsFoundationsFloorsCrawlspace	wall_rigid_r=0	wall_rigid_thick_in=0	ceil_cavity_r=19	ceil_cavity_grade=I	ceil_ff=0.13	ceil_joist_height=9.25							
Insulation Crawl	"Ceiling R-30, Vented"	ProcessConstructionsFoundationsFloorsCrawlspace	wall_rigid_r=0	wall_rigid_thick_in=0	ceil_cavity_r=30	ceil_cavity_grade=I	ceil_ff=0.13	ceil_joist_height=9.25							
Insulation Unfinished Basement	Uninsulated	ProcessConstructionsFoundationsFloorsBasementUnfinished	wall_ins_height=0	wall_cavity_r=0	wall_cavity_grade=I	wall_cavity_depth=0	wall_cavity_insfills=true	wall_ff=0	wall_rigid_r=0	wall_rigid_thick_in=0	ceil_cavity_r=0	ceil_cavity_grade=I	ceil_ff=0.13	ceil_joist_height=9.25	
Insulation Unfinished Basement	Ceiling R-13	ProcessConstructionsFoundationsFloorsBasementUnfinished	wall_ins_height=0	wall_cavity_r=0	wall_cavity_grade=I	wall_cavity_depth=0	wall_cavity_insfills=true	wall_ff=0	wall_rigid_r=0	wall_rigid_thick_in=0	ceil_cavity_r=13	ceil_cavity_grade=I	ceil_ff=0.13	ceil_joist_height=9.25	
Insulation Unfinished Basement	Ceiling R-19	ProcessConstructionsFoundationsFloorsBasementUnfinished	wall_ins_height=0	wall_cavity_r=0	wall_cavity_grade=I	wall_cavity_depth=0	wall_cavity_insfills=true	wall_ff=0	wall_rigid_r=0	wall_rigid_thick_in=0	ceil_cavity_r=19	ceil_cavity_grade=I	ceil_ff=0.13	ceil_joist_height=9.25	
Insulation Finished Basement	Uninsulated	ProcessConstructionsFoundationsFloorsBasementFinished	wall_ins_height=0	wall_cavity_r=0	wall_cavity_grade=I	wall_cavity_depth=0	wall_cavity_insfills=true	wall_ff=0	wall_rigid_r=0	wall_rigid_thick_in=0	ceil_ff=0.13	ceil_joist_height=9.25			
Insulation Finished Basement	Wall R-5	ProcessConstructionsFoundationsFloorsBasementFinished	wall_ins_height=8	wall_cavity_r=0	wall_cavity_grade=I	wall_cavity_depth=0	wall_cavity_insfills=true	wall_ff=0	wall_rigid_r=5	wall_rigid_thick_in=1	ceil_ff=0.13	ceil_joist_height=9.25			
Insulation Finished Basement	Wall R-10	ProcessConstructionsFoundationsFloorsBasementFinished	wall_ins_height=8	wall_cavity_r=0	wall_cavity_grade=I	wall_cavity_depth=0	wall_cavity_insfills=true	wall_ff=0	wall_rigid_r=10	wall_rigid_thick_in=2	ceil_ff=0.13	ceil_joist_height=9.25			
Insulation Finished Basement	Wall R-15	ProcessConstructionsFoundationsFloorsBasementFinished	wall_ins_height=8	wall_cavity_r=0	wall_cavity_grade=I	wall_cavity_depth=0	wall_cavity_insfills=true	wall_ff=0	wall_rigid_r=15	wall_rigid_thick_in=3	ceil_ff=0.13	ceil_joist_height=9.25			
Insulation Pier & Beam	FIXME Uninsulated														
Insulation Pier & Beam	FIXME R-13														
Insulation Pier & Beam	FIXME R-19														
Insulation Pier & Beam	FIXME R-30														
Insulation Pier & Beam	FIXME R-38														
Insulation Floors Interzonal	Uninsulated	ProcessConstructionsFoundationsFloorsInterzonalFloors	userdefinedinstcavr=0	selectedinstallgrade=I	userdefinedfloorff=0.13										
Insulation Floors Interzonal	R-13	ProcessConstructionsFoundationsFloorsInterzonalFloors	userdefinedinstcavr=13	selectedinstallgrade=I	userdefinedfloorff=0.13										
Insulation Floors Interzonal	R-19	ProcessConstructionsFoundationsFloorsInterzonalFloors	userdefinedinstcavr=19	selectedinstallgrade=I	userdefinedfloorff=0.13										
Insulation Floors Interzonal	R-30	ProcessConstructionsFoundationsFloorsInterzonalFloors	userdefinedinstcavr=30	selectedinstallgrade=I	userdefinedfloorff=0.13										
Insulation Floors Interzonal	R-38	ProcessConstructionsFoundationsFloorsInterzonalFloors	userdefinedinstcavr=38	selectedinstallgrade=I	userdefinedfloorff=0.13										
Uninsulated Surfaces	Uninsulated	ProcessConstructionsUninsulatedSurfaces													
Wall Sheathing	OSB	ProcessConstructionsWallsSheathing	osb_thick_in=0.5	rigid_rvalue=0	rigid_thick_in=0										
Exterior Finish	"Vinyl, Light"	ProcessConstructionsWallsExteriorFinish	solar_abs=0.3	cond=0.62	dens=11.1	specheat=0.25	thick_in=0.375	emiss=0.9							
Roof Material	"Asphalt Shingles, Medium"	ProcessConstructionsCeilingsRoofsRoofingMaterial	solar_abs=0.85	emiss=0.91											
Floor Covering	80% Carpet	ProcessConstructionsFoundationsFloorsCovering	covering_frac=0.8	covering_r=2.08											
Floor Mass	Wood Surface	ProcessConstructionsFoundationsFloorsThermalMass	thick_in=0.625	cond=0.8004	dens=34.0	specheat=0.29									
Exterior Wall Mass	1/2 in. Drywall	ProcessConstructionsWallsExteriorThermalMass	thick_in1=0.5	thick_in2=	cond1=1.1112	cond2=	dens1=50.0	dens2=	specheat1=0.2	specheat2=					
Partition Wall Mass	1/2 in. Drywall	ProcessConstructionsWallsPartitionThermalMass	frac=1.0	thick_in1=0.5	thick_in2=	cond1=1.1112	cond2=	dens1=50.0	dens2=	specheat1=0.2	specheat2=				
Ceiling Mass	1/2 in. Drywall	ProcessConstructionsCeilingsRoofsThermalMass	thick_in1=0.5	thick_in2=	cond1=1.1112	cond2=	dens1=50.0	dens2=	specheat1=0.2	specheat2=					
Doors	Fiberglass	ProcessConstructionsDoors	door_uvalue=0.2												
Windows	"Clear, Single, Metal"	ProcessConstructionsWindows	ufactor=1.16	shgc=0.76	userdefinedintshadeheatingmult=0.7	userdefinedintshadecoolingmult=0.7									
Windows	"Clear, Single, Non-metal"	ProcessConstructionsWindows	ufactor=0.84	shgc=0.63	userdefinedintshadeheatingmult=0.7	userdefinedintshadecoolingmult=0.7									
Windows	"Clear, Double, Metal, Air"	ProcessConstructionsWindows	ufactor=0.76	shgc=0.67	userdefinedintshadeheatingmult=0.7	userdefinedintshadecoolingmult=0.7									
Windows	"Clear, Double, Non-metal, Air"	ProcessConstructionsWindows	ufactor=0.49	shgc=0.56	userdefinedintshadeheatingmult=0.7	userdefinedintshadecoolingmult=0.7									
Windows	"Clear, Double, Thermal-Break, Air"	ProcessConstructionsWindows	ufactor=0.63	shgc=0.62	userdefinedintshadeheatingmult=0.7	userdefinedintshadecoolingmult=0.7									
Windows	"Low-E, Double, Non-metal, Air, L-Gain"	ProcessConstructionsWindows	ufactor=0.37	shgc=0.3	userdefinedintshadeheatingmult=0.7	userdefinedintshadecoolingmult=0.7									
Windows	"Low-E, Double, Non-metal, Air, M-Gain"	ProcessConstructionsWindows	ufactor=0.38	shgc=0.44	userdefinedintshadeheatingmult=0.7	userdefinedintshadecoolingmult=0.7									
Windows	"Low-E, Triple, Non-metal, Air, L-Gain"	ProcessConstructionsWindows	ufactor=0.29	shgc=0.26	userdefinedintshadeheatingmult=0.7	userdefinedintshadecoolingmult=0.7									
Water Heater	Electric Standard	AddOSWaterHeaterMixedStorageElectric	storage_tank_volume=auto	dhw_setpoint_temperature=125	water_heater_location=auto	water_heater_capacity=4.5	rated_energy_factor=0.92								
Water Heater	Electric Premium	AddOSWaterHeaterMixedStorageElectric	storage_tank_volume=auto	dhw_setpoint_temperature=125	water_heater_location=auto	water_heater_capacity=5.5	rated_energy_factor=0.95								
Water Heater	Electric Tankless	AddOSWaterHeaterMixedTanklessElectric	dhw_setpoint_temperature=125	water_heater_location=auto	water_heater_capacity=12	rated_energy_factor=0.99	water_heater_cycling_derate=0.08								
Water Heater	FIXME Electric HPWH	AddOSWaterHeaterMixedStorageElectric	storage_tank_volume=auto	dhw_setpoint_temperature=125	water_heater_location=auto	water_heater_capacity=5.5	rated_energy_factor=0.95								
Water Heater	Gas Standard	AddOSWaterHeaterMixedStorageGas	storage_tank_volume=auto	dhw_setpoint_temperature=125	water_heater_location=auto	water_heater_capacity=40	rated_energy_factor=0.59	water_heater_recovery_efficiency=0.76	offcyc_power=0	oncyc_power=0					
Water Heater	Gas Premium	AddOSWaterHeaterMixedStorageGas	storage_tank_volume=auto	dhw_setpoint_temperature=125	water_heater_location=auto	water_heater_capacity=34	rated_energy_factor=0.67	water_heater_recovery_efficiency=0.78	offcyc_power=1	oncyc_power=165					
Water Heater	Gas Tankless	AddOSWaterHeaterMixedTanklessGas	dhw_setpoint_temperature=125	water_heater_location=auto	water_heater_capacity=199	rated_energy_factor=0.82	water_heater_cycling_derate=0.08	offcyc_power=5	oncyc_power=65						
Water Heater	Oil Standard	AddOSWaterHeaterMixedStorageOil	storage_tank_volume=auto	dhw_setpoint_temperature=125	water_heater_location=auto	water_heater_capacity=90	rated_energy_factor=0.62	water_heater_recovery_efficiency=0.78	offcyc_power=0	oncyc_power=0					
Water Heater	Oil Premium	AddOSWaterHeaterMixedStorageOil	storage_tank_volume=auto	dhw_setpoint_temperature=125	water_heater_location=auto	water_heater_capacity=104	rated_energy_factor=0.68	water_heater_recovery_efficiency=0.9	offcyc_power=1	oncyc_power=165					
Water Heater	FIXME Oil Indirect	AddOSWaterHeaterMixedStorageOil	storage_tank_volume=auto	dhw_setpoint_temperature=125	water_heater_location=auto	water_heater_capacity=90	rated_energy_factor=0.62	water_heater_recovery_efficiency=0.78	offcyc_power=1	oncyc_power=165					
Water Heater	Propane Standard	AddOSWaterHeaterMixedStoragePropane	storage_tank_volume=auto	dhw_setpoint_temperature=125	water_heater_location=auto	water_heater_capacity=40	rated_energy_factor=0.59	water_heater_recovery_efficiency=0.76	offcyc_power=0	oncyc_power=0					
Water Heater	Propane Premium	AddOSWaterHeaterMixedStoragePropane	storage_tank_volume=auto	dhw_setpoint_temperature=125	water_heater_location=auto	water_heater_capacity=34	rated_energy_factor=0.67	water_heater_recovery_efficiency=0.78	offcyc_power=1	oncyc_power=165					
Water Heater	Propane Tankless	AddOSWaterHeaterMixedTanklessPropane	dhw_setpoint_temperature=125	water_heater_location=auto	water_heater_capacity=199	rated_energy_factor=0.82	water_heater_cycling_derate=0.08	offcyc_power=5	oncyc_power=65						
Water Heater	FIXME Other Fuel	AddOSWaterHeaterMixedStorageGas	storage_tank_volume=auto	dhw_setpoint_temperature=125	water_heater_location=auto	water_heater_capacity=40	rated_energy_factor=0.59	water_heater_recovery_efficiency=0.76	offcyc_power=0	oncyc_power=0					
Refrigerator	EF = 6.7	AddResidentialRefrigerator	fridge_E=1356.0	mult=1.0	"weekday_sch=0.040, 0.039, 0.038, 0.037, 0.036, 0.036, 0.038, 0.040, 0.041, 0.041, 0.040, 0.040, 0.042, 0.042, 0.042, 0.041, 0.044, 0.048, 0.050, 0.048, 0.047, 0.046, 0.044, 0.041"	"weekend_sch=0.040, 0.039, 0.038, 0.037, 0.036, 0.036, 0.038, 0.040, 0.041, 0.041, 0.040, 0.040, 0.042, 0.042, 0.042, 0.041, 0.044, 0.048, 0.050, 0.048, 0.047, 0.046, 0.044, 0.041"	"monthly_sch=0.837, 0.835, 1.084, 1.084, 1.084, 1.096, 1.096, 1.096, 1.096, 0.931, 0.925, 0.837"	space=living space							
Refrigerator	EF = 10.2	AddResidentialRefrigerator	fridge_E=891.0	mult=1.0	"weekday_sch=0.040, 0.039, 0.038, 0.037, 0.036, 0.036, 0.038, 0.040, 0.041, 0.041, 0.040, 0.040, 0.042, 0.042, 0.042, 0.041, 0.044, 0.048, 0.050, 0.048, 0.047, 0.046, 0.044, 0.041"	"weekend_sch=0.040, 0.039, 0.038, 0.037, 0.036, 0.036, 0.038, 0.040, 0.041, 0.041, 0.040, 0.040, 0.042, 0.042, 0.042, 0.041, 0.044, 0.048, 0.050, 0.048, 0.047, 0.046, 0.044, 0.041"	"monthly_sch=0.837, 0.835, 1.084, 1.084, 1.084, 1.096, 1.096, 1.096, 1.096, 0.931, 0.925, 0.837"	space=living space							
Refrigerator	EF = 10.5	AddResidentialRefrigerator	fridge_E=727.0	mult=1.0	"weekday_sch=0.040, 0.039, 0.038, 0.037, 0.036, 0.036, 0.038, 0.040, 0.041, 0.041, 0.040, 0.040, 0.042, 0.042, 0.042, 0.041, 0.044, 0.048, 0.050, 0.048, 0.047, 0.046, 0.044, 0.041"	"weekend_sch=0.040, 0.039, 0.038, 0.037, 0.036, 0.036, 0.038, 0.040, 0.041, 0.041, 0.040, 0.040, 0.042, 0.042, 0.042, 0.041, 0.044, 0.048, 0.050, 0.048, 0.047, 0.046, 0.044, 0.041"	"monthly_sch=0.837, 0.835, 1.084, 1.084, 1.084, 1.096, 1.096, 1.096, 1.096, 0.931, 0.925, 0.837"	space=living space							
Refrigerator	EF = 15.9	AddResidentialRefrigerator	fridge_E=480.0	mult=1.0	"weekday_sch=0.040, 0.039, 0.038, 0.037, 0.036, 0.036, 0.038, 0.040, 0.041, 0.041, 0.040, 0.040, 0.042, 0.042, 0.042, 0.041, 0.044, 0.048, 0.050, 0.048, 0.047, 0.046, 0.044, 0.041"	"weekend_sch=0.040, 0.039, 0.038, 0.037, 0.036, 0.036, 0.038, 0.040, 0.041, 0.041, 0.040, 0.040, 0.042, 0.042, 0.042, 0.041, 0.044, 0.048, 0.050, 0.048, 0.047, 0.046, 0.044, 0.041"	"monthly_sch=0.837, 0.835, 1.084, 1.084, 1.084, 1.096, 1.096, 1.096, 1.096, 0.931, 0.925, 0.837"	space=living space							
Cooking Range	"Gas, 80% Usage"	ResidentialCookingRangeGas	C_ef=0.4	O_ef=0.058	e_ignition=true	mult=0.8	"weekday_sch=0.007, 0.007, 0.004, 0.004, 0.007, 0.011, 0.025, 0.042, 0.046, 0.048, 0.042, 0.050, 0.057, 0.046, 0.057, 0.044, 0.092, 0.150, 0.117, 0.060, 0.035, 0.025, 0.016, 0.011"	"weekend_sch=0.007, 0.007, 0.004, 0.004, 0.007, 0.011, 0.025, 0.042, 0.046, 0.048, 0.042, 0.050, 0.057, 0.046, 0.057, 0.044, 0.092, 0.150, 0.117, 0.060, 0.035, 0.025, 0.016, 0.011"	"monthly_sch=1.097, 1.097, 0.991, 0.987, 0.991, 0.890, 0.896, 0.896, 0.890, 1.085, 1.085, 1.097"	space=living space					
Cooking Range	"Gas, 100% Usage"	ResidentialCookingRangeGas	C_ef=0.4	O_ef=0.058	e_ignition=true	mult=1.0	"weekday_sch=0.007, 0.007, 0.004, 0.004, 0.007, 0.011, 0.025, 0.042, 0.046, 0.048, 0.042, 0.050, 0.057, 0.046, 0.057, 0.044, 0.092, 0.150, 0.117, 0.060, 0.035, 0.025, 0.016, 0.011"	"weekend_sch=0.007, 0.007, 0.004, 0.004, 0.007, 0.011, 0.025, 0.042, 0.046, 0.048, 0.042, 0.050, 0.057, 0.046, 0.057, 0.044, 0.092, 0.150, 0.117, 0.060, 0.035, 0.025, 0.016, 0.011"	"monthly_sch=1.097, 1.097, 0.991, 0.987, 0.991, 0.890, 0.896, 0.896, 0.890, 1.085, 1.085, 1.097"	space=living space					
Cooking Range	"Gas, 120% Usage"	ResidentialCookingRangeGas	C_ef=0.4	O_ef=0.058	e_ignition=true	mult=1.2	"weekday_sch=0.007, 0.007, 0.004, 0.004, 0.007, 0.011, 0.025, 0.042, 0.046, 0.048, 0.042, 0.050, 0.057, 0.046, 0.057, 0.044, 0.092, 0.150, 0.117, 0.060, 0.035, 0.025, 0.016, 0.011"	"weekend_sch=0.007, 0.007, 0.004, 0.004, 0.007, 0.011, 0.025, 0.042, 0.046, 0.048, 0.042, 0.050, 0.057, 0.046, 0.057, 0.044, 0.092, 0.150, 0.117, 0.060, 0.035, 0.025, 0.016, 0.011"	"monthly_sch=1.097, 1.097, 0.991, 0.987, 0.991, 0.890, 0.896, 0.896, 0.890, 1.085, 1.085, 1.097"	space=living space					
Cooking Range	"FIXME Propane, 80% Usage"	ResidentialCookingRangeGas	C_ef=0.4	O_ef=0.058	e_ignition=true	mult=0.8	"weekday_sch=0.007, 0.007, 0.004, 0.004, 0.007, 0.011, 0.025, 0.042, 0.046, 0.048, 0.042, 0.050, 0.057, 0.046, 0.057, 0.044, 0.092, 0.150, 0.117, 0.060, 0.035, 0.025, 0.016, 0.011"	"weekend_sch=0.007, 0.007, 0.004, 0.004, 0.007, 0.011, 0.025, 0.042, 0.046, 0.048, 0.042, 0.050, 0.057, 0.046, 0.057, 0.044, 0.092, 0.150, 0.117, 0.060, 0.035, 0.025, 0.016, 0.011"	"monthly_sch=1.097, 1.097, 0.991, 0.987, 0.991, 0.890, 0.896, 0.896, 0.890, 1.085, 1.085, 1.097"	space=living space					
Cooking Range	"FIXME Propane, 100% Usage"	ResidentialCookingRangeGas	C_ef=0.4	O_ef=0.058	e_ignition=true	mult=1.0	"weekday_sch=0.007, 0.007, 0.004, 0.004, 0.007, 0.011, 0.025, 0.042, 0.046, 0.048, 0.042, 0.050, 0.057, 0.046, 0.057, 0.044, 0.092, 0.150, 0.117, 0.060, 0.035, 0.025, 0.016, 0.011"	"weekend_sch=0.007, 0.007, 0.004, 0.004, 0.007, 0.011, 0.025, 0.042, 0.046, 0.048, 0.042, 0.050, 0.057, 0.046, 0.057, 0.044, 0.092, 0.150, 0.117, 0.060, 0.035, 0.025, 0.016, 0.011"	"monthly_sch=1.097, 1.097, 0.991, 0.987, 0.991, 0.890, 0.896, 0.896, 0.890, 1.085, 1.085, 1.097"	space=living space					
Cooking Range	"FIXME Propane, 120% Usage"	ResidentialCookingRangeGas	C_ef=0.4	O_ef=0.058	e_ignition=true	mult=1.2	"weekday_sch=0.007, 0.007, 0.004, 0.004, 0.007, 0.011, 0.025, 0.042, 0.046, 0.048, 0.042, 0.050, 0.057, 0.046, 0.057, 0.044, 0.092, 0.150, 0.117, 0.060, 0.035, 0.025, 0.016, 0.011"	"weekend_sch=0.007, 0.007, 0.004, 0.004, 0.007, 0.011, 0.025, 0.042, 0.046, 0.048, 0.042, 0.050, 0.057, 0.046, 0.057, 0.044, 0.092, 0.150, 0.117, 0.060, 0.035, 0.025, 0.016, 0.011"	"monthly_sch=1.097, 1.097, 0.991, 0.987, 0.991, 0.890, 0.896, 0.896, 0.890, 1.085, 1.085, 1.097"	space=living space					
Cooking Range	"Electric, 80% Usage"	ResidentialCookingRange	C_ef=0.74	O_ef=0.11	mult=0.8	"weekday_sch=0.007, 0.007, 0.004, 0.004, 0.007, 0.011, 0.025, 0.042, 0.046, 0.048, 0.042, 0.050, 0.057, 0.046, 0.057, 0.044, 0.092, 0.150, 0.117, 0.060, 0.035, 0.025, 0.016, 0.011"	"weekend_sch=0.007, 0.007, 0.004, 0.004, 0.007, 0.011, 0.025, 0.042, 0.046, 0.048, 0.042, 0.050, 0.057, 0.046, 0.057, 0.044, 0.092, 0.150, 0.117, 0.060, 0.035, 0.025, 0.016, 0.011"	"monthly_sch=1.097, 1.097, 0.991, 0.987, 0.991, 0.890, 0.896, 0.896, 0.890, 1.085, 1.085, 1.097"	space=living space						
Cooking Range	"Electric, 100% Usage"	ResidentialCookingRange	C_ef=0.74	O_ef=0.11	mult=1.0	"weekday_sch=0.007, 0.007, 0.004, 0.004, 0.007, 0.011, 0.025, 0.042, 0.046, 0.048, 0.042, 0.050, 0.057, 0.046, 0.057, 0.044, 0.092, 0.150, 0.117, 0.060, 0.035, 0.025, 0.016, 0.011"	"weekend_sch=0.007, 0.007, 0.004, 0.004, 0.007, 0.011, 0.025, 0.042, 0.046, 0.048, 0.042, 0.050, 0.057, 0.046, 0.057, 0.044, 0.092, 0.150, 0.117, 0.060, 0.035, 0.025, 0.016, 0.011"	"monthly_sch=1.097, 1.097, 0.991, 0.987, 0.991, 0.890, 0.896, 0.896, 0.890, 1.085, 1.085, 1.097"	space=living space						
Cooking Range	"Electric, 120% Usage"	ResidentialCookingRange	C_ef=0.74	O_ef=0.11	mult=1.2	"weekday_sch=0.007, 0.007, 0.004, 0.004, 0.007, 0.011, 0.025, 0.042, 0.046, 0.048, 0.042, 0.050, 0.057, 0.046, 0.057, 0.044, 0.092, 0.150, 0.117, 0.060, 0.035, 0.025, 0.016, 0.011"	"weekend_sch=0.007, 0.007, 0.004, 0.004, 0.007, 0.011, 0.025, 0.042, 0.046, 0.048, 0.042, 0.050, 0.057, 0.046, 0.057, 0.044, 0.092, 0.150, 0.117, 0.060, 0.035, 0.025, 0.016, 0.011"	"monthly_sch=1.097, 1.097, 0.991, 0.987, 0.991, 0.890, 0.896, 0.896, 0.890, 1.085, 1.085, 1.097"	space=living space						
Cooking Range	None														
Dishwasher	"318 Rated kWh, 80% Usage"	ResidentialDishwasher	num_settings=8	dw_E=318.0	int_htr=true	cold_inlet=false	cold_use=0.0	eg_date=2007	eg_gas_cost=24.0	mult_e=0.8	mult_hw=0.8	space=living space	plant_loop=Domestic Hot Water Loop		
Dishwasher	"318 Rated kWh, 100% Usage"	ResidentialDishwasher	num_settings=8	dw_E=318.0	int_htr=true	cold_inlet=false	cold_use=0.0	eg_date=2007	eg_gas_cost=24.0	mult_e=1.0	mult_hw=1.0	space=living space	plant_loop=Domestic Hot Water Loop		
Dishwasher	"318 Rated kWh, 120% Usage"	ResidentialDishwasher	num_settings=8	dw_E=318.0	int_htr=true	cold_inlet=false	cold_use=0.0	eg_date=2007	eg_gas_cost=24.0	mult_e=1.2	mult_hw=1.2	space=living space	plant_loop=Domestic Hot Water Loop		
Dishwasher	"290 Rated kWh, 80% Usage"	ResidentialDishwasher	num_settings=12	dw_E=290.0	int_htr=true	cold_inlet=false	cold_use=0.0	eg_date=2007	eg_gas_cost=23.0	mult_e=0.8	mult_hw=0.8	space=living space	plant_loop=Domestic Hot Water Loop		
Dishwasher	"290 Rated kWh, 100% Usage"	ResidentialDishwasher	num_settings=12	dw_E=290.0	int_htr=true	cold_inlet=false	cold_use=0.0	eg_date=2007	eg_gas_cost=23.0	mult_e=1.0	mult_hw=1.0	space=living space	plant_loop=Domestic Hot Water Loop		
Dishwasher	"290 Rated kWh, 120% Usage"	ResidentialDishwasher	num_settings=12	dw_E=290.0	int_htr=true	cold_inlet=false	cold_use=0.0	eg_date=2007	eg_gas_cost=23.0	mult_e=1.2	mult_hw=1.2	space=living space	plant_loop=Domestic Hot Water Loop		
Clothes Washer	"Standard, 80% Usage"	ResidentialClothesWasher	cw_mef=1.41	cw_rated_annual_energy=387.0	cw_annual_cost=24.0	cw_test_date=2007	cw_drum_volume=3.5	cw_cold_cycle=false	cw_thermostatic_control=true	cw_internal_heater=false	cw_fill_sensor=false	cw_mult_e=0.8	cw_mult_hw=0.8	space=living space	plant_loop=Domestic Hot Water Loop
Clothes Washer	"Standard, 100% Usage"	ResidentialClothesWasher	cw_mef=1.41	cw_rated_annual_energy=387.0	cw_annual_cost=24.0	cw_test_date=2007	cw_drum_volume=3.5	cw_cold_cycle=false	cw_thermostatic_control=true	cw_internal_heater=false	cw_fill_sensor=false	cw_mult_e=1.0	cw_mult_hw=1.0	space=living space	plant_loop=Domestic Hot Water Loop
Clothes Washer	"Standard, 120% Usage"	ResidentialClothesWasher	cw_mef=1.41	cw_rated_annual_energy=387.0	cw_annual_cost=24.0	cw_test_date=2007	cw_drum_volume=3.5	cw_cold_cycle=false	cw_thermostatic_control=true	cw_internal_heater=false	cw_fill_sensor=false	cw_mult_e=1.2	cw_mult_hw=1.2	space=living space	plant_loop=Domestic Hot Water Loop
Clothes Washer	"EnergyStar, 80% Usage"	ResidentialClothesWasher	cw_mef=2.47	cw_rated_annual_energy=123.0	cw_annual_cost=9.0	cw_test_date=2007	cw_drum_volume=3.68	cw_cold_cycle=false	cw_thermostatic_control=true	cw_internal_heater=false	cw_fill_sensor=false	cw_mult_e=0.8	cw_mult_hw=0.8	space=living space	plant_loop=Domestic Hot Water Loop
Clothes Washer	"EnergyStar, 100% Usage"	ResidentialClothesWasher	cw_mef=2.47	cw_rated_annual_energy=123.0	cw_annual_cost=9.0	cw_test_date=2007	cw_drum_volume=3.68	cw_cold_cycle=false	cw_thermostatic_control=true	cw_internal_heater=false	cw_fill_sensor=false	cw_mult_e=1.0	cw_mult_hw=1.0	space=living space	plant_loop=Domestic Hot Water Loop
Clothes Washer	"EnergyStar, 120% Usage"	ResidentialClothesWasher	cw_mef=2.47	cw_rated_annual_energy=123.0	cw_annual_cost=9.0	cw_test_date=2007	cw_drum_volume=3.68	cw_cold_cycle=false	cw_thermostatic_control=true	cw_internal_heater=false	cw_fill_sensor=false	cw_mult_e=1.2	cw_mult_hw=1.2	space=living space	plant_loop=Domestic Hot Water Loop
