Region,Country,Station,Latitude,Longitude,"Ts,avg","Ts,amplitude,1","Ts,amplitude,2",PL1,PL2,
4,RUS,KIROV,58.60,49.63,5.4,11.8,-2.5,28,16,
4,RUS,KOCUBEJ,44.40,46.55,13.4,13.1,-0.2,22,-8,
4,RUS,KOJNAS,64.75,47.65,2.1,10.1,-1.7,32,27,
4,RUS,KOTLAS,61.23,46.72,3.9,10.7,-1.8,27,25,
4,RUS,KOZ`MODEM`JANSK,56.33,46.58,6.4,12.3,-2.1,27,8,
4,RUS,KRASNODAR,45.03,39.15,12.7,11.3,-0.1,22,9,
4,RUS,KRASNOSCELE,67.35,37.05,0.9,7.7,-1.1,37,26,
4,RUS,KRASNYE-BAKI,57.13,45.17,6.2,11.7,-1.8,25,13,
4,RUS,KURSK,51.77,36.17,7.9,12.3,-1.6,27,1,
4,RUS,LOVOZERO,68.00,35.03,1.1,7.9,-0.6,35,9,
4,RUS,LUKOJANOV,55.03,44.50,6.3,12.0,-2.2,26,11,
4,RUS,MAHACKALA,42.83,47.55,13.3,12.0,-0.4,30,8,
4,RUS,MEDVEZEGORSK,62.92,34.43,4.0,10.3,-2.0,34,24,
4,RUS,MEZEN,65.87,44.22,1.6,8.1,-1.1,32,38,
4,RUS,MINERALNYE-VODY,44.23,43.07,10.6,12.7,-0.6,24,-25,
4,RUS,MOROZOVSK,48.35,41.87,9.7,13.3,-1.0,25,13,
4,RUS,MOSKVA,55.83,37.62,7.4,11.5,-1.8,22,7,
4,RUS,MOZDOK,43.73,44.67,12.3,12.8,0.1,23,0,
4,RUS,MURMANSK,68.97,33.05,1.7,7.8,-1.3,35,42,
4,RUS,NALCIK,43.53,43.63,11.3,12.1,-0.1,23,4,
4,RUS,NIKOLAEVSKOE,58.57,29.80,6.1,10.6,-1.9,29,12,
4,RUS,NIKOLO-POLOMA,58.35,43.38,4.9,11.0,-2.4,27,20,
4,RUS,NIKOL`SK,59.53,45.47,4.7,11.3,-2.4,27,25,
4,RUS,NIZNIJ-NOVGOROD,56.27,44.00,6.4,11.4,-2.0,28,13,
4,RUS,NJANDOMA,61.67,40.18,3.7,10.2,-2.0,27,26,
4,RUS,NOLINSK,57.55,49.95,5.2,11.6,-2.1,27,15,
4,RUS,OBJACEVO,60.37,49.65,4.4,10.8,-2.3,29,21,
4,RUS,ONEGA,63.90,38.12,4.3,10.1,-2.2,35,24,
4,RUS,OPARINO,59.85,48.28,4.0,10.6,-2.0,24,23,
4,RUS,OREL,52.93,36.00,7.5,11.8,-1.8,23,2,
4,RUS,OSTASKOV,57.13,33.12,6.5,10.8,-1.6,29,14,
4,RUS,PAVELEC,53.78,39.25,6.5,11.7,-1.9,27,14,
4,RUS,PENZA,53.12,45.02,6.8,12.4,-2.1,28,13,
4,RUS,PETROZAVODSK,61.82,34.27,4.9,10.1,-2.1,32,25,
4,RUS,PINEGA,64.70,43.38,2.6,9.7,-1.8,32,28,
4,RUS,PJALICA,66.18,39.53,1.1,6.1,-0.9,44,39,
4,RUS,PRIMORSKO-AHTARSK,46.03,38.15,12.6,12.3,-0.2,22,13,
4,RUS,PSKOV,57.82,28.42,7.3,11.2,-1.5,23,9,
4,RUS,PUDOZ,61.80,36.52,4.7,10.6,-2.3,29,22,
4,RUS,REBOLY,63.83,30.82,3.4,9.9,-2.1,35,24,
4,RUS,REMONTNOE,46.57,43.67,10.1,13.6,-0.7,25,3,
4,RUS,RJAZAN`,54.63,39.70,6.9,11.8,-1.9,26,11,
4,RUS,ROSLAVL,53.93,32.83,6.8,11.0,-1.7,28,12,
4,RUS,ROSTOV-NA-DONU,47.25,39.82,10.7,13.0,-0.7,23,-23,
4,RUS,ROSTOV,57.20,39.42,5.8,11.3,-2.4,27,17,
4,RUS,RYBINSK,58.10,38.68,5.9,11.2,-2.0,25,17,
4,RUS,SAKUN`JA,57.67,46.63,5.1,11.5,-2.0,29,16,
4,RUS,SARATOV,51.57,46.03,7.8,13.6,-2.1,26,12,
4,RUS,SAR`JA,58.37,45.53,4.9,11.2,-2.0,27,14,
4,RUS,SEGEZA,63.77,34.28,3.9,9.7,-2.3,34,27,
4,RUS,SENKURSK,62.10,42.90,4.2,10.9,-2.4,29,24,
4,RUS,SERAFIMOVIC,49.57,42.75,9.6,13.4,-0.9,21,-6,
4,RUS,SMOLENSK,54.75,32.07,6.7,10.9,-1.6,24,5,
4,RUS,SOJNA,67.88,44.13,-0.5,6.5,-0.6,44,12,
4,RUS,SORTAVALA,61.72,30.72,5.2,10.1,-2.6,35,21,
4,RUS,ST-PETERSBURG,59.97,30.30,6.6,11.0,-2.2,29,19,
4,RUS,STAVROPOL,45.12,42.08,11.1,12.1,1.0,24,-22,
4,RUS,SUHINICI,54.10,35.58,6.9,11.4,-1.6,25,9,
4,RUS,SURA,63.58,45.63,2.4,9.7,-1.4,32,28,
4,RUS,SVETLOGRAD,45.35,42.85,11.7,13.2,0.0,24,5,
4,RUS,TAMBOV,52.80,41.33,7.1,12.4,-1.8,25,5,
4,RUS,TIHORECK,45.85,40.08,12.1,12.3,0.4,23,13,
4,RUS,TIHVIN,59.65,33.55,5.5,10.5,-2.4,28,22,
4,RUS,TOT`MA,59.88,42.75,4.7,10.9,-2.0,28,16,
4,RUS,TRUBCEVSK,52.58,33.77,7.8,11.8,-0.9,25,11,
4,RUS,TUAPSE,44.10,39.07,14.8,9.5,0.0,29,4,
4,RUS,TULA,54.23,37.62,7.0,11.7,-2.1,26,15,
4,RUS,TVER,56.90,35.88,6.0,11.0,-2.1,27,14,
4,RUS,ULYANOVSK,54.32,48.33,6.6,12.7,-2.0,30,17,
4,RUS,UMBA,66.68,34.35,2.5,8.4,-1.5,37,34,
4,RUS,URJUPINSK,50.80,42.00,8.5,12.6,-1.3,24,2,
4,RUS,VELIKIE-LUKI,56.35,30.62,7.2,10.9,-1.4,22,9,
4,RUS,VELSK,61.08,42.07,4.6,11.1,-2.5,26,21,
4,RUS,VERHNIJ-BASKUNCAK,48.22,46.73,11.7,15.5,-1.0,17,7,
4,RUS,VERHNJAJA-TOJMA,62.23,45.02,3.2,10.0,-1.9,29,27,
4,RUS,VJAZMA,55.17,34.40,6.1,11.2,-2.0,26,14,
4,RUS,VLADIMIR,56.12,40.35,6.1,11.5,-1.8,24,12,
4,RUS,VOLGOGRAD,48.78,44.37,9.4,13.6,-1.1,22,13,
4,RUS,VOLOGDA,59.32,39.92,4.8,10.6,-2.4,29,25,
4,RUS,VORONEZ,51.65,39.25,7.4,12.2,-1.6,26,4,
4,RUS,VORONEZ,51.70,39.22,8.6,12.5,-1.5,24,-5,
4,RUS,VOZEGA,60.47,40.20,4.5,10.7,-1.9,26,23,
4,RUS,VYBORG,60.72,28.73,5.8,10.5,-2.2,33,16,
4,RUS,VYTEGRA,61.02,36.45,4.9,10.6,-2.2,29,23,
4,RUS,WLADIKAVKAZ,43.05,44.65,10.5,12.1,-0.1,25,3,
4,RUS,ZAMETCINO,53.48,42.63,6.8,12.3,-2.0,27,14,
4,RUS,ZIZGIN,65.20,36.82,2.6,7.5,-1.5,43,38,
4,SJM,BJORNOYA,74.52,19.02,-0.1,2.7,-0.5,55,-1,
4,SJM,HOPEN,76.50,25.07,-2.4,5.5,-2.2,62,-16,
4,SJM,SVALBARD-LUFTHAVN,78.25,15.47,-2.6,6.8,-2.4,51,-9,
4,SRB,BANATSKI-KARLOVAC,45.05,21.03,13.1,10.8,0.5,21,1,
4,SRB,BEOGRAD-SURCIN,44.82,20.28,13.3,10.9,0.8,21,7,
4,SRB,BEOGRAD,44.80,20.47,14.3,10.8,0.7,20,-16,
4,SRB,CUPRIJA,43.93,21.38,12.8,10.7,-0.2,19,10,
4,SRB,DIMITROVGRAD,43.02,22.75,11.7,10.7,0.5,22,-1,
4,SRB,KIKINDA,45.85,20.47,13.1,11.0,0.7,21,-5,
4,SRB,KOPAONIK,43.28,20.80,5.9,8.5,-1.7,32,14,
4,SRB,KRALJEVO,43.70,20.70,13.2,10.8,0.7,21,-10,
4,SRB,KRUSEVAC,43.57,21.35,13.6,11.0,0.1,19,6,
4,SRB,LESKOVAC,42.98,21.95,12.8,10.6,0.1,20,12,
4,SRB,LOZNICA,44.55,19.23,13.6,10.9,0.5,22,-7,
4,SRB,NEGOTIN,44.23,22.55,13.4,12.0,1.0,19,-3,
4,SRB,NIS,43.33,21.90,13.3,11.5,0.5,20,1,
4,SRB,NOVI-SAD-RIMSKI-SAN,45.33,19.85,13.3,10.5,0.2,19,11,
4,SRB,PALIC,46.10,19.77,12.9,11.4,0.0,21,0,
4,SRB,PEC,42.67,20.30,13.2,11.4,0.6,25,0,
4,SRB,PRISTINA,42.65,21.15,12.2,11.0,0.1,23,2,
4,SRB,SJENICA,43.28,20.00,9.2,9.6,-0.8,25,-10,
4,SRB,SMEDEREVSKA-PALANKA,44.37,20.95,13.3,10.8,0.4,21,3,
4,SRB,SOMBOR,45.77,19.15,13.0,10.4,0.0,21,9,
4,SRB,SREMSKA-MITROVICA,45.10,19.55,13.2,10.6,0.7,18,8,
4,SRB,VALJEVO,44.32,19.92,13.2,10.5,0.1,21,11,
4,SRB,VELIKO-GRADISTE,44.75,21.52,12.9,10.5,0.2,20,12,
4,SRB,VRANJE,42.55,21.92,12.4,11.1,0.6,21,-1,
4,SRB,VRSAC,45.15,21.32,13.5,10.8,1.0,21,6,
4,SRB,ZLATIBOR,43.73,19.72,9.9,10.0,0.0,23,5,
4,SRB,ZRENJANIN,45.37,20.42,13.3,10.8,0.1,20,4,
4,SVK,BRATISLAVA-LETISKO,48.20,17.20,11.9,10.3,0.7,14,-21,
4,SVK,CHOPOK,48.98,19.60,0.6,5.0,-0.4,40,4,
4,SVK,DUDINCE,48.17,18.87,11.6,11.4,0.7,17,-5,
4,SVK,HURBANOVO,47.87,18.20,12.3,10.5,0.0,19,9,
4,SVK,KAMENICA-NAD-CIROCH,48.93,22.00,9.9,11.7,0.0,18,10,
4,SVK,KOSICE,48.67,21.22,10.0,11.4,-0.2,21,-2,
4,SVK,LIESEK,49.37,19.68,7.8,9.9,-0.5,24,-25,
4,SVK,LOMNICKY-STIT,49.20,20.22,-2.1,5.6,-0.3,43,17,
4,SVK,LUCENEC,48.33,19.73,11.1,10.9,-0.3,18,8,
4,SVK,MILHOSTOV,48.67,21.73,10.8,11.3,0.6,17,21,
4,SVK,NITRA,48.28,18.13,11.8,10.6,1.2,18,-5,
4,SVK,PIESTANY,48.62,17.83,11.2,10.2,-0.2,21,14,
4,SVK,POPRAD-TATRY,49.07,20.25,7.9,10.3,-0.6,21,13,
4,SVK,PRIEVIDZA,48.77,18.60,10.9,10.9,0.9,19,10,
4,SVK,SLIAC,48.65,19.15,10.0,11.3,-0.1,20,8,
4,SVK,STRBSKE-PLESO,49.12,20.08,6.1,9.2,-1.4,31,8,
4,SVK,STROPKOV-TISINEC,49.22,21.65,9.6,11.3,0.1,22,19,
4,SVK,TELGART,48.85,20.18,7.0,9.7,-0.4,26,0,
4,SVK,ZILINA-HRICOV,49.23,18.62,9.4,10.9,0.0,22,8,
4,SVN,LJUBLJANA-BEZIGRAD,46.07,14.52,12.6,10.2,0.7,14,-12,
4,SVN,LJUBLJANA-BRNIK,46.22,14.48,11.0,10.5,0.5,21,-11,
4,SVN,PORTOROZ,45.52,13.57,14.9,9.2,0.0,26,7,
4,SWE,ANGELHOLM,56.30,12.85,9.3,7.9,-0.5,23,26,
4,SWE,ARJEPLOG,66.05,17.87,1.4,7.8,-1.1,34,26,
4,SWE,BJUROKLUBB(LGT-H),64.48,21.58,4.1,9.1,-1.9,39,30,
4,SWE,FALSTERBO,55.38,12.82,10.0,8.1,-0.5,31,23,
4,SWE,FARO-ISLAND,57.90,19.17,8.6,7.7,-1.3,31,20,
4,SWE,FRANSTA,62.50,16.18,4.0,9.5,-1.7,28,23,
4,SWE,GADDEDE,64.50,14.17,3.5,8.1,-2.2,33,29,
4,SWE,GOTEBORG-LANDVETTER,57.67,12.30,8.3,7.8,-0.5,29,13,
4,SWE,GOTEBORG-SAVE,57.78,11.88,8.8,8.1,-0.9,27,17,
4,SWE,GOTSKA-SANDON,58.40,19.20,8.4,8.5,-1.3,34,17,
4,SWE,GUNNARN,65.02,17.68,2.9,9.0,-1.7,31,32,
4,SWE,HAPARANDA,65.83,24.15,3.8,9.4,-2.5,35,26,
4,SWE,HARSTENA,58.25,17.02,8.6,8.3,-1.2,29,32,
4,SWE,HEMAVAN,65.80,15.10,2.3,8.0,-1.8,37,40,
4,SWE,HOBURG,56.92,18.15,8.9,8.2,-1.3,33,30,
4,SWE,HOLMOGADD,63.60,20.75,5.1,8.9,-1.9,40,30,
4,SWE,JOKKMOKK(SWE-AFB),66.63,19.65,1.6,8.7,-1.6,34,27,
4,SWE,JONKOPING-AXAMO,57.75,14.08,7.0,8.9,-0.9,28,7,
4,SWE,KARLSTAD-FLYGPLATS,59.45,13.47,7.2,9.7,-1.0,27,6,
4,SWE,KATTERJAKK,68.42,18.17,0.8,6.0,-1.0,38,24,
4,SWE,KIRUNA,67.82,20.33,0.7,7.3,-1.0,35,18,
4,SWE,KRAMFORS(SWE-AFB),63.05,17.77,4.9,9.9,-1.7,29,17,
4,SWE,KVIKKJOKK-ARRENJARK,66.88,17.75,1.6,8.6,-0.8,32,21,
4,SWE,LAINIO,67.77,22.35,1.0,7.7,-1.5,33,24,
4,SWE,LANDSORT,58.75,17.87,8.2,8.2,-1.5,31,26,
4,SWE,LINKOPING-MALMSLATT,58.40,15.53,7.5,9.7,-0.5,26,6,
4,SWE,LJUNGBYHED(SWE-AFB),56.08,13.23,8.9,7.6,-0.8,23,8,
4,SWE,LULEA-KALLAX,65.55,22.13,4.0,9.6,-2.0,36,25,
4,SWE,MALILLA,57.40,15.82,7.8,8.7,-1.4,24,8,
4,SWE,MALMO-STURUP,55.55,13.37,9.2,7.8,-0.4,26,23,
4,SWE,MALUNG,60.68,13.72,4.9,9.4,-2.0,30,25,
4,SWE,OSBY,56.37,13.95,8.2,8.6,-0.7,22,19,
4,SWE,OSTERSUND-FROSON,63.20,14.50,4.5,8.4,-2.3,30,20,
4,SWE,OSTMARK,60.35,12.65,5.4,9.4,-2.1,27,19,
4,SWE,PAJALA,67.22,23.40,1.8,9.2,-1.6,27,24,
4,SWE,RITSEM,67.73,17.47,1.1,6.8,-1.4,39,30,
4,SWE,RONNEBY-KALLINGE,56.27,15.27,8.7,8.1,-0.4,23,12,
4,SWE,SARNA,61.70,13.18,3.4,9.0,-1.5,27,34,
4,SWE,SATENAS,58.43,12.72,8.1,8.8,-0.5,24,35,
4,SWE,SINGO-ISLAND,60.17,18.75,7.3,9.4,-0.8,27,21,
4,SWE,SODERHAMN(SWE-AFB),61.27,17.10,5.7,9.5,-1.6,28,16,
4,SWE,STOCKHOLM-ARLANDA,59.65,17.95,7.5,9.6,-1.0,28,10,
4,SWE,STOCKHOLM-BROMMA,59.37,17.90,8.1,9.7,-1.3,26,-7,
4,SWE,STORLIEN,63.30,12.12,2.7,7.1,-2.0,37,31,
4,SWE,SVEG,62.02,14.37,4.4,9.2,-2.3,27,21,
4,SWE,SVENSKA-HOGARNA,59.45,19.50,7.7,8.7,-0.8,38,20,
4,SWE,TIMRA-MIDLANDA,62.52,17.45,5.1,9.4,-2.2,31,19,
4,SWE,UMEA,63.80,20.28,4.8,9.3,-2.7,32,22,
4,SWE,UNGSKAR,56.03,15.80,8.5,6.5,-1.3,33,7,
4,SWE,UPPSALA,59.90,17.60,6.8,9.5,-1.2,24,10,
4,SWE,VASTERAS-HASSLO-AFB,59.58,16.63,7.6,9.6,-1.6,28,1,
4,SWE,VISBY,57.67,18.35,8.8,8.4,-0.9,29,15,
4,SYR,ABUKMAL,34.42,40.92,23.8,12.5,1.4,22,-7,
4,SYR,ALEPPO-INTL-AP,36.18,37.20,20.1,11.9,1.3,23,-4,
4,SYR,DAMASCUS-INTL-AP,33.42,36.52,20.0,11.1,1.0,22,-5,
4,SYR,DARAA,32.60,36.10,21.0,9.4,0.9,24,7,
4,SYR,DEIR-EZZOR,35.32,40.15,22.3,13.0,1.2,21,-5,
4,SYR,HAMA,35.12,36.75,21.3,11.1,1.2,24,-9,
4,SYR,KAMISHLI,37.05,41.22,21.6,13.0,1.1,23,-16,
4,SYR,LATTAKIA,35.53,35.77,21.9,8.6,1.2,29,-10,
4,SYR,NABK,34.03,36.72,16.5,10.7,0.7,24,-1,
4,SYR,PALMYRA,34.55,38.30,22.4,12.2,1.3,20,5,
4,SYR,SAFITA,34.82,36.13,20.6,9.2,1.5,27,1,
4,TUR,ADANA-INCIRLIK-AB,37.00,35.43,20.5,9.9,0.0,28,16,
4,TUR,AFYON,38.75,30.53,14.4,11.1,0.7,20,-20,
4,TUR,AKHISAR,38.92,27.85,19.0,11.2,0.0,23,9,
4,TUR,ANTALYA,36.87,30.73,20.7,9.9,0.0,27,7,
4,TUR,AYDIN,37.85,27.85,20.5,10.9,0.1,23,-5,
4,TUR,BALIKESIR,39.62,27.92,16.6,10.7,0.3,23,3,
4,TUR,BANDIRMA,40.32,27.97,16.0,10.1,-0.8,24,23,
4,TUR,BODRUM,37.03,27.43,21.0,9.4,-0.8,27,18,
4,TUR,BOLU,40.73,31.60,12.5,10.0,0.6,24,-7,
4,TUR,BURSA,40.18,29.07,17.2,10.8,0.0,24,5,
4,TUR,CANAKKALE,40.13,26.40,17.2,10.6,-0.4,27,8,
4,TUR,CORUM,40.55,34.95,13.5,12.3,0.9,22,6,
4,TUR,DIKILI,39.07,26.88,18.6,10.1,0.2,25,-2,
4,TUR,DIYARBAKIR,37.88,40.18,18.1,14.2,1.0,24,-23,
4,TUR,EDIRNE,41.67,26.57,15.2,11.0,0.0,22,9,
4,TUR,ELAZIG,38.60,39.28,16.0,13.6,1.4,24,-26,
4,TUR,ERZINCAN,39.70,39.52,13.9,14.8,0.9,22,17,
4,TUR,ERZURUM,39.95,41.17,7.0,12.5,-1.2,36,28,
4,TUR,ESENBOGA,40.12,33.00,13.0,12.1,0.5,22,-28,
4,TUR,ESKISEHIR,39.78,30.57,13.9,11.9,-0.1,20,9,
4,TUR,ETIMESGUT,39.95,32.68,14.4,12.2,-1.0,21,49,
4,TUR,GAZIANTEP,37.08,37.37,18.3,12.8,1.2,24,-22,
4,TUR,GOKCEADA,40.18,25.90,17.2,9.6,-0.5,25,3,
4,TUR,GOLCUK-DUMLUPINAR,40.67,29.83,17.3,10.4,0.1,24,6,
4,TUR,INEBOLU,41.98,33.78,14.7,8.7,-0.6,33,8,
4,TUR,ISKENDERUN,36.58,36.17,22.3,9.2,1.3,27,-12,
4,TUR,ISPARTA,37.75,30.55,15.2,11.5,0.0,25,16,
4,TUR,ISTANBUL-ATATURK,40.97,28.82,16.4,10.1,0.0,26,0,
4,TUR,IZMIR-A-MENDERES,38.27,27.15,18.5,10.9,-0.1,24,8,
4,TUR,KAYSERI-ERKILET,38.82,35.43,13.8,12.1,1.0,23,-8,
4,TUR,KONYA,37.97,32.55,14.3,12.2,0.8,23,-6,
4,TUR,MALATYA-ERHAC,38.43,38.08,16.2,13.7,0.9,23,-17,
4,TUR,MERZIFON,40.85,35.58,14.1,11.2,0.6,21,10,
4,TUR,MUGLA,37.22,28.37,17.7,11.3,-0.7,24,34,
4,TUR,SAMSUN,41.28,36.30,15.6,8.0,-0.9,35,27,
4,TUR,SILIFKE,36.38,33.93,21.8,10.1,1.2,24,-6,
4,TUR,SINOP,42.03,35.17,15.2,8.5,-0.4,37,13,
4,TUR,SIVAS,39.75,37.02,12.5,13.0,1.3,25,17,
4,TUR,TEKIRDAG,40.98,27.55,16.4,10.7,-0.5,25,36,
4,TUR,TRABZON,41.00,39.72,15.8,8.2,0.5,37,-37,
4,TUR,USAK,38.68,29.40,15.8,11.8,-0.8,23,39,
4,TUR,VAN,38.45,43.32,12.5,14.0,0.0,27,14,
4,TUR,ZONGULDAK,41.45,31.80,14.9,8.5,-0.2,32,7,
4,UKR,CHERNIHIV,51.47,31.25,8.8,12.0,-1.3,24,-13,
4,UKR,CHERNIVTSI,48.37,25.90,10.1,11.2,0.6,19,-15,
4,UKR,CHORNOMORSKE,45.52,32.70,12.4,10.7,-0.7,29,20,
4,UKR,DNIPROPETROVSK,48.60,34.97,10.1,12.8,-0.4,24,0,
4,UKR,DONETSK,48.07,37.77,9.3,12.6,-0.4,23,20,
4,UKR,HENICHESK,46.17,34.82,12.0,12.3,-0.8,24,43,
4,UKR,IVANO-FRANKIVSK,48.97,24.70,9.7,11.2,-0.4,17,41,
4,UKR,IZIUM,49.18,37.30,9.4,12.7,-0.9,22,-2,
4,UKR,IZMAIL,45.37,28.85,12.1,11.5,-0.1,21,10,
4,UKR,KERCH,45.40,36.42,12.2,11.3,-0.8,26,30,
4,UKR,KHARKIV,49.97,36.13,9.0,13.0,-0.3,22,20,
4,UKR,KHERSON,46.63,32.57,11.7,11.8,-0.3,24,4,
4,UKR,KHMELNYTSKYI,49.43,26.98,9.6,10.5,-0.1,22,9,
4,UKR,KIROVOHRAD,48.52,32.20,9.3,12.4,-0.6,24,-15,
4,UKR,KONOTOP,51.23,33.20,9.0,11.9,-0.4,21,10,
4,UKR,KRYVYI-RIH,48.03,33.22,9.9,13.1,-0.3,22,4,
4,UKR,KYIV,50.40,30.57,9.7,11.7,-0.4,20,29,
4,UKR,LIUBASHIVKA,47.85,30.27,9.9,12.6,-0.8,24,-11,
4,UKR,LUBNY,50.00,33.02,9.4,12.6,-0.5,23,-6,
4,UKR,LUHANSK,48.57,39.25,10.1,13.4,-0.4,20,11,
4,UKR,LVIV,49.82,23.95,8.9,10.6,-0.7,24,-22,
4,UKR,MARIUPOL,47.03,37.50,10.8,13.1,0.0,25,9,
4,UKR,MOHYLIV-PODILSKYI,48.45,27.78,11.0,11.4,-0.5,19,42,
4,UKR,MYRONIVKA,49.67,31.00,9.3,12.1,-0.7,24,-2,
4,UKR,NIZHYN,51.05,31.90,8.9,12.1,-0.9,19,-14,
4,UKR,ODESA,46.43,30.77,12.0,11.6,-0.5,24,30,
4,UKR,POLTAVA,49.60,34.55,9.2,12.7,-0.5,24,-13,
4,UKR,RIVNE,50.58,26.13,8.7,11.2,-0.3,23,0,
4,UKR,SARNY,51.28,26.62,8.9,11.7,-0.7,21,-21,
4,UKR,SHEPETIVKA,50.17,27.03,9.0,11.4,-0.5,22,-1,
4,UKR,SIMFEROPOL,44.68,34.13,12.1,10.6,-0.5,25,12,
4,UKR,SUMY,50.85,34.67,8.5,12.5,-1.0,23,6,
4,UKR,SVITLOVODSK,49.05,33.25,10.3,13.0,-0.2,25,10,
4,UKR,TERNOPIL,49.53,25.67,8.5,10.8,-0.2,20,10,
4,UKR,UMAN,48.77,30.23,9.7,12.5,-0.5,22,1,
4,UKR,UZHHOROD,48.63,22.27,11.0,11.4,-0.1,21,3,
4,UKR,VINNYTSIA,49.23,28.60,9.2,11.5,-0.7,23,-19,
4,UKR,VOLODYMYR-VOLYNSKYI,50.83,24.32,9.1,11.1,-0.7,21,-18,
4,UKR,YALTA,44.48,34.17,14.2,10.3,-0.9,30,24,
4,UKR,ZAPORIZHZHIA,47.80,35.02,10.2,12.9,-0.7,24,-14,
4,UKR,ZHYTOMYR,50.23,28.73,8.8,11.6,-0.3,22,4,
5,ABW,QUEEN-BEATRIX-AP,12.50,-70.02,29.8,1.0,0.5,-10,12,
5,ANT,HATO-AP(CIV-MIL),12.20,-68.97,28.5,1.2,0.6,46,13,
5,ATG,VC-BIRD-INTL-AP,17.12,-61.78,27.3,1.4,-0.4,40,12,
5,BHS,NASSAU-AP-NEW,25.05,-77.47,26.0,3.6,0.4,36,12,
5,BLZ,BELIZE-PHILLIP-GOLD,17.53,-88.30,26.9,2.2,0.4,5,5,
5,BRB,GRANTLEY-ADAMS,13.07,-59.48,27.3,0.8,0.8,-9,37,
5,CAN,Calgary,51.12,-114.02,5.6,10.9,-1.9,32,24,
5,CAN,Edmonton,53.53,-114.10,4.6,10.6,-1.7,27,23,
5,CAN,Fort  McMurray,56.65,-111.22,3.9,11.7,-1.3,30,14,
5,CAN,Grande Prairie,55.18,-118.88,4.3,11.0,-1.4,32,26,
5,CAN,Lethbridge,49.63,-112.80,7.5,11.7,-0.7,29,10,
5,CAN,Medicine Hat,50.02,-110.72,8.3,14.0,-0.6,25,3,
5,CAN,Abbotsford,49.03,-122.37,10.9,7.2,0.1,23,8,
5,CAN,Comox,49.72,-124.90,10.6,7.1,-1.1,23,48,
5,CAN,Cranbrook,49.60,-115.78,7.7,11.7,-1.2,23,32,
5,CAN,Fort St John,56.23,-120.73,4.3,10.7,-1.0,30,14,
5,CAN,Kamloops,50.70,-120.45,10.1,12.4,0.0,20,12,
5,CAN,Port Hardy,50.68,-127.37,8.9,5.4,0.1,26,1,
5,CAN,Prince George,53.88,-122.68,5.7,10.1,-1.2,27,24,
5,CAN,Prince Rupert,54.30,-130.43,7.9,6.2,0.6,27,-15,
5,CAN,Sandspit,53.25,-131.82,9.1,5.8,0.0,32,16,
5,CAN,Smithers,54.82,-127.18,5.4,10.2,-1.5,26,18,
5,CAN,Summerland,49.57,-119.65,10.2,10.7,0.1,20,8,
5,CAN,Vancouver,49.18,-123.17,10.9,7.1,-0.9,21,48,
5,CAN,Victoria,48.65,-123.43,11.9,7.7,-0.6,18,39,
5,CAN,Brandon,49.92,-99.95,4.9,12.7,-1.4,32,24,
5,CAN,Churchill,58.75,-94.07,-2.8,10.6,-1.8,47,-7,
5,CAN,The Pas,53.97,-101.10,3.6,12.1,-1.7,33,20,
5,CAN,Winnipeg,49.90,-97.23,5.5,13.2,-1.3,33,22,
5,CAN,Fredericton,45.87,-66.53,6.7,12.1,-1.6,35,21,
5,CAN,Miramichi,47.02,-65.45,6.4,12.0,-1.9,36,24,
5,CAN,Saint John,45.32,-65.88,6.2,10.5,-1.0,40,24,
5,CAN,Battle Harbour,52.30,-55.83,1.6,6.3,1.2,52,-20,
5,CAN,Gander,48.95,-54.57,5.2,9.7,-2.1,41,29,
5,CAN,Goose,53.32,-60.37,2.5,10.0,-1.2,39,39,
5,CAN,St Johns,47.62,-52.73,5.6,9.2,-1.8,43,29,
5,CAN,Stephenville,48.53,-58.55,6.2,10.1,-1.3,40,31,
5,CAN,Greenwood,44.98,-64.92,8.0,11.3,-1.4,34,7,
5,CAN,Sable Island,43.93,-60.02,8.8,8.3,0.7,47,-28,
5,CAN,Shearwater,44.63,-63.50,7.7,10.6,-0.6,39,11,
5,CAN,Sydney,46.17,-60.05,6.4,10.6,-1.5,44,28,
5,CAN,Truro,45.37,-63.27,6.8,10.9,-1.3,42,20,
5,CAN,Inuvik,68.30,-133.48,-4.2,12.8,-3.3,41,-11,
5,CAN,Yellowknife,62.47,-114.45,-0.4,11.3,-1.9,33,-6,
5,CAN,Resolute,74.72,-94.98,-12.2,14.5,-2.7,39,18,
5,CAN,Kingston,44.22,-76.60,8.0,12.5,-1.4,39,23,
5,CAN,London,43.03,-81.15,8.7,12.5,-0.7,32,0,
5,CAN,Mount Forest,43.98,-80.75,7.2,12.0,-1.2,36,18,
5,CAN,Muskoka,44.97,-79.30,6.9,12.0,-1.6,32,6,
5,CAN,North Bay,46.35,-79.43,5.8,11.9,-1.6,35,14,
5,CAN,Ottawa,45.32,-75.67,7.3,13.0,-1.5,33,18,
5,CAN,Sault Ste Marie,46.48,-84.52,6.0,11.7,-1.1,38,25,
5,CAN,Simcoe,42.85,-80.27,8.7,12.2,-1.0,32,4,
5,CAN,Thunder Bay,48.37,-89.32,5.0,11.4,-1.6,36,23,
5,CAN,Timmins,48.57,-81.37,4.4,11.3,-1.7,36,25,
5,CAN,Toronto,43.67,-79.63,8.5,12.4,-1.5,33,11,
5,CAN,Trenton,44.12,-77.53,8.3,12.4,-1.0,32,7,
