Dependency=Geometry Building Type RECS	Dependency=Geometry Floor Area Bin	Dependency=Geometry Foundation Type	Dependency=Geometry Stories Low Rise	Dependency=Vintage	Option=1 Car	Option=2 Car	Option=3 Car	Option=None	sampling_probability
Multi-Family with 5+ Units	0-1499	Slab	4+	1950s	0	0	0	1	0.00146007
Multi-Family with 5+ Units	1500-2499	Slab	1	1950s	0	0	0	1	9.5548e-06
Multi-Family with 5+ Units	1500-2499	Slab	2	1950s	0	0	0	1	4.78591e-05
Multi-Family with 5+ Units	1500-2499	Slab	3	1950s	0	0	0	1	3.67012e-05
Multi-Family with 5+ Units	1500-2499	Slab	4+	1950s	0	0	0	1	5.98841e-05
Multi-Family with 5+ Units	2500-3999	Slab	1	1950s	0	0	0	1	9.37316e-07
Multi-Family with 5+ Units	2500-3999	Slab	2	1950s	0	0	0	1	4.45794e-06
Multi-Family with 5+ Units	2500-3999	Slab	3	1950s	0	0	0	1	3.4149e-06
Multi-Family with 5+ Units	2500-3999	Slab	4+	1950s	0	0	0	1	4.53996e-06
Multi-Family with 5+ Units	4000+	Slab	1	1950s	0	0	0	1	6.47961e-07
Multi-Family with 5+ Units	4000+	Slab	2	1950s	0	0	0	1	3.25569e-06
Multi-Family with 5+ Units	4000+	Slab	3	1950s	0	0	0	1	2.48348e-06
Multi-Family with 5+ Units	4000+	Slab	4+	1950s	0	0	0	1	2.66845e-06
Multi-Family with 5+ Units	0-1499	Slab	1	1960s	0	0	0	1	0.00069636
Multi-Family with 5+ Units	0-1499	Slab	2	1960s	0	0	0	1	0.00351977
Multi-Family with 5+ Units	0-1499	Slab	3	1960s	0	0	0	1	0.00299047
Multi-Family with 5+ Units	0-1499	Slab	4+	1960s	0	0	0	1	0.00242797
Multi-Family with 5+ Units	1500-2499	Slab	1	1960s	0	0	0	1	2.33573e-05
Multi-Family with 5+ Units	1500-2499	Slab	2	1960s	0	0	0	1	0.000117965
Multi-Family with 5+ Units	1500-2499	Slab	3	1960s	0	0	0	1	0.000104762
Multi-Family with 5+ Units	1500-2499	Slab	4+	1960s	0	0	0	1	9.22732e-05
Multi-Family with 5+ Units	2500-3999	Slab	1	1960s	0	0	0	1	1.98656e-06
Multi-Family with 5+ Units	2500-3999	Slab	2	1960s	0	0	0	1	9.31371e-06
Multi-Family with 5+ Units	2500-3999	Slab	3	1960s	0	0	0	1	9.60084e-06
Multi-Family with 5+ Units	2500-3999	Slab	4+	1960s	0	0	0	1	1.29447e-05
Multi-Family with 5+ Units	4000+	Slab	1	1960s	0	0	0	1	2.24791e-06
Multi-Family with 5+ Units	4000+	Slab	2	1960s	0	0	0	1	1.0807e-05
Multi-Family with 5+ Units	4000+	Slab	3	1960s	0	0	0	1	1.06646e-05
Multi-Family with 5+ Units	4000+	Slab	4+	1960s	0	0	0	1	1.28514e-05
Multi-Family with 5+ Units	0-1499	Slab	1	1970s	0	0	0	1	0.00129967
Multi-Family with 5+ Units	0-1499	Slab	2	1970s	0	0	0	1	0.00660836
Multi-Family with 5+ Units	0-1499	Slab	3	1970s	0	0	0	1	0.00537282
Multi-Family with 5+ Units	0-1499	Slab	4+	1970s	0	0	0	1	0.00387631
Multi-Family with 5+ Units	1500-2499	Slab	1	1970s	0	0	0	1	4.15488e-05
Multi-Family with 5+ Units	1500-2499	Slab	2	1970s	0	0	0	1	0.000211967
Multi-Family with 5+ Units	1500-2499	Slab	3	1970s	0	0	0	1	0.000181096
Multi-Family with 5+ Units	1500-2499	Slab	4+	1970s	0	0	0	1	0.000141686
Multi-Family with 5+ Units	2500-3999	Slab	1	1970s	0	0	0	1	2.41e-06
Multi-Family with 5+ Units	2500-3999	Slab	2	1970s	0	0	0	1	1.18765e-05
Multi-Family with 5+ Units	2500-3999	Slab	3	1970s	0	0	0	1	1.11399e-05
Multi-Family with 5+ Units	2500-3999	Slab	4+	1970s	0	0	0	1	1.16937e-05
Multi-Family with 5+ Units	4000+	Slab	1	1970s	0	0	0	1	2.70597e-06
Multi-Family with 5+ Units	4000+	Slab	2	1970s	0	0	0	1	1.34438e-05
Multi-Family with 5+ Units	4000+	Slab	3	1970s	0	0	0	1	1.20188e-05
Multi-Family with 5+ Units	4000+	Slab	4+	1970s	0	0	0	1	1.14641e-05
Multi-Family with 5+ Units	0-1499	Slab	1	1980s	0	0	0	1	0.00114156
Multi-Family with 5+ Units	0-1499	Slab	2	1980s	0	0	0	1	0.00673038
Multi-Family with 5+ Units	0-1499	Slab	3	1980s	0	0	0	1	0.00605165
Multi-Family with 5+ Units	0-1499	Slab	4+	1980s	0	0	0	1	0.00204214
Multi-Family with 5+ Units	1500-2499	Slab	1	1980s	0	0	0	1	6.49595e-05
Multi-Family with 5+ Units	1500-2499	Slab	2	1980s	0	0	0	1	0.000378273
Multi-Family with 5+ Units	1500-2499	Slab	3	1980s	0	0	0	1	0.000346313
Multi-Family with 5+ Units	1500-2499	Slab	4+	1980s	0	0	0	1	0.000119877
Multi-Family with 5+ Units	2500-3999	Slab	1	1980s	0	0	0	1	5.38443e-06
Multi-Family with 5+ Units	2500-3999	Slab	2	1980s	0	0	0	1	3.11678e-05
Multi-Family with 5+ Units	2500-3999	Slab	3	1980s	0	0	0	1	3.02464e-05
Multi-Family with 5+ Units	2500-3999	Slab	4+	1980s	0	0	0	1	1.14589e-05
Multi-Family with 5+ Units	4000+	Slab	1	1980s	0	0	0	1	4.82044e-06
Multi-Family with 5+ Units	4000+	Slab	2	1980s	0	0	0	1	2.83443e-05
Multi-Family with 5+ Units	4000+	Slab	3	1980s	0	0	0	1	2.43846e-05
Multi-Family with 5+ Units	4000+	Slab	4+	1980s	0	0	0	1	8.0649e-06
Multi-Family with 5+ Units	0-1499	Slab	1	1990s	0	0	0	1	0.00092856
Multi-Family with 5+ Units	0-1499	Slab	2	1990s	0	0	0	1	0.00543253
Multi-Family with 5+ Units	0-1499	Slab	3	1990s	0	0	0	1	0.00511223
Multi-Family with 5+ Units	0-1499	Slab	4+	1990s	0	0	0	1	0.00174965
Multi-Family with 5+ Units	1500-2499	Slab	1	1990s	0	0	0	1	5.12712e-05
Multi-Family with 5+ Units	1500-2499	Slab	2	1990s	0	0	0	1	0.000297303
Multi-Family with 5+ Units	1500-2499	Slab	3	1990s	0	0	0	1	0.00028222
Multi-Family with 5+ Units	1500-2499	Slab	4+	1990s	0	0	0	1	9.55734e-05
Multi-Family with 5+ Units	2500-3999	Slab	1	1990s	0	0	0	1	4.36897e-06
Multi-Family with 5+ Units	2500-3999	Slab	2	1990s	0	0	0	1	2.53882e-05
Multi-Family with 5+ Units	2500-3999	Slab	3	1990s	0	0	0	1	2.4854e-05
Multi-Family with 5+ Units	2500-3999	Slab	4+	1990s	0	0	0	1	8.99939e-06
Multi-Family with 5+ Units	4000+	Slab	1	1990s	0	0	0	1	3.58234e-06
Multi-Family with 5+ Units	4000+	Slab	2	1990s	0	0	0	1	2.11324e-05
Multi-Family with 5+ Units	4000+	Slab	3	1990s	0	0	0	1	1.86202e-05
Multi-Family with 5+ Units	4000+	Slab	4+	1990s	0	0	0	1	6.41369e-06
Multi-Family with 5+ Units	0-1499	Slab	1	2000s	0	0	0	1	0.000792021
Multi-Family with 5+ Units	0-1499	Slab	2	2000s	0	0	0	1	0.00485997
Multi-Family with 5+ Units	0-1499	Slab	3	2000s	0	0	0	1	0.0039094
Multi-Family with 5+ Units	0-1499	Slab	4+	2000s	0	0	0	1	0.00524948
Multi-Family with 5+ Units	1500-2499	Slab	1	2000s	0	0	0	1	6.86134e-05
Multi-Family with 5+ Units	1500-2499	Slab	2	2000s	0	0	0	1	0.000416444
Multi-Family with 5+ Units	1500-2499	Slab	3	2000s	0	0	0	1	0.000339036
Multi-Family with 5+ Units	1500-2499	Slab	4+	2000s	0	0	0	1	0.000453816
Multi-Family with 5+ Units	2500-3999	Slab	1	2000s	0	0	0	1	6.9733e-06
Multi-Family with 5+ Units	2500-3999	Slab	2	2000s	0	0	0	1	4.0969e-05
Multi-Family with 5+ Units	2500-3999	Slab	3	2000s	0	0	0	1	3.62919e-05
Multi-Family with 5+ Units	2500-3999	Slab	4+	2000s	0	0	0	1	5.41173e-05
Multi-Family with 5+ Units	4000+	Slab	1	2000s	0	0	0	1	1.4083e-06
Multi-Family with 5+ Units	4000+	Slab	2	2000s	0	0	0	1	7.88618e-06
Multi-Family with 5+ Units	4000+	Slab	3	2000s	0	0	0	1	6.94618e-06
Multi-Family with 5+ Units	4000+	Slab	4+	2000s	0	0	0	1	1.44488e-05
Multi-Family with 5+ Units	0-1499	Slab	1	2010s	0	0	0	1	0.000252243
Multi-Family with 5+ Units	0-1499	Slab	2	2010s	0	0	0	1	0.00143747
Multi-Family with 5+ Units	0-1499	Slab	3	2010s	0	0	0	1	0.00133502
Multi-Family with 5+ Units	0-1499	Slab	4+	2010s	0	0	0	1	0.00212892
Multi-Family with 5+ Units	1500-2499	Slab	1	2010s	0	0	0	1	2.33142e-05
Multi-Family with 5+ Units	1500-2499	Slab	2	2010s	0	0	0	1	0.000137059
Multi-Family with 5+ Units	1500-2499	Slab	3	2010s	0	0	0	1	0.000119137
Multi-Family with 5+ Units	1500-2499	Slab	4+	2010s	0	0	0	1	0.000167162
Multi-Family with 5+ Units	2500-3999	Slab	1	2010s	0	0	0	1	2.16368e-06
Multi-Family with 5+ Units	2500-3999	Slab	2	2010s	0	0	0	1	1.20133e-05
Multi-Family with 5+ Units	2500-3999	Slab	3	2010s	0	0	0	1	1.15312e-05
Multi-Family with 5+ Units	2500-3999	Slab	4+	2010s	0	0	0	1	1.8329e-05
Multi-Family with 5+ Units	4000+	Slab	1	2010s	0	0	0	1	2.91339e-08
Multi-Family with 5+ Units	4000+	Slab	2	2010s	0	0	0	1	1.84012e-07
Multi-Family with 5+ Units	4000+	Slab	3	2010s	0	0	0	1	1.48406e-07
Multi-Family with 5+ Units	4000+	Slab	4+	2010s	0	0	0	1	1.68973e-07
Multi-Family with 5+ Units	0-1499	Slab	1	<1940	0	0	0	1	0.000115825
Multi-Family with 5+ Units	0-1499	Slab	2	<1940	0	0	0	1	0.000287646
Multi-Family with 5+ Units	0-1499	Slab	3	<1940	0	0	0	1	0.000569805
Multi-Family with 5+ Units	0-1499	Slab	4+	<1940	0	0	0	1	0.00144085
Multi-Family with 5+ Units	1500-2499	Slab	1	<1940	0	0	0	1	6.35954e-06
Multi-Family with 5+ Units	1500-2499	Slab	2	<1940	0	0	0	1	1.56218e-05
Multi-Family with 5+ Units	1500-2499	Slab	3	<1940	0	0	0	1	3.07825e-05
Multi-Family with 5+ Units	1500-2499	Slab	4+	<1940	0	0	0	1	7.89795e-05
Multi-Family with 5+ Units	2500-3999	Slab	1	<1940	0	0	0	1	1.66685e-06
Multi-Family with 5+ Units	2500-3999	Slab	2	<1940	0	0	0	1	4.07812e-06
Multi-Family with 5+ Units	2500-3999	Slab	3	<1940	0	0	0	1	8.06205e-06
Multi-Family with 5+ Units	2500-3999	Slab	4+	<1940	0	0	0	1	2.08156e-05
Multi-Family with 5+ Units	4000+	Slab	1	<1940	0	0	0	1	7.32484e-07
Multi-Family with 5+ Units	4000+	Slab	2	<1940	0	0	0	1	1.74525e-06
Multi-Family with 5+ Units	4000+	Slab	3	<1940	0	0	0	1	3.39143e-06
Multi-Family with 5+ Units	4000+	Slab	4+	<1940	0	0	0	1	8.66344e-06
Single-Family Attached	0-1499	Slab	1	1940s	0	0	0	1	0.000389296
Single-Family Attached	0-1499	Slab	2	1940s	0	0	0	1	0.000173426
Single-Family Attached	0-1499	Slab	3	1940s	0	0	0	1	0
Single-Family Attached	0-1499	Slab	4+	1940s	0	0	0	1	0
Single-Family Attached	1500-2499	Slab	1	1940s	0	0	0	1	4.10357e-05
Single-Family Attached	1500-2499	Slab	2	1940s	0	0	0	1	0.000106891
Single-Family Attached	1500-2499	Slab	3	1940s	0	0	0	1	1.28278e-05
Single-Family Attached	1500-2499	Slab	4+	1940s	0	0	0	1	0
Single-Family Attached	2500-3999	Slab	1	1940s	0	0	0	1	5.10747e-06
Single-Family Attached	2500-3999	Slab	2	1940s	0	0	0	1	3.63509e-05
Single-Family Attached	2500-3999	Slab	3	1940s	0	0	0	1	0
Single-Family Attached	2500-3999	Slab	4+	1940s	0	0	0	1	0
Single-Family Attached	4000+	Slab	1	1940s	0	0	0	1	1.43106e-06
Single-Family Attached	4000+	Slab	2	1940s	0	0	0	1	1.43106e-06
Single-Family Attached	4000+	Slab	3	1940s	0	0	0	1	1.43106e-06
Single-Family Attached	4000+	Slab	4+	1940s	0	0	0	1	0
Single-Family Attached	0-1499	Slab	1	1950s	0	0	0	1	0.000596719
Single-Family Attached	0-1499	Slab	2	1950s	0	0	0	1	0.00026583
Single-Family Attached	0-1499	Slab	3	1950s	0	0	0	1	0
Single-Family Attached	0-1499	Slab	4+	1950s	0	0	0	1	0
Single-Family Attached	1500-2499	Slab	1	1950s	0	0	0	1	6.02475e-05
Single-Family Attached	1500-2499	Slab	2	1950s	0	0	0	1	0.000156935
Single-Family Attached	1500-2499	Slab	3	1950s	0	0	0	1	1.88334e-05
Single-Family Attached	1500-2499	Slab	4+	1950s	0	0	0	1	0
Single-Family Attached	2500-3999	Slab	1	1950s	0	0	0	1	6.93313e-06
Single-Family Attached	2500-3999	Slab	2	1950s	0	0	0	1	4.93445e-05
Single-Family Attached	2500-3999	Slab	3	1950s	0	0	0	1	0
Single-Family Attached	2500-3999	Slab	4+	1950s	0	0	0	1	0
Single-Family Attached	4000+	Slab	1	1950s	0	0	0	1	1.40563e-06
Single-Family Attached	4000+	Slab	2	1950s	0	0	0	1	1.40563e-06
Single-Family Attached	4000+	Slab	3	1950s	0	0	0	1	1.40563e-06
Single-Family Attached	4000+	Slab	4+	1950s	0	0	0	1	0
Single-Family Attached	0-1499	Slab	1	1960s	0	0	0	1	0.000706701
Single-Family Attached	0-1499	Slab	2	1960s	0	0	0	1	0.00038458
Single-Family Attached	0-1499	Slab	3	1960s	0	0	0	1	9.67051e-06
Single-Family Attached	0-1499	Slab	4+	1960s	0	0	0	1	0
Single-Family Attached	1500-2499	Slab	1	1960s	0	0	0	1	0.000129611
Single-Family Attached	1500-2499	Slab	2	1960s	0	0	0	1	0.000297285
Single-Family Attached	1500-2499	Slab	3	1960s	0	0	0	1	1.22061e-05
Single-Family Attached	1500-2499	Slab	4+	1960s	0	0	0	1	0
Single-Family Attached	2500-3999	Slab	1	1960s	0	0	0	1	4.66232e-05
Single-Family Attached	2500-3999	Slab	2	1960s	0	0	0	1	2.39673e-05
Single-Family Attached	2500-3999	Slab	3	1960s	0	0	0	1	0
Single-Family Attached	2500-3999	Slab	4+	1960s	0	0	0	1	0
Single-Family Attached	4000+	Slab	1	1960s	0	0	0	1	4.75246e-06
Single-Family Attached	4000+	Slab	2	1960s	0	0	0	1	4.75246e-06
Single-Family Attached	4000+	Slab	3	1960s	0	0	0	1	4.75246e-06
Single-Family Attached	4000+	Slab	4+	1960s	0	0	0	1	0
Single-Family Attached	0-1499	Slab	1	1970s	0	0	0	1	0.00165476
Single-Family Attached	0-1499	Slab	2	1970s	0	0	0	1	0.000900504
Single-Family Attached	0-1499	Slab	3	1970s	0	0	0	1	2.26437e-05
Single-Family Attached	0-1499	Slab	4+	1970s	0	0	0	1	0
Single-Family Attached	1500-2499	Slab	1	1970s	0	0	0	1	0.000291644
Single-Family Attached	1500-2499	Slab	2	1970s	0	0	0	1	0.000668934
Single-Family Attached	1500-2499	Slab	3	1970s	0	0	0	1	2.74654e-05
Single-Family Attached	1500-2499	Slab	4+	1970s	0	0	0	1	0
Single-Family Attached	2500-3999	Slab	1	1970s	0	0	0	1	0.00010691
Single-Family Attached	2500-3999	Slab	2	1970s	0	0	0	1	5.49588e-05
Single-Family Attached	2500-3999	Slab	3	1970s	0	0	0	1	0
Single-Family Attached	2500-3999	Slab	4+	1970s	0	0	0	1	0
Single-Family Attached	4000+	Slab	1	1970s	0	0	0	1	1.10901e-05
Single-Family Attached	4000+	Slab	2	1970s	0	0	0	1	1.10901e-05
Single-Family Attached	4000+	Slab	3	1970s	0	0	0	1	1.10901e-05
Single-Family Attached	4000+	Slab	4+	1970s	0	0	0	1	0
Single-Family Attached	0-1499	Slab	1	1980s	0	0	0	1	0.00138027
Single-Family Attached	0-1499	Slab	2	1980s	0	0	0	1	0.00149444
Single-Family Attached	0-1499	Slab	3	1980s	0	0	0	1	2.39972e-05
Single-Family Attached	0-1499	Slab	4+	1980s	0	0	0	1	0
Single-Family Attached	1500-2499	Slab	1	1980s	0	0	0	1	0.000483932
Single-Family Attached	1500-2499	Slab	2	1980s	0	0	0	1	0.00107855
Single-Family Attached	1500-2499	Slab	3	1980s	0	0	0	1	0.000209454
Single-Family Attached	1500-2499	Slab	4+	1980s	0	0	0	1	0
Single-Family Attached	2500-3999	Slab	1	1980s	0	0	0	1	5.31016e-05
Single-Family Attached	2500-3999	Slab	2	1980s	0	0	0	1	0.000175063
Single-Family Attached	2500-3999	Slab	3	1980s	0	0	0	1	6.52856e-06
Single-Family Attached	2500-3999	Slab	4+	1980s	0	0	0	1	0
Single-Family Attached	4000+	Slab	1	1980s	0	0	0	1	0
Single-Family Attached	4000+	Slab	2	1980s	0	0	0	1	6.63212e-05
Single-Family Attached	4000+	Slab	3	1980s	0	0	0	1	0
Single-Family Attached	4000+	Slab	4+	1980s	0	0	0	1	0
Single-Family Attached	0-1499	Slab	1	1990s	0	0	0	1	0.000953362
Single-Family Attached	0-1499	Slab	2	1990s	0	0	0	1	0.00103222
Single-Family Attached	0-1499	Slab	3	1990s	0	0	0	1	1.65751e-05
Single-Family Attached	0-1499	Slab	4+	1990s	0	0	0	1	0
Single-Family Attached	1500-2499	Slab	1	1990s	0	0	0	1	0.000336871
Single-Family Attached	1500-2499	Slab	2	1990s	0	0	0	1	0.000750793
Single-Family Attached	1500-2499	Slab	3	1990s	0	0	0	1	0.000145803
Single-Family Attached	1500-2499	Slab	4+	1990s	0	0	0	1	0
Single-Family Attached	2500-3999	Slab	1	1990s	0	0	0	1	3.94704e-05
Single-Family Attached	2500-3999	Slab	2	1990s	0	0	0	1	0.000130124
Single-Family Attached	2500-3999	Slab	3	1990s	0	0	0	1	4.85269e-06
Single-Family Attached	2500-3999	Slab	4+	1990s	0	0	0	1	0
Single-Family Attached	4000+	Slab	1	1990s	0	0	0	1	0
Single-Family Attached	4000+	Slab	2	1990s	0	0	0	1	4.23397e-05
Single-Family Attached	4000+	Slab	3	1990s	0	0	0	1	0
Single-Family Attached	4000+	Slab	4+	1990s	0	0	0	1	0
Single-Family Attached	0-1499	Slab	1	2000s	0	0	0	1	0.00118607
Single-Family Attached	0-1499	Slab	2	2000s	0	0	0	1	0.00118522
Single-Family Attached	0-1499	Slab	3	2000s	0	0	0	1	5.88303e-05
Single-Family Attached	0-1499	Slab	4+	2000s	0	0	0	1	0
Single-Family Attached	1500-2499	Slab	1	2000s	0	0	0	1	0.000782285
Single-Family Attached	1500-2499	Slab	2	2000s	0	0	0	1	0.00121147
Single-Family Attached	1500-2499	Slab	3	2000s	0	0	0	1	0.000242843
Single-Family Attached	1500-2499	Slab	4+	2000s	0	0	0	1	0
Single-Family Attached	2500-3999	Slab	1	2000s	0	0	0	1	0.000255495
Single-Family Attached	2500-3999	Slab	2	2000s	0	0	0	1	0.000246571
Single-Family Attached	2500-3999	Slab	3	2000s	0	0	0	1	0.000198275
Single-Family Attached	2500-3999	Slab	4+	2000s	0	0	0	1	0
Single-Family Attached	4000+	Slab	1	2000s	0	0	0	1	2.30685e-05
Single-Family Attached	4000+	Slab	2	2000s	0	0	0	1	6.38153e-05
Single-Family Attached	4000+	Slab	3	2000s	0	0	0	1	4.84201e-05
Single-Family Attached	4000+	Slab	4+	2000s	0	0	0	1	0
Single-Family Attached	0-1499	Slab	1	2010s	0	0	0	1	0.000212763
Single-Family Attached	0-1499	Slab	2	2010s	0	0	0	1	0.000212612
Single-Family Attached	0-1499	Slab	3	2010s	0	0	0	1	1.05533e-05
Single-Family Attached	0-1499	Slab	4+	2010s	0	0	0	1	0
Single-Family Attached	1500-2499	Slab	1	2010s	0	0	0	1	0.000192961
Single-Family Attached	1500-2499	Slab	2	2010s	0	0	0	1	0.000298825
Single-Family Attached	1500-2499	Slab	3	2010s	0	0	0	1	5.99003e-05
Single-Family Attached	1500-2499	Slab	4+	2010s	0	0	0	1	0
Single-Family Attached	2500-3999	Slab	1	2010s	0	0	0	1	5.24102e-05
Single-Family Attached	2500-3999	Slab	2	2010s	0	0	0	1	5.05795e-05
Single-Family Attached	2500-3999	Slab	3	2010s	0	0	0	1	4.06724e-05
Single-Family Attached	2500-3999	Slab	4+	2010s	0	0	0	1	0
Single-Family Attached	4000+	Slab	1	2010s	0	0	0	1	5.2614e-06
Single-Family Attached	4000+	Slab	2	2010s	0	0	0	1	1.45548e-05
Single-Family Attached	4000+	Slab	3	2010s	0	0	0	1	1.10435e-05
Single-Family Attached	4000+	Slab	4+	2010s	0	0	0	1	0
Single-Family Attached	0-1499	Slab	1	<1940	0	0	0	1	0.000169333
Single-Family Attached	0-1499	Slab	2	<1940	0	0	0	1	0.000336035
Single-Family Attached	0-1499	Slab	3	<1940	0	0	0	1	5.62183e-05
Single-Family Attached	0-1499	Slab	4+	<1940	0	0	0	1	0
Single-Family Attached	1500-2499	Slab	1	<1940	0	0	0	1	1.71116e-05
Single-Family Attached	1500-2499	Slab	2	<1940	0	0	0	1	0.000167911
Single-Family Attached	1500-2499	Slab	3	<1940	0	0	0	1	4.62526e-05
Single-Family Attached	1500-2499	Slab	4+	<1940	0	0	0	1	0
Single-Family Attached	2500-3999	Slab	1	<1940	0	0	0	1	0
Single-Family Attached	2500-3999	Slab	2	<1940	0	0	0	1	3.9242e-05
Single-Family Attached	2500-3999	Slab	3	<1940	0	0	0	1	3.11991e-05
Single-Family Attached	2500-3999	Slab	4+	<1940	0	0	0	1	0
Single-Family Attached	4000+	Slab	1	<1940	0	0	0	1	7.90635e-06
Single-Family Attached	4000+	Slab	2	<1940	0	0	0	1	7.90635e-06
Single-Family Attached	4000+	Slab	3	<1940	0	0	0	1	7.90635e-06
Single-Family Attached	4000+	Slab	4+	<1940	0	0	0	1	0
Single-Family Detached	0-1499	Slab	1	1940s	0.196591	0	0	0.803409	0.00442476
Single-Family Detached	0-1499	Slab	2	1940s	0.196591	0	0	0.803409	0.000606781
Single-Family Detached	0-1499	Slab	3	1940s	0	0	0	1	5.36224e-06
Single-Family Detached	0-1499	Slab	4+	1940s	0	0	0	1	0
Single-Family Detached	1500-2499	Slab	1	1940s	0.11077	0.111944	0	0.777286	0.0022368
Single-Family Detached	1500-2499	Slab	2	1940s	0.11077	0.111944	0	0.777286	0.00145919
Single-Family Detached	1500-2499	Slab	3	1940s	0.11077	0.111944	0	0.777286	5.24508e-05
Single-Family Detached	1500-2499	Slab	4+	1940s	0	0	0	1	0
Single-Family Detached	2500-3999	Slab	1	1940s	0.172587	0.21513	0.012879	0.599405	0.000279072
Single-Family Detached	2500-3999	Slab	2	1940s	0.172587	0.21513	0.012879	0.599405	0.000465396
Single-Family Detached	2500-3999	Slab	3	1940s	0.172587	0.21513	0.012879	0.599405	3.8385e-05
Single-Family Detached	2500-3999	Slab	4+	1940s	0	0	0	1	0
Single-Family Detached	4000+	Slab	1	1940s	0.195053	0.530143	0.051523	0.223281	5.09218e-05
Single-Family Detached	4000+	Slab	2	1940s	0.195053	0.530143	0.051523	0.223281	0.000112926
Single-Family Detached	4000+	Slab	3	1940s	0.195053	0.530143	0.051523	0.223281	3.9737e-06
Single-Family Detached	4000+	Slab	4+	1940s	0	0	0	1	0
Single-Family Detached	0-1499	Slab	1	1950s	0.222291	0	0	0.777709	0.0104946
Single-Family Detached	0-1499	Slab	2	1950s	0.222291	0	0	0.777709	0.00143916
Single-Family Detached	0-1499	Slab	3	1950s	0	0	0	1	1.27181e-05
Single-Family Detached	0-1499	Slab	4+	1950s	0	0	0	1	0
Single-Family Detached	1500-2499	Slab	1	1950s	0.239907	0.188864	0	0.571229	0.00534484
Single-Family Detached	1500-2499	Slab	2	1950s	0.239907	0.188864	0	0.571229	0.00348674
Single-Family Detached	1500-2499	Slab	3	1950s	0.239907	0.188864	0	0.571229	0.000125331
Single-Family Detached	1500-2499	Slab	4+	1950s	0	0	0	1	0
Single-Family Detached	2500-3999	Slab	1	1950s	0.227037	0.261214	0.037333	0.474416	0.000667837
Single-Family Detached	2500-3999	Slab	2	1950s	0.227037	0.261214	0.037333	0.474416	0.00111372
Single-Family Detached	2500-3999	Slab	3	1950s	0.227037	0.261214	0.037333	0.474416	9.18579e-05
Single-Family Detached	2500-3999	Slab	4+	1950s	0	0	0	1	0
Single-Family Detached	4000+	Slab	1	1950s	0.129754	0.60732	0.125466	0.137459	0.000121987
Single-Family Detached	4000+	Slab	2	1950s	0.129754	0.60732	0.125466	0.137459	0.000270523
Single-Family Detached	4000+	Slab	3	1950s	0.129754	0.60732	0.125466	0.137459	9.51928e-06
Single-Family Detached	4000+	Slab	4+	1950s	0	0	0	1	0
Single-Family Detached	0-1499	Slab	1	1960s	0.265337	0	0	0.734663	0.0088128
Single-Family Detached	0-1499	Slab	2	1960s	0.265337	0	0	0.734663	0.0008678
Single-Family Detached	0-1499	Slab	3	1960s	0	0	0	1	7.65267e-05
Single-Family Detached	0-1499	Slab	4+	1960s	0	0	0	1	0
Single-Family Detached	1500-2499	Slab	1	1960s	0.201802	0.374534	0	0.423664	0.0104521
Single-Family Detached	1500-2499	Slab	2	1960s	0.201802	0.374534	0	0.423664	0.00368976
Single-Family Detached	1500-2499	Slab	3	1960s	0.201802	0.374534	0	0.423664	0.000220425
Single-Family Detached	1500-2499	Slab	4+	1960s	0	0	0	1	0
Single-Family Detached	2500-3999	Slab	1	1960s	0.161953	0.551133	0.046972	0.239942	0.00227903
Single-Family Detached	2500-3999	Slab	2	1960s	0.161953	0.551133	0.046972	0.239942	0.00222183
Single-Family Detached	2500-3999	Slab	3	1960s	0.161953	0.551133	0.046972	0.239942	0.000128647
Single-Family Detached	2500-3999	Slab	4+	1960s	0	0	0	1	0
Single-Family Detached	4000+	Slab	1	1960s	0.024774	0.633439	0.075546	0.266241	0.000157164
Single-Family Detached	4000+	Slab	2	1960s	0.024774	0.633439	0.075546	0.266241	0.000372419
Single-Family Detached	4000+	Slab	3	1960s	0.024774	0.633439	0.075546	0.266241	3.01618e-05
Single-Family Detached	4000+	Slab	4+	1960s	0	0	0	1	0
Single-Family Detached	0-1499	Slab	1	1970s	0.23845	0	0	0.76155	0.0112785
Single-Family Detached	0-1499	Slab	2	1970s	0.23845	0	0	0.76155	0.0011106
Single-Family Detached	0-1499	Slab	3	1970s	0	0	0	1	9.79375e-05
Single-Family Detached	0-1499	Slab	4+	1970s	0	0	0	1	0
Single-Family Detached	1500-2499	Slab	1	1970s	0.106728	0.524768	0	0.368504	0.0131545
Single-Family Detached	1500-2499	Slab	2	1970s	0.106728	0.524768	0	0.368504	0.00464373
Single-Family Detached	1500-2499	Slab	3	1970s	0.106728	0.524768	0	0.368504	0.000277415
Single-Family Detached	1500-2499	Slab	4+	1970s	0	0	0	1	0
Single-Family Detached	2500-3999	Slab	1	1970s	0.075678	0.687491	0.035486	0.201346	0.00282804
Single-Family Detached	2500-3999	Slab	2	1970s	0.075678	0.687491	0.035486	0.201346	0.00275706
Single-Family Detached	2500-3999	Slab	3	1970s	0.075678	0.687491	0.035486	0.201346	0.000159638
Single-Family Detached	2500-3999	Slab	4+	1970s	0	0	0	1	0
Single-Family Detached	4000+	Slab	1	1970s	0.068886	0.560453	0.208862	0.161799	0.000198438
Single-Family Detached	4000+	Slab	2	1970s	0.068886	0.560453	0.208862	0.161799	0.000470223
