Building,Schedules,Usage Level,Orientation,Eaves,Door Area,Overhangs,Interior Shading,Doors,Hot Water Fixtures,Solar Hot Water,HVAC Secondary Heating Type And Fuel,HVAC Secondary Heating Efficiency,HVAC System Is Faulted,Setpoint Demand Response,Dehumidifier,Lighting Interior Use,Lighting Other Use,Holiday Lighting,Plug Load Diversity,Electric Vehicle,Misc Gas Fireplace,Misc Gas Grill,Misc Gas Lighting,Misc Well Pump,Natural Ventilation,Mechanical Ventilation,Bathroom Spot Vent Hour,Range Spot Vent Hour,ASHRAE IECC Climate Zone 2004,County,AHS Region,State,Location Region,Census Division,Census Division RECS,Census Region,ISO RTO Region,Building America Climate Zone,PUMA,Geometry Building Type ACS,Vintage,Vintage ACS,Geometry Building Type RECS,Heating Fuel,Geometry Building Number Units SFA,Geometry Building Horizontal Location SFA,Geometry Foundation Type,Geometry Wall Type,Geometry Wall Exterior Finish,Geometry Wall Type And Exterior Finish,Geometry Floor Area,Geometry Floor Area Bin,Geometry Stories,Geometry Building Type Height,Geometry Building Level MF,Geometry Building Number Units MF,Geometry Building Horizontal Location MF,Geometry Stories Low Rise,Geometry Attic Type,Geometry Garage,Bedrooms,Corridor,Vacancy Status,Occupants,Window Areas,Neighbors,Insulation Ceiling,Insulation Roof,Radiant Barrier,Roof Material,Insulation Slab,Insulation Floor,Insulation Foundation Wall,Insulation Wall,Windows,Water Heater In Unit,Water Heater Fuel,Water Heater Efficiency,Hot Water Distribution,HVAC Heating Type,HVAC Cooling Type,HVAC Has Shared System,HVAC Shared Efficiencies,HVAC Heating Efficiency,HVAC Has Zonal Electric Heating,HVAC Heating Type And Fuel,HVAC Cooling Efficiency,HVAC System Single Speed AC Airflow,HVAC System Single Speed ASHP Airflow,HVAC System Single Speed AC Charge,HVAC System Single Speed ASHP Charge,Heating Setpoint,Cooling Setpoint,Heating Setpoint Has Offset,Cooling Setpoint Has Offset,Heating Setpoint Offset Magnitude,Cooling Setpoint Offset Magnitude,Heating Setpoint Offset Period,Cooling Setpoint Offset Period,Ceiling Fan,Refrigerator,Cooking Range,Dishwasher,Clothes Washer Presence,Clothes Washer,Clothes Dryer,Lighting,Plug Loads,Misc Extra Refrigerator,Misc Freezer,Misc Hot Tub Spa,Misc Pool,Misc Pool Heater,Misc Pool Pump,HVAC Has Ducts,Ducts,Infiltration,Has PV,PV System Size,PV Orientation,CEC Climate Zone,REEDS Balancing Area
937,Stochastic,Medium,Northwest,2 ft,20 ft^2,None,"Summer = 0.7, Winter = 0.85",Fiberglass,100% Usage,None,None,None,No,None,None,100% Usage,100% Usage,No Exterior Use,100%,None,None,None,None,None,"Year-Round, 3 days/wk",None,Hour16,Hour18,4C,"OR, Multnomah County",Non-CBSA Pacific,OR,CR06,Pacific,Pacific,West,None,Marine,"OR, 01301",Single-Family Detached,2010s,2010s,Single-Family Detached,Natural Gas,None,None,Ambient,Wood Frame,"Aluminum, Light","Wood Frame, Aluminum, Light",2000-2499,1500-2499,2,Single-Family Detached,None,None,None,2,Vented Attic,None,4,Not Applicable,Occupied,4,F9 B9 L9 R9,Left/Right at 15ft,R-19,"Unfinished, Uninsulated",No,Composition Shingles,None,Ceiling R-30,Uninsulated,"Wood Stud, R-19","Double, Low-E, Non-metal, Air, M-Gain",Yes,Natural Gas,Natural Gas Standard,"Uninsulated, HomeRun, PEX",Ducted Heating,None,None,None,"Fuel Furnace, 80% AFUE",No,Natural Gas Fuel Furnace,None,None,None,None,None,70F,72F,Yes,Yes,3F,5F,Night +3h,Night Setup -4h,Standard Efficiency,"EF 15.9, 100% Usage","Gas, 100% Usage","290 Rated kWh, 100% Usage",Yes,"EnergyStar, 100% Usage","Electric, 100% Usage",100% Incandescent,94%,None,None,None,None,None,None,Yes,"30% Leakage, R-8",15 ACH50,No,None,None,None,5
938,Stochastic,High,South,2 ft,20 ft^2,None,"Summer = 0.7, Winter = 0.85",Fiberglass,200% Usage,None,None,None,No,None,None,100% Usage,100% Usage,No Exterior Use,200%,None,None,Gas Grill,None,None,"Year-Round, 3 days/wk",None,Hour17,Hour12,4C,"OR, Multnomah County",Non-CBSA Pacific,OR,CR06,Pacific,Pacific,West,None,Marine,"OR, 01305",Single-Family Detached,1950s,1940-59,Single-Family Detached,Natural Gas,None,None,Heated Basement,Wood Frame,"Vinyl, Light","Wood Frame, Vinyl, Light",2000-2499,1500-2499,2,Single-Family Detached,None,None,None,2,Vented Attic,2 Car,3,Not Applicable,Occupied,1,F12 B12 L12 R12,Left/Right at 15ft,R-19,"Unfinished, Uninsulated",No,Composition Shingles,None,Uninsulated,Uninsulated,"Wood Stud, Uninsulated","Double, Low-E, Non-metal, Air, M-Gain",Yes,Natural Gas,Natural Gas Standard,"Uninsulated, TrunkBranch, Copper",Ducted Heating,Central AC,None,None,"Fuel Furnace, 92.5% AFUE",No,Natural Gas Fuel Furnace,"AC, SEER 15",None,None,None,None,72F,75F,No,Yes,0F,5F,None,Day Setup -3h,None,"EF 17.6, 100% Usage","Electric, 120% Usage","318 Rated kWh, 120% Usage",Yes,"Standard, 120% Usage","Electric, 120% Usage",100% LED,94%,None,"EF 12, National Average",None,None,None,None,Yes,"0% Leakage, Uninsulated",10 ACH50,No,None,None,None,5
939,Stochastic,Low,Southwest,2 ft,20 ft^2,None,"Summer = 0.7, Winter = 0.85",Fiberglass,50% Usage,None,None,None,No,None,None,100% Usage,100% Usage,No Exterior Use,50%,None,None,None,None,None,"Year-Round, 3 days/wk",None,Hour4,Hour17,4C,"OR, Multnomah County",Non-CBSA Pacific,OR,CR06,Pacific,Pacific,West,None,Marine,"OR, 01303",Single-Family Detached,1940s,1940-59,Single-Family Detached,Fuel Oil,None,None,Heated Basement,Wood Frame,"Fiber-Cement, Light","Wood Frame, Fiber-Cement, Light",1000-1499,0-1499,1,Single-Family Detached,None,None,None,1,Vented Attic,1 Car,3,Not Applicable,Occupied,1,F9 B9 L9 R9,Left/Right at 15ft,R-30,"Unfinished, Uninsulated",No,Composition Shingles,None,Uninsulated,Uninsulated,"Wood Stud, Uninsulated","Double, Low-E, Non-metal, Air, M-Gain",Yes,Electricity,Electric Premium,"Uninsulated, TrunkBranch, Copper",Ducted Heating,None,None,None,"Fuel Furnace, 80% AFUE",No,Fuel Oil Fuel Furnace,None,None,None,None,None,68F,72F,Yes,Yes,6F,2F,Day and Night +4h,Night Setback -3h,None,"EF 15.9, 100% Usage","Electric, 80% Usage",None,Yes,"Standard, 80% Usage","Electric, 80% Usage",100% CFL,94%,EF 15.9,"EF 12, National Average",None,None,None,None,Yes,"0% Leakage, Uninsulated",15 ACH50,No,None,None,None,5
940,Stochastic,Low,Northwest,2 ft,20 ft^2,None,"Summer = 0.7, Winter = 0.85",Fiberglass,50% Usage,None,None,None,No,None,None,100% Usage,100% Usage,No Exterior Use,50%,None,None,None,None,None,"Year-Round, 3 days/wk",None,Hour20,Hour16,4C,"OR, Multnomah County",Non-CBSA Pacific,OR,CR06,Pacific,Pacific,West,None,Marine,"OR, 01303",Single-Family Detached,1950s,1940-59,Single-Family Detached,Natural Gas,None,None,Heated Basement,Wood Frame,"Wood, Medium/Dark","Wood Frame, Wood, Medium/Dark",3000-3999,2500-3999,2,Single-Family Detached,None,None,None,2,Vented Attic,2 Car,3,Not Applicable,Occupied,1,F12 B12 L12 R12,Left/Right at 15ft,R-19,"Unfinished, Uninsulated",No,"Asphalt Shingles, Medium",None,Uninsulated,Uninsulated,"Wood Stud, Uninsulated","Single, Clear, Non-metal",Yes,Natural Gas,Natural Gas Standard,"Uninsulated, TrunkBranch, Copper",Ducted Heating,None,None,None,"Fuel Furnace, 80% AFUE",No,Natural Gas Fuel Furnace,None,None,None,None,None,60F,70F,Yes,Yes,6F,2F,Night +5h,Night Setback +4h,None,"EF 17.6, 100% Usage","Gas, 80% Usage","290 Rated kWh, 80% Usage",Yes,"EnergyStar, 80% Usage","Gas, 80% Usage",100% CFL,94%,None,None,None,None,None,None,Yes,"0% Leakage, Uninsulated",25 ACH50,No,None,None,None,5
941,Stochastic,Medium,Southeast,2 ft,20 ft^2,None,"Summer = 0.7, Winter = 0.85",Fiberglass,100% Usage,None,None,None,No,None,None,100% Usage,100% Usage,No Exterior Use,100%,None,None,None,None,None,"Year-Round, 3 days/wk",None,Hour5,Hour17,4C,"OR, Multnomah County",Non-CBSA Pacific,OR,CR06,Pacific,Pacific,West,None,Marine,"OR, 01314",Single-Family Detached,1980s,1980-99,Single-Family Detached,Electricity,None,None,Vented Crawlspace,Wood Frame,"Wood, Medium/Dark","Wood Frame, Wood, Medium/Dark",2000-2499,1500-2499,1,Single-Family Detached,None,None,None,1,Vented Attic,2 Car,3,Not Applicable,Occupied,3,F12 B12 L12 R12,Left/Right at 15ft,R-13,"Unfinished, Uninsulated",No,Composition Shingles,None,Ceiling R-19,Uninsulated,"Wood Stud, R-11","Single, Clear, Non-metal",Yes,Electricity,Electric Standard,"Uninsulated, TrunkBranch, Copper",Non-Ducted Heating,Room AC,None,None,"Electric Baseboard, 100% Efficiency",Yes,Electricity Baseboard,"Room AC, EER 10.7",None,None,None,None,62F,70F,No,Yes,0F,5F,None,Night Setback +1h,None,"EF 17.6, 100% Usage","Electric, 100% Usage","290 Rated kWh, 100% Usage",Yes,"Standard, 100% Usage","Gas, 100% Usage",100% LED,94%,None,None,None,None,None,None,No,None,6 ACH50,No,None,None,None,5
942,Stochastic,Low,South,2 ft,20 ft^2,None,"Summer = 0.7, Winter = 0.85",Fiberglass,50% Usage,None,None,None,No,None,None,100% Usage,100% Usage,No Exterior Use,50%,None,None,None,None,None,"Year-Round, 3 days/wk",None,Hour17,Hour4,4C,"OR, Multnomah County",Non-CBSA Pacific,OR,CR06,Pacific,Pacific,West,None,Marine,"OR, 01302",Single-Family Detached,1950s,1940-59,Single-Family Detached,Natural Gas,None,None,Slab,Wood Frame,"Fiber-Cement, Light","Wood Frame, Fiber-Cement, Light",1000-1499,0-1499,1,Single-Family Detached,None,None,None,1,Vented Attic,None,3,Not Applicable,Occupied,2,F15 B15 L15 R15,Left/Right at 15ft,R-7,"Unfinished, Uninsulated",No,"Asphalt Shingles, Medium",Uninsulated,None,None,"Wood Stud, Uninsulated","Double, Clear, Metal, Air",Yes,Natural Gas,Natural Gas Standard,"Uninsulated, TrunkBranch, Copper",Non-Ducted Heating,None,None,None,"Fuel Wall/Floor Furnace, 60% AFUE",No,Natural Gas Fuel Wall/Floor Furnace,None,None,None,None,None,65F,78F,Yes,Yes,3F,2F,Night +5h,Night Setback -3h,Standard Efficiency,"EF 17.6, 100% Usage","Electric, 80% Usage",None,Yes,"EnergyStar, 80% Usage","Gas, 80% Usage",100% LED,94%,None,"EF 12, National Average",None,None,None,None,No,None,20 ACH50,No,None,None,None,5
943,Stochastic,Low,North,2 ft,20 ft^2,None,"Summer = 0.7, Winter = 0.85",Fiberglass,50% Usage,None,None,None,No,None,None,100% Usage,100% Usage,No Exterior Use,50%,None,None,None,None,None,"Year-Round, 3 days/wk",None,Hour0,Hour14,4C,"OR, Multnomah County",Non-CBSA Pacific,OR,CR06,Pacific,Pacific,West,None,Marine,"OR, 01316",Single-Family Detached,1970s,1960-79,Single-Family Detached,Natural Gas,None,None,Ambient,Wood Frame,"Wood, Medium/Dark","Wood Frame, Wood, Medium/Dark",1500-1999,1500-2499,3,Single-Family Detached,None,None,None,3,Vented Attic,None,3,Not Applicable,Occupied,1,F12 B12 L12 R12,Left/Right at 15ft,R-30,"Unfinished, Uninsulated",No,Composition Shingles,None,Uninsulated,Uninsulated,"Wood Stud, R-7","Double, Clear, Non-metal, Air",Yes,Natural Gas,Natural Gas Premium,"Uninsulated, TrunkBranch, Copper",Non-Ducted Heating,None,None,None,"Fuel Wall/Floor Furnace, 68% AFUE",No,Natural Gas Fuel Wall/Floor Furnace,None,None,None,None,None,70F,70F,Yes,No,6F,0F,Day and Night +4h,None,None,"EF 15.9, 100% Usage","Gas, 80% Usage","290 Rated kWh, 80% Usage",Yes,"Standard, 80% Usage","Electric, 80% Usage",100% LED,94%,None,None,None,None,None,None,No,None,8 ACH50,No,None,None,None,5
944,Stochastic,Low,South,2 ft,20 ft^2,None,"Summer = 0.7, Winter = 0.85",Fiberglass,50% Usage,None,None,None,No,None,None,100% Usage,100% Usage,No Exterior Use,50%,None,None,None,None,Typical Efficiency,"Year-Round, 3 days/wk",None,Hour3,Hour18,4C,"OR, Multnomah County",Non-CBSA Pacific,OR,CR06,Pacific,Pacific,West,None,Marine,"OR, 01316",Single-Family Detached,1970s,1960-79,Single-Family Detached,Natural Gas,None,None,Slab,Wood Frame,"Wood, Medium/Dark","Wood Frame, Wood, Medium/Dark",2000-2499,1500-2499,1,Single-Family Detached,None,None,None,1,Vented Attic,2 Car,4,Not Applicable,Occupied,3,F9 B9 L9 R9,Left/Right at 15ft,R-19,"Unfinished, Uninsulated",No,Composition Shingles,Uninsulated,None,None,"Wood Stud, R-7","Double, Clear, Non-metal, Air",Yes,Electricity,Electric Standard,"Uninsulated, TrunkBranch, Copper",Ducted Heating,None,None,None,"Fuel Furnace, 92.5% AFUE",No,Natural Gas Fuel Furnace,None,None,None,None,None,70F,72F,Yes,Yes,3F,5F,Night -2h,Night Setup -5h,None,"EF 17.6, 100% Usage","Electric, 80% Usage",None,Yes,"Standard, 80% Usage","Gas, 80% Usage",100% Incandescent,94%,None,None,None,None,None,None,Yes,"30% Leakage, R-4",30 ACH50,No,None,None,None,5
945,Stochastic,Low,West,2 ft,20 ft^2,None,"Summer = 0.7, Winter = 0.85",Fiberglass,50% Usage,None,None,None,No,None,None,100% Usage,100% Usage,No Exterior Use,50%,None,None,None,None,None,"Year-Round, 3 days/wk",None,Hour23,Hour17,4C,"OR, Multnomah County",Non-CBSA Pacific,OR,CR06,Pacific,Pacific,West,None,Marine,"OR, 01302",Single-Family Detached,1970s,1960-79,Single-Family Detached,Natural Gas,None,None,Vented Crawlspace,Wood Frame,"Wood, Medium/Dark","Wood Frame, Wood, Medium/Dark",1000-1499,0-1499,1,Single-Family Detached,None,None,None,1,Vented Attic,None,3,Not Applicable,Occupied,3,F9 B9 L9 R9,Left/Right at 15ft,R-19,"Unfinished, Uninsulated",No,Composition Shingles,None,Uninsulated,Uninsulated,"Wood Stud, Uninsulated","Double, Clear, Non-metal, Air",Yes,Electricity,Electric Standard,"Uninsulated, TrunkBranch, Copper",Ducted Heating,Room AC,None,None,"Fuel Furnace, 80% AFUE",No,Natural Gas Fuel Furnace,"Room AC, EER 9.8",None,None,None,None,68F,70F,Yes,Yes,6F,2F,Night -4h,Night Setback +2h,None,"EF 15.9, 100% Usage","Electric, 80% Usage",None,Yes,"Standard, 80% Usage","Gas, 80% Usage",100% CFL,94%,None,None,None,None,None,None,Yes,"30% Leakage, Uninsulated",25 ACH50,No,None,None,None,5
946,Stochastic,High,West,2 ft,20 ft^2,None,"Summer = 0.7, Winter = 0.85",Fiberglass,200% Usage,None,None,None,No,None,None,100% Usage,100% Usage,No Exterior Use,200%,None,None,None,None,None,"Year-Round, 3 days/wk",None,Hour8,Hour17,4C,"OR, Multnomah County",Non-CBSA Pacific,OR,CR06,Pacific,Pacific,West,None,Marine,"OR, 01302",Single-Family Detached,1970s,1960-79,Single-Family Detached,Natural Gas,None,None,Slab,Wood Frame,"Wood, Medium/Dark","Wood Frame, Wood, Medium/Dark",1500-1999,1500-2499,2,Single-Family Detached,None,None,None,2,Vented Attic,2 Car,2,Not Applicable,Occupied,1,F9 B9 L9 R9,Left/Right at 15ft,R-30,"Unfinished, Uninsulated",No,Composition Shingles,Uninsulated,None,None,"Wood Stud, R-7","Double, Clear, Non-metal, Air",Yes,Natural Gas,Natural Gas Standard,"Uninsulated, TrunkBranch, Copper",Ducted Heating,None,None,None,"Fuel Furnace, 80% AFUE",No,Natural Gas Fuel Furnace,None,None,None,None,None,65F,72F,Yes,Yes,3F,2F,Night +1h,Night Setback,Standard Efficiency,"EF 17.6, 100% Usage","Electric, 120% Usage",None,Yes,"EnergyStar, 120% Usage","Gas, 120% Usage",100% LED,94%,None,"EF 12, National Average",None,None,None,None,Yes,"10% Leakage, R-4",20 ACH50,No,None,None,None,5
947,Stochastic,Medium,Southwest,2 ft,20 ft^2,None,"Summer = 0.7, Winter = 0.85",Fiberglass,100% Usage,None,None,None,No,None,None,100% Usage,100% Usage,No Exterior Use,100%,None,None,None,None,Typical Efficiency,"Year-Round, 3 days/wk",None,Hour14,Hour17,4C,"OR, Multnomah County",Non-CBSA Pacific,OR,CR06,Pacific,Pacific,West,None,Marine,"OR, 01303",Single-Family Detached,1970s,1960-79,Single-Family Detached,Natural Gas,None,None,Ambient,Wood Frame,"Shingle, Composition, Medium","Wood Frame, Shingle, Composition, Medium",1000-1499,0-1499,1,Single-Family Detached,None,None,None,1,Vented Attic,None,3,Not Applicable,Occupied,1,F9 B9 L9 R9,Left/Right at 15ft,R-19,"Unfinished, Uninsulated",No,Composition Shingles,None,Uninsulated,Uninsulated,"Wood Stud, R-7","Double, Low-E, Non-metal, Air, M-Gain",Yes,Natural Gas,Natural Gas Standard,"Uninsulated, TrunkBranch, Copper",Ducted Heating,None,None,None,"Fuel Furnace, 80% AFUE",No,Natural Gas Fuel Furnace,None,None,None,None,None,60F,70F,Yes,No,12F,0F,Night -3h,None,Standard Efficiency,"EF 17.6, 100% Usage","Electric, 100% Usage",None,Yes,"EnergyStar, 100% Usage","Electric, 100% Usage",100% LED,94%,None,"EF 12, National Average",Gas,None,None,None,Yes,"30% Leakage, R-4",30 ACH50,No,None,None,None,5
948,Stochastic,High,North,2 ft,20 ft^2,None,"Summer = 0.7, Winter = 0.85",Fiberglass,200% Usage,None,None,None,No,None,None,100% Usage,100% Usage,No Exterior Use,200%,None,None,None,None,None,"Year-Round, 3 days/wk",None,Hour3,Hour4,4C,"OR, Multnomah County",Non-CBSA Pacific,OR,CR06,Pacific,Pacific,West,None,Marine,"OR, 01316",Single-Family Detached,1960s,1960-79,Single-Family Detached,Natural Gas,None,None,Vented Crawlspace,Wood Frame,"Wood, Medium/Dark","Wood Frame, Wood, Medium/Dark",1500-1999,1500-2499,1,Single-Family Detached,None,None,None,1,Vented Attic,2 Car,3,Not Applicable,Occupied,3,F15 B15 L15 R15,Left/Right at 15ft,R-38,"Unfinished, Uninsulated",No,"Asphalt Shingles, Medium",None,Uninsulated,Uninsulated,"Wood Stud, Uninsulated","Double, Low-E, Non-metal, Air, M-Gain",Yes,Natural Gas,Natural Gas Standard,"Uninsulated, TrunkBranch, Copper",Ducted Heating,Central AC,None,None,"Fuel Furnace, 80% AFUE",No,Natural Gas Fuel Furnace,"AC, SEER 15",None,None,None,None,72F,68F,Yes,No,6F,0F,Day and Night,None,Standard Efficiency,"EF 17.6, 100% Usage","Electric, 120% Usage",None,Yes,"EnergyStar, 120% Usage","Electric, 120% Usage",100% CFL,94%,None,None,None,None,None,None,Yes,"10% Leakage, Uninsulated",20 ACH50,No,None,None,None,5
949,Stochastic,High,East,2 ft,20 ft^2,None,"Summer = 0.7, Winter = 0.85",Fiberglass,200% Usage,None,None,None,No,None,None,100% Usage,100% Usage,No Exterior Use,200%,None,None,None,None,None,"Year-Round, 3 days/wk",None,Hour16,Hour9,4C,"OR, Multnomah County",Non-CBSA Pacific,OR,CR06,Pacific,Pacific,West,None,Marine,"OR, 01302",Single-Family Detached,1970s,1960-79,Single-Family Detached,Other Fuel,None,None,Vented Crawlspace,Wood Frame,"Wood, Medium/Dark","Wood Frame, Wood, Medium/Dark",1000-1499,0-1499,1,Single-Family Detached,None,None,None,1,Vented Attic,None,3,Not Applicable,Occupied,2,F12 B12 L12 R12,Left/Right at 15ft,R-19,"Unfinished, Uninsulated",No,"Tile, Concrete",None,Uninsulated,Uninsulated,"Wood Stud, R-7","Double, Clear, Non-metal, Air",Yes,Natural Gas,Natural Gas Premium,"Uninsulated, TrunkBranch, Copper",Ducted Heating,Central AC,None,None,Other,No,None,"AC, SEER 13",None,None,None,None,70F,68F,Yes,No,6F,0F,Night +1h,None,None,"EF 17.6, 100% Usage","Electric, 120% Usage",None,Yes,"EnergyStar, 120% Usage","Electric, 120% Usage",100% CFL,94%,EF 15.9,None,None,None,None,None,Yes,"30% Leakage, Uninsulated",10 ACH50,No,None,None,None,5
950,Stochastic,Low,West,2 ft,20 ft^2,None,"Summer = 0.7, Winter = 0.85",Fiberglass,50% Usage,None,None,None,No,None,None,100% Usage,100% Usage,No Exterior Use,50%,None,None,None,None,None,"Year-Round, 3 days/wk",None,Hour9,Hour16,4C,"OR, Multnomah County",Non-CBSA Pacific,OR,CR06,Pacific,Pacific,West,None,Marine,"OR, 01303",Single-Family Detached,<1940,<1940,Single-Family Detached,Natural Gas,None,None,Heated Basement,Wood Frame,"Fiber-Cement, Light","Wood Frame, Fiber-Cement, Light",1500-1999,1500-2499,2,Single-Family Detached,None,None,None,2,Vented Attic,None,3,Not Applicable,Occupied,2,F12 B12 L12 R12,Left/Right at 15ft,R-7,"Unfinished, Uninsulated",No,Composition Shingles,None,Uninsulated,Uninsulated,"Wood Stud, Uninsulated","Single, Clear, Non-metal, Exterior Clear Storm",Yes,Natural Gas,Natural Gas Standard,"Uninsulated, TrunkBranch, Copper",Non-Ducted Heating,None,None,None,"Fuel Boiler, 76% AFUE",No,Natural Gas Fuel Boiler,None,None,None,None,None,65F,70F,Yes,Yes,6F,5F,Night,Night Setup -5h,Standard Efficiency,"EF 19.9, 100% Usage","Gas, 80% Usage","318 Rated kWh, 80% Usage",Yes,"Standard, 80% Usage","Gas, 80% Usage",100% LED,94%,EF 10.5,"EF 12, National Average",None,None,None,None,No,None,6 ACH50,No,None,None,None,5
951,Stochastic,Medium,South,2 ft,20 ft^2,None,"Summer = 0.7, Winter = 0.85",Fiberglass,100% Usage,None,None,None,No,None,None,100% Usage,100% Usage,No Exterior Use,100%,None,None,None,None,None,"Year-Round, 3 days/wk",None,Hour23,Hour15,4C,"OR, Multnomah County",Non-CBSA Pacific,OR,CR06,Pacific,Pacific,West,None,Marine,"OR, 01302",Single-Family Detached,1970s,1960-79,Single-Family Detached,Electricity,None,None,Vented Crawlspace,Wood Frame,"Wood, Medium/Dark","Wood Frame, Wood, Medium/Dark",1000-1499,0-1499,1,Single-Family Detached,None,None,None,1,Vented Attic,None,4,Not Applicable,Occupied,4,F9 B9 L9 R9,Left/Right at 15ft,R-38,"Unfinished, Uninsulated",No,Composition Shingles,None,Uninsulated,Uninsulated,"Wood Stud, Uninsulated","Double, Low-E, Non-metal, Air, M-Gain",Yes,Electricity,Electric Premium,"Uninsulated, TrunkBranch, Copper",Non-Ducted Heating,Room AC,None,None,"Electric Baseboard, 100% Efficiency",Yes,Electricity Baseboard,"Room AC, EER 12.0",None,None,None,None,60F,70F,Yes,No,12F,0F,Night -1h,None,Standard Efficiency,"EF 10.5, 100% Usage","Electric, 100% Usage",None,Yes,"EnergyStar, 100% Usage","Electric, 100% Usage",100% LED,94%,None,None,None,None,None,None,No,None,30 ACH50,No,None,None,None,5
952,Stochastic,Low,East,2 ft,20 ft^2,None,"Summer = 0.7, Winter = 0.85",Fiberglass,50% Usage,None,None,None,No,None,None,100% Usage,100% Usage,No Exterior Use,50%,None,None,None,None,Typical Efficiency,"Year-Round, 3 days/wk",None,Hour7,Hour6,4C,"OR, Multnomah County",Non-CBSA Pacific,OR,CR06,Pacific,Pacific,West,None,Marine,"OR, 01316",Single-Family Detached,<1940,<1940,Single-Family Detached,Natural Gas,None,None,Vented Crawlspace,Wood Frame,"Wood, Medium/Dark","Wood Frame, Wood, Medium/Dark",1500-1999,1500-2499,1,Single-Family Detached,None,None,None,1,Vented Attic,None,3,Not Applicable,Occupied,2,F9 B9 L9 R9,Left/Right at 15ft,R-49,"Unfinished, Uninsulated",No,Composition Shingles,None,Uninsulated,Uninsulated,"Wood Stud, Uninsulated","Double, Low-E, Non-metal, Air, M-Gain",Yes,Natural Gas,Natural Gas Standard,"Uninsulated, TrunkBranch, Copper",Ducted Heating,None,None,None,"Fuel Furnace, 80% AFUE",No,Natural Gas Fuel Furnace,None,None,None,None,None,70F,80F,Yes,No,6F,0F,Day +5h,None,Standard Efficiency,"EF 15.9, 100% Usage","Electric, 80% Usage","318 Rated kWh, 80% Usage",Yes,"EnergyStar, 80% Usage","Gas, 80% Usage",100% LED,94%,None,None,None,None,None,None,Yes,"20% Leakage, Uninsulated",20 ACH50,No,None,None,None,5
953,Stochastic,Medium,East,2 ft,20 ft^2,None,"Summer = 0.7, Winter = 0.85",Fiberglass,100% Usage,None,None,None,No,None,None,100% Usage,100% Usage,No Exterior Use,100%,None,None,None,None,Typical Efficiency,"Year-Round, 3 days/wk",None,Hour15,Hour5,4C,"OR, Multnomah County",Non-CBSA Pacific,OR,CR06,Pacific,Pacific,West,None,Marine,"OR, 01316",Single-Family Detached,1990s,1980-99,Single-Family Detached,Natural Gas,None,None,Unvented Crawlspace,Wood Frame,"Wood, Medium/Dark","Wood Frame, Wood, Medium/Dark",1500-1999,1500-2499,1,Single-Family Detached,None,None,None,1,Vented Attic,2 Car,3,Not Applicable,Occupied,2,F9 B9 L9 R9,Left/Right at 15ft,R-19,"Unfinished, Uninsulated",No,Composition Shingles,None,Uninsulated,"Wall R-10, Exterior","Wood Stud, R-19","Double, Clear, Non-metal, Air",Yes,Natural Gas,Natural Gas Premium,"Uninsulated, TrunkBranch, Copper",Ducted Heating,None,None,None,"Fuel Furnace, 92.5% AFUE",No,Natural Gas Fuel Furnace,None,None,None,None,None,70F,65F,Yes,No,12F,0F,Night -2h,None,Standard Efficiency,"EF 19.9, 100% Usage","Electric, 100% Usage",None,Yes,"EnergyStar, 100% Usage","Electric, 100% Usage",100% CFL,94%,None,"EF 12, National Average",None,None,None,None,Yes,"30% Leakage, Uninsulated",15 ACH50,No,None,None,None,5
954,Stochastic,Low,East,2 ft,20 ft^2,None,"Summer = 0.7, Winter = 0.85",Fiberglass,50% Usage,None,None,None,No,None,None,100% Usage,100% Usage,No Exterior Use,50%,None,Gas Fireplace,None,None,None,"Year-Round, 3 days/wk",None,Hour5,Hour17,4C,"OR, Multnomah County",Non-CBSA Pacific,OR,CR06,Pacific,Pacific,West,None,Marine,"OR, 01302",Single-Family Detached,1960s,1960-79,Single-Family Detached,Natural Gas,None,None,Ambient,Wood Frame,"Wood, Medium/Dark","Wood Frame, Wood, Medium/Dark",2000-2499,1500-2499,1,Single-Family Detached,None,None,None,1,Vented Attic,None,3,Not Applicable,Occupied,2,F15 B15 L15 R15,Left/Right at 15ft,R-49,"Unfinished, Uninsulated",No,Wood Shingles,None,Uninsulated,Uninsulated,"Wood Stud, Uninsulated","Double, Clear, Non-metal, Air",Yes,Natural Gas,Natural Gas Standard,"Uninsulated, TrunkBranch, Copper",Ducted Heating,None,None,None,"Fuel Furnace, 80% AFUE",No,Natural Gas Fuel Furnace,None,None,None,None,None,68F,70F,No,No,0F,0F,None,None,Standard Efficiency,"EF 17.6, 100% Usage","Gas, 80% Usage",None,Yes,"EnergyStar, 80% Usage","Gas, 80% Usage",100% Incandescent,94%,EF 15.9,"EF 12, National Average",Electric,None,None,None,Yes,"30% Leakage, R-4",10 ACH50,No,None,None,None,5
