Level,Parameter,Option,Saturation
2,City,"CO, Boulder",0.000337947
2,City,"CO, Broomfield",0.000191741
2,City,"CO, Castle Rock",0.000152643
2,City,"CO, Centennial",0.000293175
2,City,"CO, Colorado Springs",0.00142593
2,City,"CO, Commerce City",0.000118542
2,City,"CO, Denver",0.00224701
2,City,"CO, Englewood",0.000117647
2,City,"CO, Fort Collins",0.000466493
2,City,"CO, Grand Junction",0.000200499
2,City,"CO, Greeley",0.000273442
2,City,"CO, Highlands Ranch",0.000294027
2,City,"CO, Lakewood",0.000495895
2,City,"CO, Littleton",0.000158825
2,City,"CO, Longmont",0.000273882
2,City,"CO, Loveland",0.000232681
2,City,"CO, Parker",0.000126201
2,City,"CO, Pueblo",0.000361743
2,City,"CO, Thornton",0.000338835
2,City,"CO, Westminster",0.00033521
2,City,"CT, Bridgeport",0.000432816
2,City,"CT, Bristol",0.000202055
2,City,"CT, Danbury",0.000242561
2,City,"CT, East Hartford",0.000161617
2,City,"CT, Hartford",0.00040008
2,City,"CT, Meriden",0.000221963
2,City,"CT, Middletown",0.00015836
2,City,"CT, Milford City Balance",0.000169083
2,City,"CT, New Britain",0.000237329
2,City,"CT, New Haven",0.000423366
2,City,"CT, Norwalk",0.000263993
2,City,"CT, Norwich",0.000140396
2,City,"CT, Shelton",0.00012792
2,City,"CT, Stamford",0.000388925
2,City,"CT, Stratford",0.000165986
2,City,"CT, Torrington",0.000126944
2,City,"CT, Waterbury",0.000349245
2,City,"CT, West Hartford",0.000195075
2,City,"CT, West Haven",0.000166467
2,City,"DC, Washington",0.00230237
2,City,"DE, Dover",0.000113571
2,City,"DE, Wilmington",0.000254168
2,City,"FL, Alafaya",0.000237821
2,City,"FL, Altamonte Springs",0.000171789
2,City,"FL, Apopka",0.000136776
2,City,"FL, Aventura",0.000238573
2,City,"FL, Boca Raton",0.00036433
2,City,"FL, Bonita Springs",0.000249438
2,City,"FL, Boynton Beach",0.000276057
2,City,"FL, Bradenton",0.000204599
2,City,"FL, Brandon",0.000332717
2,City,"FL, Cape Coral",0.000602298
2,City,"FL, Carrollwood",0.000114
2,City,"FL, Clearwater",0.000443336
2,City,"FL, Coconut Creek",0.000196246
2,City,"FL, Coral Gables",0.000156836
2,City,"FL, Coral Springs",0.000336625
2,City,"FL, Country Club",0.000132901
2,City,"FL, Dania Beach",0.000118794
2,City,"FL, Davie",0.000283513
2,City,"FL, Daytona Beach",0.000272969
2,City,"FL, Deerfield Beach",0.000319773
2,City,"FL, Delray Beach",0.000262207
2,City,"FL, Deltona",0.000254717
2,City,"FL, Doral",0.000149911
2,City,"FL, Dunedin",0.000151511
2,City,"FL, East Lake",0.000114656
2,City,"FL, Estero",0.000149758
2,City,"FL, Fort Lauderdale",0.000711011
2,City,"FL, Fort Myers",0.000283745
2,City,"FL, Fort Pierce",0.000165131
2,City,"FL, Fountainebleau",0.000173364
2,City,"FL, Four Corners",0.000215035
2,City,"FL, Gainesville",0.000437758
2,City,"FL, Greenacres",0.000124441
2,City,"FL, Hallandale Beach",0.000216432
2,City,"FL, Hialeah",0.000558608
2,City,"FL, Hollywood",0.000529847
2,City,"FL, Homestead",0.000169316
2,City,"FL, Jacksonville",0.00279744
2,City,"FL, Jupiter",0.000235846
2,City,"FL, Kendale Lakes",0.000140321
2,City,"FL, Kendall",0.000232769
2,City,"FL, Kissimmee",0.000200707
2,City,"FL, Lake Worth",0.000121303
2,City,"FL, Lakeland",0.000361566
2,City,"FL, Largo",0.000342751
2,City,"FL, Lauderhill",0.000211471
2,City,"FL, Lehigh Acres",0.000284301
2,City,"FL, Marco Island",0.000141265
2,City,"FL, Margate",0.000189116
2,City,"FL, Melbourne",0.000297107
2,City,"FL, Merritt Island",0.00012786
2,City,"FL, Miami",0.00145755
2,City,"FL, Miami Beach",0.000520866
2,City,"FL, Miami Gardens",0.000258165
2,City,"FL, Miramar",0.000323423
2,City,"FL, Naples",0.000142783
2,City,"FL, New Smyrna Beach",0.000130039
2,City,"FL, North Fort Myers",0.000195159
2,City,"FL, North Miami",0.000163265
2,City,"FL, North Miami Beach",0.000123246
2,City,"FL, North Port",0.000218341
2,City,"FL, Oakland Park",0.000139791
2,City,"FL, Ocala",0.000195719
2,City,"FL, Orlando",0.000939326
2,City,"FL, Ormond Beach",0.000141167
2,City,"FL, Palm Bay",0.000330877
2,City,"FL, Palm Beach Gardens",0.000215256
2,City,"FL, Palm Coast",0.000263291
2,City,"FL, Palm Harbor",0.000230844
2,City,"FL, Panama City",0.000131756
2,City,"FL, Panama City Beach",0.000128809
2,City,"FL, Pembroke Pines",0.000480713
2,City,"FL, Pensacola",0.000191098
2,City,"FL, Pine Hills",0.000173199
2,City,"FL, Pinellas Park",0.00018138
2,City,"FL, Plantation",0.000306284
2,City,"FL, Poinciana",0.000170616
2,City,"FL, Pompano Beach",0.000411527
2,City,"FL, Port Charlotte",0.000219103
2,City,"FL, Port Orange",0.000216256
2,City,"FL, Port St Lucie",0.000534224
2,City,"FL, Riverview",0.000233692
2,City,"FL, Riviera Beach",0.000124984
2,City,"FL, Sanford",0.000192629
2,City,"FL, Sarasota",0.000222837
2,City,"FL, Spring Hill",0.00034004
2,City,"FL, St Cloud",0.000125604
2,City,"FL, St Petersburg",0.000970051
2,City,"FL, Sun City Center",0.000115665
2,City,"FL, Sunny Isles Beach",0.000165016
2,City,"FL, Sunrise",0.000283634
2,City,"FL, Tallahassee",0.000643272
2,City,"FL, Tamarac",0.000238146
2,City,"FL, Tamiami",0.000126772
2,City,"FL, Tampa",0.00122134
2,City,"FL, The Hammocks",0.000131192
2,City,"FL, The Villages",0.000353543
2,City,"FL, Titusville",0.000184765
2,City,"FL, Town N Country",0.000256142
2,City,"FL, University",0.00022287
2,City,"FL, Venice",0.000138369
2,City,"FL, Wellington",0.000184261
2,City,"FL, Wesley Chapel",0.000142488
2,City,"FL, West Palm Beach",0.000412307
2,City,"FL, Weston",0.000190445
2,City,"FL, Winter Haven",0.000137239
2,City,"GA, Albany",0.000251154
2,City,"GA, Alpharetta",0.000179861
2,City,"GA, Athens-Clarke County Unified Government Balance",0.000384896
2,City,"GA, Atlanta",0.00173573
2,City,"GA, Augusta-Richmond County Consolidated Government Balance",0.000641957
2,City,"GA, Columbus",0.000629962
2,City,"GA, Dunwoody",0.000166967
2,City,"GA, East Point",0.000136189
2,City,"GA, Hinesville",0.000114767
2,City,"GA, Johns Creek",0.000207975
2,City,"GA, Mableton",0.000115395
2,City,"GA, Macon",0.000322339
2,City,"GA, Marietta",0.000201019
2,City,"GA, Newnan",0.000114593
2,City,"GA, North Atlanta",0.000136014
2,City,"GA, Rome",0.000118895
2,City,"GA, Roswell",0.0002767
2,City,"GA, Sandy Springs",0.000364916
2,City,"GA, Savannah",0.000474299
2,City,"GA, Smyrna",0.00019381
2,City,"GA, Valdosta",0.000183695
2,City,"GA, Warner Robins",0.000233737
2,City,"IA, Ames",0.000191266
2,City,"IA, Ankeny",0.000164103
2,City,"IA, Cedar Falls",0.000117977
2,City,"IA, Cedar Rapids",0.000439638
2,City,"IA, Council Bluffs",0.000202143
2,City,"IA, Davenport",0.000334993
2,City,"IA, Des Moines",0.00067593
2,City,"IA, Dubuque",0.000194875
2,City,"IA, Iowa City",0.000233487
2,City,"IA, Marion",0.000119208
2,City,"IA, Sioux City",0.000249766
2,City,"IA, Urbandale",0.000123368
2,City,"IA, Waterloo",0.000234847
2,City,"IA, West Des Moines",0.000211502
2,City,"ID, Boise City",0.00068092
2,City,"ID, Caldwell",0.000130227
2,City,"ID, Coeur Dalene",0.000159545
2,City,"ID, Idaho Falls",0.00017353
2,City,"ID, Meridian",0.000235661
2,City,"ID, Nampa",0.000232671
2,City,"ID, Pocatello",0.000168648
2,City,"ID, Twin Falls",0.000136488
2,City,"IL, Arlington Heights",0.000242847
2,City,"IL, Aurora",0.000494013
2,City,"IL, Belleville",0.000157748
2,City,"IL, Berwyn",0.000148706
2,City,"IL, Bloomington",0.000255057
2,City,"IL, Bolingbrook",0.000178884
2,City,"IL, Buffalo Grove",0.00012289
2,City,"IL, Calumet City",0.000122217
2,City,"IL, Carol Stream",0.000114539
2,City,"IL, Champaign",0.000277992
2,City,"IL, Chicago",0.00896347
2,City,"IL, Cicero",0.000183882
2,City,"IL, Crystal Lake",0.000114538
2,City,"IL, Decatur",0.000267708
2,City,"IL, Dekalb",0.000125602
2,City,"IL, Des Plaines",0.000173542
2,City,"IL, Downers Grove",0.000151094
2,City,"IL, Elgin",0.000290671
2,City,"IL, Elmhurst",0.000124512
2,City,"IL, Evanston",0.000238928
2,City,"IL, Glenview",0.000131225
2,City,"IL, Hoffman Estates",0.000141814
2,City,"IL, Joliet",0.000386706
2,City,"IL, Lombard",0.00013918
2,City,"IL, Moline",0.000148314
2,City,"IL, Mount Prospect",0.000161864
2,City,"IL, Naperville",0.000399466
2,City,"IL, Normal",0.000158108
2,City,"IL, Oak Lawn",0.000173516
2,City,"IL, Oak Park",0.000174612
2,City,"IL, Orland Park",0.000171404
2,City,"IL, Palatine",0.000209289
2,City,"IL, Peoria",0.000398658
2,City,"IL, Quincy",0.000144221
2,City,"IL, Rock Island",0.00012957
2,City,"IL, Rockford",0.000498682
2,City,"IL, Schaumburg",0.00024385
2,City,"IL, Skokie",0.000184074
2,City,"IL, Springfield",0.000420808
2,City,"IL, Tinley Park",0.000168241
2,City,"IL, Urbana",0.000135325
2,City,"IL, Waukegan",0.000237817
2,City,"IL, Wheaton",0.000150649
2,City,"IL, Wheeling",0.000115834
2,City,In another census Place,0.306635
2,City,"IN, Anderson",0.000210444
2,City,"IN, Bloomington",0.000247553
2,City,"IN, Carmel",0.000258889
2,City,"IN, Columbus",0.000151358
2,City,"IN, Elkhart",0.00016557
2,City,"IN, Evansville",0.000431483
2,City,"IN, Fishers",0.000236433
2,City,"IN, Fort Wayne",0.000850858
2,City,"IN, Gary",0.000318715
2,City,"IN, Greenwood",0.000171855
2,City,"IN, Hammond",0.000243147
2,City,"IN, Indianapolis City Balance",0.00286435
2,City,"IN, Jeffersonville",0.000155267
2,City,"IN, Kokomo",0.000175621
2,City,"IN, Lafayette",0.000241918
2,City,"IN, Lawrence",0.000152657
2,City,"IN, Mishawaka",0.000180393
2,City,"IN, Muncie",0.000243749
2,City,"IN, New Albany",0.000131113
2,City,"IN, Noblesville",0.000167858
2,City,"IN, Portage",0.000115712
2,City,"IN, Richmond",0.000133049
2,City,"IN, South Bend",0.00034937
2,City,"IN, Terre Haute",0.000193185
2,City,"KS, Hutchinson",0.000140475
2,City,"KS, Kansas City",0.000469592
2,City,"KS, Lawrence",0.000289004
2,City,"KS, Lenexa",0.000161529
2,City,"KS, Manhattan",0.000169195
2,City,"KS, Olathe",0.000360708
2,City,"KS, Overland Park",0.000605579
2,City,"KS, Salina",0.000156771
2,City,"KS, Shawnee",0.000186894
2,City,"KS, Topeka",0.000449565
2,City,"KS, Wichita",0.00127225
2,City,"KY, Bowling Green",0.000198484
2,City,"KY, Covington",0.000154037
2,City,"KY, Lexington-Fayette",0.00104236
2,City,"KY, Louisville Jefferson County Metro Government Balance",0.00206819
2,City,"KY, Owensboro",0.000198942
2,City,"LA, Alexandria",0.000165187
2,City,"LA, Baton Rouge",0.000754949
2,City,"LA, Bossier City",0.000210475
2,City,"LA, Kenner",0.000214194
2,City,"LA, Lafayette",0.000411184
2,City,"LA, Lake Charles",0.00026119
2,City,"LA, Metairie",0.000487355
2,City,"LA, Monroe",0.00015526
2,City,"LA, New Orleans",0.00144396
2,City,"LA, Shreveport",0.000670201
2,City,"MA, Arlington",0.000147265
2,City,"MA, Attleboro",0.000134691
2,City,"MA, Barnstable Town",0.000198955
2,City,"MA, Beverly",0.000129437
2,City,"MA, Boston",0.00211249
2,City,"MA, Brockton",0.000261163
2,City,"MA, Brookline",0.00019861
2,City,"MA, Cambridge",0.000365025
2,City,"MA, Chicopee",0.000184857
2,City,"MA, Everett",0.00012259
2,City,"MA, Fall River",0.00032427
2,City,"MA, Fitchburg",0.000125901
2,City,"MA, Framingham",0.000214726
2,City,"MA, Haverhill",0.0001912
2,City,"MA, Holyoke",0.000124092
2,City,"MA, Lawrence",0.00020511
2,City,"MA, Leominster",0.000134271
2,City,"MA, Lowell",0.000309707
2,City,"MA, Lynn",0.000258032
2,City,"MA, Malden",0.000184055
2,City,"MA, Marlborough",0.000123334
2,City,"MA, Medford",0.000174169
2,City,"MA, Methuen Town",0.000136019
2,City,"MA, New Bedford",0.000324496
2,City,"MA, Newton",0.000245715
2,City,"MA, Peabody",0.000169034
2,City,"MA, Pittsfield",0.000158577
2,City,"MA, Quincy",0.000318347
2,City,"MA, Revere",0.000162023
2,City,"MA, Salem",0.000145891
2,City,"MA, Somerville",0.000252538
2,City,"MA, Springfield",0.000464292
2,City,"MA, Taunton",0.000179535
2,City,"MA, Waltham",0.000190578
2,City,"MA, Watertown Town",0.000117441
2,City,"MA, Westfield",0.000121254
2,City,"MA, Weymouth Town",0.000178575
2,City,"MA, Woburn",0.000118387
2,City,"MA, Worcester",0.000571801
2,City,"MD, Annapolis",0.000132728
2,City,"MD, Aspen Hill",0.000132114
2,City,"MD, Baltimore",0.00222889
2,City,"MD, Bel Air South",0.000143268
2,City,"MD, Bethesda",0.000203175
2,City,"MD, Bowie",0.000151718
2,City,"MD, Catonsville",0.000121525
2,City,"MD, Columbia",0.000315903
2,City,"MD, Dundalk",0.000195311
2,City,"MD, Ellicott City",0.000194693
2,City,"MD, Essex",0.000123814
2,City,"MD, Frederick",0.000218231
2,City,"MD, Gaithersburg",0.000188496
2,City,"MD, Germantown",0.000245102
2,City,"MD, Glen Burnie",0.000217351
2,City,"MD, Hagerstown",0.000138966
2,City,"MD, North Bethesda",0.000163399
2,City,"MD, Ocean City",0.000225432
2,City,"MD, Odenton",0.000118986
2,City,"MD, Potomac",0.000126402
2,City,"MD, Rockville",0.000193367
2,City,"MD, Severn",0.000143453
2,City,"MD, Silver Spring",0.000244829
2,City,"MD, Towson",0.000171041
2,City,"MD, Waldorf",0.000208437
2,City,"MD, Wheaton",0.000122183
2,City,"MD, Woodlawn",0.000132969
2,City,"ME, Bangor",0.000115782
2,City,"ME, Lewiston",0.000128356
2,City,"ME, Portland",0.000251049
2,City,"MI, Ann Arbor",0.000376828
2,City,"MI, Battle Creek",0.000179456
2,City,"MI, Bay City",0.000121727
2,City,"MI, Dearborn",0.000260374
2,City,"MI, Dearborn Heights",0.000165393
2,City,"MI, Detroit",0.00274636
2,City,"MI, Farmington Hills",0.000278736
2,City,"MI, Flint",0.00040201
2,City,"MI, Grand Rapids",0.000600507
2,City,"MI, Jackson",0.000112968
2,City,"MI, Kalamazoo",0.00024529
2,City,"MI, Kentwood",0.000157358
2,City,"MI, Lansing",0.000415799
2,City,"MI, Lincoln Park",0.000118124
2,City,"MI, Livonia",0.0002926
2,City,"MI, Midland",0.000139889
2,City,"MI, Muskegon",0.000121412
2,City,"MI, Novi",0.00018266
2,City,"MI, Pontiac",0.000205817
2,City,"MI, Portage",0.00015333
2,City,"MI, Rochester Hills",0.000222384
2,City,"MI, Roseville",0.00015839
2,City,"MI, Royal Oak",0.000228358
2,City,"MI, Saginaw",0.000182509
2,City,"MI, Southfield",0.00026966
2,City,"MI, St Clair Shores",0.000213005
2,City,"MI, Sterling Heights",0.00038852
2,City,"MI, Taylor",0.000193333
2,City,"MI, Troy",0.000244333
2,City,"MI, Warren",0.000440938
2,City,"MI, Westland",0.00027573
2,City,"MI, Wyoming",0.000218754
2,City,"MN, Apple Valley",0.000148884
2,City,"MN, Blaine",0.000174681
2,City,"MN, Bloomington",0.000282775
2,City,"MN, Brooklyn Park",0.000216378
2,City,"MN, Burnsville",0.000193198
2,City,"MN, Coon Rapids",0.000184243
2,City,"MN, Duluth",0.000287838
2,City,"MN, Eagan",0.000200472
2,City,"MN, Eden Prairie",0.000192177
2,City,"MN, Edina",0.000169943
2,City,"MN, Lakeville",0.000156356
2,City,"MN, Mankato",0.00012632
2,City,"MN, Maple Grove",0.000195495
2,City,"MN, Maplewood",0.000117876
2,City,"MN, Minneapolis",0.0013613
2,City,"MN, Minnetonka",0.000178658
2,City,"MN, Moorhead",0.000123272
2,City,"MN, Plymouth",0.00023912
2,City,"MN, Richfield",0.000117271
2,City,"MN, Rochester",0.000357485
2,City,"MN, Roseville",0.000117051
2,City,"MN, St Cloud",0.000203605
2,City,"MN, St Louis Park",0.00017814
2,City,"MN, St Paul",0.00089798
2,City,"MN, Woodbury",0.000188101
2,City,"MO, Blue Springs",0.000149752
2,City,"MO, Cape Girardeau",0.000130786
2,City,"MO, Chesterfield",0.000153527
2,City,"MO, Columbia",0.000379788
2,City,"MO, Florissant",0.000170341
2,City,"MO, Independence",0.000402271
2,City,"MO, Jefferson City",0.000142589
2,City,"MO, Joplin",0.000177665
2,City,"MO, Kansas City",0.00171474
2,City,"MO, Lees Summit",0.00027575
2,City,"MO, Ofallon",0.000238275
2,City,"MO, Springfield",0.00060266
2,City,"MO, St Charles",0.000218456
2,City,"MO, St Joseph",0.000250029
2,City,"MO, St Louis",0.0013177
2,City,"MO, St Peters",0.000170624
2,City,"MO, University City",0.000132946
2,City,"MS, Biloxi",0.000159388
2,City,"MS, Gulfport",0.000256552
2,City,"MS, Hattiesburg",0.000161834
2,City,"MS, Jackson",0.000567984
2,City,"MS, Meridian",0.000143018
2,City,"MS, Southaven",0.000148909
2,City,"MS, Tupelo",0.000116191
2,City,"MT, Billings",0.000366142
2,City,"MT, Bozeman",0.000144638
2,City,"MT, Butte-Silver Bow Balance",0.000123737
2,City,"MT, Great Falls",0.000203598
2,City,"MT, Missoula",0.000240612
2,City,"NC, Asheville",0.000309347
2,City,"NC, Burlington",0.000174952
2,City,"NC, Cary",0.000449013
2,City,"NC, Chapel Hill",0.000159053
2,City,"NC, Charlotte",0.00248243
2,City,"NC, Concord",0.000252792
2,City,"NC, Durham",0.0008302
2,City,"NC, Fayetteville",0.000697068
2,City,"NC, Gastonia",0.000237998
2,City,"NC, Goldsboro",0.000122329
2,City,"NC, Greensboro",0.00096897
2,City,"NC, Greenville",0.000311647
2,City,"NC, Hickory",0.00013951
2,City,"NC, High Point",0.000349901
2,City,"NC, Huntersville",0.000147353
2,City,"NC, Jacksonville",0.000181352
2,City,"NC, Kannapolis",0.000150039
2,City,"NC, Raleigh",0.00141075
2,City,"NC, Rocky Mount",0.00020005
2,City,"NC, Wilmington",0.000421482
2,City,"NC, Wilson",0.000165391
2,City,"NC, Winston-Salem",0.000795488
2,City,"ND, Bismarck",0.000235417
2,City,"ND, Fargo",0.000409609
2,City,"ND, Grand Forks",0.00018723
2,City,"ND, Minot",0.00015987
2,City,"NE, Bellevue",0.000152433
2,City,"NE, Grand Island",0.000150152
2,City,"NE, Lincoln",0.000859309
2,City,"NE, Omaha",0.00133541
2,City,"NH, Concord",0.000137709
2,City,"NH, Manchester",0.000367479
2,City,"NH, Nashua",0.000275957
2,City,"NJ, Atlantic City",0.000148977
2,City,"NJ, Bayonne",0.0002068
2,City,"NJ, Camden",0.000227729
2,City,"NJ, Clifton",0.000241173
2,City,"NJ, East Orange",0.000222917
2,City,"NJ, Elizabeth",0.000333408
2,City,"NJ, Fort Lee",0.000136666
2,City,"NJ, Hackensack",0.000149622
2,City,"NJ, Hoboken",0.000203377
2,City,"NJ, Jersey City",0.000835722
2,City,"NJ, Linden",0.00011639
2,City,"NJ, New Brunswick",0.000118124
2,City,"NJ, Newark",0.000832088
2,City,"NJ, Ocean City",0.000149727
2,City,"NJ, Passaic",0.000160237
2,City,"NJ, Paterson",0.000371795
2,City,"NJ, Perth Amboy",0.000124918
2,City,"NJ, Plainfield",0.000122854
2,City,"NJ, Sayreville",0.000128499
2,City,"NJ, Toms River",0.000276147
2,City,"NJ, Trenton",0.000260135
2,City,"NJ, Union City",0.000197845
2,City,"NJ, Vineland",0.000171564
2,City,"NJ, West New York",0.000155012
2,City,"NM, Albuquerque",0.00182294
2,City,"NM, Clovis",0.00012343
2,City,"NM, Farmington",0.000132378
2,City,"NM, Las Cruces",0.000339853
2,City,"NM, Rio Rancho",0.00026583
2,City,"NM, Roswell",0.000151293
2,City,"NM, Santa Fe",0.000279991
2,City,"NM, South Valley",0.000114182
2,City,Not in a census Place,0.266473
2,City,"NV, Carson City",0.000176098
2,City,"NV, Enterprise",0.000404512
2,City,"NV, Henderson",0.000909145
2,City,"NV, Las Vegas",0.00188291
2,City,"NV, North Las Vegas",0.000581795
2,City,"NV, Pahrump",0.000129972
2,City,"NV, Paradise",0.000847779
2,City,"NV, Reno",0.000776116
2,City,"NV, Sparks",0.000290632
2,City,"NV, Spring Valley",0.000638624
2,City,"NV, Sunrise Manor",0.000529983
2,City,"NV, Whitney",0.000122937
2,City,"NY, Albany",0.000356661
2,City,"NY, Binghamton",0.000176549
2,City,"NY, Brighton",0.000124505
2,City,"NY, Buffalo",0.000983195
2,City,"NY, Cheektowaga",0.000268655
2,City,"NY, Coram",0.000118417
2,City,"NY, Hempstead",0.000128911
2,City,"NY, Irondequoit",0.000179415
2,City,"NY, Levittown",0.000125631
2,City,"NY, Long Beach",0.000124917
2,City,"NY, Mount Vernon",0.000204961
2,City,"NY, New Rochelle",0.000225785
2,City,"NY, New York",0.0257934
2,City,"NY, Niagara Falls",0.000194781
2,City,"NY, Rochester",0.00073426
2,City,"NY, Rome",0.000114521
2,City,"NY, Schenectady",0.000237593
2,City,"NY, Syracuse",0.000492379
2,City,"NY, Tonawanda",0.000260052
2,City,"NY, Troy",0.000175632
2,City,"NY, Utica",0.000205606
2,City,"NY, West Seneca",0.000155131
2,City,"NY, White Plains",0.000171264
2,City,"NY, Yonkers",0.000615132
2,City,"OH, Akron",0.000730832
2,City,"OH, Beavercreek",0.000144769
2,City,"OH, Boardman",0.000124683
2,City,"OH, Canton",0.000269317
2,City,"OH, Cincinnati",0.00120418
2,City,"OH, Cleveland",0.00158672
2,City,"OH, Cleveland Heights",0.0001636
2,City,"OH, Columbus",0.00287079
2,City,"OH, Cuyahoga Falls",0.000177757
2,City,"OH, Dayton",0.000557754
2,City,"OH, Delaware",0.000113335
2,City,"OH, Dublin",0.000118739
2,City,"OH, Elyria",0.000189497
2,City,"OH, Euclid",0.000197214
2,City,"OH, Fairborn",0.0001198
2,City,"OH, Fairfield",0.000139518
2,City,"OH, Findlay",0.000144822
2,City,"OH, Grove City",0.000118138
2,City,"OH, Hamilton",0.000212484
2,City,"OH, Huber Heights",0.000125426
2,City,"OH, Kettering",0.000203877
2,City,"OH, Lakewood",0.00020442
2,City,"OH, Lancaster",0.000133851
2,City,"OH, Lima",0.000125772
2,City,"OH, Lorain",0.000218825
2,City,"OH, Mansfield",0.000162432
2,City,"OH, Marion",0.000112603
2,City,"OH, Mentor",0.000155229
2,City,"OH, Middletown",0.000174085
2,City,"OH, Newark",0.000163723
2,City,"OH, Parma",0.00026987
2,City,"OH, Springfield",0.000212274
2,City,"OH, Stow",0.000113432
2,City,"OH, Strongsville",0.000139818
2,City,"OH, Toledo",0.00103685
2,City,"OH, Warren",0.000149762
2,City,"OH, Youngstown",0.000253021
2,City,"OK, Bartlesville",0.000126778
2,City,"OK, Broken Arrow",0.000299004
2,City,"OK, Edmond",0.000262395
2,City,"OK, Enid",0.000164736
2,City,"OK, Lawton",0.000302286
2,City,"OK, Midwest City",0.000194355
2,City,"OK, Moore",0.000173173
2,City,"OK, Muskogee",0.000133864
2,City,"OK, Norman",0.000386161
2,City,"OK, Oklahoma City",0.00200302
2,City,"OK, Stillwater",0.000158009
2,City,"OK, Tulsa",0.00141142
2,City,"OR, Albany",0.00016048
2,City,"OR, Aloha",0.000134893
2,City,"OR, Beaverton",0.000302572
2,City,"OR, Bend",0.00028363
2,City,"OR, Corvallis",0.000179636
2,City,"OR, Eugene",0.000532941
2,City,"OR, Grants Pass",0.000115072
2,City,"OR, Gresham",0.000307111
2,City,"OR, Hillsboro",0.000288978
2,City,"OR, Lake Oswego",0.000128972
2,City,"OR, Medford",0.00024899
2,City,"OR, Portland",0.00204949
2,City,"OR, Salem",0.000472437
2,City,"OR, Springfield",0.000191658
2,City,"OR, Tigard",0.00015502
2,City,"PA, Allentown",0.000343997
2,City,"PA, Altoona",0.000154898
2,City,"PA, Bethlehem",0.000233696
2,City,"PA, Erie",0.00034327
2,City,"PA, Harrisburg",0.000185568
2,City,"PA, Lancaster",0.000173881
2,City,"PA, Levittown",0.000142878
2,City,"PA, Philadelphia",0.00503789
2,City,"PA, Pittsburgh",0.0011544
2,City,"PA, Reading",0.000254669
2,City,"PA, Scranton",0.000253604
2,City,"PA, Wilkes-Barre",0.000142918
2,City,"PA, York",0.000145426
2,City,"RI, Cranston",0.000245587
2,City,"RI, East Providence",0.000156731
2,City,"RI, Pawtucket",0.000233546
2,City,"RI, Providence",0.000531212
2,City,"RI, Warwick",0.000282407
2,City,"RI, Woonsocket",0.000146229
2,City,"SC, Charleston",0.000469197
2,City,"SC, Columbia",0.000401531
2,City,"SC, Florence",0.000132859
2,City,"SC, Goose Creek",0.000112712
2,City,"SC, Greenville",0.000233015
2,City,"SC, Hilton Head Island",0.000253626
2,City,"SC, Mount Pleasant",0.000245747
2,City,"SC, Myrtle Beach",0.000188053
2,City,"SC, North Charleston",0.000338117
2,City,"SC, North Myrtle Beach",0.000213167
2,City,"SC, Rock Hill",0.000223321
2,City,"SC, Spartanburg",0.000134215
2,City,"SC, Summerville",0.000149807
2,City,"SC, Sumter",0.000144464
2,City,"SD, Rapid City",0.000232467
2,City,"SD, Sioux Falls",0.000534503
2,City,"TN, Bartlett",0.00015057
2,City,"TN, Chattanooga",0.000607783
2,City,"TN, Clarksville",0.000443493
2,City,"TN, Cleveland",0.000138143
2,City,"TN, Collierville",0.000122452
2,City,"TN, Columbia",0.000124031
2,City,"TN, Franklin",0.000216822
2,City,"TN, Germantown",0.00011592
2,City,"TN, Hendersonville",0.000165115
2,City,"TN, Jackson",0.000218477
2,City,"TN, Johnson City",0.00023985
2,City,"TN, Kingsport",0.000182205
2,City,"TN, Knoxville",0.000673603
2,City,"TN, Memphis",0.00223126
2,City,"TN, Murfreesboro",0.000372165
2,City,"TN, Nashville-Davidson Metropolitan Government Balance",0.00212401
2,City,"TN, Smyrna",0.000132567
2,City,"TX, Abilene",0.000366663
2,City,"TX, Allen",0.000229465
2,City,"TX, Amarillo",0.000623472
2,City,"TX, Arlington",0.00110384
2,City,"TX, Atascocita",0.000184885
2,City,"TX, Austin",0.00284601
2,City,"TX, Baytown",0.000220967
2,City,"TX, Beaumont",0.000395378
2,City,"TX, Bedford",0.000167601
2,City,"TX, Brownsville",0.000424036
2,City,"TX, Bryan",0.000240506
2,City,"TX, Burleson",0.000117724
2,City,"TX, Carrollton",0.000361408
2,City,"TX, Cedar Hill",0.000125039
2,City,"TX, Cedar Park",0.000150915
2,City,"TX, College Station",0.000324478
2,City,"TX, Conroe",0.000190476
2,City,"TX, Coppell",0.000116069
2,City,"TX, Corpus Christi",0.00096896
2,City,"TX, Dallas",0.00407992
2,City,"TX, Denton",0.000354084
2,City,"TX, Desoto",0.000152712
2,City,"TX, Edinburg",0.000196559
2,City,"TX, El Paso",0.00180656
2,City,"TX, Euless",0.000175237
2,City,"TX, Flower Mound",0.000180088
2,City,"TX, Fort Worth",0.00231881
2,City,"TX, Frisco",0.000375123
2,City,"TX, Galveston",0.000239203
2,City,"TX, Garland",0.00060201
2,City,"TX, Georgetown",0.000164931
2,City,"TX, Grand Prairie",0.000480565
2,City,"TX, Grapevine",0.000152949
2,City,"TX, Haltom City",0.000119305
2,City,"TX, Harlingen",0.000189532
2,City,"TX, Houston",0.00698847
2,City,"TX, Hurst",0.000116369
2,City,"TX, Irving",0.000675328
2,City,"TX, Keller",0.000113886
