Dependency=Location Region	Dependency=Vintage	Dependency=Geometry Building Type RECS	Dependency=Geometry Foundation Type	Option=None	Option=Uninsulated	Option=Wall R-5, Exterior	Option=Wall R-10, Exterior	Option=Wall R-15, Exterior	sampling_probability
CR09	2010s	Multi-Family with 5+ Units	Unvented Crawlspace	0.000000	0.960000	0.000000	0.040000	0.000000	0.000048
CR10	2010s	Multi-Family with 5+ Units	Unvented Crawlspace	0.000000	0.850000	0.100000	0.050000	0.000000	0.000006
CR11	2010s	Multi-Family with 5+ Units	Unvented Crawlspace	0.000000	0.910000	0.000000	0.090000	0.000000	0.000017
CR02	<1940	Single-Family Attached	Unvented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000008
CR03	<1940	Single-Family Attached	Unvented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000007
CR04	<1940	Single-Family Attached	Unvented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000020
CR05	<1940	Single-Family Attached	Unvented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000005
CR06	<1940	Single-Family Attached	Unvented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000005
CR07	<1940	Single-Family Attached	Unvented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000020
CR08	<1940	Single-Family Attached	Unvented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000019
CR09	<1940	Single-Family Attached	Unvented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000044
CR10	<1940	Single-Family Attached	Unvented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000006
CR11	<1940	Single-Family Attached	Unvented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000016
CR02	1940s	Single-Family Attached	Unvented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000003
CR03	1940s	Single-Family Attached	Unvented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000003
CR04	1940s	Single-Family Attached	Unvented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000008
CR05	1940s	Single-Family Attached	Unvented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000002
CR06	1940s	Single-Family Attached	Unvented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000002
CR07	1940s	Single-Family Attached	Unvented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000008
CR08	1940s	Single-Family Attached	Unvented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000008
CR09	1940s	Single-Family Attached	Unvented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000018
CR10	1940s	Single-Family Attached	Unvented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000002
CR11	1940s	Single-Family Attached	Unvented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000006
CR02	1950s	Single-Family Attached	Unvented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000007
CR03	1950s	Single-Family Attached	Unvented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000006
CR04	1950s	Single-Family Attached	Unvented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000017
CR05	1950s	Single-Family Attached	Unvented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000005
CR06	1950s	Single-Family Attached	Unvented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000004
CR07	1950s	Single-Family Attached	Unvented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000017
CR08	1950s	Single-Family Attached	Unvented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000016
CR09	1950s	Single-Family Attached	Unvented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000037
CR10	1950s	Single-Family Attached	Unvented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000005
CR11	1950s	Single-Family Attached	Unvented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000013
CR02	1960s	Single-Family Attached	Unvented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000007
CR03	1960s	Single-Family Attached	Unvented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000006
CR04	1960s	Single-Family Attached	Unvented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000017
CR05	1960s	Single-Family Attached	Unvented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000005
CR06	1960s	Single-Family Attached	Unvented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000005
CR07	1960s	Single-Family Attached	Unvented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000017
CR08	1960s	Single-Family Attached	Unvented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000017
CR09	1960s	Single-Family Attached	Unvented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000038
CR10	1960s	Single-Family Attached	Unvented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000005
CR11	1960s	Single-Family Attached	Unvented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000014
CR02	1970s	Single-Family Attached	Unvented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000010
CR03	1970s	Single-Family Attached	Unvented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000009
CR04	1970s	Single-Family Attached	Unvented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000025
CR05	1970s	Single-Family Attached	Unvented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000007
CR06	1970s	Single-Family Attached	Unvented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000006
CR07	1970s	Single-Family Attached	Unvented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000024
CR08	1970s	Single-Family Attached	Unvented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000024
CR09	1970s	Single-Family Attached	Unvented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000054
CR10	1970s	Single-Family Attached	Unvented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000007
CR11	1970s	Single-Family Attached	Unvented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000019
CR02	1980s	Single-Family Attached	Unvented Crawlspace	0.000000	0.840000	0.000000	0.160000	0.000000	0.000009
CR03	1980s	Single-Family Attached	Unvented Crawlspace	0.000000	0.780000	0.000000	0.220000	0.000000	0.000008
CR04	1980s	Single-Family Attached	Unvented Crawlspace	0.000000	0.170000	0.000000	0.830000	0.000000	0.000022
CR05	1980s	Single-Family Attached	Unvented Crawlspace	0.000000	0.390000	0.000000	0.610000	0.000000	0.000006
CR06	1980s	Single-Family Attached	Unvented Crawlspace	0.000000	0.910000	0.000000	0.090000	0.000000	0.000006
CR07	1980s	Single-Family Attached	Unvented Crawlspace	0.000000	0.930000	0.000000	0.070000	0.000000	0.000021
CR08	1980s	Single-Family Attached	Unvented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000021
CR09	1980s	Single-Family Attached	Unvented Crawlspace	0.000000	0.690000	0.000000	0.310000	0.000000	0.000047
CR10	1980s	Single-Family Attached	Unvented Crawlspace	0.000000	0.910000	0.000000	0.090000	0.000000	0.000006
CR11	1980s	Single-Family Attached	Unvented Crawlspace	0.000000	0.910000	0.000000	0.090000	0.000000	0.000017
CR02	1990s	Single-Family Attached	Unvented Crawlspace	0.000000	0.560000	0.200000	0.240000	0.000000	0.000009
CR03	1990s	Single-Family Attached	Unvented Crawlspace	0.000000	0.960000	0.000000	0.040000	0.000000	0.000008
CR04	1990s	Single-Family Attached	Unvented Crawlspace	0.000000	0.360000	0.200000	0.440000	0.000000	0.000023
CR05	1990s	Single-Family Attached	Unvented Crawlspace	0.000000	0.610000	0.000000	0.390000	0.000000	0.000006
CR06	1990s	Single-Family Attached	Unvented Crawlspace	0.000000	0.980000	0.010000	0.010000	0.000000	0.000006
CR07	1990s	Single-Family Attached	Unvented Crawlspace	0.000000	0.760000	0.130000	0.110000	0.000000	0.000022
CR08	1990s	Single-Family Attached	Unvented Crawlspace	0.000000	0.760000	0.030000	0.210000	0.000000	0.000022
CR09	1990s	Single-Family Attached	Unvented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000050
CR10	1990s	Single-Family Attached	Unvented Crawlspace	0.000000	0.990000	0.000000	0.010000	0.000000	0.000006
CR11	1990s	Single-Family Attached	Unvented Crawlspace	0.000000	0.990000	0.000000	0.010000	0.000000	0.000018
CR02	2000s	Single-Family Attached	Unvented Crawlspace	0.000000	0.640000	0.120000	0.240000	0.000000	0.000009
CR03	2000s	Single-Family Attached	Unvented Crawlspace	0.000000	0.880000	0.050000	0.070000	0.000000	0.000008
CR04	2000s	Single-Family Attached	Unvented Crawlspace	0.000000	0.520000	0.220000	0.260000	0.000000	0.000023
CR05	2000s	Single-Family Attached	Unvented Crawlspace	0.000000	0.510000	0.010000	0.480000	0.000000	0.000006
CR06	2000s	Single-Family Attached	Unvented Crawlspace	0.000000	0.810000	0.000000	0.190000	0.000000	0.000006
CR07	2000s	Single-Family Attached	Unvented Crawlspace	0.000000	0.720000	0.060000	0.220000	0.000000	0.000023
CR08	2000s	Single-Family Attached	Unvented Crawlspace	0.000000	0.650000	0.060000	0.290000	0.000000	0.000022
CR09	2000s	Single-Family Attached	Unvented Crawlspace	0.000000	0.960000	0.000000	0.040000	0.000000	0.000051
CR10	2000s	Single-Family Attached	Unvented Crawlspace	0.000000	0.850000	0.100000	0.050000	0.000000	0.000007
CR11	2000s	Single-Family Attached	Unvented Crawlspace	0.000000	0.910000	0.000000	0.090000	0.000000	0.000018
CR02	2010s	Single-Family Attached	Unvented Crawlspace	0.000000	0.640000	0.120000	0.240000	0.000000	0.000002
CR03	2010s	Single-Family Attached	Unvented Crawlspace	0.000000	0.880000	0.050000	0.070000	0.000000	0.000002
CR04	2010s	Single-Family Attached	Unvented Crawlspace	0.000000	0.520000	0.220000	0.260000	0.000000	0.000005
CR05	2010s	Single-Family Attached	Unvented Crawlspace	0.000000	0.510000	0.010000	0.480000	0.000000	0.000001
CR06	2010s	Single-Family Attached	Unvented Crawlspace	0.000000	0.810000	0.000000	0.190000	0.000000	0.000001
CR07	2010s	Single-Family Attached	Unvented Crawlspace	0.000000	0.720000	0.060000	0.220000	0.000000	0.000005
CR08	2010s	Single-Family Attached	Unvented Crawlspace	0.000000	0.650000	0.060000	0.290000	0.000000	0.000005
CR09	2010s	Single-Family Attached	Unvented Crawlspace	0.000000	0.960000	0.000000	0.040000	0.000000	0.000012
CR10	2010s	Single-Family Attached	Unvented Crawlspace	0.000000	0.850000	0.100000	0.050000	0.000000	0.000001
CR11	2010s	Single-Family Attached	Unvented Crawlspace	0.000000	0.910000	0.000000	0.090000	0.000000	0.000004
CR02	<1940	Single-Family Detached	Unvented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000082
CR03	<1940	Single-Family Detached	Unvented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000075
CR04	<1940	Single-Family Detached	Unvented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000206
CR05	<1940	Single-Family Detached	Unvented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000055
CR06	<1940	Single-Family Detached	Unvented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000054
CR07	<1940	Single-Family Detached	Unvented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000200
CR08	<1940	Single-Family Detached	Unvented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000198
CR09	<1940	Single-Family Detached	Unvented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000450
CR10	<1940	Single-Family Detached	Unvented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000058
CR11	<1940	Single-Family Detached	Unvented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000161
CR02	1940s	Single-Family Detached	Unvented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000033
CR03	1940s	Single-Family Detached	Unvented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000030
CR04	1940s	Single-Family Detached	Unvented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000082
CR05	1940s	Single-Family Detached	Unvented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000022
CR06	1940s	Single-Family Detached	Unvented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000022
CR07	1940s	Single-Family Detached	Unvented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000080
CR08	1940s	Single-Family Detached	Unvented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000079
CR09	1940s	Single-Family Detached	Unvented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000180
CR10	1940s	Single-Family Detached	Unvented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000023
CR11	1940s	Single-Family Detached	Unvented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000064
CR02	1950s	Single-Family Detached	Unvented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000069
CR03	1950s	Single-Family Detached	Unvented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000063
CR04	1950s	Single-Family Detached	Unvented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000174
CR05	1950s	Single-Family Detached	Unvented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000046
CR06	1950s	Single-Family Detached	Unvented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000046
CR07	1950s	Single-Family Detached	Unvented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000169
CR08	1950s	Single-Family Detached	Unvented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000167
CR09	1950s	Single-Family Detached	Unvented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000380
CR10	1950s	Single-Family Detached	Unvented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000049
CR11	1950s	Single-Family Detached	Unvented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000136
CR02	1960s	Single-Family Detached	Unvented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000070
CR03	1960s	Single-Family Detached	Unvented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000064
CR04	1960s	Single-Family Detached	Unvented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000176
CR05	1960s	Single-Family Detached	Unvented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000047
CR06	1960s	Single-Family Detached	Unvented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000046
CR07	1960s	Single-Family Detached	Unvented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000171
CR08	1960s	Single-Family Detached	Unvented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000169
CR09	1960s	Single-Family Detached	Unvented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000384
CR10	1960s	Single-Family Detached	Unvented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000049
CR11	1960s	Single-Family Detached	Unvented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000137
CR02	1970s	Single-Family Detached	Unvented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000100
CR03	1970s	Single-Family Detached	Unvented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000091
CR04	1970s	Single-Family Detached	Unvented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000251
CR05	1970s	Single-Family Detached	Unvented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000067
CR06	1970s	Single-Family Detached	Unvented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000066
CR07	1970s	Single-Family Detached	Unvented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000244
CR08	1970s	Single-Family Detached	Unvented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000241
CR09	1970s	Single-Family Detached	Unvented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000549
CR10	1970s	Single-Family Detached	Unvented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000071
CR11	1970s	Single-Family Detached	Unvented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000196
CR02	1980s	Single-Family Detached	Unvented Crawlspace	0.000000	0.840000	0.000000	0.160000	0.000000	0.000088
CR03	1980s	Single-Family Detached	Unvented Crawlspace	0.000000	0.780000	0.000000	0.220000	0.000000	0.000080
CR04	1980s	Single-Family Detached	Unvented Crawlspace	0.000000	0.170000	0.000000	0.830000	0.000000	0.000220
CR05	1980s	Single-Family Detached	Unvented Crawlspace	0.000000	0.390000	0.000000	0.610000	0.000000	0.000059
CR06	1980s	Single-Family Detached	Unvented Crawlspace	0.000000	0.910000	0.000000	0.090000	0.000000	0.000058
CR07	1980s	Single-Family Detached	Unvented Crawlspace	0.000000	0.930000	0.000000	0.070000	0.000000	0.000214
CR08	1980s	Single-Family Detached	Unvented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000211
CR09	1980s	Single-Family Detached	Unvented Crawlspace	0.000000	0.690000	0.000000	0.310000	0.000000	0.000481
CR10	1980s	Single-Family Detached	Unvented Crawlspace	0.000000	0.910000	0.000000	0.090000	0.000000	0.000062
CR11	1980s	Single-Family Detached	Unvented Crawlspace	0.000000	0.910000	0.000000	0.090000	0.000000	0.000172
CR02	1990s	Single-Family Detached	Unvented Crawlspace	0.000000	0.560000	0.200000	0.240000	0.000000	0.000092
CR03	1990s	Single-Family Detached	Unvented Crawlspace	0.000000	0.960000	0.000000	0.040000	0.000000	0.000084
CR04	1990s	Single-Family Detached	Unvented Crawlspace	0.000000	0.360000	0.200000	0.440000	0.000000	0.000231
CR05	1990s	Single-Family Detached	Unvented Crawlspace	0.000000	0.610000	0.000000	0.390000	0.000000	0.000062
CR06	1990s	Single-Family Detached	Unvented Crawlspace	0.000000	0.980000	0.010000	0.010000	0.000000	0.000061
CR07	1990s	Single-Family Detached	Unvented Crawlspace	0.000000	0.760000	0.130000	0.110000	0.000000	0.000225
CR08	1990s	Single-Family Detached	Unvented Crawlspace	0.000000	0.760000	0.030000	0.210000	0.000000	0.000222
CR09	1990s	Single-Family Detached	Unvented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000505
CR10	1990s	Single-Family Detached	Unvented Crawlspace	0.000000	0.990000	0.000000	0.010000	0.000000	0.000065
CR11	1990s	Single-Family Detached	Unvented Crawlspace	0.000000	0.990000	0.000000	0.010000	0.000000	0.000180
CR02	2000s	Single-Family Detached	Unvented Crawlspace	0.000000	0.640000	0.120000	0.240000	0.000000	0.000094
CR03	2000s	Single-Family Detached	Unvented Crawlspace	0.000000	0.880000	0.050000	0.070000	0.000000	0.000085
CR04	2000s	Single-Family Detached	Unvented Crawlspace	0.000000	0.520000	0.220000	0.260000	0.000000	0.000236
CR05	2000s	Single-Family Detached	Unvented Crawlspace	0.000000	0.510000	0.010000	0.480000	0.000000	0.000063
CR06	2000s	Single-Family Detached	Unvented Crawlspace	0.000000	0.810000	0.000000	0.190000	0.000000	0.000062
CR07	2000s	Single-Family Detached	Unvented Crawlspace	0.000000	0.720000	0.060000	0.220000	0.000000	0.000229
CR08	2000s	Single-Family Detached	Unvented Crawlspace	0.000000	0.650000	0.060000	0.290000	0.000000	0.000226
CR09	2000s	Single-Family Detached	Unvented Crawlspace	0.000000	0.960000	0.000000	0.040000	0.000000	0.000515
CR10	2000s	Single-Family Detached	Unvented Crawlspace	0.000000	0.850000	0.100000	0.050000	0.000000	0.000066
CR11	2000s	Single-Family Detached	Unvented Crawlspace	0.000000	0.910000	0.000000	0.090000	0.000000	0.000184
CR02	2010s	Single-Family Detached	Unvented Crawlspace	0.000000	0.640000	0.120000	0.240000	0.000000	0.000021
CR03	2010s	Single-Family Detached	Unvented Crawlspace	0.000000	0.880000	0.050000	0.070000	0.000000	0.000019
CR04	2010s	Single-Family Detached	Unvented Crawlspace	0.000000	0.520000	0.220000	0.260000	0.000000	0.000054
CR05	2010s	Single-Family Detached	Unvented Crawlspace	0.000000	0.510000	0.010000	0.480000	0.000000	0.000014
CR06	2010s	Single-Family Detached	Unvented Crawlspace	0.000000	0.810000	0.000000	0.190000	0.000000	0.000014
CR07	2010s	Single-Family Detached	Unvented Crawlspace	0.000000	0.720000	0.060000	0.220000	0.000000	0.000052
CR08	2010s	Single-Family Detached	Unvented Crawlspace	0.000000	0.650000	0.060000	0.290000	0.000000	0.000051
CR09	2010s	Single-Family Detached	Unvented Crawlspace	0.000000	0.960000	0.000000	0.040000	0.000000	0.000117
CR10	2010s	Single-Family Detached	Unvented Crawlspace	0.000000	0.850000	0.100000	0.050000	0.000000	0.000015
CR11	2010s	Single-Family Detached	Unvented Crawlspace	0.000000	0.910000	0.000000	0.090000	0.000000	0.000042
CR02	<1940	Mobile Home	Heated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
CR03	<1940	Mobile Home	Heated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
CR04	<1940	Mobile Home	Heated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
CR05	<1940	Mobile Home	Heated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
CR06	<1940	Mobile Home	Heated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
CR07	<1940	Mobile Home	Heated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
CR08	<1940	Mobile Home	Heated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
CR09	<1940	Mobile Home	Heated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
CR10	<1940	Mobile Home	Heated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
CR11	<1940	Mobile Home	Heated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
CR02	1940s	Mobile Home	Heated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
