Dependency=Location Region	Dependency=Vintage	Dependency=Geometry Building Type RECS	Dependency=Geometry Foundation Type	Option=None	Option=Uninsulated	Option=Ceiling R-13	Option=Ceiling R-19	Option=Ceiling R-30	sampling_probability
CR11	2000s	Single-Family Attached	Ambient	0	0	0	1	0	0
CR02	2010s	Single-Family Attached	Ambient	0	0	0	0	1	0
CR03	2010s	Single-Family Attached	Ambient	0	0	0	0	1	0
CR04	2010s	Single-Family Attached	Ambient	0	0	0	0	1	0
CR05	2010s	Single-Family Attached	Ambient	0	0	0	0	1	0
CR06	2010s	Single-Family Attached	Ambient	0	0	0	0	1	0
CR07	2010s	Single-Family Attached	Ambient	0	0	0	1	0	0
CR08	2010s	Single-Family Attached	Ambient	0	0	0	1	0	0
CR09	2010s	Single-Family Attached	Ambient	0	0	1	0	0	0
CR10	2010s	Single-Family Attached	Ambient	0	0	1	0	0	0
CR11	2010s	Single-Family Attached	Ambient	0	0	0	1	0	0
CR02	<1940	Single-Family Detached	Ambient	0	1	0	0	0	3.69236e-05
CR03	<1940	Single-Family Detached	Ambient	0	1	0	0	0	4.42797e-05
CR04	<1940	Single-Family Detached	Ambient	0	1	0	0	0	0.000162926
CR05	<1940	Single-Family Detached	Ambient	0	1	0	0	0	0.000168038
CR06	<1940	Single-Family Detached	Ambient	0	1	0	0	0	6.7728e-05
CR07	<1940	Single-Family Detached	Ambient	0	1	0	0	0	0.000162792
CR08	<1940	Single-Family Detached	Ambient	0	1	0	0	0	0.000172406
CR09	<1940	Single-Family Detached	Ambient	0	1	0	0	0	0.000723744
CR10	<1940	Single-Family Detached	Ambient	0	1	0	0	0	3.44625e-05
CR11	<1940	Single-Family Detached	Ambient	0	1	0	0	0	0.0002584
CR02	1940s	Single-Family Detached	Ambient	0	1	0	0	0	7.71247e-06
CR03	1940s	Single-Family Detached	Ambient	0	1	0	0	0	3.44774e-05
CR04	1940s	Single-Family Detached	Ambient	0	1	0	0	0	0.000162495
CR05	1940s	Single-Family Detached	Ambient	0	1	0	0	0	5.77734e-07
CR06	1940s	Single-Family Detached	Ambient	0	1	0	0	0	0
CR07	1940s	Single-Family Detached	Ambient	0	1	0	0	0	0.000114941
CR08	1940s	Single-Family Detached	Ambient	0	1	0	0	0	0.000142669
CR09	1940s	Single-Family Detached	Ambient	0	1	0	0	0	0.00100324
CR10	1940s	Single-Family Detached	Ambient	0	1	0	0	0	9.64689e-06
CR11	1940s	Single-Family Detached	Ambient	0	1	0	0	0	0.000160807
CR02	1950s	Single-Family Detached	Ambient	0	1	0	0	0	1.64055e-05
CR03	1950s	Single-Family Detached	Ambient	0	1	0	0	0	8.54578e-05
CR04	1950s	Single-Family Detached	Ambient	0	1	0	0	0	0.000361623
CR05	1950s	Single-Family Detached	Ambient	0	1	0	0	0	6.20851e-07
CR06	1950s	Single-Family Detached	Ambient	0	1	0	0	0	0
CR07	1950s	Single-Family Detached	Ambient	0	1	0	0	0	0.000280052
CR08	1950s	Single-Family Detached	Ambient	0	1	0	0	0	0.000299956
CR09	1950s	Single-Family Detached	Ambient	0	1	0	0	0	0.00269423
CR10	1950s	Single-Family Detached	Ambient	0	1	0	0	0	2.57804e-05
CR11	1950s	Single-Family Detached	Ambient	0	1	0	0	0	0.000385794
CR02	1960s	Single-Family Detached	Ambient	0	1	0	0	0	6.18456e-05
CR03	1960s	Single-Family Detached	Ambient	0	1	0	0	0	7.2176e-05
CR04	1960s	Single-Family Detached	Ambient	0	1	0	0	0	0.000275531
CR05	1960s	Single-Family Detached	Ambient	0	1	0	0	0	4.12869e-05
CR06	1960s	Single-Family Detached	Ambient	0	1	0	0	0	0.000196069
CR07	1960s	Single-Family Detached	Ambient	0	1	0	0	0	0.000249543
CR08	1960s	Single-Family Detached	Ambient	0	1	0	0	0	0.000399072
CR09	1960s	Single-Family Detached	Ambient	0	1	0	0	0	0.00140664
CR10	1960s	Single-Family Detached	Ambient	0	1	0	0	0	2.6554e-05
CR11	1960s	Single-Family Detached	Ambient	0	1	0	0	0	0.000181219
CR02	1970s	Single-Family Detached	Ambient	0	1	0	0	0	8.66387e-05
CR03	1970s	Single-Family Detached	Ambient	0	1	0	0	0	7.03244e-05
CR04	1970s	Single-Family Detached	Ambient	0	1	0	0	0	0.000280807
CR05	1970s	Single-Family Detached	Ambient	0	1	0	0	0	8.39708e-05
CR06	1970s	Single-Family Detached	Ambient	0	1	0	0	0	0.000299108
CR07	1970s	Single-Family Detached	Ambient	0	1	0	0	0	0.000211945
CR08	1970s	Single-Family Detached	Ambient	0	1	0	0	0	0.000487335
CR09	1970s	Single-Family Detached	Ambient	0	1	0	0	0	0.00193883
CR10	1970s	Single-Family Detached	Ambient	0	1	0	0	0	4.16313e-05
CR11	1970s	Single-Family Detached	Ambient	0	1	0	0	0	0.00019631
CR02	1980s	Single-Family Detached	Ambient	0	0.62	0.14	0.24	0	0.000155137
CR03	1980s	Single-Family Detached	Ambient	0	0.41	0.26	0.33	0	9.65882e-05
CR04	1980s	Single-Family Detached	Ambient	0	0.56	0.2	0.24	0	0.000162613
CR05	1980s	Single-Family Detached	Ambient	0	0.77	0.06	0.17	0	0.000183314
CR06	1980s	Single-Family Detached	Ambient	0	0.23	0.17	0.6	0	7.68023e-05
CR07	1980s	Single-Family Detached	Ambient	0	0.47	0.2	0.33	0	0.000142671
CR08	1980s	Single-Family Detached	Ambient	0	0.41	0.12	0.47	0	0.000247804
CR09	1980s	Single-Family Detached	Ambient	0	0.57	0.2	0.23	0	0.00210428
CR10	1980s	Single-Family Detached	Ambient	0	0.41	0.51	0.08	0	0.00017356
CR11	1980s	Single-Family Detached	Ambient	0	0.23	0.17	0.6	0	0.00044555
CR02	1990s	Single-Family Detached	Ambient	0	0.23	0.17	0.6	0	0.000200741
CR03	1990s	Single-Family Detached	Ambient	0	0.77	0.06	0.17	0	8.20525e-05
CR04	1990s	Single-Family Detached	Ambient	0	0.41	0.26	0.33	0	0.000251449
CR05	1990s	Single-Family Detached	Ambient	0	0.62	0.14	0.24	0	0.000279809
CR06	1990s	Single-Family Detached	Ambient	0	0.56	0.2	0.24	0	0.000122753
CR07	1990s	Single-Family Detached	Ambient	0	0.23	0.17	0.6	0	0.000137035
CR08	1990s	Single-Family Detached	Ambient	0	0.47	0.2	0.33	0	0.00029374
CR09	1990s	Single-Family Detached	Ambient	0	0.41	0.12	0.47	0	0.00222897
CR10	1990s	Single-Family Detached	Ambient	0	0.57	0.2	0.23	0	0.000259187
CR11	1990s	Single-Family Detached	Ambient	0	0.41	0.51	0.08	0	0.000378602
CR02	2000s	Single-Family Detached	Ambient	0	0	0	0	1	3.63256e-05
CR03	2000s	Single-Family Detached	Ambient	0	0	0	0	1	2.14626e-05
CR04	2000s	Single-Family Detached	Ambient	0	0	0	0	1	7.72233e-05
CR05	2000s	Single-Family Detached	Ambient	0	0	0	0	1	0.000203263
CR06	2000s	Single-Family Detached	Ambient	0	0	0	0	1	0.000272717
CR07	2000s	Single-Family Detached	Ambient	0	0	0	1	0	4.83723e-05
CR08	2000s	Single-Family Detached	Ambient	0	0	0	1	0	0.000165978
CR09	2000s	Single-Family Detached	Ambient	0	0	1	0	0	0.00217289
CR10	2000s	Single-Family Detached	Ambient	0	0	1	0	0	0.000172471
CR11	2000s	Single-Family Detached	Ambient	0	0	0	1	0	0.00039058
CR02	2010s	Single-Family Detached	Ambient	0	0	0	0	1	7.90349e-06
CR03	2010s	Single-Family Detached	Ambient	0	0	0	0	1	3.92267e-06
CR04	2010s	Single-Family Detached	Ambient	0	0	0	0	1	1.26531e-05
CR05	2010s	Single-Family Detached	Ambient	0	0	0	0	1	4.31258e-05
CR06	2010s	Single-Family Detached	Ambient	0	0	0	0	1	6.26779e-05
CR07	2010s	Single-Family Detached	Ambient	0	0	0	1	0	8.83494e-06
CR08	2010s	Single-Family Detached	Ambient	0	0	0	1	0	3.23422e-05
CR09	2010s	Single-Family Detached	Ambient	0	0	1	0	0	0.000499831
CR10	2010s	Single-Family Detached	Ambient	0	0	1	0	0	2.37893e-05
CR11	2010s	Single-Family Detached	Ambient	0	0	0	1	0	5.09644e-05
CR02	<1940	Mobile Home	Heated Basement	0	1	0	0	0	0
CR03	<1940	Mobile Home	Heated Basement	0	1	0	0	0	0
CR04	<1940	Mobile Home	Heated Basement	0	1	0	0	0	0
CR05	<1940	Mobile Home	Heated Basement	0	1	0	0	0	0
CR06	<1940	Mobile Home	Heated Basement	0	1	0	0	0	0
CR07	<1940	Mobile Home	Heated Basement	0	1	0	0	0	0
CR08	<1940	Mobile Home	Heated Basement	0	1	0	0	0	0
CR09	<1940	Mobile Home	Heated Basement	0	1	0	0	0	0
CR10	<1940	Mobile Home	Heated Basement	0	1	0	0	0	0
CR11	<1940	Mobile Home	Heated Basement	0	1	0	0	0	0
CR02	1940s	Mobile Home	Heated Basement	0	1	0	0	0	0
CR03	1940s	Mobile Home	Heated Basement	0	1	0	0	0	0
CR04	1940s	Mobile Home	Heated Basement	0	1	0	0	0	0
CR05	1940s	Mobile Home	Heated Basement	0	1	0	0	0	0
CR06	1940s	Mobile Home	Heated Basement	0	1	0	0	0	0
CR07	1940s	Mobile Home	Heated Basement	0	1	0	0	0	0
CR08	1940s	Mobile Home	Heated Basement	0	1	0	0	0	0
CR09	1940s	Mobile Home	Heated Basement	0	1	0	0	0	0
CR10	1940s	Mobile Home	Heated Basement	0	1	0	0	0	0
CR11	1940s	Mobile Home	Heated Basement	0	1	0	0	0	0
CR02	1950s	Mobile Home	Heated Basement	0	1	0	0	0	0
CR03	1950s	Mobile Home	Heated Basement	0	1	0	0	0	0
CR04	1950s	Mobile Home	Heated Basement	0	1	0	0	0	0
CR05	1950s	Mobile Home	Heated Basement	0	1	0	0	0	0
CR06	1950s	Mobile Home	Heated Basement	0	1	0	0	0	0
CR07	1950s	Mobile Home	Heated Basement	0	1	0	0	0	0
CR08	1950s	Mobile Home	Heated Basement	0	1	0	0	0	0
CR09	1950s	Mobile Home	Heated Basement	0	1	0	0	0	0
CR10	1950s	Mobile Home	Heated Basement	0	1	0	0	0	0
CR11	1950s	Mobile Home	Heated Basement	0	1	0	0	0	0
CR02	1960s	Mobile Home	Heated Basement	0	1	0	0	0	0
CR03	1960s	Mobile Home	Heated Basement	0	1	0	0	0	0
CR04	1960s	Mobile Home	Heated Basement	0	1	0	0	0	0
CR05	1960s	Mobile Home	Heated Basement	0	1	0	0	0	0
CR06	1960s	Mobile Home	Heated Basement	0	1	0	0	0	0
CR07	1960s	Mobile Home	Heated Basement	0	1	0	0	0	0
CR08	1960s	Mobile Home	Heated Basement	0	1	0	0	0	0
CR09	1960s	Mobile Home	Heated Basement	0	1	0	0	0	0
CR10	1960s	Mobile Home	Heated Basement	0	1	0	0	0	0
CR11	1960s	Mobile Home	Heated Basement	0	1	0	0	0	0
CR02	1970s	Mobile Home	Heated Basement	0	1	0	0	0	0
CR03	1970s	Mobile Home	Heated Basement	0	1	0	0	0	0
CR04	1970s	Mobile Home	Heated Basement	0	1	0	0	0	0
CR05	1970s	Mobile Home	Heated Basement	0	1	0	0	0	0
CR06	1970s	Mobile Home	Heated Basement	0	1	0	0	0	0
CR07	1970s	Mobile Home	Heated Basement	0	1	0	0	0	0
CR08	1970s	Mobile Home	Heated Basement	0	1	0	0	0	0
CR09	1970s	Mobile Home	Heated Basement	0	1	0	0	0	0
CR10	1970s	Mobile Home	Heated Basement	0	1	0	0	0	0
CR11	1970s	Mobile Home	Heated Basement	0	1	0	0	0	0
CR02	1980s	Mobile Home	Heated Basement	0	1	0	0	0	0
CR03	1980s	Mobile Home	Heated Basement	0	1	0	0	0	0
CR04	1980s	Mobile Home	Heated Basement	0	1	0	0	0	0
CR05	1980s	Mobile Home	Heated Basement	0	1	0	0	0	0
CR06	1980s	Mobile Home	Heated Basement	0	1	0	0	0	0
CR07	1980s	Mobile Home	Heated Basement	0	1	0	0	0	0
CR08	1980s	Mobile Home	Heated Basement	0	1	0	0	0	0
CR09	1980s	Mobile Home	Heated Basement	0	1	0	0	0	0
CR10	1980s	Mobile Home	Heated Basement	0	1	0	0	0	0
CR11	1980s	Mobile Home	Heated Basement	0	1	0	0	0	0
CR02	1990s	Mobile Home	Heated Basement	0	1	0	0	0	0
CR03	1990s	Mobile Home	Heated Basement	0	1	0	0	0	0
CR04	1990s	Mobile Home	Heated Basement	0	1	0	0	0	0
CR05	1990s	Mobile Home	Heated Basement	0	1	0	0	0	0
CR06	1990s	Mobile Home	Heated Basement	0	1	0	0	0	0
CR07	1990s	Mobile Home	Heated Basement	0	1	0	0	0	0
CR08	1990s	Mobile Home	Heated Basement	0	1	0	0	0	0
CR09	1990s	Mobile Home	Heated Basement	0	1	0	0	0	0
CR10	1990s	Mobile Home	Heated Basement	0	1	0	0	0	0
CR11	1990s	Mobile Home	Heated Basement	0	1	0	0	0	0
CR02	2000s	Mobile Home	Heated Basement	0	1	0	0	0	0
CR03	2000s	Mobile Home	Heated Basement	0	1	0	0	0	0
CR04	2000s	Mobile Home	Heated Basement	0	1	0	0	0	0
CR05	2000s	Mobile Home	Heated Basement	0	1	0	0	0	0
CR06	2000s	Mobile Home	Heated Basement	0	1	0	0	0	0
CR07	2000s	Mobile Home	Heated Basement	0	1	0	0	0	0
CR08	2000s	Mobile Home	Heated Basement	0	1	0	0	0	0
CR09	2000s	Mobile Home	Heated Basement	0	1	0	0	0	0
CR10	2000s	Mobile Home	Heated Basement	0	1	0	0	0	0
CR11	2000s	Mobile Home	Heated Basement	0	1	0	0	0	0
CR02	2010s	Mobile Home	Heated Basement	0	1	0	0	0	0
CR03	2010s	Mobile Home	Heated Basement	0	1	0	0	0	0
CR04	2010s	Mobile Home	Heated Basement	0	1	0	0	0	0
CR05	2010s	Mobile Home	Heated Basement	0	1	0	0	0	0
CR06	2010s	Mobile Home	Heated Basement	0	1	0	0	0	0
CR07	2010s	Mobile Home	Heated Basement	0	1	0	0	0	0
CR08	2010s	Mobile Home	Heated Basement	0	1	0	0	0	0
CR09	2010s	Mobile Home	Heated Basement	0	1	0	0	0	0
CR10	2010s	Mobile Home	Heated Basement	0	1	0	0	0	0
CR11	2010s	Mobile Home	Heated Basement	0	1	0	0	0	0
CR02	<1940	Multi-Family with 2 - 4 Units	Heated Basement	0	1	0	0	0	0
CR03	<1940	Multi-Family with 2 - 4 Units	Heated Basement	0	1	0	0	0	0
CR04	<1940	Multi-Family with 2 - 4 Units	Heated Basement	0	1	0	0	0	0
CR05	<1940	Multi-Family with 2 - 4 Units	Heated Basement	0	1	0	0	0	0
CR06	<1940	Multi-Family with 2 - 4 Units	Heated Basement	0	1	0	0	0	0
CR07	<1940	Multi-Family with 2 - 4 Units	Heated Basement	0	1	0	0	0	0
CR08	<1940	Multi-Family with 2 - 4 Units	Heated Basement	0	1	0	0	0	0
CR09	<1940	Multi-Family with 2 - 4 Units	Heated Basement	0	1	0	0	0	0
CR10	<1940	Multi-Family with 2 - 4 Units	Heated Basement	0	1	0	0	0	0
CR11	<1940	Multi-Family with 2 - 4 Units	Heated Basement	0	1	0	0	0	0
CR02	1940s	Multi-Family with 2 - 4 Units	Heated Basement	0	1	0	0	0	0
CR03	1940s	Multi-Family with 2 - 4 Units	Heated Basement	0	1	0	0	0	0
CR04	1940s	Multi-Family with 2 - 4 Units	Heated Basement	0	1	0	0	0	0
CR05	1940s	Multi-Family with 2 - 4 Units	Heated Basement	0	1	0	0	0	0
CR06	1940s	Multi-Family with 2 - 4 Units	Heated Basement	0	1	0	0	0	0
CR07	1940s	Multi-Family with 2 - 4 Units	Heated Basement	0	1	0	0	0	0
CR08	1940s	Multi-Family with 2 - 4 Units	Heated Basement	0	1	0	0	0	0
CR09	1940s	Multi-Family with 2 - 4 Units	Heated Basement	0	1	0	0	0	0
CR10	1940s	Multi-Family with 2 - 4 Units	Heated Basement	0	1	0	0	0	0
CR11	1940s	Multi-Family with 2 - 4 Units	Heated Basement	0	1	0	0	0	0
CR02	1950s	Multi-Family with 2 - 4 Units	Heated Basement	0	1	0	0	0	0
CR03	1950s	Multi-Family with 2 - 4 Units	Heated Basement	0	1	0	0	0	0
CR04	1950s	Multi-Family with 2 - 4 Units	Heated Basement	0	1	0	0	0	0
CR05	1950s	Multi-Family with 2 - 4 Units	Heated Basement	0	1	0	0	0	0
CR06	1950s	Multi-Family with 2 - 4 Units	Heated Basement	0	1	0	0	0	0
CR07	1950s	Multi-Family with 2 - 4 Units	Heated Basement	0	1	0	0	0	0
CR08	1950s	Multi-Family with 2 - 4 Units	Heated Basement	0	1	0	0	0	0
CR09	1950s	Multi-Family with 2 - 4 Units	Heated Basement	0	1	0	0	0	0
CR10	1950s	Multi-Family with 2 - 4 Units	Heated Basement	0	1	0	0	0	0
CR11	1950s	Multi-Family with 2 - 4 Units	Heated Basement	0	1	0	0	0	0
CR02	1960s	Multi-Family with 2 - 4 Units	Heated Basement	0	1	0	0	0	0
CR03	1960s	Multi-Family with 2 - 4 Units	Heated Basement	0	1	0	0	0	0
CR04	1960s	Multi-Family with 2 - 4 Units	Heated Basement	0	1	0	0	0	0
CR05	1960s	Multi-Family with 2 - 4 Units	Heated Basement	0	1	0	0	0	0
CR06	1960s	Multi-Family with 2 - 4 Units	Heated Basement	0	1	0	0	0	0
CR07	1960s	Multi-Family with 2 - 4 Units	Heated Basement	0	1	0	0	0	0
CR08	1960s	Multi-Family with 2 - 4 Units	Heated Basement	0	1	0	0	0	0
CR09	1960s	Multi-Family with 2 - 4 Units	Heated Basement	0	1	0	0	0	0
CR10	1960s	Multi-Family with 2 - 4 Units	Heated Basement	0	1	0	0	0	0
CR11	1960s	Multi-Family with 2 - 4 Units	Heated Basement	0	1	0	0	0	0
CR02	1970s	Multi-Family with 2 - 4 Units	Heated Basement	0	1	0	0	0	0
CR03	1970s	Multi-Family with 2 - 4 Units	Heated Basement	0	1	0	0	0	0
CR04	1970s	Multi-Family with 2 - 4 Units	Heated Basement	0	1	0	0	0	0
CR05	1970s	Multi-Family with 2 - 4 Units	Heated Basement	0	1	0	0	0	0
CR06	1970s	Multi-Family with 2 - 4 Units	Heated Basement	0	1	0	0	0	0
CR07	1970s	Multi-Family with 2 - 4 Units	Heated Basement	0	1	0	0	0	0
CR08	1970s	Multi-Family with 2 - 4 Units	Heated Basement	0	1	0	0	0	0
CR09	1970s	Multi-Family with 2 - 4 Units	Heated Basement	0	1	0	0	0	0
CR10	1970s	Multi-Family with 2 - 4 Units	Heated Basement	0	1	0	0	0	0
CR11	1970s	Multi-Family with 2 - 4 Units	Heated Basement	0	1	0	0	0	0
CR02	1980s	Multi-Family with 2 - 4 Units	Heated Basement	0	1	0	0	0	0
CR03	1980s	Multi-Family with 2 - 4 Units	Heated Basement	0	1	0	0	0	0
CR04	1980s	Multi-Family with 2 - 4 Units	Heated Basement	0	1	0	0	0	0
CR05	1980s	Multi-Family with 2 - 4 Units	Heated Basement	0	1	0	0	0	0
CR06	1980s	Multi-Family with 2 - 4 Units	Heated Basement	0	1	0	0	0	0
CR07	1980s	Multi-Family with 2 - 4 Units	Heated Basement	0	1	0	0	0	0
CR08	1980s	Multi-Family with 2 - 4 Units	Heated Basement	0	1	0	0	0	0
CR09	1980s	Multi-Family with 2 - 4 Units	Heated Basement	0	1	0	0	0	0
CR10	1980s	Multi-Family with 2 - 4 Units	Heated Basement	0	1	0	0	0	0
CR11	1980s	Multi-Family with 2 - 4 Units	Heated Basement	0	1	0	0	0	0
CR02	1990s	Multi-Family with 2 - 4 Units	Heated Basement	0	1	0	0	0	0
CR03	1990s	Multi-Family with 2 - 4 Units	Heated Basement	0	1	0	0	0	0
CR04	1990s	Multi-Family with 2 - 4 Units	Heated Basement	0	1	0	0	0	0
CR05	1990s	Multi-Family with 2 - 4 Units	Heated Basement	0	1	0	0	0	0
CR06	1990s	Multi-Family with 2 - 4 Units	Heated Basement	0	1	0	0	0	0
CR07	1990s	Multi-Family with 2 - 4 Units	Heated Basement	0	1	0	0	0	0
CR08	1990s	Multi-Family with 2 - 4 Units	Heated Basement	0	1	0	0	0	0
CR09	1990s	Multi-Family with 2 - 4 Units	Heated Basement	0	1	0	0	0	0
CR10	1990s	Multi-Family with 2 - 4 Units	Heated Basement	0	1	0	0	0	0
CR11	1990s	Multi-Family with 2 - 4 Units	Heated Basement	0	1	0	0	0	0
CR02	2000s	Multi-Family with 2 - 4 Units	Heated Basement	0	1	0	0	0	0
CR03	2000s	Multi-Family with 2 - 4 Units	Heated Basement	0	1	0	0	0	0
CR04	2000s	Multi-Family with 2 - 4 Units	Heated Basement	0	1	0	0	0	0
CR05	2000s	Multi-Family with 2 - 4 Units	Heated Basement	0	1	0	0	0	0
CR06	2000s	Multi-Family with 2 - 4 Units	Heated Basement	0	1	0	0	0	0
CR07	2000s	Multi-Family with 2 - 4 Units	Heated Basement	0	1	0	0	0	0
CR08	2000s	Multi-Family with 2 - 4 Units	Heated Basement	0	1	0	0	0	0
CR09	2000s	Multi-Family with 2 - 4 Units	Heated Basement	0	1	0	0	0	0
CR10	2000s	Multi-Family with 2 - 4 Units	Heated Basement	0	1	0	0	0	0
CR11	2000s	Multi-Family with 2 - 4 Units	Heated Basement	0	1	0	0	0	0
CR02	2010s	Multi-Family with 2 - 4 Units	Heated Basement	0	1	0	0	0	0
CR03	2010s	Multi-Family with 2 - 4 Units	Heated Basement	0	1	0	0	0	0
CR04	2010s	Multi-Family with 2 - 4 Units	Heated Basement	0	1	0	0	0	0
CR05	2010s	Multi-Family with 2 - 4 Units	Heated Basement	0	1	0	0	0	0
CR06	2010s	Multi-Family with 2 - 4 Units	Heated Basement	0	1	0	0	0	0
CR07	2010s	Multi-Family with 2 - 4 Units	Heated Basement	0	1	0	0	0	0
CR08	2010s	Multi-Family with 2 - 4 Units	Heated Basement	0	1	0	0	0	0
CR09	2010s	Multi-Family with 2 - 4 Units	Heated Basement	0	1	0	0	0	0
CR10	2010s	Multi-Family with 2 - 4 Units	Heated Basement	0	1	0	0	0	0
CR11	2010s	Multi-Family with 2 - 4 Units	Heated Basement	0	1	0	0	0	0
CR02	<1940	Multi-Family with 5+ Units	Heated Basement	0	1	0	0	0	0
CR03	<1940	Multi-Family with 5+ Units	Heated Basement	0	1	0	0	0	0
CR04	<1940	Multi-Family with 5+ Units	Heated Basement	0	1	0	0	0	0
CR05	<1940	Multi-Family with 5+ Units	Heated Basement	0	1	0	0	0	0
CR06	<1940	Multi-Family with 5+ Units	Heated Basement	0	1	0	0	0	0
CR07	<1940	Multi-Family with 5+ Units	Heated Basement	0	1	0	0	0	0
CR08	<1940	Multi-Family with 5+ Units	Heated Basement	0	1	0	0	0	0
CR09	<1940	Multi-Family with 5+ Units	Heated Basement	0	1	0	0	0	0
CR10	<1940	Multi-Family with 5+ Units	Heated Basement	0	1	0	0	0	0
CR11	<1940	Multi-Family with 5+ Units	Heated Basement	0	1	0	0	0	0
CR02	1940s	Multi-Family with 5+ Units	Heated Basement	0	1	0	0	0	0
CR03	1940s	Multi-Family with 5+ Units	Heated Basement	0	1	0	0	0	0
CR04	1940s	Multi-Family with 5+ Units	Heated Basement	0	1	0	0	0	0
CR05	1940s	Multi-Family with 5+ Units	Heated Basement	0	1	0	0	0	0
CR06	1940s	Multi-Family with 5+ Units	Heated Basement	0	1	0	0	0	0
CR07	1940s	Multi-Family with 5+ Units	Heated Basement	0	1	0	0	0	0
CR08	1940s	Multi-Family with 5+ Units	Heated Basement	0	1	0	0	0	0
CR09	1940s	Multi-Family with 5+ Units	Heated Basement	0	1	0	0	0	0
CR10	1940s	Multi-Family with 5+ Units	Heated Basement	0	1	0	0	0	0
CR11	1940s	Multi-Family with 5+ Units	Heated Basement	0	1	0	0	0	0
CR02	1950s	Multi-Family with 5+ Units	Heated Basement	0	1	0	0	0	0
CR03	1950s	Multi-Family with 5+ Units	Heated Basement	0	1	0	0	0	0
CR04	1950s	Multi-Family with 5+ Units	Heated Basement	0	1	0	0	0	0
CR05	1950s	Multi-Family with 5+ Units	Heated Basement	0	1	0	0	0	0
CR06	1950s	Multi-Family with 5+ Units	Heated Basement	0	1	0	0	0	0
CR07	1950s	Multi-Family with 5+ Units	Heated Basement	0	1	0	0	0	0
CR08	1950s	Multi-Family with 5+ Units	Heated Basement	0	1	0	0	0	0
CR09	1950s	Multi-Family with 5+ Units	Heated Basement	0	1	0	0	0	0
CR10	1950s	Multi-Family with 5+ Units	Heated Basement	0	1	0	0	0	0
CR11	1950s	Multi-Family with 5+ Units	Heated Basement	0	1	0	0	0	0
CR02	1960s	Multi-Family with 5+ Units	Heated Basement	0	1	0	0	0	0
CR03	1960s	Multi-Family with 5+ Units	Heated Basement	0	1	0	0	0	0
CR04	1960s	Multi-Family with 5+ Units	Heated Basement	0	1	0	0	0	0
CR05	1960s	Multi-Family with 5+ Units	Heated Basement	0	1	0	0	0	0
CR06	1960s	Multi-Family with 5+ Units	Heated Basement	0	1	0	0	0	0
CR07	1960s	Multi-Family with 5+ Units	Heated Basement	0	1	0	0	0	0
CR08	1960s	Multi-Family with 5+ Units	Heated Basement	0	1	0	0	0	0
CR09	1960s	Multi-Family with 5+ Units	Heated Basement	0	1	0	0	0	0
CR10	1960s	Multi-Family with 5+ Units	Heated Basement	0	1	0	0	0	0
CR11	1960s	Multi-Family with 5+ Units	Heated Basement	0	1	0	0	0	0
CR02	1970s	Multi-Family with 5+ Units	Heated Basement	0	1	0	0	0	0
CR03	1970s	Multi-Family with 5+ Units	Heated Basement	0	1	0	0	0	0
CR04	1970s	Multi-Family with 5+ Units	Heated Basement	0	1	0	0	0	0
CR05	1970s	Multi-Family with 5+ Units	Heated Basement	0	1	0	0	0	0
CR06	1970s	Multi-Family with 5+ Units	Heated Basement	0	1	0	0	0	0
CR07	1970s	Multi-Family with 5+ Units	Heated Basement	0	1	0	0	0	0
CR08	1970s	Multi-Family with 5+ Units	Heated Basement	0	1	0	0	0	0
CR09	1970s	Multi-Family with 5+ Units	Heated Basement	0	1	0	0	0	0
CR10	1970s	Multi-Family with 5+ Units	Heated Basement	0	1	0	0	0	0
CR11	1970s	Multi-Family with 5+ Units	Heated Basement	0	1	0	0	0	0
CR02	1980s	Multi-Family with 5+ Units	Heated Basement	0	1	0	0	0	0
CR03	1980s	Multi-Family with 5+ Units	Heated Basement	0	1	0	0	0	0
CR04	1980s	Multi-Family with 5+ Units	Heated Basement	0	1	0	0	0	0
CR05	1980s	Multi-Family with 5+ Units	Heated Basement	0	1	0	0	0	0
CR06	1980s	Multi-Family with 5+ Units	Heated Basement	0	1	0	0	0	0
CR07	1980s	Multi-Family with 5+ Units	Heated Basement	0	1	0	0	0	0
CR08	1980s	Multi-Family with 5+ Units	Heated Basement	0	1	0	0	0	0
CR09	1980s	Multi-Family with 5+ Units	Heated Basement	0	1	0	0	0	0
CR10	1980s	Multi-Family with 5+ Units	Heated Basement	0	1	0	0	0	0
CR11	1980s	Multi-Family with 5+ Units	Heated Basement	0	1	0	0	0	0
CR02	1990s	Multi-Family with 5+ Units	Heated Basement	0	1	0	0	0	0
CR03	1990s	Multi-Family with 5+ Units	Heated Basement	0	1	0	0	0	0
CR04	1990s	Multi-Family with 5+ Units	Heated Basement	0	1	0	0	0	0
CR05	1990s	Multi-Family with 5+ Units	Heated Basement	0	1	0	0	0	0
CR06	1990s	Multi-Family with 5+ Units	Heated Basement	0	1	0	0	0	0
CR07	1990s	Multi-Family with 5+ Units	Heated Basement	0	1	0	0	0	0
CR08	1990s	Multi-Family with 5+ Units	Heated Basement	0	1	0	0	0	0
CR09	1990s	Multi-Family with 5+ Units	Heated Basement	0	1	0	0	0	0
CR10	1990s	Multi-Family with 5+ Units	Heated Basement	0	1	0	0	0	0
CR11	1990s	Multi-Family with 5+ Units	Heated Basement	0	1	0	0	0	0
