Dependency=Location Region	Dependency=Vintage	Dependency=Geometry Foundation Type	Dependency=Geometry Building Type RECS	Option=Uninsulated	Option=Wall R-5	Option=Wall R-10	Option=Wall R-15	Option=None	resstock_probability
CR02	<1940	Pier and Beam	Multi-Family with 5+ Units	0.0	0.0	0.0	0.0	1.0	0.0
CR05	<1940	Pier and Beam	Multi-Family with 5+ Units	0.0	0.0	0.0	0.0	1.0	0.0
CR03	<1940	Pier and Beam	Multi-Family with 5+ Units	0.0	0.0	0.0	0.0	1.0	0.0
CR04	<1940	Pier and Beam	Multi-Family with 5+ Units	0.0	0.0	0.0	0.0	1.0	0.0
CR06	<1940	Pier and Beam	Multi-Family with 5+ Units	0.0	0.0	0.0	0.0	1.0	0.0
CR07	<1940	Pier and Beam	Multi-Family with 5+ Units	0.0	0.0	0.0	0.0	1.0	0.0
CR08	<1940	Pier and Beam	Multi-Family with 5+ Units	0.0	0.0	0.0	0.0	1.0	0.0
CR09	<1940	Pier and Beam	Multi-Family with 5+ Units	0.0	0.0	0.0	0.0	1.0	0.0
CR10	<1940	Pier and Beam	Multi-Family with 5+ Units	0.0	0.0	0.0	0.0	1.0	0.0
CR11	<1940	Pier and Beam	Multi-Family with 5+ Units	0.0	0.0	0.0	0.0	1.0	0.0
CR02	1950s	Pier and Beam	Multi-Family with 5+ Units	0.0	0.0	0.0	0.0	1.0	0.0
CR05	1950s	Pier and Beam	Multi-Family with 5+ Units	0.0	0.0	0.0	0.0	1.0	0.0
CR03	1950s	Pier and Beam	Multi-Family with 5+ Units	0.0	0.0	0.0	0.0	1.0	0.0
CR04	1950s	Pier and Beam	Multi-Family with 5+ Units	0.0	0.0	0.0	0.0	1.0	0.0
CR06	1950s	Pier and Beam	Multi-Family with 5+ Units	0.0	0.0	0.0	0.0	1.0	0.0
CR07	1950s	Pier and Beam	Multi-Family with 5+ Units	0.0	0.0	0.0	0.0	1.0	0.0
CR08	1950s	Pier and Beam	Multi-Family with 5+ Units	0.0	0.0	0.0	0.0	1.0	0.0
CR09	1950s	Pier and Beam	Multi-Family with 5+ Units	0.0	0.0	0.0	0.0	1.0	0.0
CR10	1950s	Pier and Beam	Multi-Family with 5+ Units	0.0	0.0	0.0	0.0	1.0	0.0
CR11	1950s	Pier and Beam	Multi-Family with 5+ Units	0.0	0.0	0.0	0.0	1.0	0.0
CR02	1960s	Pier and Beam	Multi-Family with 5+ Units	0.0	0.0	0.0	0.0	1.0	0.0
CR05	1960s	Pier and Beam	Multi-Family with 5+ Units	0.0	0.0	0.0	0.0	1.0	0.0
CR03	1960s	Pier and Beam	Multi-Family with 5+ Units	0.0	0.0	0.0	0.0	1.0	0.0
CR04	1960s	Pier and Beam	Multi-Family with 5+ Units	0.0	0.0	0.0	0.0	1.0	0.0
CR06	1960s	Pier and Beam	Multi-Family with 5+ Units	0.0	0.0	0.0	0.0	1.0	0.0
CR07	1960s	Pier and Beam	Multi-Family with 5+ Units	0.0	0.0	0.0	0.0	1.0	0.0
CR08	1960s	Pier and Beam	Multi-Family with 5+ Units	0.0	0.0	0.0	0.0	1.0	0.0
CR09	1960s	Pier and Beam	Multi-Family with 5+ Units	0.0	0.0	0.0	0.0	1.0	0.0
CR10	1960s	Pier and Beam	Multi-Family with 5+ Units	0.0	0.0	0.0	0.0	1.0	0.0
CR11	1960s	Pier and Beam	Multi-Family with 5+ Units	0.0	0.0	0.0	0.0	1.0	0.0
CR02	1970s	Pier and Beam	Multi-Family with 5+ Units	0.0	0.0	0.0	0.0	1.0	0.0
CR05	1970s	Pier and Beam	Multi-Family with 5+ Units	0.0	0.0	0.0	0.0	1.0	0.0
CR03	1970s	Pier and Beam	Multi-Family with 5+ Units	0.0	0.0	0.0	0.0	1.0	0.0
CR04	1970s	Pier and Beam	Multi-Family with 5+ Units	0.0	0.0	0.0	0.0	1.0	0.0
CR06	1970s	Pier and Beam	Multi-Family with 5+ Units	0.0	0.0	0.0	0.0	1.0	0.0
CR07	1970s	Pier and Beam	Multi-Family with 5+ Units	0.0	0.0	0.0	0.0	1.0	0.0
CR08	1970s	Pier and Beam	Multi-Family with 5+ Units	0.0	0.0	0.0	0.0	1.0	0.0
CR09	1970s	Pier and Beam	Multi-Family with 5+ Units	0.0	0.0	0.0	0.0	1.0	0.0
CR10	1970s	Pier and Beam	Multi-Family with 5+ Units	0.0	0.0	0.0	0.0	1.0	0.0
CR11	1970s	Pier and Beam	Multi-Family with 5+ Units	0.0	0.0	0.0	0.0	1.0	0.0
CR02	1980s	Pier and Beam	Multi-Family with 5+ Units	0.0	0.0	0.0	0.0	1.0	0.0
CR05	1980s	Pier and Beam	Multi-Family with 5+ Units	0.0	0.0	0.0	0.0	1.0	0.0
CR03	1980s	Pier and Beam	Multi-Family with 5+ Units	0.0	0.0	0.0	0.0	1.0	0.0
CR04	1980s	Pier and Beam	Multi-Family with 5+ Units	0.0	0.0	0.0	0.0	1.0	0.0
CR06	1980s	Pier and Beam	Multi-Family with 5+ Units	0.0	0.0	0.0	0.0	1.0	0.0
CR07	1980s	Pier and Beam	Multi-Family with 5+ Units	0.0	0.0	0.0	0.0	1.0	0.0
CR08	1980s	Pier and Beam	Multi-Family with 5+ Units	0.0	0.0	0.0	0.0	1.0	0.0
CR09	1980s	Pier and Beam	Multi-Family with 5+ Units	0.0	0.0	0.0	0.0	1.0	0.0
CR10	1980s	Pier and Beam	Multi-Family with 5+ Units	0.0	0.0	0.0	0.0	1.0	0.0
CR11	1980s	Pier and Beam	Multi-Family with 5+ Units	0.0	0.0	0.0	0.0	1.0	0.0
CR02	1990s	Pier and Beam	Multi-Family with 5+ Units	0.0	0.0	0.0	0.0	1.0	0.0
CR05	1990s	Pier and Beam	Multi-Family with 5+ Units	0.0	0.0	0.0	0.0	1.0	0.0
CR03	1990s	Pier and Beam	Multi-Family with 5+ Units	0.0	0.0	0.0	0.0	1.0	0.0
CR04	1990s	Pier and Beam	Multi-Family with 5+ Units	0.0	0.0	0.0	0.0	1.0	0.0
CR06	1990s	Pier and Beam	Multi-Family with 5+ Units	0.0	0.0	0.0	0.0	1.0	0.0
CR07	1990s	Pier and Beam	Multi-Family with 5+ Units	0.0	0.0	0.0	0.0	1.0	0.0
CR08	1990s	Pier and Beam	Multi-Family with 5+ Units	0.0	0.0	0.0	0.0	1.0	0.0
CR09	1990s	Pier and Beam	Multi-Family with 5+ Units	0.0	0.0	0.0	0.0	1.0	0.0
CR10	1990s	Pier and Beam	Multi-Family with 5+ Units	0.0	0.0	0.0	0.0	1.0	0.0
CR11	1990s	Pier and Beam	Multi-Family with 5+ Units	0.0	0.0	0.0	0.0	1.0	0.0
CR02	2000s	Pier and Beam	Multi-Family with 5+ Units	0.0	0.0	0.0	0.0	1.0	0.0
CR05	2000s	Pier and Beam	Multi-Family with 5+ Units	0.0	0.0	0.0	0.0	1.0	0.0
CR03	2000s	Pier and Beam	Multi-Family with 5+ Units	0.0	0.0	0.0	0.0	1.0	0.0
CR04	2000s	Pier and Beam	Multi-Family with 5+ Units	0.0	0.0	0.0	0.0	1.0	0.0
CR06	2000s	Pier and Beam	Multi-Family with 5+ Units	0.0	0.0	0.0	0.0	1.0	0.0
CR07	2000s	Pier and Beam	Multi-Family with 5+ Units	0.0	0.0	0.0	0.0	1.0	0.0
CR08	2000s	Pier and Beam	Multi-Family with 5+ Units	0.0	0.0	0.0	0.0	1.0	0.0
CR09	2000s	Pier and Beam	Multi-Family with 5+ Units	0.0	0.0	0.0	0.0	1.0	0.0
CR10	2000s	Pier and Beam	Multi-Family with 5+ Units	0.0	0.0	0.0	0.0	1.0	0.0
CR11	2000s	Pier and Beam	Multi-Family with 5+ Units	0.0	0.0	0.0	0.0	1.0	0.0
CR02	1940s	Pier and Beam	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	7.478228908244538e-05
CR05	1940s	Pier and Beam	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	4.992752023323765e-05
CR03	1940s	Pier and Beam	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	6.792160693773342e-05
CR04	1940s	Pier and Beam	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.00018727250782991472
CR06	1940s	Pier and Beam	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	4.907418615740207e-05
CR07	1940s	Pier and Beam	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.00018215117286933684
CR08	1940s	Pier and Beam	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.00017959142235430983
CR09	1940s	Pier and Beam	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.0004090733481365552
CR10	1940s	Pier and Beam	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	5.2644125232370006e-05
CR11	1940s	Pier and Beam	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.00014607564137449457
CR02	1940s	Pier and Beam	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	6.912526500387256e-06
CR05	1940s	Pier and Beam	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	4.615067430342834e-06
CR03	1940s	Pier and Beam	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	6.278356996913367e-06
CR04	1940s	Pier and Beam	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	1.731059839236917e-05
CR06	1940s	Pier and Beam	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	4.536189202820355e-06
CR07	1940s	Pier and Beam	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	1.683720604149682e-05
CR08	1940s	Pier and Beam	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	1.6600594626058645e-05
CR09	1940s	Pier and Beam	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	3.7812835021385685e-05
CR10	1940s	Pier and Beam	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	4.866177743733803e-06
CR11	1940s	Pier and Beam	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	1.350255193377453e-05
CR02	1940s	Pier and Beam	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.00016566896113066572
CR05	1940s	Pier and Beam	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.00011060694330647921
CR03	1940s	Pier and Beam	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.00015047014738067384
CR04	1940s	Pier and Beam	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.00041487419282274147
CR06	1940s	Pier and Beam	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.0001087165094674559
CR07	1940s	Pier and Beam	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.00040352864225279685
CR08	1940s	Pier and Beam	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.0003978578983670262
CR09	1940s	Pier and Beam	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.0009062407348524847
CR10	1940s	Pier and Beam	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.00011662517480929474
CR11	1940s	Pier and Beam	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.00032360870534904547
CR02	1940s	Pier and Beam	Multi-Family with 2 - 4 Units	0.0	0.0	0.0	0.0	1.0	0.0
CR05	1940s	Pier and Beam	Multi-Family with 2 - 4 Units	0.0	0.0	0.0	0.0	1.0	0.0
CR03	1940s	Pier and Beam	Multi-Family with 2 - 4 Units	0.0	0.0	0.0	0.0	1.0	0.0
CR04	1940s	Pier and Beam	Multi-Family with 2 - 4 Units	0.0	0.0	0.0	0.0	1.0	0.0
CR06	1940s	Pier and Beam	Multi-Family with 2 - 4 Units	0.0	0.0	0.0	0.0	1.0	0.0
CR07	1940s	Pier and Beam	Multi-Family with 2 - 4 Units	0.0	0.0	0.0	0.0	1.0	0.0
CR08	1940s	Pier and Beam	Multi-Family with 2 - 4 Units	0.0	0.0	0.0	0.0	1.0	0.0
CR09	1940s	Pier and Beam	Multi-Family with 2 - 4 Units	0.0	0.0	0.0	0.0	1.0	0.0
CR10	1940s	Pier and Beam	Multi-Family with 2 - 4 Units	0.0	0.0	0.0	0.0	1.0	0.0
CR11	1940s	Pier and Beam	Multi-Family with 2 - 4 Units	0.0	0.0	0.0	0.0	1.0	0.0
CR02	1940s	Pier and Beam	Multi-Family with 5+ Units	0.0	0.0	0.0	0.0	1.0	0.0
CR05	1940s	Pier and Beam	Multi-Family with 5+ Units	0.0	0.0	0.0	0.0	1.0	0.0
CR03	1940s	Pier and Beam	Multi-Family with 5+ Units	0.0	0.0	0.0	0.0	1.0	0.0
CR04	1940s	Pier and Beam	Multi-Family with 5+ Units	0.0	0.0	0.0	0.0	1.0	0.0
CR06	1940s	Pier and Beam	Multi-Family with 5+ Units	0.0	0.0	0.0	0.0	1.0	0.0
CR07	1940s	Pier and Beam	Multi-Family with 5+ Units	0.0	0.0	0.0	0.0	1.0	0.0
CR08	1940s	Pier and Beam	Multi-Family with 5+ Units	0.0	0.0	0.0	0.0	1.0	0.0
CR09	1940s	Pier and Beam	Multi-Family with 5+ Units	0.0	0.0	0.0	0.0	1.0	0.0
CR10	1940s	Pier and Beam	Multi-Family with 5+ Units	0.0	0.0	0.0	0.0	1.0	0.0
CR11	1940s	Pier and Beam	Multi-Family with 5+ Units	0.0	0.0	0.0	0.0	1.0	0.0
CR02	2010s	Pier and Beam	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	4.8300203592497565e-05
CR05	2010s	Pier and Beam	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	3.224706573872456e-05
CR03	2010s	Pier and Beam	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	4.386904283988043e-05
CR04	2010s	Pier and Beam	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.00012095511338908447
CR06	2010s	Pier and Beam	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	3.1695916394394715e-05
CR07	2010s	Pier and Beam	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.0001176473579793968
CR08	2010s	Pier and Beam	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.0001159940725218535
CR09	2010s	Pier and Beam	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.00026421130245795564
CR10	2010s	Pier and Beam	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	3.400165999023017e-05
CR11	2010s	Pier and Beam	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	9.434698114836089e-05
CR02	2010s	Pier and Beam	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	4.464645859384562e-06
CR05	2010s	Pier and Beam	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	2.9807685645047967e-06
CR03	2010s	Pier and Beam	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	4.055049997773899e-06
CR04	2010s	Pier and Beam	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	1.1180527326966535e-05
CR06	2010s	Pier and Beam	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	2.9298228861216323e-06
CR07	2010s	Pier and Beam	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	1.0874773822937561e-05
CR08	2010s	Pier and Beam	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	1.0721951815505113e-05
CR09	2010s	Pier and Beam	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	2.442246222135473e-05
CR10	2010s	Pier and Beam	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	3.1429550850001523e-06
CR11	2010s	Pier and Beam	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	8.720995511391415e-06
CR02	2010s	Pier and Beam	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.00010700186701622506
CR05	2010s	Pier and Beam	Mobile Home	0.0	0.0	0.0	0.0	1.0	7.14385444200164e-05
CR03	2010s	Pier and Beam	Mobile Home	0.0	0.0	0.0	0.0	1.0	9.718529403489082e-05
CR04	2010s	Pier and Beam	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.0002679579379620168
CR06	2010s	Pier and Beam	Mobile Home	0.0	0.0	0.0	0.0	1.0	7.021755559467691e-05
CR07	2010s	Pier and Beam	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.00026063010126269943
CR08	2010s	Pier and Beam	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.0002569674949482328
CR09	2010s	Pier and Beam	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.0005853205690044154
CR10	2010s	Pier and Beam	Mobile Home	0.0	0.0	0.0	0.0	1.0	7.532558519423372e-05
CR11	2010s	Pier and Beam	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.0002090116061495712
CR02	2010s	Pier and Beam	Multi-Family with 2 - 4 Units	0.0	0.0	0.0	0.0	1.0	0.0
CR05	2010s	Pier and Beam	Multi-Family with 2 - 4 Units	0.0	0.0	0.0	0.0	1.0	0.0
CR03	2010s	Pier and Beam	Multi-Family with 2 - 4 Units	0.0	0.0	0.0	0.0	1.0	0.0
CR04	2010s	Pier and Beam	Multi-Family with 2 - 4 Units	0.0	0.0	0.0	0.0	1.0	0.0
CR06	2010s	Pier and Beam	Multi-Family with 2 - 4 Units	0.0	0.0	0.0	0.0	1.0	0.0
CR07	2010s	Pier and Beam	Multi-Family with 2 - 4 Units	0.0	0.0	0.0	0.0	1.0	0.0
CR08	2010s	Pier and Beam	Multi-Family with 2 - 4 Units	0.0	0.0	0.0	0.0	1.0	0.0
CR09	2010s	Pier and Beam	Multi-Family with 2 - 4 Units	0.0	0.0	0.0	0.0	1.0	0.0
CR10	2010s	Pier and Beam	Multi-Family with 2 - 4 Units	0.0	0.0	0.0	0.0	1.0	0.0
CR11	2010s	Pier and Beam	Multi-Family with 2 - 4 Units	0.0	0.0	0.0	0.0	1.0	0.0
CR02	2010s	Pier and Beam	Multi-Family with 5+ Units	0.0	0.0	0.0	0.0	1.0	0.0
CR05	2010s	Pier and Beam	Multi-Family with 5+ Units	0.0	0.0	0.0	0.0	1.0	0.0
CR03	2010s	Pier and Beam	Multi-Family with 5+ Units	0.0	0.0	0.0	0.0	1.0	0.0
CR04	2010s	Pier and Beam	Multi-Family with 5+ Units	0.0	0.0	0.0	0.0	1.0	0.0
CR06	2010s	Pier and Beam	Multi-Family with 5+ Units	0.0	0.0	0.0	0.0	1.0	0.0
CR07	2010s	Pier and Beam	Multi-Family with 5+ Units	0.0	0.0	0.0	0.0	1.0	0.0
CR08	2010s	Pier and Beam	Multi-Family with 5+ Units	0.0	0.0	0.0	0.0	1.0	0.0
CR09	2010s	Pier and Beam	Multi-Family with 5+ Units	0.0	0.0	0.0	0.0	1.0	0.0
CR10	2010s	Pier and Beam	Multi-Family with 5+ Units	0.0	0.0	0.0	0.0	1.0	0.0
CR11	2010s	Pier and Beam	Multi-Family with 5+ Units	0.0	0.0	0.0	0.0	1.0	0.0
CR02	<1940	Pier and Beam	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.00018861710585624806
CR05	<1940	Pier and Beam	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.0001259280036024355
CR03	<1940	Pier and Beam	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.00017131298176199143
CR04	<1940	Pier and Beam	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.0004723417652323757
CR06	<1940	Pier and Beam	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.0001237757105169005
CR07	<1940	Pier and Beam	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.0004594246508963909
CR08	<1940	Pier and Beam	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.00045296840651309645
CR09	<1940	Pier and Beam	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.0010317714522402178
CR10	<1940	Pier and Beam	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.00013277986891677555
CR11	<1940	Pier and Beam	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.00036843435859226857
CR02	1950s	Pier and Beam	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.00015706137242660795
CR05	1950s	Pier and Beam	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.00010486018743080069
CR03	1950s	Pier and Beam	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.00014265223669871898
CR04	1950s	Pier and Beam	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.00039331875847116384
CR06	1950s	Pier and Beam	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.00010306797402394217
CR07	1950s	Pier and Beam	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.000382562683638018
CR08	1950s	Pier and Beam	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.0003771865720761397
CR09	1950s	Pier and Beam	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.0008591555871022018
CR10	1950s	Pier and Beam	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.00011056573234978967
CR11	1950s	Pier and Beam	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.0003067951114344905
CR02	1960s	Pier and Beam	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.00015922978188830756
CR05	1960s	Pier and Beam	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.0001063079006340378
CR03	1960s	Pier and Beam	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.00014462171178359167
CR04	1960s	Pier and Beam	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.00039874896772093565
CR06	1960s	Pier and Beam	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.00010449094369890895
CR07	1960s	Pier and Beam	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.00038784439313843325
CR08	1960s	Pier and Beam	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.0003823940582904737
CR09	1960s	Pier and Beam	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.000871017199383828
CR10	1960s	Pier and Beam	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.00011209221703830888
CR11	1960s	Pier and Beam	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.0003110307641106353
CR02	1970s	Pier and Beam	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.00022780188177861106
CR05	1970s	Pier and Beam	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.0001520892607223103
CR03	1970s	Pier and Beam	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.00020690286515279908
CR04	1970s	Pier and Beam	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.000570469695598936
CR06	1970s	Pier and Beam	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.00014948983363006327
CR07	1970s	Pier and Beam	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.0005548690800581087
CR08	1970s	Pier and Beam	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.0005470715655481684
CR09	1970s	Pier and Beam	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.0012461196311903122
CR10	1970s	Pier and Beam	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.00016036458551437797
CR11	1970s	Pier and Beam	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.0004449757609109986
CR02	1980s	Pier and Beam	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.00019911467661386549
CR05	1980s	Pier and Beam	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.00013293658388035347
CR03	1980s	Pier and Beam	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.0001808474836279862
CR04	1980s	Pier and Beam	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.0004986301608675192
CR06	1980s	Pier and Beam	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.00013066450394487206
CR07	1980s	Pier and Beam	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.00048499413866201377
CR08	1980s	Pier and Beam	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.00047817856906304273
CR09	1980s	Pier and Beam	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.0010891951613805548
CR10	1980s	Pier and Beam	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.00014016979287310714
CR11	1980s	Pier and Beam	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.000388939740282344
CR02	1990s	Pier and Beam	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.00020865448123903035
CR05	1990s	Pier and Beam	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.00013930572280733853
CR03	1990s	Pier and Beam	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.00018951208681095192
CR04	1990s	Pier and Beam	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.0005225200839800951
CR06	1990s	Pier and Beam	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.00013692478500640061
CR07	1990s	Pier and Beam	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.0005082307448523158
CR08	1990s	Pier and Beam	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.0005010886337673573
CR09	1990s	Pier and Beam	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.0011413797075674522
CR10	1990s	Pier and Beam	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.00014688548285186458
CR11	1990s	Pier and Beam	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.0004075742738905891
CR02	2000s	Pier and Beam	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.0002124799116317887
CR05	2000s	Pier and Beam	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.00014185972664539594
CR03	2000s	Pier and Beam	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.0001929865642934229
CR04	2000s	Pier and Beam	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.0005320998648609774
CR06	2000s	Pier and Beam	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.0001394351371971371
CR07	2000s	Pier and Beam	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.0005175485477882855
CR08	2000s	Pier and Beam	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.0005102754946375223
CR09	2000s	Pier and Beam	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.0011623055395796784
CR10	2000s	Pier and Beam	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.00014957845252603518
CR11	2000s	Pier and Beam	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.00041504666080214236
CR02	<1940	Slab	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.0016665708227734056
CR05	<1940	Slab	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.001112666508274553
CR03	<1940	Slab	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.0015136761624602669
CR04	<1940	Slab	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.0041734868146768725
CR06	<1940	Slab	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.001093649416255639
CR07	<1940	Slab	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.004059354611401591
CR08	<1940	Slab	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.004002308944917378
CR09	<1940	Slab	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.00911645945508569
CR10	<1940	Slab	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.0011732077765896083
CR11	<1940	Slab	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.003255388472586773
CR02	1950s	Slab	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.001387752714594319
CR05	1950s	Slab	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.0009265168609675923
CR03	1950s	Slab	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.001260437405219445
CR04	1950s	Slab	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.003475260443329448
