Dependency=AHS Region	Dependency=Clothes Washer Presence	Dependency=Geometry Building Type RECS	Dependency=Heating Fuel	Dependency=Usage Level	Option=Electric, 80% Usage	Option=Electric, 100% Usage	Option=Electric, 120% Usage	Option=Gas, 80% Usage	Option=Gas, 100% Usage	Option=Gas, 120% Usage	Option=None	Option=Propane, 80% Usage	Option=Propane, 100% Usage	Option=Propane, 120% Usage	source_count	source_weight	sampling_probability
Non-CBSA South Atlantic	None	Mobile Home	None	Low	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Non-CBSA South Atlantic	None	Mobile Home	Other Fuel	Low	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.250000	769.871338	0.000005
Non-CBSA South Atlantic	None	Mobile Home	Propane	Low	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.250000	855.171631	0.000009
Non-CBSA South Atlantic	None	Multi-Family with 2 - 4 Units	Electricity	Low	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	20.750000	55136.847656	0.000423
Non-CBSA South Atlantic	None	Multi-Family with 2 - 4 Units	Fuel Oil	Low	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000040
Non-CBSA South Atlantic	None	Multi-Family with 2 - 4 Units	Natural Gas	Low	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	3.000000	5804.551758	0.000309
Non-CBSA South Atlantic	None	Multi-Family with 2 - 4 Units	None	Low	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.250000	974.509583	0.000020
Non-CBSA South Atlantic	None	Multi-Family with 2 - 4 Units	Other Fuel	Low	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.250000	883.919861	0.000008
Non-CBSA South Atlantic	None	Multi-Family with 2 - 4 Units	Propane	Low	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Non-CBSA South Atlantic	None	Multi-Family with 5+ Units	Electricity	Low	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	69.000000	166471.015625	0.001361
Non-CBSA South Atlantic	None	Multi-Family with 5+ Units	Fuel Oil	Low	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Non-CBSA South Atlantic	None	Multi-Family with 5+ Units	Natural Gas	Low	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	7.250000	18981.453125	0.000860
Non-CBSA South Atlantic	None	Multi-Family with 5+ Units	None	Low	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.250000	890.035889	0.000063
Non-CBSA South Atlantic	None	Multi-Family with 5+ Units	Other Fuel	Low	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.500000	916.985352	0.000032
Non-CBSA South Atlantic	None	Multi-Family with 5+ Units	Propane	Low	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Non-CBSA South Atlantic	None	Single-Family Attached	Electricity	Low	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	7.250000	13859.543945	0.000051
Non-CBSA South Atlantic	None	Single-Family Attached	Fuel Oil	Low	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.250000	127.624161	0.000001
Non-CBSA South Atlantic	None	Single-Family Attached	Natural Gas	Low	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	3.000000	4020.448730	0.000068
Non-CBSA South Atlantic	None	Single-Family Attached	None	Low	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Non-CBSA South Atlantic	None	Single-Family Attached	Other Fuel	Low	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Non-CBSA South Atlantic	None	Single-Family Attached	Propane	Low	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Non-CBSA South Atlantic	None	Single-Family Detached	Electricity	Low	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	13.750000	44364.535156	0.000171
Non-CBSA South Atlantic	None	Single-Family Detached	Fuel Oil	Low	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.250000	798.751953	0.000014
Non-CBSA South Atlantic	None	Single-Family Detached	Natural Gas	Low	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	3.750000	13552.197266	0.000294
Non-CBSA South Atlantic	None	Single-Family Detached	None	Low	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.500000	1804.318848	0.000045
Non-CBSA South Atlantic	None	Single-Family Detached	Other Fuel	Low	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.250000	742.073792	0.000007
Non-CBSA South Atlantic	None	Single-Family Detached	Propane	Low	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	1.250000	4442.915527	0.000054
Non-CBSA West North Central	None	Mobile Home	Electricity	Low	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.750000	1716.786133	0.000025
Non-CBSA West North Central	None	Mobile Home	Fuel Oil	Low	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Non-CBSA West North Central	None	Mobile Home	Natural Gas	Low	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	1.000000	2929.116943	0.000024
Non-CBSA West North Central	None	Mobile Home	None	Low	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.250000	715.125305	0.000028
Non-CBSA West North Central	None	Mobile Home	Other Fuel	Low	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.250000	690.261536	0.000008
Non-CBSA West North Central	None	Mobile Home	Propane	Low	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.250000	744.747009	0.000006
Non-CBSA West North Central	None	Multi-Family with 2 - 4 Units	Electricity	Low	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	7.500000	19179.601562	0.000379
Non-CBSA West North Central	None	Multi-Family with 2 - 4 Units	Fuel Oil	Low	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000019
Non-CBSA West North Central	None	Multi-Family with 2 - 4 Units	Natural Gas	Low	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	7.000000	19774.566406	0.000272
Non-CBSA West North Central	None	Multi-Family with 2 - 4 Units	None	Low	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000008
Non-CBSA West North Central	None	Multi-Family with 2 - 4 Units	Other Fuel	Low	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000004
Non-CBSA West North Central	None	Multi-Family with 2 - 4 Units	Propane	Low	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.250000	73.707024	0.000001
Non-CBSA West North Central	None	Multi-Family with 5+ Units	Electricity	Low	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	45.000000	115837.546875	0.001106
Non-CBSA West North Central	None	Multi-Family with 5+ Units	Fuel Oil	Low	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	1.000000	3212.188477	0.000067
Non-CBSA West North Central	None	Multi-Family with 5+ Units	Natural Gas	Low	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	25.750000	72002.281250	0.000616
Non-CBSA West North Central	None	Multi-Family with 5+ Units	None	Low	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000028
Non-CBSA West North Central	None	Multi-Family with 5+ Units	Other Fuel	Low	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.750000	2684.027588	0.000029
Non-CBSA West North Central	None	Multi-Family with 5+ Units	Propane	Low	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000017
Non-CBSA West North Central	None	Single-Family Attached	Electricity	Low	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	1.750000	5185.259277	0.000054
Non-CBSA West North Central	None	Single-Family Attached	Fuel Oil	Low	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000013
Non-CBSA West North Central	None	Single-Family Attached	Natural Gas	Low	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	2.750000	6940.466309	0.000043
Non-CBSA West North Central	None	Single-Family Attached	None	Low	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000005
Non-CBSA West North Central	None	Single-Family Attached	Other Fuel	Low	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Non-CBSA West North Central	None	Single-Family Attached	Propane	Low	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Non-CBSA West North Central	None	Single-Family Detached	Electricity	Low	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	2.000000	5901.507812	0.000065
Non-CBSA West North Central	None	Single-Family Detached	Fuel Oil	Low	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Non-CBSA West North Central	None	Single-Family Detached	Natural Gas	Low	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	5.000000	15071.048828	0.000089
Non-CBSA West North Central	None	Single-Family Detached	None	Low	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000030
Non-CBSA West North Central	None	Single-Family Detached	Other Fuel	Low	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.750000	2486.012695	0.000022
Non-CBSA West North Central	None	Single-Family Detached	Propane	Low	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	1.000000	3113.080811	0.000012
Non-CBSA West South Central	None	Mobile Home	Electricity	Low	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	4.000000	13026.032227	0.000033
Non-CBSA West South Central	None	Mobile Home	Fuel Oil	Low	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000045
Non-CBSA West South Central	None	Mobile Home	Natural Gas	Low	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.250000	1186.085205	0.000026
Non-CBSA West South Central	None	Mobile Home	None	Low	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.250000	907.717834	0.000031
Non-CBSA West South Central	None	Mobile Home	Other Fuel	Low	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.500000	1517.640991	0.000016
Non-CBSA West South Central	None	Mobile Home	Propane	Low	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.250000	1040.710815	0.000015
Non-CBSA West South Central	None	Multi-Family with 2 - 4 Units	Electricity	Low	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	24.250000	47911.625000	0.000327
Non-CBSA West South Central	None	Multi-Family with 2 - 4 Units	Fuel Oil	Low	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000021
Non-CBSA West South Central	None	Multi-Family with 2 - 4 Units	Natural Gas	Low	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	4.000000	7425.565918	0.000163
Non-CBSA West South Central	None	Multi-Family with 2 - 4 Units	None	Low	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000009
Non-CBSA West South Central	None	Multi-Family with 2 - 4 Units	Other Fuel	Low	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Non-CBSA West South Central	None	Multi-Family with 2 - 4 Units	Propane	Low	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.250000	951.509338	0.000012
Non-CBSA West South Central	None	Multi-Family with 5+ Units	Electricity	Low	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	43.500000	96943.328125	0.000924
Non-CBSA West South Central	None	Multi-Family with 5+ Units	Fuel Oil	Low	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000037
Non-CBSA West South Central	None	Multi-Family with 5+ Units	Natural Gas	Low	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	5.750000	10406.124023	0.000474
Non-CBSA West South Central	None	Multi-Family with 5+ Units	None	Low	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000031
Non-CBSA West South Central	None	Multi-Family with 5+ Units	Other Fuel	Low	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000016
Non-CBSA West South Central	None	Multi-Family with 5+ Units	Propane	Low	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000019
Non-CBSA West South Central	None	Single-Family Attached	Electricity	Low	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	4.500000	10409.441406	0.000094
Non-CBSA West South Central	None	Single-Family Attached	Fuel Oil	Low	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000015
Non-CBSA West South Central	None	Single-Family Attached	Natural Gas	Low	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	1.750000	2408.818848	0.000082
Non-CBSA West South Central	None	Single-Family Attached	None	Low	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.250000	122.356766	0.000010
Non-CBSA West South Central	None	Single-Family Attached	Other Fuel	Low	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Non-CBSA West South Central	None	Single-Family Attached	Propane	Low	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Non-CBSA West South Central	None	Single-Family Detached	Electricity	Low	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	9.000000	28106.759766	0.000115
Non-CBSA West South Central	None	Single-Family Detached	Fuel Oil	Low	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Non-CBSA West South Central	None	Single-Family Detached	Natural Gas	Low	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	6.750000	19202.390625	0.000220
Non-CBSA West South Central	None	Single-Family Detached	None	Low	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.500000	1526.781982	0.000042
Non-CBSA West South Central	None	Single-Family Detached	Other Fuel	Low	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.500000	1758.703735	0.000023
Non-CBSA West South Central	None	Single-Family Detached	Propane	Low	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.750000	2550.415527	0.000030
CBSA Atlanta-Sandy Springs-Roswell, GA	None	Mobile Home	Electricity	High	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	1.250000	1159.134399	0.000013
CBSA Atlanta-Sandy Springs-Roswell, GA	None	Mobile Home	Fuel Oil	High	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000010
CBSA Atlanta-Sandy Springs-Roswell, GA	None	Mobile Home	Natural Gas	High	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.250000	240.156372	0.000006
CBSA Atlanta-Sandy Springs-Roswell, GA	None	Mobile Home	None	High	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000003
CBSA Atlanta-Sandy Springs-Roswell, GA	None	Mobile Home	Other Fuel	High	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CBSA Atlanta-Sandy Springs-Roswell, GA	None	Mobile Home	Propane	High	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CBSA Atlanta-Sandy Springs-Roswell, GA	None	Multi-Family with 2 - 4 Units	Electricity	High	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	2.750000	2877.381592	0.000034
CBSA Atlanta-Sandy Springs-Roswell, GA	None	Multi-Family with 2 - 4 Units	Fuel Oil	High	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000004
CBSA Atlanta-Sandy Springs-Roswell, GA	None	Multi-Family with 2 - 4 Units	Natural Gas	High	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	1.000000	844.743774	0.000019
CBSA Atlanta-Sandy Springs-Roswell, GA	None	Multi-Family with 2 - 4 Units	None	High	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000002
CBSA Atlanta-Sandy Springs-Roswell, GA	None	Multi-Family with 2 - 4 Units	Other Fuel	High	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CBSA Atlanta-Sandy Springs-Roswell, GA	None	Multi-Family with 2 - 4 Units	Propane	High	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000003
CBSA Atlanta-Sandy Springs-Roswell, GA	None	Multi-Family with 5+ Units	Electricity	High	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	20.000000	18278.582031	0.000119
CBSA Atlanta-Sandy Springs-Roswell, GA	None	Multi-Family with 5+ Units	Fuel Oil	High	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000008
CBSA Atlanta-Sandy Springs-Roswell, GA	None	Multi-Family with 5+ Units	Natural Gas	High	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	6.500000	6656.218750	0.000077
CBSA Atlanta-Sandy Springs-Roswell, GA	None	Multi-Family with 5+ Units	None	High	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000007
CBSA Atlanta-Sandy Springs-Roswell, GA	None	Multi-Family with 5+ Units	Other Fuel	High	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000004
CBSA Atlanta-Sandy Springs-Roswell, GA	None	Multi-Family with 5+ Units	Propane	High	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000004
CBSA Atlanta-Sandy Springs-Roswell, GA	None	Single-Family Attached	Electricity	High	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	1.750000	1725.665649	0.000007
CBSA Atlanta-Sandy Springs-Roswell, GA	None	Single-Family Attached	Fuel Oil	High	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000003
CBSA Atlanta-Sandy Springs-Roswell, GA	None	Single-Family Attached	Natural Gas	High	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	1.000000	1058.588257	0.000011
CBSA Atlanta-Sandy Springs-Roswell, GA	None	Single-Family Attached	None	High	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001
CBSA Atlanta-Sandy Springs-Roswell, GA	None	Single-Family Attached	Other Fuel	High	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001
CBSA Atlanta-Sandy Springs-Roswell, GA	None	Single-Family Attached	Propane	High	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000002
CBSA Atlanta-Sandy Springs-Roswell, GA	None	Single-Family Detached	Electricity	High	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	1.500000	1668.400757	0.000010
CBSA Atlanta-Sandy Springs-Roswell, GA	None	Single-Family Detached	Fuel Oil	High	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CBSA Atlanta-Sandy Springs-Roswell, GA	None	Single-Family Detached	Natural Gas	High	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	2.250000	2366.807129	0.000015
CBSA Atlanta-Sandy Springs-Roswell, GA	None	Single-Family Detached	None	High	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000007
CBSA Atlanta-Sandy Springs-Roswell, GA	None	Single-Family Detached	Other Fuel	High	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.250000	262.000732	0.000009
CBSA Atlanta-Sandy Springs-Roswell, GA	None	Single-Family Detached	Propane	High	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.250000	241.610260	0.000004
CBSA Boston-Cambridge-Newton, MA-NH	None	Mobile Home	Electricity	High	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CBSA Boston-Cambridge-Newton, MA-NH	None	Mobile Home	Fuel Oil	High	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CBSA Boston-Cambridge-Newton, MA-NH	None	Mobile Home	Natural Gas	High	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CBSA Boston-Cambridge-Newton, MA-NH	None	Mobile Home	None	High	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000003
CBSA Boston-Cambridge-Newton, MA-NH	None	Mobile Home	Other Fuel	High	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.250000	162.822815	0.000002
CBSA Boston-Cambridge-Newton, MA-NH	None	Mobile Home	Propane	High	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CBSA Boston-Cambridge-Newton, MA-NH	None	Multi-Family with 2 - 4 Units	Electricity	High	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	9.250000	8630.787109	0.000082
CBSA Boston-Cambridge-Newton, MA-NH	None	Multi-Family with 2 - 4 Units	Fuel Oil	High	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	4.000000	3616.830811	0.000002
CBSA Boston-Cambridge-Newton, MA-NH	None	Multi-Family with 2 - 4 Units	Natural Gas	High	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	22.000000	21807.095703	0.000044
CBSA Boston-Cambridge-Newton, MA-NH	None	Multi-Family with 2 - 4 Units	None	High	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000002
CBSA Boston-Cambridge-Newton, MA-NH	None	Multi-Family with 2 - 4 Units	Other Fuel	High	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.750000	565.739990	0.000001
CBSA Boston-Cambridge-Newton, MA-NH	None	Multi-Family with 2 - 4 Units	Propane	High	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.500000	451.319183	0.000003
CBSA Boston-Cambridge-Newton, MA-NH	None	Multi-Family with 5+ Units	Electricity	High	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	38.250000	31739.558594	0.000262
CBSA Boston-Cambridge-Newton, MA-NH	None	Multi-Family with 5+ Units	Fuel Oil	High	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	6.750000	5948.608398	0.000011
CBSA Boston-Cambridge-Newton, MA-NH	None	Multi-Family with 5+ Units	Natural Gas	High	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	30.000000	26011.439453	0.000117
