Dependency=County	Option=CAISO	Option=ERCOT	Option=MISO	Option=NEISO	Option=NYISO	Option=None	Option=PJM	Option=SPP	sample_count	sample_weight
MO, Camden County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	11.000000	16389.000000
MO, Cape Girardeau County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	16.000000	29831.000000
MO, Carroll County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	3.000000	3703.000000
MO, Carter County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	2.000000	2480.000000
MO, Cass County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	20.000000	38045.000000
MO, Cedar County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	3.000000	5886.000000
MO, Chariton County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	3.000000	2905.000000
MO, Christian County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	14.000000	30093.000000
MO, Clark County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.000000	2837.000000
MO, Clay County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	44.000000	88389.000000
MO, Clinton County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4.000000	8118.000000
MO, Cole County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	15.000000	29658.000000
MO, Cooper County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.000000	6550.000000
MO, Crawford County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	6.000000	9290.000000
MO, Dade County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	2.000000	3099.000000
MO, Dallas County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	3.000000	6150.000000
MO, Daviess County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	2.000000	3040.000000
MO, DeKalb County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.000000	3774.000000
MO, Dent County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	4.000000	5889.000000
MO, Douglas County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	3.000000	5110.000000
MO, Dunklin County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	10.000000	12680.000000
MO, Franklin County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	17.000000	40197.000000
MO, Gasconade County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.000000	6168.000000
MO, Gentry County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	2.000000	2677.000000
MO, Greene County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	62.000000	119141.000000
MO, Grundy County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	4.000000	4056.000000
MO, Harrison County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	3.000000	3586.000000
MO, Henry County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	6.000000	9420.000000
MO, Hickory County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	3.000000	3962.000000
MO, Holt County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	3.000000	2109.000000
MO, Howard County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.000000	3760.000000
MO, Howell County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	8.000000	16214.000000
MO, Iron County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4.000000	4050.000000
MO, Jackson County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	199.000000	276857.000000
MO, Jasper County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	22.000000	45731.000000
MO, Jefferson County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	42.000000	82308.000000
MO, Johnson County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	9.000000	19934.000000
MO, Knox County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.000000	1653.000000
MO, Laclede County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	6.000000	13740.000000
MO, Lafayette County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	7.000000	13301.000000
MO, Lawrence County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	7.000000	14574.000000
MO, Lewis County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4.000000	3807.000000
MO, Lincoln County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	7.000000	18415.000000
MO, Linn County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	5.000000	4936.000000
MO, Livingston County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	5.000000	5737.000000
MO, Macon County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.000000	6097.000000
MO, Madison County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.000000	4685.000000
MO, Maries County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.000000	3642.000000
MO, Marion County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	8.000000	11286.000000
MO, McDonald County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	4.000000	8294.000000
MO, Mercer County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	2.000000	1425.000000
MO, Miller County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.000000	9408.000000
MO, Mississippi County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4.000000	5125.000000
MO, Moniteau County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4.000000	5492.000000
MO, Monroe County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.000000	3524.000000
MO, Montgomery County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4.000000	4876.000000
MO, Morgan County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.000000	7883.000000
MO, New Madrid County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	6.000000	7305.000000
MO, Newton County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	12.000000	22023.000000
MO, Nodaway County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	5.000000	8465.000000
MO, Oregon County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	3.000000	4339.000000
MO, Osage County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4.000000	5046.000000
MO, Ozark County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	2.000000	4267.000000
MO, Pemiscot County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	6.000000	6939.000000
MO, Perry County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.000000	7438.000000
MO, Pettis County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	11.000000	16004.000000
MO, Phelps County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	10.000000	16838.000000
MO, Pike County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.000000	6653.000000
MO, Platte County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	20.000000	37699.000000
MO, Polk County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	4.000000	11864.000000
MO, Pulaski County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	9.000000	15298.000000
MO, Putnam County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	2.000000	2121.000000
MO, Ralls County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.000000	3967.000000
MO, Randolph County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	6.000000	8471.000000
MO, Ray County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	4.000000	8670.000000
MO, Reynolds County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	2.000000	2652.000000
MO, Ripley County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	4.000000	5353.000000
MO, Saline County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	8.000000	8785.000000
MO, Schuyler County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.000000	1726.000000
MO, Scotland County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.000000	1786.000000
MO, Scott County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	10.000000	15267.000000
MO, Shannon County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	2.000000	3176.000000
MO, Shelby County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.000000	2480.000000
MO, St. Charles County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	79.000000	140664.000000
MO, St. Clair County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	3.000000	3990.000000
MO, St. Francois County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	11.000000	24759.000000
MO, St. Louis County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	199.000000	401716.000000
MO, St. Louis city	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	106.000000	140116.000000
MO, Ste. Genevieve County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4.000000	7176.000000
MO, Stoddard County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	8.000000	11855.000000
MO, Stone County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	6.000000	12667.000000
MO, Sullivan County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	3.000000	2384.000000
MO, Taney County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	10.000000	21769.000000
MO, Texas County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	4.000000	9239.000000
MO, Vernon County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	6.000000	8204.000000
MO, Warren County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.000000	11823.000000
MO, Washington County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.000000	9045.000000
MO, Wayne County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	4.000000	5612.000000
MO, Webster County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	8.000000	13122.000000
MO, Worth County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1.000000	917.000000
MO, Wright County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	4.000000	7395.000000
MS, Adams County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	9.000000	11586.000000
MS, Alcorn County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	7.000000	14776.000000
MS, Amite County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.000000	4957.000000
MS, Attala County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	6.000000	7268.000000
MS, Benton County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	2.000000	3126.000000
MS, Bolivar County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	8.000000	12598.000000
MS, Calhoun County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	5.000000	5820.000000
MS, Carroll County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.000000	3674.000000
MS, Chickasaw County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	4.000000	6398.000000
MS, Choctaw County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	3.000000	3184.000000
MS, Claiborne County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.000000	3134.000000
MS, Clarke County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4.000000	6598.000000
MS, Clay County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	5.000000	7781.000000
MS, Coahoma County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	7.000000	9084.000000
MS, Copiah County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	6.000000	9851.000000
MS, Covington County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4.000000	6950.000000
MS, DeSoto County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	33.000000	60575.000000
MS, Forrest County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	17.000000	28022.000000
MS, Franklin County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.000000	3096.000000
MS, George County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.000000	7410.000000
MS, Greene County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.000000	4164.000000
MS, Grenada County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.000000	7508.000000
MS, Hancock County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	8.000000	18782.000000
MS, Harrison County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	46.000000	76660.000000
MS, Hinds County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	64.000000	89335.000000
MS, Holmes County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.000000	6314.000000
MS, Humphreys County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.000000	3058.000000
MS, Issaquena County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	478.000000
MS, Itawamba County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	5.000000	8858.000000
MS, Jackson County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	29.000000	50365.000000
MS, Jasper County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4.000000	6771.000000
MS, Jefferson County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.000000	2457.000000
MS, Jefferson Davis County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.000000	4903.000000
MS, Jones County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	14.000000	24870.000000
MS, Kemper County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	2.000000	3552.000000
MS, Lafayette County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	10.000000	18788.000000
MS, Lamar County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	8.000000	21800.000000
MS, Lauderdale County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	19.000000	29689.000000
MS, Lawrence County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.000000	4859.000000
MS, Leake County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	5.000000	8259.000000
MS, Lee County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	19.000000	32591.000000
MS, Leflore County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	8.000000	10671.000000
MS, Lincoln County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	6.000000	12936.000000
MS, Lowndes County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	14.000000	22821.000000
MS, Madison County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	21.000000	37415.000000
MS, Marion County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	6.000000	9659.000000
MS, Marshall County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	6.000000	13213.000000
MS, Monroe County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	9.000000	13949.000000
MS, Montgomery County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.000000	4351.000000
MS, Neshoba County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	7.000000	10777.000000
MS, Newton County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.000000	7984.000000
MS, Noxubee County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	3.000000	4012.000000
MS, Oktibbeha County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	8.000000	17109.000000
MS, Panola County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	6.000000	12184.000000
MS, Pearl River County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	9.000000	20494.000000
MS, Perry County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.000000	4431.000000
MS, Pike County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	8.000000	14717.000000
MS, Pontotoc County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	6.000000	10801.000000
MS, Prentiss County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	5.000000	9572.000000
MS, Quitman County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.000000	3047.000000
MS, Rankin County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	27.000000	54377.000000
MS, Scott County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	6.000000	9848.000000
MS, Sharkey County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.000000	1804.000000
MS, Simpson County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.000000	9418.000000
MS, Smith County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.000000	5895.000000
MS, Stone County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.000000	5805.000000
MS, Sunflower County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	7.000000	8507.000000
MS, Tallahatchie County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	4.000000	4313.000000
MS, Tate County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.000000	9919.000000
MS, Tippah County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	4.000000	8400.000000
MS, Tishomingo County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	4.000000	7768.000000
MS, Tunica County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.000000	3999.000000
MS, Union County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	6.000000	10298.000000
MS, Walthall County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.000000	5879.000000
MS, Warren County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	12.000000	18476.000000
MS, Washington County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	19.000000	18148.000000
MS, Wayne County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4.000000	7496.000000
MS, Webster County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	3.000000	3950.000000
MS, Wilkinson County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.000000	2877.000000
MS, Winston County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	5.000000	7634.000000
MS, Yalobusha County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	3.000000	5146.000000
MS, Yazoo County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	6.000000	8754.000000
MT, Beaverhead County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	3.000000	4008.000000
MT, Big Horn County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	5.000000	3602.000000
MT, Blaine County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	4.000000	2273.000000
MT, Broadwater County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	2.000000	2417.000000
MT, Carbon County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	5.000000	4385.000000
MT, Carter County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1.000000	535.000000
MT, Cascade County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	22.000000	34138.000000
MT, Chouteau County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	2.000000	2263.000000
MT, Custer County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	6.000000	4872.000000
MT, Daniels County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	894.000000
MT, Dawson County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.000000	3997.000000
MT, Deer Lodge County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	3.000000	3889.000000
MT, Fallon County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	1194.000000
MT, Fergus County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	2.000000	4924.000000
MT, Flathead County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	19.000000	37622.000000
MT, Gallatin County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	22.000000	38781.000000
MT, Garfield County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1.000000	447.000000
MT, Glacier County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	4.000000	4188.000000
MT, Golden Valley County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1.000000	330.000000
MT, Granite County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1.000000	1300.000000
MT, Hill County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	6.000000	6119.000000
MT, Jefferson County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	3.000000	4468.000000
MT, Judith Basin County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1.000000	915.000000
MT, Lake County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	8.000000	11952.000000
MT, Lewis and Clark County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	14.000000	26765.000000
MT, Liberty County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	1.000000	833.000000
MT, Lincoln County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	5.000000	8539.000000
MT, Madison County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	3.000000	3365.000000
MT, McCone County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	1.000000	727.000000
MT, Meagher County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1.000000	786.000000
MT, Mineral County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	2.000000	1618.000000
MT, Missoula County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	20.000000	47116.000000
MT, Musselshell County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	2.000000	2001.000000
MT, Park County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	6.000000	7131.000000
MT, Petroleum County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1.000000	212.000000
MT, Phillips County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	1.000000	1801.000000
MT, Pondera County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	2.000000	2242.000000
MT, Powder River County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1.000000	748.000000
MT, Powell County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	2.000000	2357.000000
MT, Prairie County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	552.000000
MT, Ravalli County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	10.000000	16752.000000
MT, Richland County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4.000000	4546.000000
MT, Roosevelt County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.000000	3172.000000
MT, Rosebud County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	4.000000	3239.000000
MT, Sanders County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	3.000000	5035.000000
MT, Sheridan County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.000000	1624.000000
MT, Silver Bow County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	8.000000	14881.000000
MT, Stillwater County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	3.000000	3784.000000
