Dependency=Location	Dependency=Geometry Building Type	Option=East	Option=West	Option=Northeast	Option=Southwest	Option=North	Option=South	Option=Northwest	Option=Southeast
OR_Astoria.Rgnl.AP.727910	Single-Family Detached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
OR_Burns.Muni.AP.726830	Single-Family Detached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
OR_Eugene-Mahlon.Sweet.AP.726930	Single-Family Detached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
OR_Medford-Rogue.Valley.Intl.AP.725970	Single-Family Detached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
OR_North.Bend.Muni.AP.726917	Single-Family Detached	0.060585886	0.060585886	0.194407457	0.194407457	0.066577896	0.066577896	0.178428762	0.178428762
OR_Pendleton-Eastern.Oregon.Rgnl.AP.726880	Single-Family Detached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
OR_Portland.Intl.AP.726980	Single-Family Detached	0.194800701	0.194800701	0.048463739	0.048463739	0.206103525	0.206103525	0.050632036	0.050632036
OR_Redmond-Roberts.Field.726835	Single-Family Detached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
OR_Salem-McNary.Field.726940	Single-Family Detached	0.181222708	0.181222708	0.061135371	0.061135371	0.18558952	0.18558952	0.072052402	0.072052402
PA_Allentown-Lehigh.Valley.Intl.AP.725170	Single-Family Detached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
PA_Bradford.Rgnl.AP.725266	Single-Family Detached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
PA_Erie.Intl.AP.725260	Single-Family Detached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
PA_Harrisburg-Capital.City.AP.725118	Single-Family Detached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
PA_Philadelphia.Intl.AP.724080	Single-Family Detached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
PA_Pittsburgh.Intl.AP.725200	Single-Family Detached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
PA_Wilkes-Barre-Scranton.Intl.AP.725130	Single-Family Detached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
PA_Williamsport.Rgnl.AP.725140	Single-Family Detached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
RI_Providence-T.F.Green.State.AP.725070	Single-Family Detached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
SC_Charleston.Intl.AP.722080	Single-Family Detached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
SC_Columbia.Metro.AP.723100	Single-Family Detached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
SC_Greer.Greenville-Spartanburg.AP.723120	Single-Family Detached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
SD_Huron.Rgnl.AP.726540	Single-Family Detached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
SD_Pierre.Muni.AP.726686	Single-Family Detached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
SD_Rapid.City.Rgnl.AP.726620	Single-Family Detached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
SD_Sioux.Falls-Foss.Field.726510	Single-Family Detached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
TN_Bristol-TriCities.Rgnl.AP.723183	Single-Family Detached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
TN_Chattanooga-Lovell.Field.AP.723240	Single-Family Detached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
TN_Knoxville-McGhee.Tyson.AP.723260	Single-Family Detached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
TN_Memphis.Intl.AP.723340	Single-Family Detached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
TN_Nashville.Intl.AP.723270	Single-Family Detached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
TX_Abilene.Rgnl.AP.722660	Single-Family Detached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
TX_Amarillo.Intl.AP.723630	Single-Family Detached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
TX_Austin-Mueller.Muni.AP.722540	Single-Family Detached	0.115488921	0.115488921	0.132091898	0.132091898	0.1229853	0.1229853	0.129433881	0.129433881
TX_Brownsville-South.Padre.Island.AP.722500	Single-Family Detached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
TX_Corpus.Christi.Intl.AP.722510	Single-Family Detached	0.042506245	0.042506245	0.200784069	0.200784069	0.046454344	0.046454344	0.210255343	0.210255343
TX_Dallas-Fort.Worth.Intl.AP.722590	Single-Family Detached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
TX_El.Paso.Intl.AP.722700	Single-Family Detached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
TX_Houston-Bush.Intercontinental.AP.722430	Single-Family Detached	0.080568721	0.080568721	0.180094787	0.180094787	0.116113744	0.116113744	0.123222749	0.123222749
TX_Lubbock.Intl.AP.722670	Single-Family Detached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
TX_Lufkin-Angelina.Co.AP.722446	Single-Family Detached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
TX_Midland.Intl.AP.722650	Single-Family Detached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
TX_Port.Arthur-Jefferson.Co.AP.722410	Single-Family Detached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
TX_San.Angelo-Mathis.AP.722630	Single-Family Detached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
TX_San.Antonio.Intl.AP.722530	Single-Family Detached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
TX_Victoria.Rgnl.AP.722550	Single-Family Detached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
TX_Waco.Rgnl.AP.722560	Single-Family Detached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
TX_Wichita.Falls.Muni.AP.723510	Single-Family Detached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
UT_Cedar.City.Muni.AP.724755	Single-Family Detached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
UT_Salt.Lake.City.Intl.AP.725720	Single-Family Detached	0.137837838	0.137837838	0.018918919	0.018918919	0.32972973	0.32972973	0.013513514	0.013513514
VA_Lynchburg.Rgnl.AP-Preston.Glen.Field.724100	Single-Family Detached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
VA_Norfolk.Intl.AP.723080	Single-Family Detached	0.146481374	0.146481374	0.103288149	0.103288149	0.144603408	0.144603408	0.10562707	0.10562707
VA_Richmond.Intl.AP.724010	Single-Family Detached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
VA_Roanoke.Rgnl.AP-Woodrum.Field.724110	Single-Family Detached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
VA_Sterling-Washington.Dulles.Intl.AP.724030	Single-Family Detached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
VT_Burlington.Intl.AP.726170	Single-Family Detached	0.195599863	0.195599863	0.06015813	0.06015813	0.172911654	0.172911654	0.071330354	0.071330354
WA_Olympia.AP.727920	Single-Family Detached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
WA_Quillayute.State.AP.727970	Single-Family Detached	0.103723405	0.103723405	0.14893617	0.14893617	0.10106383	0.10106383	0.146276596	0.146276596
WA_Seattle-Tacoma.Intl.AP.727930	Single-Family Detached	0.12109375	0.12109375	0.1875	0.1875	0.05859375	0.05859375	0.1328125	0.1328125
WA_Spokane.Intl.AP.727850	Single-Family Detached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
WA_Yakima.Air.Terminal-McAllister.Field.727810	Single-Family Detached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
WI_Eau.Claire.County.AP.726435	Single-Family Detached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
WI_Green.Bay-Austin.Straubel.Intl.AP.726450	Single-Family Detached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
WI_La.Crosse.Muni.AP.726430	Single-Family Detached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
WI_Madison-Dane.County.Rgnl.AP.726410	Single-Family Detached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
WI_Milwaukee-Mitchell.Intl.AP.726400	Single-Family Detached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
WV_Charleston-Yeager.AP.724140	Single-Family Detached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
WV_Elkins-Randolph.County.AP.724170	Single-Family Detached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
WV_Huntington-Tri.State.Walker.Long.Field.724250	Single-Family Detached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
WY_Casper-Natrona.County.Intl.AP.725690	Single-Family Detached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
WY_Cheyenne.Muni.AP.725640	Single-Family Detached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
WY_Green.River-Greater.Green.River.Intergalactic.Spaceport.725744	Single-Family Detached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
WY_Lander-Hunt.Field.725760	Single-Family Detached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
WY_Sheridan.County.AP.726660	Single-Family Detached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
AL_Birmingham.Muni.AP.722280	Single-Family Attached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
AL_Huntsville.Intl.AP-Jones.Field.723230	Single-Family Attached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
AL_Mobile-Rgnl.AP.722230	Single-Family Attached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
AL_Montgomery-Dannelly.Field.722260	Single-Family Attached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
AR_Fort.Smith.Rgnl.AP.723440	Single-Family Attached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
AR_Little.Rock-Adams.Field.723403	Single-Family Attached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
AZ_Flagstaff-Pulliam.AP.723755	Single-Family Attached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
AZ_Phoenix-Sky.Harbor.Intl.AP.722780	Single-Family Attached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
AZ_Prescott-Love.Field.723723	Single-Family Attached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
AZ_Tucson.Intl.AP.722740	Single-Family Attached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
CA_Arcata.AP.725945	Single-Family Attached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
CA_Bakersfield-Meadows.Field.723840	Single-Family Attached	0.179236711	0.179236711	0.058155384	0.058155384	0.21399364	0.21399364	0.048614266	0.048614266
CA_Barstow.Daggett.AP.723815	Single-Family Attached	0.244139968	0.244139968	0.016654828	0.016654828	0.221727915	0.221727915	0.017477289	0.017477289
CA_Fresno.Air.Terminal.723890	Single-Family Attached	0.144983687	0.144983687	0.124252311	0.124252311	0.136691137	0.136691137	0.094072866	0.094072866
CA_Long.Beach-Daugherty.Field.722970	Single-Family Attached	0.182501627	0.182501627	0.057381775	0.057381775	0.205566229	0.205566229	0.05455037	0.05455037
CA_Los.Angeles.Intl.AP.722950	Single-Family Attached	0.180801125	0.180801125	0.066514922	0.066514922	0.185254949	0.185254949	0.067429006	0.067429006
CA_Sacramento.Exec.AP.724830	Single-Family Attached	0.149105368	0.149105368	0.099182682	0.099182682	0.146785951	0.146785951	0.104926	0.104926
CA_San.Diego-Lindbergh.Field.722900	Single-Family Attached	0.186346864	0.186346864	0.053505535	0.053505535	0.201107011	0.201107011	0.059040591	0.059040591
CA_San.Francisco.Intl.AP.724940	Single-Family Attached	0.136894932	0.136894932	0.058101659	0.058101659	0.253670177	0.253670177	0.051333233	0.051333233
CA_Santa.Maria.Public.AP.723940	Single-Family Attached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
CO_Alamosa.Muni.AP.724620	Single-Family Attached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
CO_Boulder-Broomfield-Jefferson.County.AP.724699	Single-Family Attached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
CO_Colorado.Springs-Peterson.Field.724660	Single-Family Attached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
CO_Eagle.County.Rgnl.AP.724675	Single-Family Attached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
CO_Grand.Junction-Walker.Field.724760	Single-Family Attached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
CO_Pueblo.Mem.AP.724640	Single-Family Attached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
CT_Bridgeport-Sikorsky.Mem.AP.725040	Single-Family Attached	0.171517857	0.171517857	0.086428572	0.086428572	0.15125	0.15125	0.090803572	0.090803572
CT_Hartford-Bradley.Intl.AP.725080	Single-Family Attached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
DE_Wilmington-New.Castle.County.AP.724089	Single-Family Attached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
FL_Daytona.Beach.Intl.AP.722056	Single-Family Attached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
FL_Jacksonville.Intl.AP.722060	Single-Family Attached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
FL_Key.West.Intl.AP.722010	Single-Family Attached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
FL_Miami.Intl.AP.722020	Single-Family Attached	0.166147007	0.166147007	0.085998292	0.085998292	0.166892522	0.166892522	0.080962181	0.080962181
FL_Orlando.Intl.AP.722050	Single-Family Attached	0.224562267	0.224562267	0.02411926	0.02411926	0.22217646	0.22217646	0.029142014	0.029142014
FL_Tallahassee.Rgnl.AP.722140	Single-Family Attached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
FL_West.Palm.Beach.Intl.AP.722030	Single-Family Attached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
GA_Athens-Ben.Epps.AP.723110	Single-Family Attached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
GA_Atlanta-Hartsfield-Jackson.Intl.AP.722190	Single-Family Attached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
GA_Augusta-Bush-Field.722180	Single-Family Attached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
GA_Columbus.Metro.AP.722255	Single-Family Attached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
GA_Macon-Middle.Georgia.Rgnl.AP.722170	Single-Family Attached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
GA_Savannah.Intl.AP.722070	Single-Family Attached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
IA_Des.Moines.Intl.AP.725460	Single-Family Attached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
IA_Mason.City.Muni.AP.725485	Single-Family Attached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
IA_Sioux.City-Sioux.Gateway.AP.725570	Single-Family Attached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
IA_Waterloo.Muni.AP.725480	Single-Family Attached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
ID_Boise.Air.Terminal.726810	Single-Family Attached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
ID_Pocatello.Muni.AP.725780	Single-Family Attached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
IL_Chicago-OHare.Intl.AP.725300	Single-Family Attached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
IL_Moline-Quad.City.Intl.AP.725440	Single-Family Attached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
IL_Peoria-Greater.Peoria.AP.725320	Single-Family Attached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
IL_Rockford-Greater.Rockford.AP.725430	Single-Family Attached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
IL_Springfield-Capital.AP.724390	Single-Family Attached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
IN_Evansville.Rgnl.AP.724320	Single-Family Attached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
IN_Fort.Wayne.Intl.AP.725330	Single-Family Attached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
IN_Indianapolis.Intl.AP.724380	Single-Family Attached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
IN_South.Bend-Michiana.Rgnl.AP.725350	Single-Family Attached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
KS_Dodge.City.Rgnl.AP.724510	Single-Family Attached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
KS_Goodland-Renner.Field.724650	Single-Family Attached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
KS_Topeka-Phillip.Billard.Muni.AP.724560	Single-Family Attached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
KS_Wichita-Mid.Continent.AP.724500	Single-Family Attached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
KY_Cincinnati-Northern.Kentucky.AP.724210	Single-Family Attached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
KY_Lexington-Bluegrass.AP.724220	Single-Family Attached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
KY_Louisville-Standiford.Field.724230	Single-Family Attached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
LA_Baton.Rouge-Ryan.AP.722317	Single-Family Attached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
LA_Lake.Charles.Rgnl.AP.722400	Single-Family Attached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
LA_New.Orleans.Intl.AP.722310	Single-Family Attached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
LA_Shreveport.Rgnl.AP.722480	Single-Family Attached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
MA_Boston-Logan.Intl.AP.725090	Single-Family Attached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
MA_Worcester.Rgnl.AP.725095	Single-Family Attached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
MD_Baltimore-Washington.Intl.AP.724060	Single-Family Attached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
ME_Caribou.Muni.AP.727120	Single-Family Attached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
ME_Portland.Intl.Jetport.726060	Single-Family Attached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
MI_Alpena.County.Rgnl.AP.726390	Single-Family Attached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
MI_Detroit.Metro.AP.725370	Single-Family Attached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
MI_Flint-Bishop.Intl.AP.726370	Single-Family Attached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
MI_Grand.Rapids-Kent.County.Intl.AP.726350	Single-Family Attached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
MI_Houghton-Lake.Roscommon.County.AP.726380	Single-Family Attached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
MI_Lansing-Capital.City.AP.725390	Single-Family Attached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
MI_Muskegon.County.AP.726360	Single-Family Attached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
MI_Sault.Ste.Marie-Sanderson.Field.727340	Single-Family Attached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
MI_Traverse.City-Cherry.Capital.AP.726387	Single-Family Attached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
MN_Duluth.Intl.AP.727450	Single-Family Attached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
MN_International.Falls.Intl.AP.727470	Single-Family Attached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
MN_Minneapolis-St.Paul.Intl.AP.726580	Single-Family Attached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
MN_Rochester.Intl.AP.726440	Single-Family Attached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
MN_St.Cloud.Muni.AP.726550	Single-Family Attached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
MO_Columbia.Rgnl.AP.724450	Single-Family Attached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
MO_Kansas.City.Intl.AP.724460	Single-Family Attached	0.138376384	0.138376384	0.051199262	0.051199262	0.260147602	0.260147602	0.050276753	0.050276753
MO_Springfield.Rgnl.AP.724400	Single-Family Attached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
MO_St.Louis-Lambert.Intl.AP.724340	Single-Family Attached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
MS_Jackson.Intl.AP.722350	Single-Family Attached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
MS_Meridian-Key.Field.722340	Single-Family Attached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
MT_Billings-Logan.Intl.AP.726770	Single-Family Attached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
MT_Cut.Bank.Muni.AP.727796	Single-Family Attached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
MT_Glasgow.Intl.AP.727680	Single-Family Attached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
MT_Great.Falls.Intl.AP.727750	Single-Family Attached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
MT_Helena.Rgnl.AP.727720	Single-Family Attached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
MT_Kalispell-Glacier.Park.Intl.AP.727790	Single-Family Attached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
MT_Lewistown.Muni.AP.726776	Single-Family Attached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
MT_Miles.City.Muni.AP.742300	Single-Family Attached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
MT_Missoula.Intl.AP.727730	Single-Family Attached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
NC_Asheville.Rgnl.AP.723150	Single-Family Attached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
NC_Cape.Hatteras.723040	Single-Family Attached	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
