Dependency=Bedrooms	Dependency=Census Division	Dependency=Geometry Building Type RECS	Dependency=Income RECS2015	Dependency=PUMA Metro Status	Dependency=Tenure	Option=0	Option=1	Option=2	Option=3	Option=4	Option=5	Option=6	Option=7	Option=8	Option=9	Option=10+	source_count	source_weight	fallback_count	fallback_weight
5	East North Central	Single-Family Detached	40000-59999	In metro area, not/partially in principal city	Renter	0	0.045203	0.14714	0.118542	0.170972	0.233395	0.117774	0.0627306	0.0668819	0.0226015	0.0147601	261	6504	261	6504
5	East North Central	Single-Family Detached	40000-59999	In metro area, principal city	Not Available	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	East North Central	Single-Family Detached	40000-59999	In metro area, principal city	Owner	0	0.126761	0.286752	0.12478	0.0699824	0.147227	0.0796655	0.0735035	0.0305898	0.0382923	0.0224472	215	4544	215	4544
5	East North Central	Single-Family Detached	40000-59999	In metro area, principal city	Renter	0	0.0754612	0.129681	0.101174	0.124651	0.224707	0.162102	0.0575741	0.0687535	0.00726663	0.0486305	59	1789	59	1789
5	East North Central	Single-Family Detached	40000-59999	Not/partially in metro area	Not Available	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	East North Central	Single-Family Detached	40000-59999	Not/partially in metro area	Owner	0	0.150714	0.356368	0.127642	0.091568	0.103796	0.0738077	0.0444285	0.0262808	0.0135554	0.0118402	1508	18074	1508	18074
5	East North Central	Single-Family Detached	40000-59999	Not/partially in metro area	Renter	0	0.0921863	0.195711	0.0655657	0.239339	0.195711	0.0926793	0.0732068	0.0256347	0	0.0199655	247	4057	247	4057
5	East South Central	Mobile Home	40000-59999	In metro area, not/partially in principal city	Not Available	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	East South Central	Mobile Home	40000-59999	In metro area, not/partially in principal city	Owner	0	0.0964467	0.0736041	0.13198	0.0888325	0.15736	0.182741	0.109137	0.159898	0	0	21	394	21	394
5	East South Central	Mobile Home	40000-59999	In metro area, not/partially in principal city	Renter	0	0.124853	0.141343	0.250883	0.0777385	0.212014	0.0553592	0.126031	0	0	0.0117786	5	169	32	849
5	East South Central	Mobile Home	40000-59999	In metro area, principal city	Not Available	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	East South Central	Mobile Home	40000-59999	In metro area, principal city	Owner	0	0.181609	0.313266	0.131546	0.115725	0.102986	0.0764317	0.0378445	0.0149669	0.0127386	0.0128872	0	0	1461	26926
5	East South Central	Mobile Home	40000-59999	In metro area, principal city	Renter	0	0.103336	0.127142	0.088947	0.1414	0.216351	0.139307	0.0916939	0.0542838	0.00824068	0.0293002	1	18	318	7645
5	East South Central	Mobile Home	40000-59999	Not/partially in metro area	Not Available	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	East South Central	Mobile Home	40000-59999	Not/partially in metro area	Owner	0	0.056962	0.275316	0.177215	0.118143	0.204641	0.0421941	0.0559072	0.0432489	0.00316456	0.0232068	58	948	58	948
5	East South Central	Mobile Home	40000-59999	Not/partially in metro area	Renter	0	0	0.181342	0.176101	0.209644	0.178197	0.116352	0.0901468	0.00943396	0.0387841	0	9	368	35	954
5	East South Central	Multi-Family with 2 - 4 Units	40000-59999	In metro area, not/partially in principal city	Not Available	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	East South Central	Multi-Family with 2 - 4 Units	40000-59999	In metro area, not/partially in principal city	Owner	0	0.254355	0.407666	0.229965	0.0940767	0	0	0.0139373	0	0	0	2	28	22	287
5	East South Central	Multi-Family with 2 - 4 Units	40000-59999	In metro area, not/partially in principal city	Renter	0	0.0364465	0.234624	0.129841	0.166287	0.161731	0.148064	0.0113895	0.0113895	0.0410023	0.0592255	6	99	27	439
5	East South Central	Multi-Family with 2 - 4 Units	40000-59999	In metro area, principal city	Not Available	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	East South Central	Multi-Family with 2 - 4 Units	40000-59999	In metro area, principal city	Owner	0	0.191574	0.295128	0.166627	0.149918	0.0764886	0.0569546	0.00282419	0.0204754	0.0223582	0.0176512	0	0	274	4249
5	East South Central	Multi-Family with 2 - 4 Units	40000-59999	In metro area, principal city	Renter	0	0.143287	0.112583	0.148706	0.112583	0.150512	0.17941	0.0481638	0	0.0475617	0.0571945	1	16	83	1661
5	East South Central	Multi-Family with 2 - 4 Units	40000-59999	Not/partially in metro area	Not Available	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	East South Central	Multi-Family with 2 - 4 Units	40000-59999	Not/partially in metro area	Owner	0	0.340768	0.340768	0.112763	0.152416	0.0173482	0.0185874	0.0111524	0.00619579	0	0	4	52	70	807
5	East South Central	Multi-Family with 2 - 4 Units	40000-59999	Not/partially in metro area	Renter	0	0.170398	0.124378	0.0161692	0.195274	0.2301	0.0758706	0.145522	0.0124378	0.0298507	0	4	40	43	804
5	East South Central	Multi-Family with 5+ Units	40000-59999	In metro area, not/partially in principal city	Not Available	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	East South Central	Multi-Family with 5+ Units	40000-59999	In metro area, not/partially in principal city	Owner	0	0.606272	0.167247	0.226481	0	0	0	0	0	0	0	0	0	16	287
5	East South Central	Multi-Family with 5+ Units	40000-59999	In metro area, not/partially in principal city	Renter	0	0.538055	0.223044	0.113108	0.0539112	0.0528541	0.0105708	0	0	0.00845666	0	8	180	56	946
5	East South Central	Multi-Family with 5+ Units	40000-59999	In metro area, principal city	Not Available	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	East South Central	Multi-Family with 5+ Units	40000-59999	In metro area, principal city	Owner	0	0.55243	0.184143	0.189258	0	0	0	0	0.0332481	0	0.0409207	0	0	21	391
5	East South Central	Multi-Family with 5+ Units	40000-59999	In metro area, principal city	Renter	0	0.276094	0.232323	0.228956	0	0.131313	0	0	0.131313	0	0	0	0	16	297
5	East South Central	Multi-Family with 5+ Units	40000-59999	Not/partially in metro area	Not Available	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	East South Central	Multi-Family with 5+ Units	40000-59999	Not/partially in metro area	Owner	0	0.323991	0.372197	0.102018	0.149103	0.0156951	0.0168161	0.014574	0.00560538	0	0	2	14	78	892
5	East South Central	Multi-Family with 5+ Units	40000-59999	Not/partially in metro area	Renter	0	0.748691	0.125654	0.125654	0	0	0	0	0	0	0	4	54	15	191
5	East South Central	Single-Family Attached	40000-59999	In metro area, not/partially in principal city	Not Available	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	East South Central	Single-Family Attached	40000-59999	In metro area, not/partially in principal city	Owner	0	0.280881	0.180173	0.20771	0.00393391	0.195909	0.0653029	0.0472069	0.0157356	0.00314713	0	4	46	70	1271
5	East South Central	Single-Family Attached	40000-59999	In metro area, not/partially in principal city	Renter	0	0.173913	0.179842	0.258893	0.00790514	0.0750988	0.187747	0.083004	0.0335968	0	0	0	0	24	506
5	East South Central	Single-Family Attached	40000-59999	In metro area, principal city	Not Available	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	East South Central	Single-Family Attached	40000-59999	In metro area, principal city	Owner	0	0.221074	0.504132	0.0661157	0.0371901	0.0743802	0.018595	0.0433884	0.035124	0	0	3	44	34	484
5	East South Central	Single-Family Attached	40000-59999	In metro area, principal city	Renter	0	0	0.210526	0.178947	0	0.305263	0.152632	0	0.152632	0	0	0	0	10	190
5	East South Central	Single-Family Attached	40000-59999	Not/partially in metro area	Not Available	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	East South Central	Single-Family Attached	40000-59999	Not/partially in metro area	Owner	0	0.0802139	0.245989	0.433155	0.0748663	0.0962567	0	0	0	0	0.0695187	14	187	14	187
5	East South Central	Single-Family Attached	40000-59999	Not/partially in metro area	Renter	0	0	0.0422078	0.279221	0.0454545	0.272727	0.175325	0.185065	0	0	0	5	63	18	308
5	East South Central	Single-Family Detached	40000-59999	In metro area, not/partially in principal city	Not Available	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	East South Central	Single-Family Detached	40000-59999	In metro area, not/partially in principal city	Owner	0	0.193842	0.373188	0.154254	0.106468	0.06658	0.0652804	0.0209937	0.0153954	0.00339898	0.00059982	540	10003	540	10003
5	East South Central	Single-Family Detached	40000-59999	In metro area, not/partially in principal city	Renter	0	0.0379895	0.272355	0.119813	0.0970193	0.179427	0.195207	0.0490941	0.00467563	0.00116891	0.0432496	70	1711	70	1711
5	East South Central	Single-Family Detached	40000-59999	In metro area, principal city	Not Available	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	East South Central	Single-Family Detached	40000-59999	In metro area, principal city	Owner	0	0.241455	0.517089	0.0661521	0.105843	0.0363837	0	0.00992282	0.00992282	0	0.0132304	52	907	52	907
5	East South Central	Single-Family Detached	40000-59999	In metro area, principal city	Renter	0	0.110236	0.417323	0.0787402	0.149606	0	0.244094	0	0	0	0	10	127	10	127
5	East South Central	Single-Family Detached	40000-59999	Not/partially in metro area	Not Available	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	East South Central	Single-Family Detached	40000-59999	Not/partially in metro area	Owner	0	0.134597	0.37911	0.150141	0.129473	0.0851482	0.0453497	0.039713	0.0219489	0.00324537	0.0112734	679	11709	679	11709
5	East South Central	Single-Family Detached	40000-59999	Not/partially in metro area	Renter	0	0.0199313	0.190378	0.205498	0.0989691	0.331271	0.0783505	0.0171821	0	0.0185567	0.0398625	74	1455	74	1455
5	Middle Atlantic	Mobile Home	40000-59999	In metro area, not/partially in principal city	Not Available	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	Middle Atlantic	Mobile Home	40000-59999	In metro area, not/partially in principal city	Owner	0	0.411765	0.163399	0.228758	0.169935	0	0.0261438	0	0	0	0	7	55	11	153
5	Middle Atlantic	Mobile Home	40000-59999	In metro area, not/partially in principal city	Renter	0	0.129912	0.206095	0.200481	0.064154	0.202085	0.0665597	0.101844	0	0.010425	0.0184443	2	36	52	1247
5	Middle Atlantic	Mobile Home	40000-59999	In metro area, principal city	Not Available	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	Middle Atlantic	Mobile Home	40000-59999	In metro area, principal city	Owner	0	0.181609	0.313266	0.131546	0.115725	0.102986	0.0764317	0.0378445	0.0149669	0.0127386	0.0128872	2	54	1461	26926
5	Middle Atlantic	Mobile Home	40000-59999	In metro area, principal city	Renter	0	0.103336	0.127142	0.088947	0.1414	0.216351	0.139307	0.0916939	0.0542838	0.00824068	0.0293002	0	0	318	7645
5	Middle Atlantic	Mobile Home	40000-59999	Not/partially in metro area	Not Available	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	Middle Atlantic	Mobile Home	40000-59999	Not/partially in metro area	Owner	0	0.0726257	0.24581	0.189944	0.346369	0.0614525	0.0726257	0.0111732	0	0	0	17	179	17	179
5	Middle Atlantic	Mobile Home	40000-59999	Not/partially in metro area	Renter	0	0.0510204	0.17432	0.142857	0.195578	0.160714	0.110544	0.0807823	0.00765306	0.0416667	0.0348639	4	46	51	1176
5	Middle Atlantic	Multi-Family with 2 - 4 Units	40000-59999	In metro area, not/partially in principal city	Not Available	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	Middle Atlantic	Multi-Family with 2 - 4 Units	40000-59999	In metro area, not/partially in principal city	Owner	0	0.290819	0.407887	0.0881084	0.0899569	0.04313	0.0579174	0.008626	0	0	0.0135551	109	1623	109	1623
5	Middle Atlantic	Multi-Family with 2 - 4 Units	40000-59999	In metro area, not/partially in principal city	Renter	0	0.227951	0.207598	0.0407056	0.082768	0.263229	0.0909091	0.0624152	0.0244233	0	0	40	737	40	737
5	Middle Atlantic	Multi-Family with 2 - 4 Units	40000-59999	In metro area, principal city	Not Available	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	Middle Atlantic	Multi-Family with 2 - 4 Units	40000-59999	In metro area, principal city	Owner	0	0.167359	0.305233	0.203073	0.161545	0.0606312	0.038206	0.00498339	0.0315615	0.0149502	0.0124585	158	2408	158	2408
5	Middle Atlantic	Multi-Family with 2 - 4 Units	40000-59999	In metro area, principal city	Renter	0	0.148611	0.166667	0.104167	0.104167	0.140278	0.116667	0.0111111	0	0.0763889	0.131944	39	720	39	720
5	Middle Atlantic	Multi-Family with 2 - 4 Units	40000-59999	Not/partially in metro area	Not Available	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	Middle Atlantic	Multi-Family with 2 - 4 Units	40000-59999	Not/partially in metro area	Owner	0	0.450909	0.301818	0.127273	0.0690909	0.0509091	0	0	0	0	0	26	275	26	275
5	Middle Atlantic	Multi-Family with 2 - 4 Units	40000-59999	Not/partially in metro area	Renter	0	0.0738916	0.142857	0	0.320197	0.0492611	0.137931	0.275862	0	0	0	13	203	13	203
5	Middle Atlantic	Multi-Family with 5+ Units	40000-59999	In metro area, not/partially in principal city	Not Available	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	Middle Atlantic	Multi-Family with 5+ Units	40000-59999	In metro area, not/partially in principal city	Owner	0	0.377644	0.504532	0.0513595	0	0	0	0	0.0332326	0.0332326	0	11	331	11	331
5	Middle Atlantic	Multi-Family with 5+ Units	40000-59999	In metro area, not/partially in principal city	Renter	0	0.412587	0.298951	0.0594406	0.0437063	0.034965	0	0.0104895	0.0454545	0	0.0944056	33	572	33	572
5	Middle Atlantic	Multi-Family with 5+ Units	40000-59999	In metro area, principal city	Not Available	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	Middle Atlantic	Multi-Family with 5+ Units	40000-59999	In metro area, principal city	Owner	0	0.452632	0.231579	0.259649	0	0	0	0	0	0	0.0561404	13	285	13	285
5	Middle Atlantic	Multi-Family with 5+ Units	40000-59999	In metro area, principal city	Renter	0	0.488722	0.0736842	0	0.0421053	0.0526316	0.0466165	0.160902	0.0360902	0	0.0992481	24	665	24	665
5	Middle Atlantic	Multi-Family with 5+ Units	40000-59999	Not/partially in metro area	Not Available	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	Middle Atlantic	Multi-Family with 5+ Units	40000-59999	Not/partially in metro area	Owner	0	0.323991	0.372197	0.102018	0.149103	0.0156951	0.0168161	0.014574	0.00560538	0	0	1	13	78	892
5	Middle Atlantic	Multi-Family with 5+ Units	40000-59999	Not/partially in metro area	Renter	0	0.560335	0.35006	0.0728793	0	0.0167264	0	0	0	0	0	3	75	50	837
5	Middle Atlantic	Single-Family Attached	40000-59999	In metro area, not/partially in principal city	Not Available	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	Middle Atlantic	Single-Family Attached	40000-59999	In metro area, not/partially in principal city	Owner	0	0.184675	0.275666	0.140676	0.141574	0.114936	0.0523795	0.0338222	0.0191559	0.0164621	0.0206525	156	3341	156	3341
5	Middle Atlantic	Single-Family Attached	40000-59999	In metro area, not/partially in principal city	Renter	0	0.0344101	0.0646067	0.219101	0.21559	0.179775	0.0863764	0.0610955	0.0674157	0.0463483	0.0252809	52	1424	52	1424
5	Middle Atlantic	Single-Family Attached	40000-59999	In metro area, principal city	Not Available	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	Middle Atlantic	Single-Family Attached	40000-59999	In metro area, principal city	Owner	0	0.180869	0.263993	0.102757	0.196742	0.0856307	0.0944027	0.0363409	0.0275689	0.0037594	0.00793651	110	2394	110	2394
5	Middle Atlantic	Single-Family Attached	40000-59999	In metro area, principal city	Renter	0	0	0.037225	0.111675	0.191201	0.350254	0.182741	0.0812183	0.0287648	0	0.0169205	27	591	27	591
5	Middle Atlantic	Single-Family Attached	40000-59999	Not/partially in metro area	Not Available	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	Middle Atlantic	Single-Family Attached	40000-59999	Not/partially in metro area	Owner	0	0.164038	0.347003	0.141956	0.0252366	0.0725552	0.198738	0	0.0283912	0.022082	0	29	317	29	317
5	Middle Atlantic	Single-Family Attached	40000-59999	Not/partially in metro area	Renter	0	0	0.154362	0.0469799	0.355705	0.214765	0.114094	0	0	0.114094	0	9	113	11	149
5	Middle Atlantic	Single-Family Detached	40000-59999	In metro area, not/partially in principal city	Not Available	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	Middle Atlantic	Single-Family Detached	40000-59999	In metro area, not/partially in principal city	Owner	0	0.208867	0.34532	0.146419	0.108791	0.0754452	0.0499811	0.0344828	0.0128458	0.0104206	0.00742706	1507	26390	1507	26390
5	Middle Atlantic	Single-Family Detached	40000-59999	In metro area, not/partially in principal city	Renter	0	0.0730005	0.13956	0.139023	0.183843	0.229737	0.0925926	0.0697799	0.0297907	0.00993022	0.0327429	171	3726	171	3726
5	Middle Atlantic	Single-Family Detached	40000-59999	In metro area, principal city	Not Available	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	Middle Atlantic	Single-Family Detached	40000-59999	In metro area, principal city	Owner	0	0.186288	0.338643	0.175208	0.0782548	0.128116	0.0398199	0.0221607	0.00380886	0.0162742	0.0114266	169	2888	169	2888
5	Middle Atlantic	Single-Family Detached	40000-59999	In metro area, principal city	Renter	0	0.0808458	0.144279	0.0783582	0.177861	0.160448	0.282338	0.0348259	0.0410448	0	0	38	804	38	804
5	Middle Atlantic	Single-Family Detached	40000-59999	Not/partially in metro area	Not Available	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	Middle Atlantic	Single-Family Detached	40000-59999	Not/partially in metro area	Owner	0	0.159163	0.360541	0.120648	0.1107	0.0936105	0.0649152	0.040301	0.0210432	0.00471879	0.0243591	753	7841	753	7841
5	Middle Atlantic	Single-Family Detached	40000-59999	Not/partially in metro area	Renter	0	0.0734421	0.149852	0.218843	0.153561	0.144659	0.14911	0.0482196	0.0215134	0.0363501	0.00445104	106	1348	106	1348
5	Mountain	Mobile Home	40000-59999	In metro area, not/partially in principal city	Not Available	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	Mountain	Mobile Home	40000-59999	In metro area, not/partially in principal city	Owner	0	0.0530973	0.338496	0.152655	0.119469	0.0199115	0.223451	0	0.0929204	0	0	26	452	26	452
5	Mountain	Mobile Home	40000-59999	In metro area, not/partially in principal city	Renter	0	0.266667	0.195238	0.119048	0.0666667	0.290476	0	0	0	0.0619048	0	7	112	12	210
5	Mountain	Mobile Home	40000-59999	In metro area, principal city	Not Available	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	Mountain	Mobile Home	40000-59999	In metro area, principal city	Owner	0	0.181609	0.313266	0.131546	0.115725	0.102986	0.0764317	0.0378445	0.0149669	0.0127386	0.0128872	0	0	1461	26926
5	Mountain	Mobile Home	40000-59999	In metro area, principal city	Renter	0	0.103336	0.127142	0.088947	0.1414	0.216351	0.139307	0.0916939	0.0542838	0.00824068	0.0293002	0	0	318	7645
5	Mountain	Mobile Home	40000-59999	Not/partially in metro area	Not Available	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	Mountain	Mobile Home	40000-59999	Not/partially in metro area	Owner	0	0.0719697	0.168561	0.255682	0.0965909	0.125	0.162879	0	0.030303	0	0.0890152	28	528	28	528
5	Mountain	Mobile Home	40000-59999	Not/partially in metro area	Renter	0	0.0510204	0.17432	0.142857	0.195578	0.160714	0.110544	0.0807823	0.00765306	0.0416667	0.0348639	5	75	51	1176
5	Mountain	Multi-Family with 2 - 4 Units	40000-59999	In metro area, not/partially in principal city	Not Available	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	Mountain	Multi-Family with 2 - 4 Units	40000-59999	In metro area, not/partially in principal city	Owner	0	0.2838	0.412424	0.109622	0.0643118	0.0533496	0.045067	0.00755177	0.00194884	0.00341048	0.018514	5	126	248	4105
5	Mountain	Multi-Family with 2 - 4 Units	40000-59999	In metro area, not/partially in principal city	Renter	0	0.117816	0.140805	0.045977	0.293103	0.341954	0.0344828	0.0258621	0	0	0	9	183	19	348
5	Mountain	Multi-Family with 2 - 4 Units	40000-59999	In metro area, principal city	Not Available	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	Mountain	Multi-Family with 2 - 4 Units	40000-59999	In metro area, principal city	Owner	0	0.191574	0.295128	0.166627	0.149918	0.0764886	0.0569546	0.00282419	0.0204754	0.0223582	0.0176512	1	11	274	4249
5	Mountain	Multi-Family with 2 - 4 Units	40000-59999	In metro area, principal city	Renter	0	0.143287	0.112583	0.148706	0.112583	0.150512	0.17941	0.0481638	0	0.0475617	0.0571945	1	11	83	1661
5	Mountain	Multi-Family with 2 - 4 Units	40000-59999	Not/partially in metro area	Not Available	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	Mountain	Multi-Family with 2 - 4 Units	40000-59999	Not/partially in metro area	Owner	0	0.340768	0.340768	0.112763	0.152416	0.0173482	0.0185874	0.0111524	0.00619579	0	0	2	54	70	807
5	Mountain	Multi-Family with 2 - 4 Units	40000-59999	Not/partially in metro area	Renter	0	0.170398	0.124378	0.0161692	0.195274	0.2301	0.0758706	0.145522	0.0124378	0.0298507	0	2	23	43	804
5	Mountain	Multi-Family with 5+ Units	40000-59999	In metro area, not/partially in principal city	Not Available	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	Mountain	Multi-Family with 5+ Units	40000-59999	In metro area, not/partially in principal city	Owner	0	0.571938	0.273484	0.128419	0	0	0	0	0.0130797	0.0130797	0	1	15	38	841
5	Mountain	Multi-Family with 5+ Units	40000-59999	In metro area, not/partially in principal city	Renter	0	0.582656	0.0623306	0.0813008	0.0677507	0.205962	0	0	0	0	0	19	369	19	369
5	Mountain	Multi-Family with 5+ Units	40000-59999	In metro area, principal city	Not Available	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	Mountain	Multi-Family with 5+ Units	40000-59999	In metro area, principal city	Owner	0	0.55243	0.184143	0.189258	0	0	0	0	0.0332481	0	0.0409207	1	7	21	391
5	Mountain	Multi-Family with 5+ Units	40000-59999	In metro area, principal city	Renter	0	0.477647	0.287059	0.167059	0.0682353	0	0	0	0	0	0	2	38	27	425
5	Mountain	Multi-Family with 5+ Units	40000-59999	Not/partially in metro area	Not Available	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	Mountain	Multi-Family with 5+ Units	40000-59999	Not/partially in metro area	Owner	0	0.323991	0.372197	0.102018	0.149103	0.0156951	0.0168161	0.014574	0.00560538	0	0	1	4	78	892
5	Mountain	Multi-Family with 5+ Units	40000-59999	Not/partially in metro area	Renter	0	0.560335	0.35006	0.0728793	0	0.0167264	0	0	0	0	0	2	36	50	837
5	Mountain	Single-Family Attached	40000-59999	In metro area, not/partially in principal city	Not Available	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	Mountain	Single-Family Attached	40000-59999	In metro area, not/partially in principal city	Owner	0	0.422145	0.314879	0	0.145329	0	0.0657439	0	0.0519031	0	0	18	289	18	289
5	Mountain	Single-Family Attached	40000-59999	In metro area, not/partially in principal city	Renter	0	0.0877863	0.171756	0	0	0.396947	0.0687023	0	0	0.274809	0	10	262	10	262
5	Mountain	Single-Family Attached	40000-59999	In metro area, principal city	Not Available	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	Mountain	Single-Family Attached	40000-59999	In metro area, principal city	Owner	0	0.0576271	0.305085	0.111864	0.379661	0.145763	0	0	0	0	0	4	76	11	295
5	Mountain	Single-Family Attached	40000-59999	In metro area, principal city	Renter	0	0.211302	0.181818	0.0761671	0.228501	0.115479	0.029484	0.0663391	0.0614251	0.029484	0	3	103	18	407
5	Mountain	Single-Family Attached	40000-59999	Not/partially in metro area	Not Available	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	Mountain	Single-Family Attached	40000-59999	Not/partially in metro area	Owner	0	0	0.424528	0.320755	0.0330189	0.0424528	0.0896226	0.0566038	0	0.0330189	0	6	45	15	212
5	Mountain	Single-Family Attached	40000-59999	Not/partially in metro area	Renter	0	0	0.114583	0.205357	0.168155	0.183036	0.199405	0.104167	0	0.0252976	0	4	47	43	672
5	Mountain	Single-Family Detached	40000-59999	In metro area, not/partially in principal city	Not Available	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	Mountain	Single-Family Detached	40000-59999	In metro area, not/partially in principal city	Owner	0	0.131657	0.341019	0.131213	0.143106	0.108757	0.0814171	0.0345396	0.0170954	0.00371087	0.00748517	1701	31529	1701	31529
5	Mountain	Single-Family Detached	40000-59999	In metro area, not/partially in principal city	Renter	0	0.0658184	0.157713	0.149073	0.209394	0.163054	0.111687	0.0722589	0.0290606	0.0190072	0.0229343	260	6366	260	6366
5	Mountain	Single-Family Detached	40000-59999	In metro area, principal city	Not Available	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	Mountain	Single-Family Detached	40000-59999	In metro area, principal city	Owner	0	0.128351	0.327657	0.14948	0.0734784	0.133712	0.0933459	0.0359508	0.0346894	0.00914538	0.0141911	180	3171	180	3171
5	Mountain	Single-Family Detached	40000-59999	In metro area, principal city	Renter	0	0.0455373	0.0582878	0.0327869	0.114754	0.298725	0.313297	0.136612	0	0	0	27	549	27	549
5	Mountain	Single-Family Detached	40000-59999	Not/partially in metro area	Not Available	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	Mountain	Single-Family Detached	40000-59999	Not/partially in metro area	Owner	0	0.132342	0.397177	0.140461	0.108969	0.0899985	0.0714069	0.0397632	0.0109273	0.00553954	0.00341478	858	13178	858	13178
5	Mountain	Single-Family Detached	40000-59999	Not/partially in metro area	Renter	0	0.0636979	0.162909	0.137542	0.0986471	0.1708	0.134724	0.0924464	0.0682074	0.0535513	0.0174746	111	1774	111	1774
5	New England	Mobile Home	40000-59999	In metro area, not/partially in principal city	Not Available	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	New England	Mobile Home	40000-59999	In metro area, not/partially in principal city	Owner	0	0.411765	0.163399	0.228758	0.169935	0	0.0261438	0	0	0	0	4	98	11	153
5	New England	Mobile Home	40000-59999	In metro area, not/partially in principal city	Renter	0	0.129912	0.206095	0.200481	0.064154	0.202085	0.0665597	0.101844	0	0.010425	0.0184443	1	11	52	1247
5	New England	Mobile Home	40000-59999	In metro area, principal city	Not Available	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	New England	Mobile Home	40000-59999	In metro area, principal city	Owner	0	0.181609	0.313266	0.131546	0.115725	0.102986	0.0764317	0.0378445	0.0149669	0.0127386	0.0128872	0	0	1461	26926
5	New England	Mobile Home	40000-59999	In metro area, principal city	Renter	0	0.103336	0.127142	0.088947	0.1414	0.216351	0.139307	0.0916939	0.0542838	0.00824068	0.0293002	0	0	318	7645
5	New England	Mobile Home	40000-59999	Not/partially in metro area	Not Available	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	New England	Mobile Home	40000-59999	Not/partially in metro area	Owner	0	0.084	0.348	0.184	0.248	0.044	0.084	0.008	0	0	0	5	71	22	250
5	New England	Mobile Home	40000-59999	Not/partially in metro area	Renter	0	0.0510204	0.17432	0.142857	0.195578	0.160714	0.110544	0.0807823	0.00765306	0.0416667	0.0348639	0	0	51	1176
5	New England	Multi-Family with 2 - 4 Units	40000-59999	In metro area, not/partially in principal city	Not Available	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	New England	Multi-Family with 2 - 4 Units	40000-59999	In metro area, not/partially in principal city	Owner	0	0.305821	0.483058	0.0755864	0.0434405	0.0564726	0.0234579	0	0	0.0121633	0	69	1151	69	1151
5	New England	Multi-Family with 2 - 4 Units	40000-59999	In metro area, not/partially in principal city	Renter	0	0.251273	0.113752	0	0.166384	0.103565	0.0730051	0.20034	0.0390492	0	0.0526316	24	589	24	589
5	New England	Multi-Family with 2 - 4 Units	40000-59999	In metro area, principal city	Not Available	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
