Dependency=Location Region	Dependency=Vintage	Dependency=Heating Fuel	Dependency=HVAC System Is Combined	Dependency=HVAC System Central	Option=None	Option=Electric Boiler	Option=Electric Furnace	Option=Electric Baseboard
CR03	<1950	Electricity	No	Only Cooling Shared	0	0.323557696	0.347489642	0.328952662
CR04	1950s	Electricity	No	Only Cooling Shared	0	0	0.354045941	0.645954059
CR04	1960s	Electricity	No	Only Cooling Shared	0	0	0.390741172	0.609258828
CR04	1970s	Electricity	No	Only Cooling Shared	0	0	0.37424767	0.62575233
CR04	1980s	Electricity	No	Only Cooling Shared	0	0	0.929369309	0.070630691
CR04	1990s	Electricity	No	Only Cooling Shared	0	0	0.804123115	0.195876885
CR04	2000s	Electricity	No	Only Cooling Shared	0	0	1	0
CR04	<1950	Electricity	No	Only Cooling Shared	0	0	0.443414557	0.556585443
CR06	1950s	Electricity	No	Only Cooling Shared	0	0	0.08831889	0.91168111
CR06	1960s	Electricity	No	Only Cooling Shared	0	0	0	1
CR06	1970s	Electricity	No	Only Cooling Shared	0	0	0.819027999	0.180972001
CR06	1980s	Electricity	No	Only Cooling Shared	0	0	0.48528877	0.51471123
CR06	1990s	Electricity	No	Only Cooling Shared	0	0	0.734006609	0.265993391
CR06	2000s	Electricity	No	Only Cooling Shared	0	0	0.78084267	0.21915733
CR06	<1950	Electricity	No	Only Cooling Shared	0	0	0.231832392	0.768167608
CR07	1950s	Electricity	No	Only Cooling Shared	0	0.132571717	0.366105563	0.50132272
CR07	1960s	Electricity	No	Only Cooling Shared	0	0	0	1
CR07	1970s	Electricity	No	Only Cooling Shared	0	0	0	1
CR07	1980s	Electricity	No	Only Cooling Shared	0	0	0	1
CR07	1990s	Electricity	No	Only Cooling Shared	0	0	0	1
CR07	2000s	Electricity	No	Only Cooling Shared	0	0	0.933096689	0.066903311
CR07	<1950	Electricity	No	Only Cooling Shared	0	0	0	1
CR08	1950s	Electricity	No	Only Cooling Shared	0	0	0.563948408	0.436051592
CR08	1960s	Electricity	No	Only Cooling Shared	0	0.069532632	0.613957313	0.316510056
CR08	1970s	Electricity	No	Only Cooling Shared	0	0	0.694745389	0.305254611
CR08	1980s	Electricity	No	Only Cooling Shared	0	0	0.707139521	0.292860479
CR08	1990s	Electricity	No	Only Cooling Shared	0	0	0.80795313	0.19204687
CR08	2000s	Electricity	No	Only Cooling Shared	0	0	0.959850585	0.040149415
CR08	<1950	Electricity	No	Only Cooling Shared	0	0	0.341835509	0.658164491
CR09	1950s	Electricity	No	Only Cooling Shared	0	0	0.658514542	0.341485458
CR09	1960s	Electricity	No	Only Cooling Shared	0	0.017675418	0.808173195	0.174151387
CR09	1970s	Electricity	No	Only Cooling Shared	0	0	0.895975258	0.104024742
CR09	1980s	Electricity	No	Only Cooling Shared	0	0	0.947482609	0.052517391
CR09	1990s	Electricity	No	Only Cooling Shared	0	0	0.92836032	0.07163968
CR09	2000s	Electricity	No	Only Cooling Shared	0	0	0.966965198	0.033034802
CR09	<1950	Electricity	No	Only Cooling Shared	0	0.021893562	0.719862199	0.258244239
CR10	1950s	Electricity	No	Only Cooling Shared	1	0	0	0
CR10	1960s	Electricity	No	Only Cooling Shared	0	0	0.72264256	0.27735744
CR10	1970s	Electricity	No	Only Cooling Shared	0	0	1	0
CR10	1980s	Electricity	No	Only Cooling Shared	0	0	0.626311127	0.373688873
CR10	1990s	Electricity	No	Only Cooling Shared	0	0	1	0
CR10	2000s	Electricity	No	Only Cooling Shared	0	0	1	0
CR10	<1950	Electricity	No	Only Cooling Shared	1	0	0	0
CR11	1950s	Electricity	No	Only Cooling Shared	0	0	0.577690765	0.422309235
CR11	1960s	Electricity	No	Only Cooling Shared	0	0.06068348	0.514751857	0.424564663
CR11	1970s	Electricity	No	Only Cooling Shared	0	0	0.665996637	0.334003363
CR11	1980s	Electricity	No	Only Cooling Shared	0	0	0.881440515	0.118559485
CR11	1990s	Electricity	No	Only Cooling Shared	0	0	0.80299298	0.19700702
CR11	2000s	Electricity	No	Only Cooling Shared	0	0	0.933324034	0.066675966
CR11	<1950	Electricity	No	Only Cooling Shared	0	0	0.596003942	0.403996058
CR02	1950s	Electricity	Yes	Only Cooling Shared	1	0	0	0
CR02	1960s	Electricity	Yes	Only Cooling Shared	1	0	0	0
CR02	1970s	Electricity	Yes	Only Cooling Shared	1	0	0	0
CR02	1980s	Electricity	Yes	Only Cooling Shared	1	0	0	0
CR02	1990s	Electricity	Yes	Only Cooling Shared	1	0	0	0
CR02	2000s	Electricity	Yes	Only Cooling Shared	1	0	0	0
CR02	<1950	Electricity	Yes	Only Cooling Shared	1	0	0	0
CR05	1950s	Electricity	Yes	Only Cooling Shared	1	0	0	0
CR05	1960s	Electricity	Yes	Only Cooling Shared	1	0	0	0
CR05	1970s	Electricity	Yes	Only Cooling Shared	1	0	0	0
CR05	1980s	Electricity	Yes	Only Cooling Shared	1	0	0	0
CR05	1990s	Electricity	Yes	Only Cooling Shared	1	0	0	0
CR05	2000s	Electricity	Yes	Only Cooling Shared	1	0	0	0
CR05	<1950	Electricity	Yes	Only Cooling Shared	1	0	0	0
CR03	1950s	Electricity	Yes	Only Cooling Shared	1	0	0	0
CR03	1960s	Electricity	Yes	Only Cooling Shared	1	0	0	0
CR03	1970s	Electricity	Yes	Only Cooling Shared	1	0	0	0
CR03	1980s	Electricity	Yes	Only Cooling Shared	1	0	0	0
CR03	1990s	Electricity	Yes	Only Cooling Shared	1	0	0	0
CR03	2000s	Electricity	Yes	Only Cooling Shared	1	0	0	0
CR03	<1950	Electricity	Yes	Only Cooling Shared	1	0	0	0
CR04	1950s	Electricity	Yes	Only Cooling Shared	1	0	0	0
CR04	1960s	Electricity	Yes	Only Cooling Shared	1	0	0	0
CR04	1970s	Electricity	Yes	Only Cooling Shared	1	0	0	0
CR04	1980s	Electricity	Yes	Only Cooling Shared	1	0	0	0
CR04	1990s	Electricity	Yes	Only Cooling Shared	1	0	0	0
CR04	2000s	Electricity	Yes	Only Cooling Shared	1	0	0	0
CR04	<1950	Electricity	Yes	Only Cooling Shared	1	0	0	0
CR06	1950s	Electricity	Yes	Only Cooling Shared	1	0	0	0
CR06	1960s	Electricity	Yes	Only Cooling Shared	1	0	0	0
CR06	1970s	Electricity	Yes	Only Cooling Shared	1	0	0	0
CR06	1980s	Electricity	Yes	Only Cooling Shared	1	0	0	0
CR06	1990s	Electricity	Yes	Only Cooling Shared	1	0	0	0
CR06	2000s	Electricity	Yes	Only Cooling Shared	1	0	0	0
CR06	<1950	Electricity	Yes	Only Cooling Shared	1	0	0	0
CR07	1950s	Electricity	Yes	Only Cooling Shared	1	0	0	0
CR07	1960s	Electricity	Yes	Only Cooling Shared	1	0	0	0
CR07	1970s	Electricity	Yes	Only Cooling Shared	1	0	0	0
CR07	1980s	Electricity	Yes	Only Cooling Shared	1	0	0	0
CR07	1990s	Electricity	Yes	Only Cooling Shared	1	0	0	0
CR07	2000s	Electricity	Yes	Only Cooling Shared	1	0	0	0
CR07	<1950	Electricity	Yes	Only Cooling Shared	1	0	0	0
CR08	1950s	Electricity	Yes	Only Cooling Shared	1	0	0	0
CR08	1960s	Electricity	Yes	Only Cooling Shared	1	0	0	0
CR08	1970s	Electricity	Yes	Only Cooling Shared	1	0	0	0
CR08	1980s	Electricity	Yes	Only Cooling Shared	1	0	0	0
CR08	1990s	Electricity	Yes	Only Cooling Shared	1	0	0	0
CR08	2000s	Electricity	Yes	Only Cooling Shared	1	0	0	0
CR08	<1950	Electricity	Yes	Only Cooling Shared	1	0	0	0
CR09	1950s	Electricity	Yes	Only Cooling Shared	1	0	0	0
CR09	1960s	Electricity	Yes	Only Cooling Shared	1	0	0	0
CR09	1970s	Electricity	Yes	Only Cooling Shared	1	0	0	0
CR09	1980s	Electricity	Yes	Only Cooling Shared	1	0	0	0
CR09	1990s	Electricity	Yes	Only Cooling Shared	1	0	0	0
CR09	2000s	Electricity	Yes	Only Cooling Shared	1	0	0	0
CR09	<1950	Electricity	Yes	Only Cooling Shared	1	0	0	0
CR10	1950s	Electricity	Yes	Only Cooling Shared	1	0	0	0
CR10	1960s	Electricity	Yes	Only Cooling Shared	1	0	0	0
CR10	1970s	Electricity	Yes	Only Cooling Shared	1	0	0	0
CR10	1980s	Electricity	Yes	Only Cooling Shared	1	0	0	0
CR10	1990s	Electricity	Yes	Only Cooling Shared	1	0	0	0
CR10	2000s	Electricity	Yes	Only Cooling Shared	1	0	0	0
CR10	<1950	Electricity	Yes	Only Cooling Shared	1	0	0	0
CR11	1950s	Electricity	Yes	Only Cooling Shared	1	0	0	0
CR11	1960s	Electricity	Yes	Only Cooling Shared	1	0	0	0
CR11	1970s	Electricity	Yes	Only Cooling Shared	1	0	0	0
CR11	1980s	Electricity	Yes	Only Cooling Shared	1	0	0	0
CR11	1990s	Electricity	Yes	Only Cooling Shared	1	0	0	0
CR11	2000s	Electricity	Yes	Only Cooling Shared	1	0	0	0
CR11	<1950	Electricity	Yes	Only Cooling Shared	1	0	0	0
CR02	1950s	Fuel Oil	No	Only Cooling Shared	1	0	0	0
CR02	1960s	Fuel Oil	No	Only Cooling Shared	1	0	0	0
CR02	1970s	Fuel Oil	No	Only Cooling Shared	1	0	0	0
CR02	1980s	Fuel Oil	No	Only Cooling Shared	1	0	0	0
CR02	1990s	Fuel Oil	No	Only Cooling Shared	1	0	0	0
CR02	2000s	Fuel Oil	No	Only Cooling Shared	1	0	0	0
CR02	<1950	Fuel Oil	No	Only Cooling Shared	1	0	0	0
CR05	1950s	Fuel Oil	No	Only Cooling Shared	1	0	0	0
CR05	1960s	Fuel Oil	No	Only Cooling Shared	1	0	0	0
CR05	1970s	Fuel Oil	No	Only Cooling Shared	1	0	0	0
CR05	1980s	Fuel Oil	No	Only Cooling Shared	1	0	0	0
CR05	1990s	Fuel Oil	No	Only Cooling Shared	1	0	0	0
CR05	2000s	Fuel Oil	No	Only Cooling Shared	1	0	0	0
CR05	<1950	Fuel Oil	No	Only Cooling Shared	1	0	0	0
CR03	1950s	Fuel Oil	No	Only Cooling Shared	1	0	0	0
CR03	1960s	Fuel Oil	No	Only Cooling Shared	1	0	0	0
CR03	1970s	Fuel Oil	No	Only Cooling Shared	1	0	0	0
CR03	1980s	Fuel Oil	No	Only Cooling Shared	1	0	0	0
CR03	1990s	Fuel Oil	No	Only Cooling Shared	1	0	0	0
CR03	2000s	Fuel Oil	No	Only Cooling Shared	1	0	0	0
CR03	<1950	Fuel Oil	No	Only Cooling Shared	1	0	0	0
CR04	1950s	Fuel Oil	No	Only Cooling Shared	1	0	0	0
CR04	1960s	Fuel Oil	No	Only Cooling Shared	1	0	0	0
CR04	1970s	Fuel Oil	No	Only Cooling Shared	1	0	0	0
CR04	1980s	Fuel Oil	No	Only Cooling Shared	1	0	0	0
CR04	1990s	Fuel Oil	No	Only Cooling Shared	1	0	0	0
CR04	2000s	Fuel Oil	No	Only Cooling Shared	1	0	0	0
CR04	<1950	Fuel Oil	No	Only Cooling Shared	1	0	0	0
CR06	1950s	Fuel Oil	No	Only Cooling Shared	1	0	0	0
CR06	1960s	Fuel Oil	No	Only Cooling Shared	1	0	0	0
CR06	1970s	Fuel Oil	No	Only Cooling Shared	1	0	0	0
CR06	1980s	Fuel Oil	No	Only Cooling Shared	1	0	0	0
CR06	1990s	Fuel Oil	No	Only Cooling Shared	1	0	0	0
CR06	2000s	Fuel Oil	No	Only Cooling Shared	1	0	0	0
CR06	<1950	Fuel Oil	No	Only Cooling Shared	1	0	0	0
CR07	1950s	Fuel Oil	No	Only Cooling Shared	1	0	0	0
CR07	1960s	Fuel Oil	No	Only Cooling Shared	1	0	0	0
CR07	1970s	Fuel Oil	No	Only Cooling Shared	1	0	0	0
CR07	1980s	Fuel Oil	No	Only Cooling Shared	1	0	0	0
CR07	1990s	Fuel Oil	No	Only Cooling Shared	1	0	0	0
CR07	2000s	Fuel Oil	No	Only Cooling Shared	1	0	0	0
CR07	<1950	Fuel Oil	No	Only Cooling Shared	1	0	0	0
CR08	1950s	Fuel Oil	No	Only Cooling Shared	1	0	0	0
CR08	1960s	Fuel Oil	No	Only Cooling Shared	1	0	0	0
CR08	1970s	Fuel Oil	No	Only Cooling Shared	1	0	0	0
CR08	1980s	Fuel Oil	No	Only Cooling Shared	1	0	0	0
CR08	1990s	Fuel Oil	No	Only Cooling Shared	1	0	0	0
CR08	2000s	Fuel Oil	No	Only Cooling Shared	1	0	0	0
CR08	<1950	Fuel Oil	No	Only Cooling Shared	1	0	0	0
CR09	1950s	Fuel Oil	No	Only Cooling Shared	1	0	0	0
CR09	1960s	Fuel Oil	No	Only Cooling Shared	1	0	0	0
CR09	1970s	Fuel Oil	No	Only Cooling Shared	1	0	0	0
CR09	1980s	Fuel Oil	No	Only Cooling Shared	1	0	0	0
CR09	1990s	Fuel Oil	No	Only Cooling Shared	1	0	0	0
CR09	2000s	Fuel Oil	No	Only Cooling Shared	1	0	0	0
CR09	<1950	Fuel Oil	No	Only Cooling Shared	1	0	0	0
CR10	1950s	Fuel Oil	No	Only Cooling Shared	1	0	0	0
CR10	1960s	Fuel Oil	No	Only Cooling Shared	1	0	0	0
CR10	1970s	Fuel Oil	No	Only Cooling Shared	1	0	0	0
CR10	1980s	Fuel Oil	No	Only Cooling Shared	1	0	0	0
CR10	1990s	Fuel Oil	No	Only Cooling Shared	1	0	0	0
CR10	2000s	Fuel Oil	No	Only Cooling Shared	1	0	0	0
CR10	<1950	Fuel Oil	No	Only Cooling Shared	1	0	0	0
CR11	1950s	Fuel Oil	No	Only Cooling Shared	1	0	0	0
CR11	1960s	Fuel Oil	No	Only Cooling Shared	1	0	0	0
CR11	1970s	Fuel Oil	No	Only Cooling Shared	1	0	0	0
CR11	1980s	Fuel Oil	No	Only Cooling Shared	1	0	0	0
CR11	1990s	Fuel Oil	No	Only Cooling Shared	1	0	0	0
CR11	2000s	Fuel Oil	No	Only Cooling Shared	1	0	0	0
CR11	<1950	Fuel Oil	No	Only Cooling Shared	1	0	0	0
CR02	1950s	Fuel Oil	Yes	Only Cooling Shared	1	0	0	0
CR02	1960s	Fuel Oil	Yes	Only Cooling Shared	1	0	0	0
CR02	1970s	Fuel Oil	Yes	Only Cooling Shared	1	0	0	0
CR02	1980s	Fuel Oil	Yes	Only Cooling Shared	1	0	0	0
CR02	1990s	Fuel Oil	Yes	Only Cooling Shared	1	0	0	0
CR02	2000s	Fuel Oil	Yes	Only Cooling Shared	1	0	0	0
CR02	<1950	Fuel Oil	Yes	Only Cooling Shared	1	0	0	0
CR05	1950s	Fuel Oil	Yes	Only Cooling Shared	1	0	0	0
CR05	1960s	Fuel Oil	Yes	Only Cooling Shared	1	0	0	0
CR05	1970s	Fuel Oil	Yes	Only Cooling Shared	1	0	0	0
CR05	1980s	Fuel Oil	Yes	Only Cooling Shared	1	0	0	0
CR05	1990s	Fuel Oil	Yes	Only Cooling Shared	1	0	0	0
CR05	2000s	Fuel Oil	Yes	Only Cooling Shared	1	0	0	0
CR05	<1950	Fuel Oil	Yes	Only Cooling Shared	1	0	0	0
CR03	1950s	Fuel Oil	Yes	Only Cooling Shared	1	0	0	0
CR03	1960s	Fuel Oil	Yes	Only Cooling Shared	1	0	0	0
CR03	1970s	Fuel Oil	Yes	Only Cooling Shared	1	0	0	0
CR03	1980s	Fuel Oil	Yes	Only Cooling Shared	1	0	0	0
CR03	1990s	Fuel Oil	Yes	Only Cooling Shared	1	0	0	0
CR03	2000s	Fuel Oil	Yes	Only Cooling Shared	1	0	0	0
CR03	<1950	Fuel Oil	Yes	Only Cooling Shared	1	0	0	0
CR04	1950s	Fuel Oil	Yes	Only Cooling Shared	1	0	0	0
CR04	1960s	Fuel Oil	Yes	Only Cooling Shared	1	0	0	0
CR04	1970s	Fuel Oil	Yes	Only Cooling Shared	1	0	0	0
CR04	1980s	Fuel Oil	Yes	Only Cooling Shared	1	0	0	0
CR04	1990s	Fuel Oil	Yes	Only Cooling Shared	1	0	0	0
CR04	2000s	Fuel Oil	Yes	Only Cooling Shared	1	0	0	0
CR04	<1950	Fuel Oil	Yes	Only Cooling Shared	1	0	0	0
CR06	1950s	Fuel Oil	Yes	Only Cooling Shared	1	0	0	0
CR06	1960s	Fuel Oil	Yes	Only Cooling Shared	1	0	0	0
CR06	1970s	Fuel Oil	Yes	Only Cooling Shared	1	0	0	0
CR06	1980s	Fuel Oil	Yes	Only Cooling Shared	1	0	0	0
CR06	1990s	Fuel Oil	Yes	Only Cooling Shared	1	0	0	0
CR06	2000s	Fuel Oil	Yes	Only Cooling Shared	1	0	0	0
CR06	<1950	Fuel Oil	Yes	Only Cooling Shared	1	0	0	0
CR07	1950s	Fuel Oil	Yes	Only Cooling Shared	1	0	0	0
CR07	1960s	Fuel Oil	Yes	Only Cooling Shared	1	0	0	0
CR07	1970s	Fuel Oil	Yes	Only Cooling Shared	1	0	0	0
CR07	1980s	Fuel Oil	Yes	Only Cooling Shared	1	0	0	0
CR07	1990s	Fuel Oil	Yes	Only Cooling Shared	1	0	0	0
CR07	2000s	Fuel Oil	Yes	Only Cooling Shared	1	0	0	0
CR07	<1950	Fuel Oil	Yes	Only Cooling Shared	1	0	0	0
CR08	1950s	Fuel Oil	Yes	Only Cooling Shared	1	0	0	0
CR08	1960s	Fuel Oil	Yes	Only Cooling Shared	1	0	0	0
CR08	1970s	Fuel Oil	Yes	Only Cooling Shared	1	0	0	0
CR08	1980s	Fuel Oil	Yes	Only Cooling Shared	1	0	0	0
CR08	1990s	Fuel Oil	Yes	Only Cooling Shared	1	0	0	0
CR08	2000s	Fuel Oil	Yes	Only Cooling Shared	1	0	0	0
CR08	<1950	Fuel Oil	Yes	Only Cooling Shared	1	0	0	0
CR09	1950s	Fuel Oil	Yes	Only Cooling Shared	1	0	0	0
CR09	1960s	Fuel Oil	Yes	Only Cooling Shared	1	0	0	0
CR09	1970s	Fuel Oil	Yes	Only Cooling Shared	1	0	0	0
CR09	1980s	Fuel Oil	Yes	Only Cooling Shared	1	0	0	0
CR09	1990s	Fuel Oil	Yes	Only Cooling Shared	1	0	0	0
CR09	2000s	Fuel Oil	Yes	Only Cooling Shared	1	0	0	0
CR09	<1950	Fuel Oil	Yes	Only Cooling Shared	1	0	0	0
CR10	1950s	Fuel Oil	Yes	Only Cooling Shared	1	0	0	0
CR10	1960s	Fuel Oil	Yes	Only Cooling Shared	1	0	0	0
CR10	1970s	Fuel Oil	Yes	Only Cooling Shared	1	0	0	0
CR10	1980s	Fuel Oil	Yes	Only Cooling Shared	1	0	0	0
CR10	1990s	Fuel Oil	Yes	Only Cooling Shared	1	0	0	0
CR10	2000s	Fuel Oil	Yes	Only Cooling Shared	1	0	0	0
CR10	<1950	Fuel Oil	Yes	Only Cooling Shared	1	0	0	0
CR11	1950s	Fuel Oil	Yes	Only Cooling Shared	1	0	0	0
CR11	1960s	Fuel Oil	Yes	Only Cooling Shared	1	0	0	0
CR11	1970s	Fuel Oil	Yes	Only Cooling Shared	1	0	0	0
CR11	1980s	Fuel Oil	Yes	Only Cooling Shared	1	0	0	0
CR11	1990s	Fuel Oil	Yes	Only Cooling Shared	1	0	0	0
CR11	2000s	Fuel Oil	Yes	Only Cooling Shared	1	0	0	0
CR11	<1950	Fuel Oil	Yes	Only Cooling Shared	1	0	0	0
CR02	1950s	Natural Gas	No	Only Cooling Shared	1	0	0	0
CR02	1960s	Natural Gas	No	Only Cooling Shared	1	0	0	0
CR02	1970s	Natural Gas	No	Only Cooling Shared	1	0	0	0
CR02	1980s	Natural Gas	No	Only Cooling Shared	1	0	0	0
CR02	1990s	Natural Gas	No	Only Cooling Shared	1	0	0	0
CR02	2000s	Natural Gas	No	Only Cooling Shared	1	0	0	0
CR02	<1950	Natural Gas	No	Only Cooling Shared	1	0	0	0
CR05	1950s	Natural Gas	No	Only Cooling Shared	1	0	0	0
CR05	1960s	Natural Gas	No	Only Cooling Shared	1	0	0	0
CR05	1970s	Natural Gas	No	Only Cooling Shared	1	0	0	0
CR05	1980s	Natural Gas	No	Only Cooling Shared	1	0	0	0
CR05	1990s	Natural Gas	No	Only Cooling Shared	1	0	0	0
CR05	2000s	Natural Gas	No	Only Cooling Shared	1	0	0	0
CR05	<1950	Natural Gas	No	Only Cooling Shared	1	0	0	0
CR03	1950s	Natural Gas	No	Only Cooling Shared	1	0	0	0
CR03	1960s	Natural Gas	No	Only Cooling Shared	1	0	0	0
CR03	1970s	Natural Gas	No	Only Cooling Shared	1	0	0	0
CR03	1980s	Natural Gas	No	Only Cooling Shared	1	0	0	0
CR03	1990s	Natural Gas	No	Only Cooling Shared	1	0	0	0
CR03	2000s	Natural Gas	No	Only Cooling Shared	1	0	0	0
CR03	<1950	Natural Gas	No	Only Cooling Shared	1	0	0	0
CR04	1950s	Natural Gas	No	Only Cooling Shared	1	0	0	0
CR04	1960s	Natural Gas	No	Only Cooling Shared	1	0	0	0
CR04	1970s	Natural Gas	No	Only Cooling Shared	1	0	0	0
CR04	1980s	Natural Gas	No	Only Cooling Shared	1	0	0	0
CR04	1990s	Natural Gas	No	Only Cooling Shared	1	0	0	0
CR04	2000s	Natural Gas	No	Only Cooling Shared	1	0	0	0
CR04	<1950	Natural Gas	No	Only Cooling Shared	1	0	0	0
CR06	1950s	Natural Gas	No	Only Cooling Shared	1	0	0	0
CR06	1960s	Natural Gas	No	Only Cooling Shared	1	0	0	0
CR06	1970s	Natural Gas	No	Only Cooling Shared	1	0	0	0
CR06	1980s	Natural Gas	No	Only Cooling Shared	1	0	0	0
CR06	1990s	Natural Gas	No	Only Cooling Shared	1	0	0	0
CR06	2000s	Natural Gas	No	Only Cooling Shared	1	0	0	0
CR06	<1950	Natural Gas	No	Only Cooling Shared	1	0	0	0
CR07	1950s	Natural Gas	No	Only Cooling Shared	1	0	0	0
CR07	1960s	Natural Gas	No	Only Cooling Shared	1	0	0	0
CR07	1970s	Natural Gas	No	Only Cooling Shared	1	0	0	0
CR07	1980s	Natural Gas	No	Only Cooling Shared	1	0	0	0
CR07	1990s	Natural Gas	No	Only Cooling Shared	1	0	0	0
CR07	2000s	Natural Gas	No	Only Cooling Shared	1	0	0	0
CR07	<1950	Natural Gas	No	Only Cooling Shared	1	0	0	0
CR08	1950s	Natural Gas	No	Only Cooling Shared	1	0	0	0
CR08	1960s	Natural Gas	No	Only Cooling Shared	1	0	0	0
CR08	1970s	Natural Gas	No	Only Cooling Shared	1	0	0	0
CR08	1980s	Natural Gas	No	Only Cooling Shared	1	0	0	0
CR08	1990s	Natural Gas	No	Only Cooling Shared	1	0	0	0
CR08	2000s	Natural Gas	No	Only Cooling Shared	1	0	0	0
CR08	<1950	Natural Gas	No	Only Cooling Shared	1	0	0	0
CR09	1950s	Natural Gas	No	Only Cooling Shared	1	0	0	0
CR09	1960s	Natural Gas	No	Only Cooling Shared	1	0	0	0
CR09	1970s	Natural Gas	No	Only Cooling Shared	1	0	0	0
CR09	1980s	Natural Gas	No	Only Cooling Shared	1	0	0	0
CR09	1990s	Natural Gas	No	Only Cooling Shared	1	0	0	0
CR09	2000s	Natural Gas	No	Only Cooling Shared	1	0	0	0
CR09	<1950	Natural Gas	No	Only Cooling Shared	1	0	0	0
CR10	1950s	Natural Gas	No	Only Cooling Shared	1	0	0	0
CR10	1960s	Natural Gas	No	Only Cooling Shared	1	0	0	0
CR10	1970s	Natural Gas	No	Only Cooling Shared	1	0	0	0
CR10	1980s	Natural Gas	No	Only Cooling Shared	1	0	0	0
CR10	1990s	Natural Gas	No	Only Cooling Shared	1	0	0	0
CR10	2000s	Natural Gas	No	Only Cooling Shared	1	0	0	0
CR10	<1950	Natural Gas	No	Only Cooling Shared	1	0	0	0
CR11	1950s	Natural Gas	No	Only Cooling Shared	1	0	0	0
CR11	1960s	Natural Gas	No	Only Cooling Shared	1	0	0	0
CR11	1970s	Natural Gas	No	Only Cooling Shared	1	0	0	0
CR11	1980s	Natural Gas	No	Only Cooling Shared	1	0	0	0
CR11	1990s	Natural Gas	No	Only Cooling Shared	1	0	0	0
CR11	2000s	Natural Gas	No	Only Cooling Shared	1	0	0	0
CR11	<1950	Natural Gas	No	Only Cooling Shared	1	0	0	0
CR02	1950s	Natural Gas	Yes	Only Cooling Shared	1	0	0	0
CR02	1960s	Natural Gas	Yes	Only Cooling Shared	1	0	0	0
CR02	1970s	Natural Gas	Yes	Only Cooling Shared	1	0	0	0
CR02	1980s	Natural Gas	Yes	Only Cooling Shared	1	0	0	0
CR02	1990s	Natural Gas	Yes	Only Cooling Shared	1	0	0	0
CR02	2000s	Natural Gas	Yes	Only Cooling Shared	1	0	0	0
CR02	<1950	Natural Gas	Yes	Only Cooling Shared	1	0	0	0
CR05	1950s	Natural Gas	Yes	Only Cooling Shared	1	0	0	0
CR05	1960s	Natural Gas	Yes	Only Cooling Shared	1	0	0	0
CR05	1970s	Natural Gas	Yes	Only Cooling Shared	1	0	0	0
CR05	1980s	Natural Gas	Yes	Only Cooling Shared	1	0	0	0
CR05	1990s	Natural Gas	Yes	Only Cooling Shared	1	0	0	0
CR05	2000s	Natural Gas	Yes	Only Cooling Shared	1	0	0	0
CR05	<1950	Natural Gas	Yes	Only Cooling Shared	1	0	0	0
CR03	1950s	Natural Gas	Yes	Only Cooling Shared	1	0	0	0
CR03	1960s	Natural Gas	Yes	Only Cooling Shared	1	0	0	0
CR03	1970s	Natural Gas	Yes	Only Cooling Shared	1	0	0	0
CR03	1980s	Natural Gas	Yes	Only Cooling Shared	1	0	0	0
CR03	1990s	Natural Gas	Yes	Only Cooling Shared	1	0	0	0
CR03	2000s	Natural Gas	Yes	Only Cooling Shared	1	0	0	0
CR03	<1950	Natural Gas	Yes	Only Cooling Shared	1	0	0	0
CR04	1950s	Natural Gas	Yes	Only Cooling Shared	1	0	0	0
CR04	1960s	Natural Gas	Yes	Only Cooling Shared	1	0	0	0
CR04	1970s	Natural Gas	Yes	Only Cooling Shared	1	0	0	0
CR04	1980s	Natural Gas	Yes	Only Cooling Shared	1	0	0	0
CR04	1990s	Natural Gas	Yes	Only Cooling Shared	1	0	0	0
CR04	2000s	Natural Gas	Yes	Only Cooling Shared	1	0	0	0
CR04	<1950	Natural Gas	Yes	Only Cooling Shared	1	0	0	0
CR06	1950s	Natural Gas	Yes	Only Cooling Shared	1	0	0	0
CR06	1960s	Natural Gas	Yes	Only Cooling Shared	1	0	0	0
CR06	1970s	Natural Gas	Yes	Only Cooling Shared	1	0	0	0
CR06	1980s	Natural Gas	Yes	Only Cooling Shared	1	0	0	0
CR06	1990s	Natural Gas	Yes	Only Cooling Shared	1	0	0	0
CR06	2000s	Natural Gas	Yes	Only Cooling Shared	1	0	0	0
CR06	<1950	Natural Gas	Yes	Only Cooling Shared	1	0	0	0
CR07	1950s	Natural Gas	Yes	Only Cooling Shared	1	0	0	0
CR07	1960s	Natural Gas	Yes	Only Cooling Shared	1	0	0	0
CR07	1970s	Natural Gas	Yes	Only Cooling Shared	1	0	0	0
CR07	1980s	Natural Gas	Yes	Only Cooling Shared	1	0	0	0
CR07	1990s	Natural Gas	Yes	Only Cooling Shared	1	0	0	0
CR07	2000s	Natural Gas	Yes	Only Cooling Shared	1	0	0	0
CR07	<1950	Natural Gas	Yes	Only Cooling Shared	1	0	0	0
CR08	1950s	Natural Gas	Yes	Only Cooling Shared	1	0	0	0
CR08	1960s	Natural Gas	Yes	Only Cooling Shared	1	0	0	0
CR08	1970s	Natural Gas	Yes	Only Cooling Shared	1	0	0	0
CR08	1980s	Natural Gas	Yes	Only Cooling Shared	1	0	0	0
CR08	1990s	Natural Gas	Yes	Only Cooling Shared	1	0	0	0
CR08	2000s	Natural Gas	Yes	Only Cooling Shared	1	0	0	0
CR08	<1950	Natural Gas	Yes	Only Cooling Shared	1	0	0	0
