wmo,station_name,state,latitude,longitude,timezone,elevation,class,filename
724116,Pulaski,VA,37.13,-80.68,-5,642,III,USA_VA_Pulaski-New.River.Valley.AP.724116_TMY3.epw
724117,Wise_Lonesome_Pine,VA,36.98,-82.53,-5,817,III,USA_VA_Wise-Lonesome.Pine.AP.724117_TMY3.epw
724120,Beckley_Raleigh_Co_Mem_Ap,WV,37.8,-81.12,-5,763,I,USA_WV_Beckley-Raleigh.County.Mem.AP.724120_TMY3.epw
724125,Bluefield_Mercer_Co_Nrel,WV,37.27,-81.24,-5,803,II,USA_WV_Bluefield-Mercer.County.AP.724125_TMY3.epw
724127,Lewisburg_Greenbrie,WV,37.87,-80.4,-5,702,II,USA_WV_Lewisburg-Greenbrier.Valley.AP.724127_TMY3.epw
724140,Charleston_Yeager_Arpt,WV,38.38,-81.58,-5,310,I,USA_WV_Charleston-Yeager.AP.724140_TMY3.epw
724170,Elkins_Elkins_Randolph_Co_Arp,WV,38.88,-79.85,-5,594,I,USA_WV_Elkins-Randolph.County.AP.724170_TMY3.epw
724175,Harrison_Marion_Rgn,WV,39.28,-80.23,-5,380,II,USA_WV_Clarksburg-Harrison.Marion.Rgnl.AP.724175_TMY3.epw
724176,Morgantown_Hart_Field,WV,39.65,-79.92,-5,378,II,USA_WV_Morgantown.Muni-Hart.Field.724176_TMY3.epw
724177,Martinsburg_Eastern_Wv_Reg_Ap,WV,39.4,-77.98,-5,162,II,USA_WV_Martinsburg-Eastern.WV.Rgnl.AP.724177_TMY3.epw
724210,Cincinnati_Northern_Ky_Ap,KY,39.05,-84.67,-5,265,I,USA_KY_Cincinnati-Northern.Kentucky.AP.724210_TMY3.epw
724220,Lexington_Bluegrass_Ap,KY,38.03,-84.6,-5,294,I,USA_KY_Lexington-Bluegrass.AP.724220_TMY3.epw
724230,Louisville_Standiford_Field,KY,38.18,-85.73,-5,147,I,USA_KY_Louisville-Standiford.Field.724230_TMY3.epw
724235,Louisville_Bowman_Field,KY,38.23,-85.67,-5,165,II,USA_KY_Louisville-Bowman.Field.724235_TMY3.epw
724236,Jackson_Julian_Carroll_Ap,KY,37.58,-83.32,-5,416,I,USA_KY_Jackson-Julian.Carroll.AP.724236_TMY3.epw
724238,Henderson_City,KY,37.82,-87.68,-6,117,III,USA_KY_Henderson.City.County.AP.724238_TMY3.epw
724240,Fort_Knox_Godman_Aaf,KY,37.9,-85.97,-5,239,II,USA_KY_Fort.Knox-Godman.AAF.724240_TMY3.epw
724243,London_Corbin_Ap,KY,37.08,-84.08,-5,362,II,USA_KY_London-Corbin-Magee.Field.724243_TMY3.epw
724250,Huntington_Tri_State_Arpt,WV,38.38,-82.55,-5,253,I,USA_WV_Huntington-Tri.State.Walker.Long.Field.724250_TMY3.epw
724273,Parkersburg_Wood_County_Ap,WV,39.35,-81.43,-5,253,II,USA_WV_Parkersburg-Wood.County-Gill.Robb.Wilson.AP.724273_TMY3.epw
724275,Wheeling_Ohio_County_Ap,WV,40.18,-80.65,-5,359,II,USA_WV_Wheeling-Ohio.County.AP.724275_TMY3.epw
724280,Columbus_Port_Columbus_Intl_A,OH,39.98,-82.88,-5,247,I,USA_OH_Columbus-Port.Columbus.Intl.AP.724280_TMY3.epw
724286,Zanesville_Municipal_Ap,OH,39.95,-81.9,-5,268,II,USA_OH_Zanesville.Muni.AP.724286_TMY3.epw
724288,Ohio_State_Universi,OH,40.07,-83.07,-5,283,II,USA_OH_Ohio.State.University.AP.724288_TMY3.epw
724290,Dayton_International_Airport,OH,39.9,-84.22,-5,305,I,USA_OH_Dayton.Intl.AP.724290_TMY3.epw
724297,Cincinnati_Municipal_Ap_Lunki,OH,39.1,-84.42,-5,149,II,USA_OH_Cincinnati.Muni.AP-Lunken.Field.724297_TMY3.epw
724320,Evansville_Regional_Ap,IN,38.05,-87.53,-6,116,I,USA_IN_Evansville.Rgnl.AP.724320_TMY3.epw
724335,Mount_Vernon_Awos,IL,38.32,-88.87,-6,146,II,USA_IL_Mount.Vernon.AWOS.724335_TMY3.epw
724336,Southern_Illinois,IL,37.77,-89.25,-6,128,II,USA_IL_Carbondale-Southern.Illinois.AP.724336_TMY3.epw
724338,Belleville_Scott_Afb,IL,38.55,-89.85,-6,135,II,USA_IL_Belleville-Scott.AFB.724338_TMY3.epw
724339,Marion_Regional,IL,37.75,-89.02,-6,144,II,USA_IL_Marion-Williamson.County.Rgnl.AP.724339_TMY3.epw
724340,St_Louis_Lambert_IntL_Arpt,MO,38.75,-90.37,-6,173,I,USA_MO_St.Louis-Lambert.Intl.AP.724340_TMY3.epw
724345,St_Louis_Spirit_Of_St_Louis_A,MO,38.65,-90.65,-6,141,I,USA_MO_St.Louis-Spirit.of.St.Louis.AP.724345_TMY3.epw
724350,Paducah_Barkley_Regional_Ap,KY,37.05,-88.77,-6,124,I,USA_KY_Paducah-Barkley.Rgnl.AP.724350_TMY3.epw
724354,Somerset_Awos,KY,38,-84.6,-5,283,III,USA_KY_Somerset-Pulaski.County.AWOS.724354_TMY3.epw
724365,Huntingburg,IN,38.25,-86.95,-5,161,III,USA_IN_Huntingburg.Muni.AP.724365_TMY3.epw
724373,Terre_Haute_Hulman_Regional_A,IN,39.45,-87.3,-5,175,II,USA_IN_Terre.Haute-Hulman.Rgnl.AP.724373_TMY3.epw
724375,Monroe_Co,IN,39.13,-86.62,-5,264,II,USA_IN_Monroe.County.AP.724375_TMY3.epw
724380,Indianapolis_Intl_Ap,IN,39.72,-86.27,-5,241,I,USA_IN_Indianapolis.Intl.AP.724380_TMY3.epw
724386,Lafayette_Purdue_Univ_Ap,IN,40.42,-86.93,-5,183,II,USA_IN_Lafayette-Purdue.University.AP.724386_TMY3.epw
724390,Springfield_Capital_Ap,IL,39.85,-89.68,-6,179,I,USA_IL_Springfield-Capital.AP.724390_TMY3.epw
724396,Quincy_Muni_Baldwin_Fld,IL,39.93,-91.2,-6,233,II,USA_IL_Quincy.Muni.AP.724396_TMY3.epw
724397,Central_Illinois_Rg,IL,40.47,-88.92,-6,272,II,USA_IL_Bloomington.Normal-Central.Illinois.Rgnl.AP.724397_TMY3.epw
724400,Springfield_Regional_Arpt,MO,37.23,-93.38,-6,384,I,USA_MO_Springfield.Rgnl.AP.724400_TMY3.epw
724450,Columbia_Regional_Airport,MO,38.82,-92.22,-6,272,I,USA_MO_Columbia.Rgnl.AP.724450_TMY3.epw
724454,Farmington,MO,37.77,-90.4,-6,274,III,USA_MO_Farmington.Rgnl.AP.724454_TMY3.epw
724455,Kirksville_Regional_Ap,MO,40.1,-92.55,-6,294,II,USA_MO_Kirksville.Muni.AP.724455_TMY3.epw
724456,Vichy_Rolla_Natl_Arpt,MO,38.13,-91.77,-6,336,II,USA_MO_Rolla.National.AP.724456_TMY3.epw
724457,Ft_Lnrd_Wd_Aaf,MO,37.75,-92.15,-6,351,II,USA_MO_Fort.Leonard.Wood-Forney.AAF.724457_TMY3.epw
724458,Jefferson_City_Mem,MO,38.58,-92.15,-6,167,II,USA_MO_Jefferson.City.Mem.AP.724458_TMY3.epw
724459,Kaiser_Mem_Awos,MO,38.1,-92.55,-6,265,II,USA_MO_Kaiser-Lee.Fine.Mem.AWOS.724459_TMY3.epw
724460,Kansas_City_IntL_Arpt,MO,39.3,-94.72,-6,298,I,USA_MO_Kansas.City.Intl.AP.724460_TMY3.epw
724463,Kansas_City_Downtown_Ap,MO,39.12,-94.6,-6,226,II,USA_MO_Kansas.City.Downtown.AP.724463_TMY3.epw
724467,Whiteman_Afb,MO,38.72,-93.55,-6,255,II,USA_MO_Whiteman.AFB.724467_TMY3.epw
724468,Olathe_Johnson_Co,KS,38.85,-94.73,-6,334,II,USA_KS_Olathe-Johnson.County.Executive.AP.724468_TMY3.epw
724475,Olathe_Johnson_Co_Industrial,KS,38.83,-94.88,-6,331,II,USA_KS_Olathe-Johnson.County.Industrial.AP.724475_TMY3.epw
724490,St_Joseph_Rosecrans_Memorial,MO,39.77,-94.9,-6,247,II,USA_MO_St.Joseph-Rosecrans.Mem.AP.724490_TMY3.epw
724500,Wichita_Mid_Continent_Ap,KS,37.65,-97.43,-6,402,II,USA_KS_Wichita-Mid.Continent.AP.724500_TMY3.epw
724504,Wichita_Col_Jabara,KS,37.75,-97.22,-6,433,III,USA_KS_Wichita-Col.Jabara.Field.724504_TMY3.epw
724505,Mcconnell_Afb,KS,37.62,-97.27,-6,414,II,USA_KS_Wichita-McConnell.AFB.724505_TMY3.epw
724506,Hutchinson_Municipal_Ap,KS,38.07,-97.87,-6,463,II,USA_KS_Hutchinson.Muni.AP.724506_TMY3.epw
724507,Chanute_Martin_Johnson_Ap,KS,37.67,-95.48,-6,298,II,USA_KS_Chanute-Martin.Johnson.AP.724507_TMY3.epw
724509,Newton_Awos,KS,38.05,-97.28,-6,467,III,USA_KS_Newton.AWOS.724509_TMY3.epw
724510,Dodge_City_Regional_Ap,KS,37.77,-99.97,-6,785,II,USA_KS_Dodge.City.Rgnl.AP.724510_TMY3.epw
724515,Garden_City_Municipal_Ap,KS,37.93,-100.72,-6,878,II,USA_KS_Garden.City.Muni.AP.724515_TMY3.epw
724516,Liberal_Muni,KS,37.03,-100.97,-6,901,II,USA_KS_Liberal.Muni.AP.724516_TMY3.epw
724517,Great_Bend_Awos,KS,38.35,-98.87,-6,575,II,USA_KS_Great.Bend.AWOS.724517_TMY3.epw
724518,Hays_Muni_Awos,KS,38.85,-99.27,-6,609,II,USA_KS_Hays.Muni.AWOS.724518_TMY3.epw
724550,Fort_Riley_Marshall_Aaf,KS,39.05,-96.77,-6,324,III,USA_KS_Fort.Riley-Marshall.AAF.724550_TMY3.epw
724555,Manhattan_Rgnl,KS,39.13,-96.67,-6,330,II,USA_KS_Manhattan.Rgnl.AP.724555_TMY3.epw
724556,Emporia_Municipal_Ap,KS,38.33,-96.18,-6,368,II,USA_KS_Emporia.Muni.AP.724556_TMY3.epw
724560,Topeka_Municipal_Ap,KS,39.07,-95.63,-6,269,II,USA_KS_Topeka-Phillip.Billard.Muni.AP.724560_TMY3.epw
724565,Topeka_Forbes_Field,KS,38.95,-95.67,-6,325,II,USA_KS_Topeka-Forbes.AFB.724565_TMY3.epw
724580,Concordia_Blosser_Muni_Ap,KS,39.55,-97.65,-6,448,II,USA_KS_Concordia-Blosser.Muni.AP.724580_TMY3.epw
724585,Russell_Municipal_Ap,KS,38.88,-98.82,-6,566,I,USA_KS_Russell.Muni.AP.724585_TMY3.epw
724586,Salina_Municipal_Ap,KS,38.82,-97.67,-6,385,II,USA_KS_Salina.Muni.AP.724586_TMY3.epw
724620,Alamosa_San_Luis_Valley_Rgnl,CO,37.43,-105.87,-7,2296,II,USA_CO_Alamosa.Muni.AP.724620_TMY3.epw
724625,Durango_La_Plata_Co,CO,37.15,-107.75,-7,2038,II,USA_CO_Durango-La.Plata.County.AP.724625_TMY3.epw
724635,La_Junta_Municipal_Ap,CO,38.05,-103.53,-7,1281,II,USA_CO_La.Junta.Muni.AP.724635_TMY3.epw
724636,Lamar_Municipal,CO,38.07,-102.68,-7,1129,III,USA_CO_Lamar.Muni.AP.724636_TMY3.epw
724640,Pueblo_Memorial_Ap,CO,38.28,-104.5,-7,1428,II,USA_CO_Pueblo.Mem.AP.724640_TMY3.epw
724645,Trinidad_Las_Animas_County_Ap,CO,37.27,-104.33,-7,1751,II,USA_CO_Trinidad-Las.Animas.County.AP.724645_TMY3.epw
724650,Goodland_Renner_Field,KS,39.37,-101.7,-7,1111,II,USA_KS_Goodland-Renner.Field.724650_TMY3.epw
724655,Hill_City_Municipal_Ap,KS,39.38,-99.83,-6,667,II,USA_KS_Hill.City.Muni.AP.724655_TMY3.epw
724660,Colorado_Springs_Muni_Ap,CO,38.82,-104.72,-7,1872,II,USA_CO_Colorado.Springs-Peterson.Field.724660_TMY3.epw
724665,Limon,CO,39.18,-103.72,-7,1695,I,USA_CO_Limon.Muni.AP.724665_TMY3.epw
724666,Denver_Centennial_Golden_Nr,CO,39.74,-105.18,-7,1829,II,USA_CO_Golden-NREL.724666_TMY3.epw
724673,Leadville_Lake_Co,CO,39.22,-106.32,-7,3026,II,USA_CO_Leadville-Lake.County.AP.724673_TMY3.epw
724675,Eagle_County_Ap,CO,39.65,-106.92,-7,1980,II,USA_CO_Eagle.County.Rgnl.AP.724675_TMY3.epw
724676,Aspen_Pitkin_Co_Sar,CO,39.22,-106.87,-7,2444,II,USA_CO_Aspen-Pitkin.County-Sardy.Field.724676_TMY3.epw
724677,Gunnison_Co_Awos,CO,38.53,-106.93,-7,2339,II,USA_CO_Gunnison.County.AWOS.724677_TMY3.epw
724695,Aurora_Buckley_Field_Angb,CO,39.72,-104.75,-7,1726,II,USA_CO_Aurora-Buckley.Field.ANGB.724695_TMY3.epw
724698,Akron_Washington_Co_Ap,CO,40.17,-103.23,-7,1421,II,USA_CO_Akron-Washington.County.AP.724698_TMY3.epw
724699,Broomfield_Jeffco_Boulder_S,CO,40.13,-105.24,-7,1689,III,USA_CO_Boulder-Broomfield-Jefferson.County.AP.724699_TMY3.epw
724723,Blanding,UT,37.62,-109.48,-7,1841,II,USA_UT_Blanding.Muni.AP.724723_TMY3.epw
724735,Hanksville,UT,38.37,-110.72,-7,1313,II,USA_UT_Hanksville.AP.724735_TMY3.epw
724754,Saint_George_Awos,UT,37.08,-113.6,-7,896,II,USA_UT_Saint.George.AWOS.724754_TMY3.epw
724755,Cedar_City_Municipal_Ap,UT,37.7,-113.1,-7,1703,I,USA_UT_Cedar.City.Muni.AP.724755_TMY3.epw
724756,Bryce_Cnyn_Faa_Ap,UT,37.7,-112.15,-7,2312,II,USA_UT_Bryce.Canyon.AP.724756_TMY3.epw
724760,Grand_Junction_Walker_Field,CO,39.13,-108.53,-7,1475,I,USA_CO_Grand.Junction-Walker.Field.724760_TMY3.epw
724765,Montrose_Co_Arpt,CO,38.5,-107.9,-7,1755,II,USA_CO_Montrose.County.AP.724765_TMY3.epw
724767,Cortez_Montezuma_Co,CO,37.3,-108.63,-7,1803,II,USA_CO_Cortez-Montezuma.County.AP.724767_TMY3.epw
724768,Greeley_Weld_Awos,CO,40.43,-104.63,-7,1420,II,USA_CO_Greeley-Weld.County.AWOS.724768_TMY3.epw
724769,Fort_Collins_Awos,CO,40.45,-105.02,-7,1529,II,USA_CO_Fort.Collins.AWOS.724769_TMY3.epw
724776,Moab_Canyonlands_Uo,UT,38.58,-109.54,-7,1000,III,USA_UT_Moab-Canyonlands.Field.724776_TMY3.epw
724795,Delta,UT,39.33,-112.58,-7,1414,II,USA_UT_Delta.Muni.AP.724795_TMY3.epw
724800,Bishop_Airport,CA,37.37,-118.35,-8,1250,II,USA_CA_Bishop.AP.724800_TMY3.epw
724815,Merced_Macready_Fld,CA,37.28,-120.52,-8,47,II,USA_CA_Merced-Macready.Field.724815_TMY3.epw
724830,Sacramento_Executive_Arpt,CA,38.5,-121.5,-8,5,I,USA_CA_Sacramento.Exec.AP.724830_TMY3.epw
724837,Beale_Afb,CA,39.13,-121.43,-8,38,II,USA_CA_Beale.AFB.724837_TMY3.epw
724838,Yuba_Co,CA,39.1,-121.57,-8,19,II,USA_CA_Yuba.County.AP.724838_TMY3.epw
724839,Sacramento_Metropolitan_Ap,CA,38.7,-121.58,-8,7,II,USA_CA_Sacramento.Metro.AP.724839_TMY3.epw
724855,Tonopah_Airport,NV,38.07,-117.08,-8,1655,I,USA_NV_Tonopah.AP.724855_TMY3.epw
724860,Ely_Yelland_Field,NV,39.3,-114.85,-8,1909,I,USA_NV_Ely-Yelland.Field.724860_TMY3.epw
724880,Reno_Tahoe_International_Ap,NV,39.48,-119.77,-8,1342,I,USA_NV_Reno-Tahoe.Intl.AP.724880_TMY3.epw
724885,Fallon_Naas,NV,39.42,-118.72,-8,1199,II,USA_NV_Fallon.NAS.724885_TMY3.epw
724915,Monterey_Naf,CA,36.6,-121.87,-8,50,II,USA_CA_Monterey.NAF.724915_TMY3.epw
724917,Salinas_Municipal_Ap,CA,36.67,-121.6,-8,21,II,USA_CA_Salinas.Muni.AP.724917_TMY3.epw
724920,Stockton_Metropolitan_Arpt,CA,37.9,-121.23,-8,7,II,USA_CA_Stockton.Metro.AP.724920_TMY3.epw
724926,Modesto_City_County_Ap,CA,37.63,-120.95,-8,30,II,USA_CA_Modesto.Muni.AP.724926_TMY3.epw
724927,Livermore_Municipal,CA,37.7,-121.82,-8,121,II,USA_CA_Livermore.Muni.AP.724927_TMY3.epw
724930,Oakland_Metropolitan_Arpt,CA,37.72,-122.22,-8,2,II,USA_CA_Oakland.Intl.AP.724930_TMY3.epw
724935,Hayward_Air_Term,CA,37.67,-122.12,-8,14,II,USA_CA_Hayward.Air.Terminal.724935_TMY3.epw
724936,Concord_Concord_Buchanan_Fiel,CA,38,-122.05,-8,7,II,USA_CA_Concord-Buchanan.Field.724936_TMY3.epw
724940,San_Francisco_Intl_Ap,CA,37.62,-122.4,-8,2,I,USA_CA_San.Francisco.Intl.AP.724940_TMY3.epw
724945,San_Jose_Intl_Ap,CA,37.37,-121.93,-8,16,II,USA_CA_San.Jose.Intl.AP.724945_TMY3.epw
724955,Napa_Co_Airport,CA,38.22,-122.28,-8,10,II,USA_CA_Napa.County.AP.724955_TMY3.epw
724957,Santa_Rosa_Awos,CA,38.52,-122.82,-8,38,II,USA_CA_Santa.Rosa.AWOS.724957_TMY3.epw
725020,Newark_International_Arpt,NJ,40.72,-74.18,-5,3,I,USA_NJ_Newark.Intl.AP.725020_TMY3.epw
725025,Teterboro_Airport,NJ,40.85,-74.07,-5,3,II,USA_NJ_Teterboro.AP.725025_TMY3.epw
725029,Oxford_Awos,CT,41.48,-73.13,-5,222,III,USA_CT_Oxford.AWOS.725029_TMY3.epw
725030,New_York_Laguardia_Arpt,NY,40.78,-73.88,-5,3,I,USA_NY_New.York-LaGuardia.AP.725030_TMY3.epw
725033,New_York_Central_Prk_Obs_Belv,NY,40.78,-73.97,-5,40,III,USA_NY_New.York-Central.Park.725033_TMY3.epw
725035,Islip_Long_Isl_Macarthur_Ap,NY,40.78,-73.1,-5,26,I,USA_NY_Islip-Long.Island.MacArthur.AP.725035_TMY3.epw
725036,Poughkeepsie_Dutchess_Co_Ap,NY,41.63,-73.88,-5,47,II,USA_NY_Poughkeepsie-Dutchess.County.AP.725036_TMY3.epw
725037,White_Plains_Westchester_Co_A,NY,41.07,-73.72,-5,122,II,USA_NY_White.Plains-Westchester.County.AP.725037_TMY3.epw
725038,Stewart_Field,NY,41.5,-74.1,-5,177,II,USA_NY_Newburgh-Stewart.Intl.AP.725038_TMY3.epw
725040,Bridgeport_Sikorsky_Memorial,CT,41.18,-73.15,-5,3,I,USA_CT_Bridgeport-Sikorsky.Mem.AP.725040_TMY3.epw
725045,New_Haven_Tweed_Airport,CT,41.27,-72.88,-5,2,II,USA_CT_New.Haven-Tweed.AP.725045_TMY3.epw
725046,Groton_New_London_Ap,CT,41.33,-72.05,-5,3,II,USA_CT_Groton-New.London.AP.725046_TMY3.epw
725054,Pawtucket_Awos,RI,41.92,-71.5,-5,134,II,USA_RI_Pawtucket.AWOS.725054_TMY3.epw
725058,Block_Island_State_Arpt,RI,41.17,-71.58,-5,34,II,USA_RI_Block.Island.State.AP.725058_TMY3.epw
725060,Otis_Angb,MA,41.65,-70.52,-5,40,II,USA_MA_Otis.ANGB.725060_TMY3.epw
725063,Nantucket_Memorial_Ap,MA,41.25,-70.07,-5,14,II,USA_MA_Nantucket.Mem.AP.725063_TMY3.epw
725064,Plymouth_Municipal,MA,41.92,-70.73,-5,45,III,USA_MA_Plymouth.Muni.AP.725064_TMY3.epw
725065,New_Bedford_Rgnl,MA,41.67,-70.95,-5,25,II,USA_MA_New.Bedford.Rgnl.AP.725065_TMY3.epw
725066,Marthas_Vineyard,MA,41.4,-70.62,-5,21,II,USA_MA_Marthas.Vineyard.AP.725066_TMY3.epw
725067,Barnstable_Muni_Boa,MA,41.67,-70.28,-5,17,II,USA_MA_Barnstable-Boardman.Poland.AP.725067_TMY3.epw
725070,Providence_T_F_Green_State_Ar,RI,41.72,-71.43,-5,16,I,USA_RI_Providence-T.F.Green.State.AP.725070_TMY3.epw
725073,Provincetown_Awos,MA,42.07,-70.22,-5,2,II,USA_MA_Provincetown.AWOS.725073_TMY3.epw
725075,North_Adams,MA,42.7,-73.17,-5,201,III,USA_MA_North.Adams.AP.725075_TMY3.epw
725080,Hartford_Bradley_Intl_Ap,CT,41.93,-72.68,-5,49,I,USA_CT_Hartford-Bradley.Intl.AP.725080_TMY3.epw
725086,Danbury_Municipal,CT,41.37,-73.48,-5,139,II,USA_CT_Danbury.Muni.AP.725086_TMY3.epw
725087,Hartford_Brainard_Fd,CT,41.73,-72.65,-5,6,II,USA_CT_Hartford-Brainard.Field.725087_TMY3.epw
725088,Beverly_Muni,MA,42.58,-70.92,-5,34,II,USA_MA_Beverly.Muni.AP.725088_TMY3.epw
725090,Boston_Logan_IntL_Arpt,MA,42.37,-71.02,-5,6,I,USA_MA_Boston-Logan.Intl.AP.725090_TMY3.epw
725095,Worchester_Regional_Arpt,MA,42.27,-71.88,-5,300,I,USA_MA_Worcester.Rgnl.AP.725095_TMY3.epw
725098,Norwood_Memorial,MA,42.18,-71.18,-5,15,II,USA_MA_Norwood.Mem.AP.725098_TMY3.epw
725103,Reading_Spaatz_Field,PA,40.37,-75.97,-5,104,II,USA_PA_Reading.Mem.AP-Spaatz.Field.725103_TMY3.epw
725115,Middletown_Harrisburg_Intl_Ap,PA,40.2,-76.77,-5,92,I,USA_PA_Harrisburg.Intl.AP.725115_TMY3.epw
725116,Lancaster,PA,40.12,-76.3,-5,126,II,USA_PA_Lancaster.AP.725116_TMY3.epw
725117,Washington_Awos,PA,40.13,-80.28,-5,361,II,USA_PA_Washington.AWOS.725117_TMY3.epw
725118,Harrisburg_Capital_City_Arpt,PA,40.22,-76.85,-5,104,II,USA_PA_Harrisburg-Capital.City.AP.725118_TMY3.epw
725124,Butler_Co_Awos,PA,40.78,-79.95,-5,380,III,USA_PA_Butler.County.AWOS.725124_TMY3.epw
725125,Dubois_Faa_Ap,PA,41.18,-78.9,-5,553,II,USA_PA_DuBois-Jefferson.County.AP.725125_TMY3.epw
725126,Altoona_Blair_Co_Arpt,PA,40.3,-78.32,-5,451,II,USA_PA_Altoona-Blair.County.AP.725126_TMY3.epw
725127,Johnstown_Cambria_County_Ap,PA,40.32,-78.83,-5,695,II,USA_PA_Johnstown-Cambria.County.AP.725127_TMY3.epw
725128,State_College_Penn_State_Su,PA,40.72,-77.93,-5,376,II,USA_PA_State.College-Penn.State.University.725128_TMY3.epw
725130,Wilkes_Barre_Scranton_Intl_Ap,PA,41.33,-75.73,-5,284,I,USA_PA_Wilkes-Barre-Scranton.Intl.AP.725130_TMY3.epw
725140,Williamsport_Regional_Ap,PA,41.25,-76.92,-5,158,I,USA_PA_Williamsport.Rgnl.AP.725140_TMY3.epw
725145,Monticello_Awos,NY,41.7,-74.8,-5,428,II,USA_NY_Monticello.AWOS.725145_TMY3.epw
725150,Binghamton_Edwin_A_Link_Field,NY,42.2,-75.98,-5,488,I,USA_NY_Binghamton-Edwin.A.Link.Field.725150_TMY3.epw
725156,Elmira_Corning_Regional_Ap,NY,42.17,-76.9,-5,291,II,USA_NY_Elmira.Rgnl.AP.725156_TMY3.epw
725165,Rutland_State,VT,43.52,-72.95,-5,246,II,USA_VT_Rutland.State.AP.725165_TMY3.epw
725170,Allentown_Lehigh_Valley_Intl,PA,40.65,-75.45,-5,119,I,USA_PA_Allentown-Lehigh.Valley.Intl.AP.725170_TMY3.epw
725180,Albany_County_Ap,NY,42.75,-73.8,-5,84,I,USA_NY_Albany.County.AP.725180_TMY3.epw
725185,Glens_Falls_Ap,NY,43.35,-73.62,-5,98,II,USA_NY_Glens.Falls-Bennett.Mem.AP.725185_TMY3.epw
725190,Syracuse_Hancock_IntL_Arpt,NY,43.12,-76.1,-5,125,I,USA_NY_Syracuse-Hancock.Intl.AP.725190_TMY3.epw
725197,Utica_Oneida_County_Ap,NY,43.15,-75.38,-5,217,II,USA_NY_Utica-Oneida.County.AP.725197_TMY3.epw
725200,Pittsburgh_International_Ap,PA,40.5,-80.23,-5,350,I,USA_PA_Pittsburgh.Intl.AP.725200_TMY3.epw
725205,Pittsburgh_Allegheny_Co_Ap,PA,40.35,-79.92,-5,380,II,USA_PA_Pittsburgh-Allegheny.County.AP.725205_TMY3.epw
725210,Akron_Akron_Canton_Reg_Ap,OH,40.92,-81.43,-5,368,I,USA_OH_Akron.Canton.Rgnl.AP.725210_TMY3.epw
725235,Jamestown_Awos,NY,42.15,-79.27,-5,525,II,USA_NY_Jamestown.AWOS.725235_TMY3.epw
725240,Cleveland_Hopkins_Intl_Ap,OH,41.4,-81.85,-5,235,I,USA_OH_Cleveland-Hopkins.Intl.AP.725240_TMY3.epw
725245,Burke_Lakefront,OH,41.52,-81.68,-5,182,II,USA_OH_Cleveland-Burke.Lakefront.AP.725245_TMY3.epw
725246,Mansfield_Lahm_Municipal_Arpt,OH,40.82,-82.52,-5,395,I,USA_OH_Mansfield-Lahm.Muni.AP.725246_TMY3.epw
725250,Youngstown_Regional_Airport,OH,41.25,-80.67,-5,360,I,USA_OH_Youngstown.Rgnl.AP.725250_TMY3.epw
725260,Erie_International_Ap,PA,42.08,-80.18,-5,222,I,USA_PA_Erie.Intl.AP.725260_TMY3.epw
725266,Bradford_Regional_Ap,PA,41.8,-78.63,-5,645,I,USA_PA_Bradford.Rgnl.AP.725266_TMY3.epw
725267,Franklin,PA,41.38,-79.87,-5,470,II,USA_PA_Franklin-Chess.Lemberton.AP.725267_TMY3.epw
725280,Buffalo_Niagara_Intl_Ap,NY,42.93,-78.73,-5,215,I,USA_NY_Buffalo-Greater.Buffalo.Intl.AP.725280_TMY3.epw
725287,Niagara_Falls_Af,NY,43.1,-78.95,-5,180,II,USA_NY_Niagara.Falls.Intl.AP.725287_TMY3.epw
725290,Rochester_Greater_Rochester_I,NY,43.12,-77.68,-5,183,I,USA_NY_Rochester-Greater.Rochester.Intl.AP.725290_TMY3.epw
725300,Chicago_Ohare_Intl_Ap,IL,41.98,-87.92,-6,201,I,USA_IL_Chicago-OHare.Intl.AP.725300_TMY3.epw
725305,W_Chicago_Du_Page,IL,41.92,-88.25,-6,231,II,USA_IL_Du.Page.AP.725305_TMY3.epw
725314,Cahokia_St_Louis,IL,38.57,-90.15,-6,126,II,USA_IL_Cahokia.AP.725314_TMY3.epw
725315,Univ_Of_Illinois_Wi_Bondville,IL,40.06,-88.37,-6,213,II,USA_IL_University.of.Illinois-Willard.AP.725315_TMY3.epw
725316,Decatur,IL,39.83,-88.87,-6,213,II,USA_IL_Decatur.AP.725316_TMY3.epw
725320,Peoria_Greater_Peoria_Ap,IL,40.67,-89.68,-6,199,I,USA_IL_Peoria-Greater.Peoria.AP.725320_TMY3.epw
725326,Sterling_Rockfalls,IL,41.75,-89.67,-6,197,II,USA_IL_Sterling-Rock.Falls-Whiteside.County.AP.725326_TMY3.epw
725330,Fort_Wayne_Intl_Ap,IN,41,-85.2,-5,241,I,USA_IN_Fort.Wayne.Intl.AP.725330_TMY3.epw
725335,Grissom_Arb,IN,40.65,-86.15,-5,253,II,USA_IN_Grissom.AFB.725335_TMY3.epw
725336,Delaware_Co_Johnson,IN,40.23,-85.4,-5,293,II,USA_IN_Delaware.County-Johnson.Field.725336_TMY3.epw
725340,Chicago_Midway_Ap,IL,41.78,-87.75,-6,186,II,USA_IL_Chicago-Midway.AP.725340_TMY3.epw
725347,Chicago_Waukegan,IL,42.42,-87.87,-6,222,II,USA_IL_Waukegan.Rgnl.AP.725347_TMY3.epw
