Dependency=Location Region	Dependency=Vintage	Dependency=Geometry Building Type RECS	Dependency=Geometry Foundation Type	Option=None	Option=Uninsulated	Option=Wall R-5, Exterior	Option=Wall R-10, Exterior	Option=Wall R-15, Exterior	sampling_probability
CR04	1960s	Single-Family Attached	Vented Crawlspace	0	1	0	0	0	7.06911e-05
CR05	1960s	Single-Family Attached	Vented Crawlspace	0	1	0	0	0	3.1502e-05
CR06	1960s	Single-Family Attached	Vented Crawlspace	0	1	0	0	0	4.95287e-05
CR07	1960s	Single-Family Attached	Vented Crawlspace	0	1	0	0	0	0.000228288
CR08	1960s	Single-Family Attached	Vented Crawlspace	0	1	0	0	0	0.000174147
CR09	1960s	Single-Family Attached	Vented Crawlspace	0	1	0	0	0	0.000155224
CR10	1960s	Single-Family Attached	Vented Crawlspace	0	1	0	0	0	1.3292e-05
CR11	1960s	Single-Family Attached	Vented Crawlspace	0	1	0	0	0	0.00021979
CR02	1970s	Single-Family Attached	Vented Crawlspace	0	1	0	0	0	3.58339e-05
CR03	1970s	Single-Family Attached	Vented Crawlspace	0	1	0	0	0	3.85723e-05
CR04	1970s	Single-Family Attached	Vented Crawlspace	0	1	0	0	0	0.000143456
CR05	1970s	Single-Family Attached	Vented Crawlspace	0	1	0	0	0	0.000104223
CR06	1970s	Single-Family Attached	Vented Crawlspace	0	1	0	0	0	0.000139323
CR07	1970s	Single-Family Attached	Vented Crawlspace	0	1	0	0	0	0.000254166
CR08	1970s	Single-Family Attached	Vented Crawlspace	0	1	0	0	0	0.000395859
CR09	1970s	Single-Family Attached	Vented Crawlspace	0	1	0	0	0	0.000381584
CR10	1970s	Single-Family Attached	Vented Crawlspace	0	1	0	0	0	4.13052e-05
CR11	1970s	Single-Family Attached	Vented Crawlspace	0	1	0	0	0	0.000523308
CR02	1980s	Single-Family Attached	Vented Crawlspace	0	1	0	0	0	5.53646e-05
CR03	1980s	Single-Family Attached	Vented Crawlspace	0	1	0	0	0	6.57334e-05
CR04	1980s	Single-Family Attached	Vented Crawlspace	0	1	0	0	0	0.000106793
CR05	1980s	Single-Family Attached	Vented Crawlspace	0	1	0	0	0	5.64131e-05
CR06	1980s	Single-Family Attached	Vented Crawlspace	0	1	0	0	0	0.000101239
CR07	1980s	Single-Family Attached	Vented Crawlspace	0	1	0	0	0	0.000309927
CR08	1980s	Single-Family Attached	Vented Crawlspace	0	1	0	0	0	0.000489768
CR09	1980s	Single-Family Attached	Vented Crawlspace	0	1	0	0	0	0.000337311
CR10	1980s	Single-Family Attached	Vented Crawlspace	0	1	0	0	0	3.49159e-05
CR11	1980s	Single-Family Attached	Vented Crawlspace	0	1	0	0	0	0.000325291
CR02	1990s	Single-Family Attached	Vented Crawlspace	0	1	0	0	0	7.31261e-05
CR03	1990s	Single-Family Attached	Vented Crawlspace	0	1	0	0	0	2.65469e-05
CR04	1990s	Single-Family Attached	Vented Crawlspace	0	1	0	0	0	0.000154845
CR05	1990s	Single-Family Attached	Vented Crawlspace	0	1	0	0	0	4.9316e-05
CR06	1990s	Single-Family Attached	Vented Crawlspace	0	1	0	0	0	0.000167703
CR07	1990s	Single-Family Attached	Vented Crawlspace	0	1	0	0	0	0.00026703
CR08	1990s	Single-Family Attached	Vented Crawlspace	0	1	0	0	0	0.000428543
CR09	1990s	Single-Family Attached	Vented Crawlspace	0	1	0	0	0	0.000234539
CR10	1990s	Single-Family Attached	Vented Crawlspace	0	1	0	0	0	3.36468e-05
CR11	1990s	Single-Family Attached	Vented Crawlspace	0	1	0	0	0	0.000151976
CR02	2000s	Single-Family Attached	Vented Crawlspace	0	1	0	0	0	8.72724e-05
CR03	2000s	Single-Family Attached	Vented Crawlspace	0	1	0	0	0	1.6901e-05
CR04	2000s	Single-Family Attached	Vented Crawlspace	0	1	0	0	0	5.74615e-05
CR05	2000s	Single-Family Attached	Vented Crawlspace	0	1	0	0	0	5.74655e-05
CR06	2000s	Single-Family Attached	Vented Crawlspace	0	1	0	0	0	0.000215162
CR07	2000s	Single-Family Attached	Vented Crawlspace	0	1	0	0	0	0.000137874
CR08	2000s	Single-Family Attached	Vented Crawlspace	0	1	0	0	0	0.000299401
CR09	2000s	Single-Family Attached	Vented Crawlspace	0	1	0	0	0	0.000398139
CR10	2000s	Single-Family Attached	Vented Crawlspace	0	1	0	0	0	2.08279e-05
CR11	2000s	Single-Family Attached	Vented Crawlspace	0	1	0	0	0	6.6567e-05
CR02	2010s	Single-Family Attached	Vented Crawlspace	0	1	0	0	0	1.32941e-05
CR03	2010s	Single-Family Attached	Vented Crawlspace	0	1	0	0	0	4.35434e-06
CR04	2010s	Single-Family Attached	Vented Crawlspace	0	1	0	0	0	6.79784e-06
CR05	2010s	Single-Family Attached	Vented Crawlspace	0	1	0	0	0	1.40658e-05
CR06	2010s	Single-Family Attached	Vented Crawlspace	0	1	0	0	0	3.94501e-05
CR07	2010s	Single-Family Attached	Vented Crawlspace	0	1	0	0	0	3.14198e-05
CR08	2010s	Single-Family Attached	Vented Crawlspace	0	1	0	0	0	8.3641e-05
CR09	2010s	Single-Family Attached	Vented Crawlspace	0	1	0	0	0	8.44082e-05
CR10	2010s	Single-Family Attached	Vented Crawlspace	0	1	0	0	0	2.78121e-06
CR11	2010s	Single-Family Attached	Vented Crawlspace	0	1	0	0	0	1.82297e-05
CR02	<1940	Single-Family Detached	Vented Crawlspace	0	1	0	0	0	0.0017459
CR03	<1940	Single-Family Detached	Vented Crawlspace	0	1	0	0	0	0.00111325
CR04	<1940	Single-Family Detached	Vented Crawlspace	0	1	0	0	0	0.00320326
CR05	<1940	Single-Family Detached	Vented Crawlspace	0	1	0	0	0	0.00067164
CR06	<1940	Single-Family Detached	Vented Crawlspace	0	1	0	0	0	0.00150765
CR07	<1940	Single-Family Detached	Vented Crawlspace	0	1	0	0	0	0.00303666
CR08	<1940	Single-Family Detached	Vented Crawlspace	0	1	0	0	0	0.00246503
CR09	<1940	Single-Family Detached	Vented Crawlspace	0	1	0	0	0	0.00590258
CR10	<1940	Single-Family Detached	Vented Crawlspace	0	1	0	0	0	0.000216992
CR11	<1940	Single-Family Detached	Vented Crawlspace	0	1	0	0	0	0.0029309
CR02	1940s	Single-Family Detached	Vented Crawlspace	0	1	0	0	0	0.000407778
CR03	1940s	Single-Family Detached	Vented Crawlspace	0	1	0	0	0	0.000267287
CR04	1940s	Single-Family Detached	Vented Crawlspace	0	1	0	0	0	0.00114867
CR05	1940s	Single-Family Detached	Vented Crawlspace	0	1	0	0	0	0.000274427
CR06	1940s	Single-Family Detached	Vented Crawlspace	0	1	0	0	0	0.000525728
CR07	1940s	Single-Family Detached	Vented Crawlspace	0	1	0	0	0	0.00105727
CR08	1940s	Single-Family Detached	Vented Crawlspace	0	1	0	0	0	0.00144945
CR09	1940s	Single-Family Detached	Vented Crawlspace	0	1	0	0	0	0.00331845
CR10	1940s	Single-Family Detached	Vented Crawlspace	0	1	0	0	0	0.000156556
CR11	1940s	Single-Family Detached	Vented Crawlspace	0	1	0	0	0	0.00216139
CR02	1950s	Single-Family Detached	Vented Crawlspace	0	1	0	0	0	0.00087592
CR03	1950s	Single-Family Detached	Vented Crawlspace	0	1	0	0	0	0.00062516
CR04	1950s	Single-Family Detached	Vented Crawlspace	0	1	0	0	0	0.00249261
CR05	1950s	Single-Family Detached	Vented Crawlspace	0	1	0	0	0	0.000617537
CR06	1950s	Single-Family Detached	Vented Crawlspace	0	1	0	0	0	0.000832784
CR07	1950s	Single-Family Detached	Vented Crawlspace	0	1	0	0	0	0.00261211
CR08	1950s	Single-Family Detached	Vented Crawlspace	0	1	0	0	0	0.00306551
CR09	1950s	Single-Family Detached	Vented Crawlspace	0	1	0	0	0	0.00808767
CR10	1950s	Single-Family Detached	Vented Crawlspace	0	1	0	0	0	0.000421289
CR11	1950s	Single-Family Detached	Vented Crawlspace	0	1	0	0	0	0.00514268
CR02	1960s	Single-Family Detached	Vented Crawlspace	0	1	0	0	0	0.000387771
CR03	1960s	Single-Family Detached	Vented Crawlspace	0	1	0	0	0	0.000489248
CR04	1960s	Single-Family Detached	Vented Crawlspace	0	1	0	0	0	0.00184953
CR05	1960s	Single-Family Detached	Vented Crawlspace	0	1	0	0	0	0.00053133
CR06	1960s	Single-Family Detached	Vented Crawlspace	0	1	0	0	0	0.00113587
CR07	1960s	Single-Family Detached	Vented Crawlspace	0	1	0	0	0	0.00173105
CR08	1960s	Single-Family Detached	Vented Crawlspace	0	1	0	0	0	0.00284477
CR09	1960s	Single-Family Detached	Vented Crawlspace	0	1	0	0	0	0.0062497
CR10	1960s	Single-Family Detached	Vented Crawlspace	0	1	0	0	0	0.000316107
CR11	1960s	Single-Family Detached	Vented Crawlspace	0	1	0	0	0	0.00250155
CR02	1970s	Single-Family Detached	Vented Crawlspace	0	1	0	0	0	0.00051081
CR03	1970s	Single-Family Detached	Vented Crawlspace	0	1	0	0	0	0.000483427
CR04	1970s	Single-Family Detached	Vented Crawlspace	0	1	0	0	0	0.00188673
CR05	1970s	Single-Family Detached	Vented Crawlspace	0	1	0	0	0	0.00107219
CR06	1970s	Single-Family Detached	Vented Crawlspace	0	1	0	0	0	0.00175152
CR07	1970s	Single-Family Detached	Vented Crawlspace	0	1	0	0	0	0.00146998
CR08	1970s	Single-Family Detached	Vented Crawlspace	0	1	0	0	0	0.00347585
CR09	1970s	Single-Family Detached	Vented Crawlspace	0	1	0	0	0	0.00833285
CR10	1970s	Single-Family Detached	Vented Crawlspace	0	1	0	0	0	0.000504308
CR11	1970s	Single-Family Detached	Vented Crawlspace	0	1	0	0	0	0.00260403
CR02	1980s	Single-Family Detached	Vented Crawlspace	0	1	0	0	0	0.000374889
CR03	1980s	Single-Family Detached	Vented Crawlspace	0	1	0	0	0	0.000372281
CR04	1980s	Single-Family Detached	Vented Crawlspace	0	1	0	0	0	0.000832347
CR05	1980s	Single-Family Detached	Vented Crawlspace	0	1	0	0	0	0.000390953
CR06	1980s	Single-Family Detached	Vented Crawlspace	0	1	0	0	0	0.00128462
CR07	1980s	Single-Family Detached	Vented Crawlspace	0	1	0	0	0	0.00093433
CR08	1980s	Single-Family Detached	Vented Crawlspace	0	1	0	0	0	0.00238083
CR09	1980s	Single-Family Detached	Vented Crawlspace	0	1	0	0	0	0.00458542
CR10	1980s	Single-Family Detached	Vented Crawlspace	0	1	0	0	0	0.00035033
CR11	1980s	Single-Family Detached	Vented Crawlspace	0	1	0	0	0	0.00147104
CR02	1990s	Single-Family Detached	Vented Crawlspace	0	1	0	0	0	0.000498052
CR03	1990s	Single-Family Detached	Vented Crawlspace	0	1	0	0	0	0.000316933
CR04	1990s	Single-Family Detached	Vented Crawlspace	0	1	0	0	0	0.00126768
CR05	1990s	Single-Family Detached	Vented Crawlspace	0	1	0	0	0	0.000597318
CR06	1990s	Single-Family Detached	Vented Crawlspace	0	1	0	0	0	0.00193164
CR07	1990s	Single-Family Detached	Vented Crawlspace	0	1	0	0	0	0.000891949
CR08	1990s	Single-Family Detached	Vented Crawlspace	0	1	0	0	0	0.00280698
CR09	1990s	Single-Family Detached	Vented Crawlspace	0	1	0	0	0	0.00511613
CR10	1990s	Single-Family Detached	Vented Crawlspace	0	1	0	0	0	0.00054417
CR11	1990s	Single-Family Detached	Vented Crawlspace	0	1	0	0	0	0.00125423
CR02	2000s	Single-Family Detached	Vented Crawlspace	0	1	0	0	0	0.000422578
CR03	2000s	Single-Family Detached	Vented Crawlspace	0	1	0	0	0	0.000162459
CR04	2000s	Single-Family Detached	Vented Crawlspace	0	1	0	0	0	0.000469576
CR05	2000s	Single-Family Detached	Vented Crawlspace	0	1	0	0	0	0.000477773
CR06	2000s	Single-Family Detached	Vented Crawlspace	0	1	0	0	0	0.00147339
CR07	2000s	Single-Family Detached	Vented Crawlspace	0	1	0	0	0	0.000464242
CR08	2000s	Single-Family Detached	Vented Crawlspace	0	1	0	0	0	0.00197576
CR09	2000s	Single-Family Detached	Vented Crawlspace	0	1	0	0	0	0.00517268
CR10	2000s	Single-Family Detached	Vented Crawlspace	0	1	0	0	0	0.000414002
CR11	2000s	Single-Family Detached	Vented Crawlspace	0	1	0	0	0	0.000689159
CR02	2010s	Single-Family Detached	Vented Crawlspace	0	1	0	0	0	8.81865e-05
CR03	2010s	Single-Family Detached	Vented Crawlspace	0	1	0	0	0	2.88513e-05
CR04	2010s	Single-Family Detached	Vented Crawlspace	0	1	0	0	0	8.10572e-05
CR05	2010s	Single-Family Detached	Vented Crawlspace	0	1	0	0	0	0.000103143
CR06	2010s	Single-Family Detached	Vented Crawlspace	0	1	0	0	0	0.000340895
CR07	2010s	Single-Family Detached	Vented Crawlspace	0	1	0	0	0	8.19733e-05
CR08	2010s	Single-Family Detached	Vented Crawlspace	0	1	0	0	0	0.000398989
CR09	2010s	Single-Family Detached	Vented Crawlspace	0	1	0	0	0	0.0011566
CR10	2010s	Single-Family Detached	Vented Crawlspace	0	1	0	0	0	5.4121e-05
CR11	2010s	Single-Family Detached	Vented Crawlspace	0	1	0	0	0	8.997e-05
CR02	<1940	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR03	<1940	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR04	<1940	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR05	<1940	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR06	<1940	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR07	<1940	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR08	<1940	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR09	<1940	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR10	<1940	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR11	<1940	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR02	1940s	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR03	1940s	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR04	1940s	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR05	1940s	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR06	1940s	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR07	1940s	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR08	1940s	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR09	1940s	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR10	1940s	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR11	1940s	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR02	1950s	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR03	1950s	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR04	1950s	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR05	1950s	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR06	1950s	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR07	1950s	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR08	1950s	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR09	1950s	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR10	1950s	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR11	1950s	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR02	1960s	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR03	1960s	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR04	1960s	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR05	1960s	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR06	1960s	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR07	1960s	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR08	1960s	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR09	1960s	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR10	1960s	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR11	1960s	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR02	1970s	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR03	1970s	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR04	1970s	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR05	1970s	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR06	1970s	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR07	1970s	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR08	1970s	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR09	1970s	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR10	1970s	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR11	1970s	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR02	1980s	Mobile Home	Unvented Crawlspace	0	0.84	0	0.16	0	0
CR03	1980s	Mobile Home	Unvented Crawlspace	0	0.78	0	0.22	0	0
CR04	1980s	Mobile Home	Unvented Crawlspace	0	0.17	0	0.83	0	0
CR05	1980s	Mobile Home	Unvented Crawlspace	0	0.39	0	0.61	0	0
CR06	1980s	Mobile Home	Unvented Crawlspace	0	0.91	0	0.09	0	0
CR07	1980s	Mobile Home	Unvented Crawlspace	0	0.93	0	0.07	0	0
CR08	1980s	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR09	1980s	Mobile Home	Unvented Crawlspace	0	0.69	0	0.31	0	0
CR10	1980s	Mobile Home	Unvented Crawlspace	0	0.91	0	0.09	0	0
CR11	1980s	Mobile Home	Unvented Crawlspace	0	0.91	0	0.09	0	0
CR02	1990s	Mobile Home	Unvented Crawlspace	0	0.56	0.2	0.24	0	0
CR03	1990s	Mobile Home	Unvented Crawlspace	0	0.96	0	0.04	0	0
CR04	1990s	Mobile Home	Unvented Crawlspace	0	0.36	0.2	0.44	0	0
CR05	1990s	Mobile Home	Unvented Crawlspace	0	0.61	0	0.39	0	0
CR06	1990s	Mobile Home	Unvented Crawlspace	0	0.98	0.01	0.01	0	0
CR07	1990s	Mobile Home	Unvented Crawlspace	0	0.76	0.13	0.11	0	0
CR08	1990s	Mobile Home	Unvented Crawlspace	0	0.76	0.03	0.21	0	0
CR09	1990s	Mobile Home	Unvented Crawlspace	0	1	0	0	0	0
CR10	1990s	Mobile Home	Unvented Crawlspace	0	0.99	0	0.01	0	0
CR11	1990s	Mobile Home	Unvented Crawlspace	0	0.99	0	0.01	0	0
CR02	2000s	Mobile Home	Unvented Crawlspace	0	0.64	0.12	0.24	0	0
CR03	2000s	Mobile Home	Unvented Crawlspace	0	0.88	0.05	0.07	0	0
CR04	2000s	Mobile Home	Unvented Crawlspace	0	0.52	0.22	0.26	0	0
CR05	2000s	Mobile Home	Unvented Crawlspace	0	0.51	0.01	0.48	0	0
CR06	2000s	Mobile Home	Unvented Crawlspace	0	0.81	0	0.19	0	0
CR07	2000s	Mobile Home	Unvented Crawlspace	0	0.72	0.06	0.22	0	0
CR08	2000s	Mobile Home	Unvented Crawlspace	0	0.65	0.06	0.29	0	0
CR09	2000s	Mobile Home	Unvented Crawlspace	0	0.96	0	0.04	0	0
CR10	2000s	Mobile Home	Unvented Crawlspace	0	0.85	0.1	0.05	0	0
CR11	2000s	Mobile Home	Unvented Crawlspace	0	0.91	0	0.09	0	0
CR02	2010s	Mobile Home	Unvented Crawlspace	0	0.64	0.12	0.24	0	0
CR03	2010s	Mobile Home	Unvented Crawlspace	0	0.88	0.05	0.07	0	0
CR04	2010s	Mobile Home	Unvented Crawlspace	0	0.52	0.22	0.26	0	0
CR05	2010s	Mobile Home	Unvented Crawlspace	0	0.51	0.01	0.48	0	0
CR06	2010s	Mobile Home	Unvented Crawlspace	0	0.81	0	0.19	0	0
CR07	2010s	Mobile Home	Unvented Crawlspace	0	0.72	0.06	0.22	0	0
CR08	2010s	Mobile Home	Unvented Crawlspace	0	0.65	0.06	0.29	0	0
CR09	2010s	Mobile Home	Unvented Crawlspace	0	0.96	0	0.04	0	0
CR10	2010s	Mobile Home	Unvented Crawlspace	0	0.85	0.1	0.05	0	0
CR11	2010s	Mobile Home	Unvented Crawlspace	0	0.91	0	0.09	0	0
CR02	<1940	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	0
CR03	<1940	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	0
CR04	<1940	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	0
CR05	<1940	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	0
CR06	<1940	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	0
CR07	<1940	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	0
CR08	<1940	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	0
CR09	<1940	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	0
CR10	<1940	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	0
CR11	<1940	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	0
CR02	1940s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	0
CR03	1940s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	0
CR04	1940s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	0
CR05	1940s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	0
CR06	1940s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	0
CR07	1940s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	0
CR08	1940s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	0
CR09	1940s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	0
CR10	1940s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	0
CR11	1940s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	0
CR02	1950s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	0
CR03	1950s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	0
CR04	1950s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	0
CR05	1950s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	0
CR06	1950s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	0
CR07	1950s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	0
CR08	1950s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	0
CR09	1950s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	0
CR10	1950s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	0
CR11	1950s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	0
CR02	1960s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	0
CR03	1960s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	0
CR04	1960s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	0
CR05	1960s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	0
CR06	1960s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	0
CR07	1960s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	0
CR08	1960s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	0
CR09	1960s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	0
CR10	1960s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	0
CR11	1960s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	0
CR02	1970s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	0
CR03	1970s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	0
CR04	1970s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	0
CR05	1970s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	0
CR06	1970s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	0
CR07	1970s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	0
CR08	1970s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	0
CR09	1970s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	0
CR10	1970s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	0
CR11	1970s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	0
CR02	1980s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	0.84	0	0.16	0	3.17048e-05
CR03	1980s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	0.78	0	0.22	0	7.95451e-05
CR04	1980s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	0.17	0	0.83	0	0.000123159
CR05	1980s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	0.39	0	0.61	0	4.98172e-05
CR06	1980s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	0.91	0	0.09	0	1.8645e-05
CR07	1980s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	0.93	0	0.07	0	0.000106314
CR08	1980s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	8.03346e-05
CR09	1980s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	0.69	0	0.31	0	0.000127551
CR10	1980s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	0.91	0	0.09	0	1.25448e-05
CR11	1980s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	0.91	0	0.09	0	2.05153e-05
CR02	1990s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	0.56	0.2	0.24	0	3.14396e-05
CR03	1990s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	0.96	0	0.04	0	3.86839e-05
CR04	1990s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	0.36	0.2	0.44	0	0.000110714
CR05	1990s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	0.61	0	0.39	0	4.31995e-05
CR06	1990s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	0.98	0.01	0.01	0	1.98795e-05
CR07	1990s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	0.76	0.13	0.11	0	8.36003e-05
CR08	1990s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	0.76	0.03	0.21	0	6.89403e-05
CR09	1990s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	1	0	0	0	9.59983e-05
CR10	1990s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	0.99	0	0.01	0	1.14318e-05
CR11	1990s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	0.99	0	0.01	0	1.12804e-05
CR02	2000s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	0.64	0.12	0.24	0	1.88372e-05
CR03	2000s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	0.88	0.05	0.07	0	1.12389e-05
CR04	2000s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	0.52	0.22	0.26	0	2.58102e-05
CR05	2000s	Multi-Family with 2 - 4 Units	Unvented Crawlspace	0	0.51	0.01	0.48	0	2.7015e-05
