Building,Schedules,Usage Level,Orientation,Eaves,Door Area,Overhangs,Interior Shading,Doors,Hot Water Fixtures,Solar Hot Water,HVAC Secondary Heating Type And Fuel,HVAC Secondary Heating Efficiency,HVAC System Is Faulted,Setpoint Demand Response,Dehumidifier,Lighting Interior Use,Lighting Other Use,Holiday Lighting,Plug Load Diversity,Electric Vehicle,Misc Gas Fireplace,Misc Gas Grill,Misc Gas Lighting,Misc Well Pump,Natural Ventilation,Mechanical Ventilation,Bathroom Spot Vent Hour,Range Spot Vent Hour,ASHRAE IECC Climate Zone 2004,County,AHS Region,State,Location Region,Census Division,Census Division RECS,Census Region,ISO RTO Region,Building America Climate Zone,PUMA,Geometry Building Type ACS,Vintage,Vintage ACS,Geometry Building Type RECS,Heating Fuel,Geometry Building Number Units SFA,Geometry Building Horizontal Location SFA,Geometry Foundation Type,Geometry Wall Type,Geometry Wall Exterior Finish,Geometry Wall Type And Exterior Finish,Geometry Floor Area,Geometry Floor Area Bin,Geometry Stories,Geometry Building Type Height,Geometry Building Level MF,Geometry Building Number Units MF,Geometry Building Horizontal Location MF,Geometry Stories Low Rise,Geometry Attic Type,Geometry Garage,Bedrooms,Corridor,Vacancy Status,Occupants,Window Areas,Neighbors,Insulation Ceiling,Insulation Roof,Radiant Barrier,Roof Material,Insulation Slab,Insulation Floor,Insulation Foundation Wall,Insulation Wall,Windows,Water Heater In Unit,Water Heater Fuel,Water Heater Efficiency,Hot Water Distribution,HVAC Heating Type,HVAC Cooling Type,HVAC Has Shared System,HVAC Shared Efficiencies,HVAC Heating Efficiency,HVAC Has Zonal Electric Heating,HVAC Heating Type And Fuel,HVAC Cooling Efficiency,HVAC System Single Speed AC Airflow,HVAC System Single Speed ASHP Airflow,HVAC System Single Speed AC Charge,HVAC System Single Speed ASHP Charge,Heating Setpoint,Cooling Setpoint,Heating Setpoint Has Offset,Cooling Setpoint Has Offset,Heating Setpoint Offset Magnitude,Cooling Setpoint Offset Magnitude,Heating Setpoint Offset Period,Cooling Setpoint Offset Period,Ceiling Fan,Refrigerator,Cooking Range,Dishwasher,Clothes Washer Presence,Clothes Washer,Clothes Dryer,Lighting,Plug Loads,Misc Extra Refrigerator,Misc Freezer,Misc Hot Tub Spa,Misc Pool,Misc Pool Heater,Misc Pool Pump,HVAC Has Ducts,Ducts,Infiltration,Has PV,PV System Size,PV Orientation,CEC Climate Zone,REEDS Balancing Area
705,Stochastic,Medium,West,2 ft,20 ft^2,None,"Summer = 0.7, Winter = 0.85",Fiberglass,100% Usage,None,None,None,No,None,None,100% Usage,100% Usage,No Exterior Use,100%,None,None,None,None,None,"Year-Round, 3 days/wk",None,Hour4,Hour19,2A,"TX, Harris County","CBSA Houston-The Woodlands-Sugar Land, TX",TX,CR09,West South Central,West South Central,South,ERCOT,Hot-Humid,"TX, 04617",Single-Family Detached,<1940,<1940,Single-Family Detached,Natural Gas,None,None,Vented Crawlspace,Wood Frame,"Brick, Medium/Dark","Wood Frame, Brick, Medium/Dark",3000-3999,2500-3999,2,Single-Family Detached,None,None,None,2,Vented Attic,2 Car,4,Not Applicable,Occupied,3,F12 B12 L12 R12,Left/Right at 15ft,R-30,"Unfinished, Uninsulated",No,Composition Shingles,None,Uninsulated,Uninsulated,"Wood Stud, Uninsulated","Single, Clear, Non-metal",Yes,Natural Gas,Natural Gas Standard,"Uninsulated, TrunkBranch, Copper",Non-Ducted Heating,None,None,None,"Fuel Wall/Floor Furnace, 68% AFUE",No,Natural Gas Fuel Wall/Floor Furnace,None,None,None,None,None,68F,72F,Yes,Yes,6F,2F,Night +3h,Night Setback -3h,None,"EF 17.6, 100% Usage","Electric, 100% Usage","318 Rated kWh, 100% Usage",Yes,"EnergyStar, 100% Usage","Gas, 100% Usage",100% Incandescent,113%,None,"EF 12, National Average",None,None,None,None,No,None,15 ACH50,No,None,None,None,67
706,Stochastic,Medium,Southwest,2 ft,20 ft^2,None,"Summer = 0.7, Winter = 0.85",Fiberglass,100% Usage,None,None,None,No,None,None,100% Usage,100% Usage,No Exterior Use,100%,None,Gas Fireplace,None,Gas Lighting,None,"Year-Round, 3 days/wk",None,Hour3,Hour18,2A,"TX, Harris County","CBSA Houston-The Woodlands-Sugar Land, TX",TX,CR09,West South Central,West South Central,South,ERCOT,Hot-Humid,"TX, 04623",Single-Family Detached,1980s,1980-99,Single-Family Detached,Natural Gas,None,None,Slab,Wood Frame,"Brick, Medium/Dark","Wood Frame, Brick, Medium/Dark",1500-1999,1500-2499,1,Single-Family Detached,None,None,None,1,Vented Attic,2 Car,4,Not Applicable,Occupied,5,F15 B15 L15 R15,Left/Right at 15ft,R-13,"Unfinished, Uninsulated",No,Composition Shingles,Uninsulated,None,None,"Wood Stud, R-11","Double, Clear, Metal, Air",Yes,Natural Gas,Natural Gas Standard,"Uninsulated, TrunkBranch, Copper",Ducted Heating,Central AC,None,None,"Fuel Furnace, 92.5% AFUE",No,Natural Gas Fuel Furnace,"AC, SEER 13",None,None,None,None,70F,72F,Yes,Yes,3F,2F,Day and Night +1h,Day Setup -1h,None,"EF 15.9, 100% Usage","Electric, 100% Usage",None,Yes,"Standard, 100% Usage","Gas, 100% Usage",100% CFL,113%,None,None,None,None,None,None,Yes,"20% Leakage, R-4",20 ACH50,No,None,None,None,67
707,Stochastic,High,South,2 ft,20 ft^2,None,"Summer = 0.7, Winter = 0.85",Fiberglass,200% Usage,None,None,None,No,None,None,100% Usage,100% Usage,No Exterior Use,200%,None,None,None,None,None,"Year-Round, 3 days/wk",None,Hour0,Hour2,2A,"TX, Harris County","CBSA Houston-The Woodlands-Sugar Land, TX",TX,CR09,West South Central,West South Central,South,ERCOT,Hot-Humid,"TX, 04628",Single-Family Detached,1960s,1960-79,Single-Family Detached,Natural Gas,None,None,Slab,Wood Frame,"Brick, Medium/Dark","Wood Frame, Brick, Medium/Dark",1500-1999,1500-2499,1,Single-Family Detached,None,None,None,1,Vented Attic,1 Car,2,Not Applicable,Occupied,2,F9 B9 L9 R9,Left/Right at 15ft,R-13,"Unfinished, Uninsulated",No,"Asphalt Shingles, Medium",Uninsulated,None,None,"Wood Stud, Uninsulated","Single, Clear, Non-metal",Yes,Natural Gas,Natural Gas Standard,"Uninsulated, TrunkBranch, Copper",Ducted Heating,Central AC,None,None,"Fuel Furnace, 80% AFUE",No,Natural Gas Fuel Furnace,"AC, SEER 10",None,None,None,None,67F,78F,Yes,No,3F,0F,Night -4h,None,None,"EF 17.6, 100% Usage","Electric, 120% Usage",None,Yes,"Standard, 120% Usage","Electric, 120% Usage",100% Incandescent,113%,None,"EF 12, National Average",None,None,None,None,Yes,"30% Leakage, R-4",15 ACH50,No,None,None,None,67
708,Stochastic,Medium,Southwest,2 ft,20 ft^2,None,"Summer = 0.7, Winter = 0.85",Fiberglass,100% Usage,None,None,None,No,None,None,100% Usage,100% Usage,No Exterior Use,100%,None,None,None,None,None,"Year-Round, 3 days/wk",None,Hour22,Hour16,2A,"TX, Harris County","CBSA Houston-The Woodlands-Sugar Land, TX",TX,CR09,West South Central,West South Central,South,ERCOT,Hot-Humid,"TX, 04624",Single-Family Detached,1970s,1960-79,Single-Family Detached,Natural Gas,None,None,Slab,Wood Frame,"Brick, Medium/Dark","Wood Frame, Brick, Medium/Dark",2500-2999,2500-3999,2,Single-Family Detached,None,None,None,2,Vented Attic,2 Car,4,Not Applicable,Occupied,3,F15 B15 L15 R15,Left/Right at 15ft,R-30,"Unfinished, Uninsulated",No,"Asphalt Shingles, Medium",Uninsulated,None,None,"Wood Stud, R-7","Single, Clear, Metal",Yes,Electricity,Electric Standard,"Uninsulated, TrunkBranch, Copper",Non-Ducted Heating,Central AC,None,None,"Fuel Boiler, 76% AFUE",No,Natural Gas Fuel Boiler,"AC, SEER 13",None,None,None,None,68F,80F,No,No,0F,0F,None,None,Standard Efficiency,"EF 17.6, 100% Usage","Electric, 100% Usage",None,Yes,"EnergyStar, 100% Usage","Gas, 100% Usage",100% Incandescent,113%,None,None,None,None,None,None,Yes,"20% Leakage, R-4",20 ACH50,No,None,None,None,67
709,Stochastic,Low,South,2 ft,20 ft^2,None,"Summer = 0.7, Winter = 0.85",Fiberglass,50% Usage,None,None,None,No,None,None,100% Usage,100% Usage,No Exterior Use,50%,None,None,None,None,None,"Year-Round, 3 days/wk",None,Hour23,Hour19,2A,"TX, Harris County","CBSA Houston-The Woodlands-Sugar Land, TX",TX,CR09,West South Central,West South Central,South,ERCOT,Hot-Humid,"TX, 04630",Single-Family Detached,1990s,1980-99,Single-Family Detached,Natural Gas,None,None,Vented Crawlspace,Wood Frame,"Brick, Medium/Dark","Wood Frame, Brick, Medium/Dark",2000-2499,1500-2499,1,Single-Family Detached,None,None,None,1,Vented Attic,None,3,Not Applicable,Occupied,2,F12 B12 L12 R12,Left/Right at 15ft,R-30,"Unfinished, Uninsulated",No,Composition Shingles,None,Ceiling R-19,Uninsulated,"Wood Stud, R-11","Single, Clear, Metal",Yes,Natural Gas,Natural Gas Standard,"Uninsulated, TrunkBranch, Copper",Ducted Heating,Central AC,None,None,"Fuel Furnace, 80% AFUE",No,Natural Gas Fuel Furnace,"AC, SEER 13",None,None,None,None,70F,75F,No,No,0F,0F,None,None,None,"EF 19.9, 100% Usage","Electric, 80% Usage",None,Yes,"EnergyStar, 80% Usage","Gas, 80% Usage",100% Incandescent,113%,None,None,None,None,None,None,Yes,"30% Leakage, Uninsulated",15 ACH50,No,None,None,None,67
710,Stochastic,High,Northeast,2 ft,20 ft^2,None,"Summer = 0.7, Winter = 0.85",Fiberglass,200% Usage,None,None,None,No,None,None,100% Usage,100% Usage,No Exterior Use,200%,None,None,None,None,None,"Year-Round, 3 days/wk",None,Hour19,Hour8,2A,"TX, Harris County","CBSA Houston-The Woodlands-Sugar Land, TX",TX,CR09,West South Central,West South Central,South,ERCOT,Hot-Humid,"TX, 04630",Single-Family Detached,1980s,1980-99,Single-Family Detached,Electricity,None,None,Slab,Wood Frame,"Brick, Medium/Dark","Wood Frame, Brick, Medium/Dark",1000-1499,0-1499,1,Single-Family Detached,None,None,None,1,Vented Attic,None,3,Not Applicable,Occupied,1,F9 B9 L9 R9,Left/Right at 15ft,R-30,"Unfinished, Uninsulated",No,Composition Shingles,Uninsulated,None,None,"Wood Stud, R-11","Double, Clear, Metal, Air",Yes,Electricity,Electric Standard,"Uninsulated, TrunkBranch, Copper",Ducted Heating,Central AC,None,None,"Electric Furnace, 100% AFUE",No,Electricity Electric Furnace,"AC, SEER 8",None,None,None,None,68F,70F,No,No,0F,0F,None,None,Standard Efficiency,"EF 17.6, 100% Usage","Electric, 120% Usage",None,Yes,"Standard, 120% Usage","Electric, 120% Usage",100% Incandescent,113%,None,"EF 12, National Average",None,None,None,None,Yes,"20% Leakage, R-4",15 ACH50,No,None,None,None,67
711,Stochastic,Low,Southeast,2 ft,20 ft^2,None,"Summer = 0.7, Winter = 0.85",Fiberglass,50% Usage,None,None,None,No,None,None,100% Usage,100% Usage,No Exterior Use,50%,None,None,None,None,None,"Year-Round, 3 days/wk",None,Hour3,Hour10,2A,"TX, Harris County","CBSA Houston-The Woodlands-Sugar Land, TX",TX,CR09,West South Central,West South Central,South,ERCOT,Hot-Humid,"TX, 04628",Single-Family Detached,1980s,1980-99,Single-Family Detached,Natural Gas,None,None,Slab,Wood Frame,"Brick, Medium/Dark","Wood Frame, Brick, Medium/Dark",1500-1999,1500-2499,1,Single-Family Detached,None,None,None,1,Vented Attic,2 Car,3,Not Applicable,Occupied,2,F18 B18 L18 R18,Left/Right at 15ft,R-30,"Unfinished, Uninsulated",No,"Asphalt Shingles, Medium",Uninsulated,None,None,"Wood Stud, R-11","Double, Clear, Non-metal, Air",Yes,Electricity,Electric Standard,"Uninsulated, TrunkBranch, Copper",Ducted Heating,Central AC,None,None,"Fuel Furnace, 92.5% AFUE",No,Natural Gas Fuel Furnace,"AC, SEER 13",None,None,None,None,78F,72F,No,No,0F,0F,None,None,Standard Efficiency,"EF 17.6, 100% Usage","Electric, 80% Usage","290 Rated kWh, 80% Usage",Yes,"Standard, 80% Usage","Electric, 80% Usage",100% CFL,113%,EF 17.6,None,None,None,None,None,Yes,"20% Leakage, R-4",30 ACH50,No,None,None,None,67
712,Stochastic,High,South,2 ft,20 ft^2,None,"Summer = 0.7, Winter = 0.85",Fiberglass,200% Usage,None,None,None,No,None,None,100% Usage,100% Usage,No Exterior Use,200%,None,None,None,None,None,"Year-Round, 3 days/wk",None,Hour7,Hour13,2A,"TX, Harris County","CBSA Houston-The Woodlands-Sugar Land, TX",TX,CR09,West South Central,West South Central,South,ERCOT,Hot-Humid,"TX, 04622",Single-Family Detached,1980s,1980-99,Single-Family Detached,Natural Gas,None,None,Slab,Wood Frame,"Brick, Medium/Dark","Wood Frame, Brick, Medium/Dark",3000-3999,2500-3999,2,Single-Family Detached,None,None,None,2,Vented Attic,2 Car,5,Not Applicable,Occupied,2,F9 B9 L9 R9,Left/Right at 15ft,R-13,"Unfinished, Uninsulated",No,Composition Shingles,Uninsulated,None,None,"Wood Stud, R-11","Single, Clear, Metal",Yes,Natural Gas,Natural Gas Standard,"Uninsulated, TrunkBranch, Copper",Ducted Heating,Central AC,None,None,"Fuel Furnace, 92.5% AFUE",No,Natural Gas Fuel Furnace,"AC, SEER 13",None,None,None,None,70F,75F,No,Yes,0F,2F,None,Night Setback -3h,Standard Efficiency,"EF 15.9, 100% Usage","Gas, 120% Usage","318 Rated kWh, 120% Usage",Yes,"Standard, 120% Usage","Gas, 120% Usage",100% CFL,113%,None,None,None,None,None,None,Yes,"30% Leakage, R-4",8 ACH50,No,None,None,None,67
713,Stochastic,Medium,North,2 ft,20 ft^2,None,"Summer = 0.7, Winter = 0.85",Fiberglass,100% Usage,None,None,None,No,None,None,100% Usage,100% Usage,No Exterior Use,100%,None,None,None,None,None,"Year-Round, 3 days/wk",None,Hour19,Hour9,2A,"TX, Harris County","CBSA Houston-The Woodlands-Sugar Land, TX",TX,CR09,West South Central,West South Central,South,ERCOT,Hot-Humid,"TX, 04632",Single-Family Detached,1970s,1960-79,Single-Family Detached,Natural Gas,None,None,Slab,Wood Frame,"Brick, Medium/Dark","Wood Frame, Brick, Medium/Dark",3000-3999,2500-3999,2,Single-Family Detached,None,None,None,2,Vented Attic,2 Car,2,Not Applicable,Occupied,3,F15 B15 L15 R15,Left/Right at 15ft,R-30,"Unfinished, Uninsulated",No,Composition Shingles,Uninsulated,None,None,"Wood Stud, R-7","Double, Clear, Metal, Air",Yes,Electricity,Electric Standard,"Uninsulated, TrunkBranch, Copper",Non-Ducted Heating,Central AC,None,None,"Fuel Wall/Floor Furnace, 68% AFUE",No,Natural Gas Fuel Wall/Floor Furnace,"AC, SEER 10",None,None,None,None,68F,72F,Yes,Yes,3F,2F,Night +2h,Night Setback -2h,None,"EF 17.6, 100% Usage","Gas, 100% Usage","318 Rated kWh, 100% Usage",Yes,"EnergyStar, 100% Usage","Electric, 100% Usage",100% CFL,113%,None,None,Gas,None,None,None,Yes,"20% Leakage, R-4",20 ACH50,No,None,None,None,67
714,Stochastic,Low,North,2 ft,20 ft^2,None,"Summer = 0.7, Winter = 0.85",Fiberglass,50% Usage,None,None,None,No,None,None,100% Usage,100% Usage,No Exterior Use,50%,None,None,None,None,None,"Year-Round, 3 days/wk",None,Hour3,Hour6,2A,"TX, Harris County","CBSA Houston-The Woodlands-Sugar Land, TX",TX,CR09,West South Central,West South Central,South,ERCOT,Hot-Humid,"TX, 04604",Single-Family Detached,1990s,1980-99,Single-Family Detached,Natural Gas,None,None,Slab,Wood Frame,"Brick, Medium/Dark","Wood Frame, Brick, Medium/Dark",2500-2999,2500-3999,1,Single-Family Detached,None,None,None,1,Vented Attic,2 Car,3,Not Applicable,Occupied,1,F9 B9 L9 R9,Left/Right at 15ft,R-30,"Unfinished, Uninsulated",No,Composition Shingles,Uninsulated,None,None,"Wood Stud, R-19","Single, Clear, Metal",Yes,Natural Gas,Natural Gas Standard,"Uninsulated, TrunkBranch, Copper",Ducted Heating,Central AC,None,None,"Fuel Furnace, 80% AFUE",No,Natural Gas Fuel Furnace,"AC, SEER 10",None,None,None,None,70F,68F,No,Yes,0F,5F,None,Day Setup -3h,Standard Efficiency,"EF 17.6, 100% Usage","Gas, 80% Usage",None,Yes,"EnergyStar, 80% Usage","Electric, 80% Usage",100% CFL,113%,None,"EF 12, National Average",None,None,None,None,Yes,"30% Leakage, R-4",15 ACH50,No,None,None,None,67
715,Stochastic,High,East,2 ft,20 ft^2,None,"Summer = 0.7, Winter = 0.85",Fiberglass,200% Usage,None,None,None,No,None,None,100% Usage,100% Usage,No Exterior Use,200%,None,None,None,None,None,"Year-Round, 3 days/wk",None,Hour18,Hour17,2A,"TX, Harris County","CBSA Houston-The Woodlands-Sugar Land, TX",TX,CR09,West South Central,West South Central,South,ERCOT,Hot-Humid,"TX, 04632",Single-Family Detached,2000s,2000-09,Single-Family Detached,Natural Gas,None,None,Slab,Wood Frame,"Brick, Medium/Dark","Wood Frame, Brick, Medium/Dark",3000-3999,2500-3999,1,Single-Family Detached,None,None,None,1,Vented Attic,2 Car,3,Not Applicable,Occupied,4,F18 B18 L18 R18,Left/Right at 15ft,R-19,"Unfinished, Uninsulated",No,Composition Shingles,"2ft R10 Under, Horizontal",None,None,"Wood Stud, R-19","Double, Low-E, Non-metal, Air, M-Gain",Yes,Natural Gas,Natural Gas Premium,"Uninsulated, HomeRun, PEX",Ducted Heating,Central AC,None,None,"Fuel Furnace, 80% AFUE",No,Natural Gas Fuel Furnace,"AC, SEER 13",None,None,None,None,70F,76F,No,Yes,0F,2F,None,Night Setback +1h,Standard Efficiency,"EF 15.9, 100% Usage","Gas, 120% Usage",None,Yes,"Standard, 120% Usage","Gas, 120% Usage",100% CFL,113%,None,None,None,None,None,None,Yes,"20% Leakage, R-8",6 ACH50,No,None,None,None,67
716,Stochastic,Medium,East,2 ft,20 ft^2,None,"Summer = 0.7, Winter = 0.85",Fiberglass,100% Usage,None,None,None,No,None,None,100% Usage,100% Usage,No Exterior Use,100%,None,None,None,None,None,"Year-Round, 3 days/wk",None,Hour5,Hour10,2A,"TX, Harris County","CBSA Houston-The Woodlands-Sugar Land, TX",TX,CR09,West South Central,West South Central,South,ERCOT,Hot-Humid,"TX, 04620",Single-Family Detached,1970s,1960-79,Single-Family Detached,Electricity,None,None,Slab,Wood Frame,"Brick, Medium/Dark","Wood Frame, Brick, Medium/Dark",3000-3999,2500-3999,2,Single-Family Detached,None,None,None,2,Vented Attic,2 Car,5,Not Applicable,Occupied,3,F12 B12 L12 R12,Left/Right at 15ft,R-30,"Unfinished, Uninsulated",No,Composition Shingles,Uninsulated,None,None,"Wood Stud, R-7","Single, Clear, Non-metal",Yes,Electricity,Electric Standard,"Uninsulated, TrunkBranch, Copper",Ducted Heating,Central AC,None,None,"Electric Furnace, 100% AFUE",No,Electricity Electric Furnace,"AC, SEER 13",None,None,None,None,78F,75F,No,Yes,0F,5F,None,Night Setback +2h,None,"EF 19.9, 100% Usage","Propane, 100% Usage","290 Rated kWh, 100% Usage",Yes,"Standard, 100% Usage","Electric, 100% Usage",100% CFL,113%,None,"EF 12, National Average",None,Has Pool,None,1.0 HP Pump,Yes,"20% Leakage, R-4",25 ACH50,No,None,None,None,67
717,Stochastic,Medium,Southeast,2 ft,20 ft^2,None,"Summer = 0.7, Winter = 0.85",Fiberglass,100% Usage,None,None,None,No,None,None,100% Usage,100% Usage,No Exterior Use,100%,None,None,None,None,None,"Year-Round, 3 days/wk",None,Hour4,Hour8,2A,"TX, Harris County","CBSA Houston-The Woodlands-Sugar Land, TX",TX,CR09,West South Central,West South Central,South,ERCOT,Hot-Humid,"TX, 04636",Single-Family Detached,1970s,1960-79,Single-Family Detached,Electricity,None,None,Slab,Wood Frame,"Brick, Medium/Dark","Wood Frame, Brick, Medium/Dark",2500-2999,2500-3999,1,Single-Family Detached,None,None,None,1,Vented Attic,2 Car,4,Not Applicable,Occupied,3,F12 B12 L12 R12,Left/Right at 15ft,R-19,"Unfinished, Uninsulated",No,Composition Shingles,Uninsulated,None,None,"Wood Stud, R-7","Single, Clear, Metal",Yes,Electricity,Electric Standard,"Uninsulated, TrunkBranch, Copper",Ducted Heating,Central AC,None,None,"Electric Furnace, 100% AFUE",No,Electricity Electric Furnace,"AC, SEER 13",None,None,None,None,68F,78F,Yes,Yes,3F,2F,Night -3h,Day Setup,Standard Efficiency,"EF 17.6, 100% Usage","Electric, 100% Usage","290 Rated kWh, 100% Usage",Yes,"Standard, 100% Usage","Gas, 100% Usage",100% CFL,113%,None,None,None,None,None,None,Yes,"20% Leakage, R-4",25 ACH50,No,None,None,None,67
718,Stochastic,Medium,East,2 ft,20 ft^2,None,"Summer = 0.7, Winter = 0.85",Fiberglass,100% Usage,None,None,None,No,None,None,100% Usage,100% Usage,No Exterior Use,100%,None,None,None,None,None,"Year-Round, 3 days/wk",None,Hour7,Hour18,2A,"TX, Harris County","CBSA Houston-The Woodlands-Sugar Land, TX",TX,CR09,West South Central,West South Central,South,ERCOT,Hot-Humid,"TX, 04632",Single-Family Detached,2010s,2010s,Single-Family Detached,Natural Gas,None,None,Ambient,Wood Frame,"Brick, Medium/Dark","Wood Frame, Brick, Medium/Dark",4000+,4000+,1,Single-Family Detached,None,None,None,1,Vented Attic,None,4,Not Applicable,Occupied,2,F6 B6 L6 R6,Left/Right at 15ft,R-30,"Unfinished, Uninsulated",No,Composition Shingles,None,Ceiling R-13,Uninsulated,"Wood Stud, R-15","Double, Clear, Non-metal, Air",Yes,Natural Gas,Natural Gas Standard,"Uninsulated, HomeRun, PEX",Ducted Heating,Central AC,None,None,"Fuel Furnace, 92.5% AFUE",No,Natural Gas Fuel Furnace,"AC, SEER 13",None,None,None,None,68F,78F,Yes,No,6F,0F,Night +4h,None,None,"EF 19.9, 100% Usage","Electric, 100% Usage",None,Yes,"Standard, 100% Usage","Electric, 100% Usage",100% LED,113%,None,"EF 12, National Average",None,None,None,None,Yes,"30% Leakage, R-8",3 ACH50,No,None,None,None,67
719,Stochastic,Medium,South,2 ft,20 ft^2,None,"Summer = 0.7, Winter = 0.85",Fiberglass,100% Usage,None,None,None,No,None,None,100% Usage,100% Usage,No Exterior Use,100%,None,None,None,None,None,"Year-Round, 3 days/wk",None,Hour3,Hour13,2A,"TX, Harris County","CBSA Houston-The Woodlands-Sugar Land, TX",TX,CR09,West South Central,West South Central,South,ERCOT,Hot-Humid,"TX, 04604",Single-Family Detached,1960s,1960-79,Single-Family Detached,Natural Gas,None,None,Slab,Wood Frame,"Brick, Medium/Dark","Wood Frame, Brick, Medium/Dark",3000-3999,2500-3999,1,Single-Family Detached,None,None,None,1,Vented Attic,2 Car,4,Not Applicable,Occupied,3,F12 B12 L12 R12,Left/Right at 15ft,R-13,"Unfinished, Uninsulated",No,"Asphalt Shingles, Medium",Uninsulated,None,None,"Wood Stud, Uninsulated","Single, Clear, Metal",Yes,Natural Gas,Natural Gas Standard,"Uninsulated, TrunkBranch, Copper",Ducted Heating,Central AC,None,None,"Fuel Furnace, 92.5% AFUE",No,Natural Gas Fuel Furnace,"AC, SEER 13",None,None,None,None,75F,78F,Yes,No,6F,0F,Night,None,Standard Efficiency,"EF 17.6, 100% Usage","Gas, 100% Usage","318 Rated kWh, 100% Usage",Yes,"EnergyStar, 100% Usage","Electric, 100% Usage",100% LED,113%,None,"EF 12, National Average",None,None,None,None,Yes,"20% Leakage, R-4",30 ACH50,No,None,None,None,67
720,Stochastic,Medium,North,2 ft,20 ft^2,None,"Summer = 0.7, Winter = 0.85",Fiberglass,100% Usage,None,None,None,No,None,None,100% Usage,100% Usage,No Exterior Use,100%,None,None,None,None,Typical Efficiency,"Year-Round, 3 days/wk",None,Hour1,Hour18,2A,"TX, Harris County","CBSA Houston-The Woodlands-Sugar Land, TX",TX,CR09,West South Central,West South Central,South,ERCOT,Hot-Humid,"TX, 04611",Single-Family Detached,1960s,1960-79,Single-Family Detached,Electricity,None,None,Slab,Wood Frame,"Vinyl, Light","Wood Frame, Vinyl, Light",1000-1499,0-1499,1,Single-Family Detached,None,None,None,1,Vented Attic,None,3,Not Applicable,Occupied,2,F6 B6 L6 R6,Left/Right at 15ft,R-13,"Unfinished, Uninsulated",No,Composition Shingles,Uninsulated,None,None,"Wood Stud, Uninsulated","Single, Clear, Metal, Exterior Clear Storm",Yes,Electricity,Electric Standard,"Uninsulated, TrunkBranch, Copper",Ducted Heating,Central AC,None,None,"Electric Furnace, 100% AFUE",No,Electricity Electric Furnace,"AC, SEER 13",None,None,None,None,70F,72F,No,No,0F,0F,None,None,None,"EF 17.6, 100% Usage","Electric, 100% Usage","318 Rated kWh, 100% Usage",Yes,"EnergyStar, 100% Usage","Electric, 100% Usage",100% LED,113%,None,None,None,None,None,None,Yes,"10% Leakage, R-4",20 ACH50,No,None,None,None,67
721,Stochastic,High,Southwest,2 ft,20 ft^2,None,"Summer = 0.7, Winter = 0.85",Fiberglass,200% Usage,None,None,None,No,None,None,100% Usage,100% Usage,No Exterior Use,200%,None,None,None,None,Typical Efficiency,"Year-Round, 3 days/wk",None,Hour12,Hour16,2A,"TX, Harris County","CBSA Houston-The Woodlands-Sugar Land, TX",TX,CR09,West South Central,West South Central,South,ERCOT,Hot-Humid,"TX, 04608",Single-Family Detached,1970s,1960-79,Single-Family Detached,Electricity,None,None,Slab,Wood Frame,"Brick, Medium/Dark","Wood Frame, Brick, Medium/Dark",500-749,0-1499,1,Single-Family Detached,None,None,None,1,Vented Attic,None,2,Not Applicable,Occupied,1,F18 B18 L18 R18,Left/Right at 15ft,Uninsulated,"Unfinished, Uninsulated",No,Composition Shingles,Uninsulated,None,None,"Wood Stud, Uninsulated","Double, Low-E, Non-metal, Air, M-Gain",Yes,Electricity,Electric Standard,"Uninsulated, TrunkBranch, Copper",Non-Ducted Heating,Room AC,None,None,"Electric Baseboard, 100% Efficiency",Yes,Electricity Baseboard,"Room AC, EER 10.7",None,None,None,None,78F,76F,No,No,0F,0F,None,None,Standard Efficiency,"EF 15.9, 100% Usage","Electric, 120% Usage","290 Rated kWh, 120% Usage",Yes,"EnergyStar, 120% Usage","Electric, 120% Usage",100% CFL,113%,None,"EF 12, National Average",None,None,None,None,No,None,20 ACH50,No,None,None,None,67
722,Stochastic,High,Southwest,2 ft,20 ft^2,None,"Summer = 0.7, Winter = 0.85",Fiberglass,200% Usage,None,None,None,No,None,None,100% Usage,100% Usage,No Exterior Use,200%,None,None,None,None,None,"Year-Round, 3 days/wk",None,Hour19,Hour9,2A,"TX, Harris County","CBSA Houston-The Woodlands-Sugar Land, TX",TX,CR09,West South Central,West South Central,South,ERCOT,Hot-Humid,"TX, 04613",Single-Family Detached,2000s,2000-09,Single-Family Detached,Natural Gas,None,None,Slab,Wood Frame,"Brick, Medium/Dark","Wood Frame, Brick, Medium/Dark",3000-3999,2500-3999,2,Single-Family Detached,None,None,None,2,Vented Attic,2 Car,4,Not Applicable,Occupied,2,F30 B30 L30 R30,Left/Right at 15ft,R-38,"Unfinished, Uninsulated",No,Composition Shingles,"2ft R5 Under, Horizontal",None,None,"Wood Stud, R-11","Double, Clear, Non-metal, Air",Yes,Natural Gas,Natural Gas Standard,"Uninsulated, HomeRun, PEX",Ducted Heating,Central AC,None,None,"Fuel Furnace, 92.5% AFUE",No,Natural Gas Fuel Furnace,"AC, SEER 15",None,None,None,None,70F,72F,No,No,0F,0F,None,None,Standard Efficiency,"EF 17.6, 100% Usage","Electric, 120% Usage","290 Rated kWh, 120% Usage",Yes,"Standard, 120% Usage","Electric, 120% Usage",100% LED,113%,EF 17.6,None,None,None,None,None,Yes,"20% Leakage, R-8",5 ACH50,No,None,None,None,67
