Building,Usage Level,Orientation,Eaves,Door Area,Overhangs,Interior Shading,Doors,Hot Water Fixtures,Hot Water Distribution,Solar Hot Water,HVAC Secondary Heating Type And Fuel,HVAC Secondary Heating Efficiency,HVAC System Is Faulted,Dehumidifier,Lighting Interior Use,Lighting Other Use,Holiday Lighting,Plug Load Diversity,Electric Vehicle,Misc Gas Fireplace,Misc Gas Grill,Misc Gas Lighting,Misc Well Pump,Natural Ventilation,Mechanical Ventilation,Bathroom Spot Vent Hour,Range Spot Vent Hour,ASHRAE IECC Climate Zone 2004,County and PUMA,CEC Climate Zone,County,AHS Region,ASHRAE IECC Climate Zone 2004 - 2A Split,State,Location Region,Census Division,Census Division RECS,Census Region,ISO RTO Region,Building America Climate Zone,PUMA,Geometry Building Type ACS,Vintage,Vintage ACS,Geometry Building Type RECS,Heating Fuel,Geometry Building Number Units SFA,Geometry Building Horizontal Location SFA,Geometry Foundation Type,Corridor,Vacancy Status,Tenure,Income,Income RECS2015,Income RECS2020,Neighbors,Radiant Barrier,Roof Material,Insulation Slab,Insulation Floor,Insulation Foundation Wall,Insulation Rim Joist,Windows,Water Heater In Unit,Water Heater Fuel,Water Heater Efficiency,HVAC Heating Type,HVAC Cooling Type,HVAC Has Shared System,HVAC Shared Efficiencies,HVAC Heating Efficiency,HVAC Has Zonal Electric Heating,HVAC Heating Type And Fuel,HVAC Cooling Efficiency,HVAC System Single Speed AC Airflow,HVAC System Single Speed ASHP Airflow,HVAC System Single Speed AC Charge,HVAC System Single Speed ASHP Charge,Heating Setpoint,Cooling Setpoint,Heating Setpoint Has Offset,Cooling Setpoint Has Offset,Heating Setpoint Offset Magnitude,Cooling Setpoint Offset Magnitude,Heating Setpoint Offset Period,Cooling Setpoint Offset Period,Ceiling Fan,Refrigerator,Cooking Range,Dishwasher,Clothes Washer Presence,Clothes Washer,Clothes Dryer,Lighting,Plug Loads,Misc Extra Refrigerator,Misc Freezer,Misc Hot Tub Spa,Misc Pool,Misc Pool Heater,Misc Pool Pump,HVAC Has Ducts,Ducts,Has PV,PV System Size,PV Orientation,Battery,PUMA Metro Status,Geometry Floor Area,Geometry Floor Area Bin,Geometry Stories,Geometry Building Type Height,Geometry Building Level MF,Geometry Building Number Units MF,Geometry Building Horizontal Location MF,Geometry Stories Low Rise,Geometry Attic Type,Geometry Story Bin,Geometry Wall Type,Geometry Wall Exterior Finish,Geometry Garage,Bedrooms,Occupants,Federal Poverty Level,Area Median Income,Window Areas,Insulation Ceiling,Insulation Roof,Insulation Wall,HVAC Cooling Partial Space Conditioning,Infiltration,REEDS Balancing Area,Generation And Emissions Assessment Region,City,AIANNH Area,Household Has Tribal Persons
793,High,East,2 ft,20 ft^2,None,"Summer = 0.7, Winter = 0.85",Fiberglass,200% Usage,Uninsulated,None,None,None,No,None,100% Usage,100% Usage,No Exterior Use,200%,None,None,None,None,None,"Cooling Season, 7 days/wk",None,Hour20,Hour18,4A,"G5100590, G51059304",None,"VA, Fairfax County","CBSA Washington-Arlington-Alexandria, DC-VA-MD-WV",4A,VA,CR08,South Atlantic,South Atlantic,South,PJM,Mixed-Humid,"VA, 59304",Single-Family Detached,1990s,1980-99,Single-Family Detached,Electricity,None,None,Unheated Basement,Not Applicable,Occupied,Owner,200000+,140000+,150000+,Left/Right at 15ft,No,"Asphalt Shingles, Medium",None,Ceiling R-13,Uninsulated,Uninsulated,"Double, Low-E, Non-metal, Air, M-Gain",Yes,Electricity,Electric Standard,Ducted Heating,Central AC,None,None,"Electric Furnace, 100% AFUE",No,Electricity Electric Furnace,"AC, SEER 10",None,None,None,None,68F,75F,Yes,No,3F,0F,Night -5h,None,Standard Efficiency,"EF 17.6, 100% Usage","Electric, 120% Usage",None,Yes,"EnergyStar, 120% Usage","Electric, 120% Usage",100% Incandescent,106%,EF 6.7,"EF 12, National Average",None,None,None,None,Yes,"20% Leakage, Uninsulated",No,None,None,None,"In metro area, not/partially in principal city",2000-2499,1500-2499,1,Single-Family Detached,None,None,None,1,Vented Attic,<8,Wood Frame,"Brick, Medium/Dark",2 Car,3,3,400%+,150%+,F18 B18 L18 R18,R-30,"Unfinished, Uninsulated","Wood Stud, R-15",100% Conditioned,15 ACH50,99,SRVCc,Not in a census Place,No,No
794,Medium,North,2 ft,20 ft^2,None,"Summer = 0.7, Winter = 0.85",Fiberglass,100% Usage,Uninsulated,None,None,None,No,None,100% Usage,100% Usage,No Exterior Use,100%,None,None,None,None,None,"Cooling Season, 7 days/wk",None,Hour0,Hour10,4A,"G5100590, G51059309",None,"VA, Fairfax County","CBSA Washington-Arlington-Alexandria, DC-VA-MD-WV",4A,VA,CR08,South Atlantic,South Atlantic,South,PJM,Mixed-Humid,"VA, 59309",Single-Family Detached,1970s,1960-79,Single-Family Detached,Natural Gas,None,None,Heated Basement,Not Applicable,Occupied,Owner,70000-79999,60000-79999,60000-99999,Left/Right at 15ft,No,Composition Shingles,None,Uninsulated,Uninsulated,Uninsulated,"Single, Clear, Metal",Yes,Electricity,"Electric Heat Pump, 80 gal",Ducted Heating,Central AC,None,None,"Fuel Furnace, 80% AFUE",No,Natural Gas Fuel Furnace,"AC, SEER 15",None,None,None,None,68F,78F,Yes,No,12F,0F,Night +5h,None,Standard Efficiency,"EF 17.6, 100% Usage","Electric, 100% Usage",None,Yes,"Standard, 100% Usage","Electric, 100% Usage",100% LED,106%,EF 17.6,None,None,None,None,None,Yes,"0% Leakage, Uninsulated",No,None,None,None,"In metro area, not/partially in principal city",1500-1999,1500-2499,2,Single-Family Detached,None,None,None,2,Vented Attic,<8,Wood Frame,"Brick, Medium/Dark",None,3,1,400%+,80-100%,F9 B9 L9 R9,R-7,"Unfinished, Uninsulated","Wood Stud, R-7",100% Conditioned,25 ACH50,99,SRVCc,In another census Place,No,No
795,Low,Northeast,2 ft,20 ft^2,None,"Summer = 0.7, Winter = 0.85",Fiberglass,50% Usage,Uninsulated,None,None,None,No,None,100% Usage,100% Usage,No Exterior Use,50%,None,None,None,None,None,"Cooling Season, 7 days/wk",None,Hour5,Hour18,4A,"G5100590, G51059302",None,"VA, Fairfax County","CBSA Washington-Arlington-Alexandria, DC-VA-MD-WV",4A,VA,CR08,South Atlantic,South Atlantic,South,PJM,Mixed-Humid,"VA, 59302",Single-Family Detached,2000s,2000-09,Single-Family Detached,Propane,None,None,Unvented Crawlspace,Not Applicable,Occupied,Owner,100000-119999,100000-119999,100000-149999,Left/Right at 15ft,No,Composition Shingles,None,Uninsulated,Uninsulated,Uninsulated,"Double, Clear, Metal, Air",Yes,Electricity,Electric Standard,Non-Ducted Heating,Central AC,None,None,"Fuel Wall/Floor Furnace, 68% AFUE",No,Propane Fuel Wall/Floor Furnace,"AC, SEER 13",None,None,None,None,68F,70F,No,No,0F,0F,None,None,Standard Efficiency,"EF 15.9, 100% Usage","Electric, 80% Usage","318 Rated kWh, 80% Usage",Yes,"EnergyStar, 80% Usage","Electric, 80% Usage",100% CFL,106%,EF 15.9,None,None,None,None,None,Yes,"20% Leakage, R-6",No,None,None,None,"In metro area, not/partially in principal city",2000-2499,1500-2499,1,Single-Family Detached,None,None,None,1,Vented Attic,<8,Wood Frame,"Aluminum, Light",2 Car,4,2,400%+,100-120%,F18 B18 L18 R18,R-30,"Unfinished, Uninsulated","Wood Stud, R-11",100% Conditioned,5 ACH50,99,SRVCc,In another census Place,No,No
796,Low,North,2 ft,20 ft^2,None,"Summer = 0.7, Winter = 0.85",Fiberglass,50% Usage,Uninsulated,None,None,None,No,None,100% Usage,100% Usage,No Exterior Use,50%,None,None,None,None,None,"Cooling Season, 7 days/wk",None,Hour22,Hour16,4A,"G5100590, G51059303",None,"VA, Fairfax County","CBSA Washington-Arlington-Alexandria, DC-VA-MD-WV",4A,VA,CR08,South Atlantic,South Atlantic,South,PJM,Mixed-Humid,"VA, 59303",Single-Family Detached,1970s,1960-79,Single-Family Detached,Electricity,None,None,Vented Crawlspace,Not Applicable,Occupied,Owner,80000-99999,80000-99999,60000-99999,Left/Right at 15ft,No,Composition Shingles,None,Uninsulated,Uninsulated,Uninsulated,"Double, Clear, Metal, Air",Yes,Electricity,Electric Standard,Non-Ducted Heating,Room AC,None,None,"Electric Baseboard, 100% Efficiency",Yes,Electricity Baseboard,"Room AC, EER 10.7",None,None,None,None,75F,65F,No,No,0F,0F,None,None,Standard Efficiency,"EF 15.9, 100% Usage","Electric, 80% Usage",None,Yes,"EnergyStar, 80% Usage","Electric, 80% Usage",100% CFL,106%,EF 10.5,"EF 12, National Average",None,None,None,None,No,None,No,None,None,None,"In metro area, not/partially in principal city",1000-1499,0-1499,1,Single-Family Detached,None,None,None,1,Vented Attic,<8,Wood Frame,"Stucco, Light",None,2,2,400%+,80-100%,F9 B9 L9 R9,R-19,"Unfinished, Uninsulated","Wood Stud, R-7",60% Conditioned,40 ACH50,99,SRVCc,In another census Place,No,No
797,Medium,South,2 ft,20 ft^2,None,"Summer = 0.7, Winter = 0.85",Fiberglass,100% Usage,Uninsulated,None,None,None,No,None,100% Usage,100% Usage,No Exterior Use,100%,None,None,None,None,None,"Cooling Season, 7 days/wk",None,Hour23,Hour16,4A,"G5100590, G51059302",None,"VA, Fairfax County","CBSA Washington-Arlington-Alexandria, DC-VA-MD-WV",4A,VA,CR08,South Atlantic,South Atlantic,South,PJM,Mixed-Humid,"VA, 59302",Single-Family Detached,2000s,2000-09,Single-Family Detached,Natural Gas,None,None,Unvented Crawlspace,Not Applicable,Occupied,Owner,200000+,140000+,150000+,Left/Right at 15ft,No,Composition Shingles,None,Uninsulated,Uninsulated,Uninsulated,"Double, Clear, Non-metal, Air, Exterior Clear Storm",Yes,Natural Gas,Natural Gas Standard,Ducted Heating,Central AC,None,None,"Fuel Furnace, 80% AFUE",No,Natural Gas Fuel Furnace,"AC, SEER 13",None,None,None,None,70F,72F,Yes,No,3F,0F,Day and Night -5h,None,Standard Efficiency,"EF 19.9, 100% Usage","Electric, 100% Usage",None,Yes,"EnergyStar, 100% Usage","Electric, 100% Usage",100% Incandescent,106%,None,"EF 12, National Average",None,None,None,None,Yes,"30% Leakage, R-6",No,None,None,None,"In metro area, not/partially in principal city",2000-2499,1500-2499,2,Single-Family Detached,None,None,None,2,Vented Attic,<8,Wood Frame,"Brick, Medium/Dark",2 Car,3,3,400%+,150%+,F15 B15 L15 R15,R-19,"Unfinished, Uninsulated","Wood Stud, R-11",60% Conditioned,15 ACH50,99,SRVCc,In another census Place,No,No
798,High,East,2 ft,20 ft^2,None,"Summer = 0.7, Winter = 0.85",Fiberglass,200% Usage,Uninsulated,None,None,None,No,None,100% Usage,100% Usage,No Exterior Use,200%,None,None,None,None,None,"Cooling Season, 7 days/wk",None,Hour5,Hour16,4A,"G5100590, G51059308",None,"VA, Fairfax County","CBSA Washington-Arlington-Alexandria, DC-VA-MD-WV",4A,VA,CR08,South Atlantic,South Atlantic,South,PJM,Mixed-Humid,"VA, 59308",Single-Family Detached,1960s,1960-79,Single-Family Detached,Natural Gas,None,None,Heated Basement,Not Applicable,Occupied,Renter,80000-99999,80000-99999,60000-99999,Left/Right at 15ft,No,Composition Shingles,None,Uninsulated,Uninsulated,Uninsulated,"Double, Low-E, Non-metal, Air, M-Gain",Yes,Natural Gas,Natural Gas Standard,Non-Ducted Heating,Central AC,None,None,"Fuel Wall/Floor Furnace, 68% AFUE",No,Natural Gas Fuel Wall/Floor Furnace,"AC, SEER 10",None,None,None,None,68F,72F,No,No,0F,0F,None,None,Standard Efficiency,"EF 17.6, 100% Usage","Electric, 120% Usage",None,Yes,"EnergyStar, 120% Usage","Electric, 120% Usage",100% Incandescent,106%,None,"EF 12, National Average",None,None,None,None,Yes,"0% Leakage, Uninsulated",No,None,None,None,"In metro area, not/partially in principal city",750-999,0-1499,1,Single-Family Detached,None,None,None,1,Vented Attic,<8,Wood Frame,"Brick, Medium/Dark",None,2,2,400%+,80-100%,F12 B12 L12 R12,R-13,"Unfinished, Uninsulated","Wood Stud, Uninsulated",100% Conditioned,40 ACH50,99,SRVCc,In another census Place,No,No
799,Medium,South,2 ft,20 ft^2,None,"Summer = 0.7, Winter = 0.85",Fiberglass,100% Usage,Uninsulated,None,None,None,No,None,100% Usage,100% Usage,No Exterior Use,100%,None,None,None,Gas Lighting,None,"Cooling Season, 7 days/wk",None,Hour7,Hour12,4A,"G5100590, G51059302",None,"VA, Fairfax County","CBSA Washington-Arlington-Alexandria, DC-VA-MD-WV",4A,VA,CR08,South Atlantic,South Atlantic,South,PJM,Mixed-Humid,"VA, 59302",Single-Family Detached,2010s,2010s,Single-Family Detached,Natural Gas,None,None,Slab,Not Applicable,Occupied,Owner,200000+,140000+,150000+,Left/Right at 15ft,No,Composition Shingles,"2ft R10 Perimeter, Vertical",None,None,None,"Double, Low-E, Non-metal, Air, M-Gain",Yes,Natural Gas,Natural Gas Standard,Ducted Heating,Central AC,None,None,"Fuel Furnace, 80% AFUE",No,Natural Gas Fuel Furnace,"AC, SEER 13",None,None,None,None,72F,75F,No,No,0F,0F,None,None,None,"EF 17.6, 100% Usage","Electric, 100% Usage",None,Yes,"EnergyStar, 100% Usage","Electric, 100% Usage",100% LED,106%,None,None,None,None,None,None,Yes,"20% Leakage, R-8",No,None,None,None,"In metro area, not/partially in principal city",3000-3999,2500-3999,2,Single-Family Detached,None,None,None,2,Vented Attic,<8,Wood Frame,"Brick, Medium/Dark",2 Car,4,2,400%+,150%+,F15 B15 L15 R15,R-19,"Unfinished, Uninsulated","Wood Stud, R-11",100% Conditioned,15 ACH50,99,SRVCc,In another census Place,No,No
800,Medium,West,2 ft,20 ft^2,None,"Summer = 0.7, Winter = 0.85",Fiberglass,100% Usage,Uninsulated,None,None,None,No,None,100% Usage,100% Usage,No Exterior Use,100%,None,None,None,None,None,"Cooling Season, 7 days/wk",None,Hour1,Hour23,4A,"G5100590, G51059307",None,"VA, Fairfax County","CBSA Washington-Arlington-Alexandria, DC-VA-MD-WV",4A,VA,CR08,South Atlantic,South Atlantic,South,PJM,Mixed-Humid,"VA, 59307",Single-Family Detached,1980s,1980-99,Single-Family Detached,Natural Gas,None,None,Heated Basement,Not Applicable,Occupied,Owner,200000+,140000+,150000+,Left/Right at 15ft,No,Composition Shingles,None,Uninsulated,"Wall R-10, Exterior","R-10, Exterior","Single, Clear, Non-metal, Exterior Clear Storm",Yes,Natural Gas,Natural Gas Standard,Ducted Heating,Central AC,None,None,"Fuel Furnace, 92.5% AFUE",No,Natural Gas Fuel Furnace,"AC, SEER 13",None,None,None,None,70F,75F,Yes,No,6F,0F,Night -1h,None,None,"EF 17.6, 100% Usage","Gas, 100% Usage","290 Rated kWh, 100% Usage",Yes,"EnergyStar, 100% Usage","Electric, 100% Usage",100% Incandescent,106%,None,"EF 12, National Average",None,None,None,None,Yes,"0% Leakage, Uninsulated",No,None,None,None,"In metro area, not/partially in principal city",1500-1999,1500-2499,2,Single-Family Detached,None,None,None,2,Vented Attic,<8,Wood Frame,"Aluminum, Light",2 Car,4,4,400%+,150%+,F15 B15 L15 R15,R-30,"Unfinished, Uninsulated","Wood Stud, R-11",60% Conditioned,6 ACH50,99,SRVCc,In another census Place,No,No
801,Low,West,2 ft,20 ft^2,None,"Summer = 0.7, Winter = 0.85",Fiberglass,50% Usage,Uninsulated,None,None,None,No,None,100% Usage,100% Usage,No Exterior Use,50%,None,None,None,None,Typical Efficiency,"Cooling Season, 7 days/wk",None,Hour3,Hour10,4A,"G5100590, G51059302",None,"VA, Fairfax County","CBSA Washington-Arlington-Alexandria, DC-VA-MD-WV",4A,VA,CR08,South Atlantic,South Atlantic,South,PJM,Mixed-Humid,"VA, 59302",Single-Family Detached,1950s,1940-59,Single-Family Detached,Electricity,None,None,Heated Basement,Not Applicable,Occupied,Owner,40000-44999,40000-59999,40000-59999,Left/Right at 15ft,No,"Tile, Clay or Ceramic",None,Uninsulated,Uninsulated,Uninsulated,"Double, Clear, Non-metal, Air",Yes,Natural Gas,Natural Gas Standard,Ducted Heat Pump,Heat Pump,None,None,"ASHP, SEER 15, 8.5 HSPF",No,Electricity ASHP,Heat Pump,None,None,None,None,65F,70F,Yes,No,6F,0F,Night +5h,None,Standard Efficiency,"EF 17.6, 100% Usage","Electric, 80% Usage","290 Rated kWh, 80% Usage",Yes,"EnergyStar, 80% Usage","Electric, 80% Usage",100% LED,106%,EF 6.7,"EF 12, National Average",None,None,None,None,Yes,"0% Leakage, Uninsulated",No,None,None,None,"In metro area, not/partially in principal city",3000-3999,2500-3999,1,Single-Family Detached,None,None,None,1,Vented Attic,<8,Wood Frame,"Vinyl, Light",1 Car,4,3,200-300%,60-80%,F9 B9 L9 R9,R-30,"Unfinished, Uninsulated","Wood Stud, Uninsulated",100% Conditioned,20 ACH50,99,SRVCc,In another census Place,No,No
802,Medium,West,2 ft,20 ft^2,None,"Summer = 0.7, Winter = 0.85",Fiberglass,100% Usage,Uninsulated,None,None,None,No,None,100% Usage,100% Usage,No Exterior Use,100%,None,None,None,None,None,"Cooling Season, 7 days/wk",None,Hour3,Hour16,4A,"G5100590, G51059302",None,"VA, Fairfax County","CBSA Washington-Arlington-Alexandria, DC-VA-MD-WV",4A,VA,CR08,South Atlantic,South Atlantic,South,PJM,Mixed-Humid,"VA, 59302",Single-Family Detached,1960s,1960-79,Single-Family Detached,Natural Gas,None,None,Heated Basement,Not Applicable,Occupied,Owner,120000-139999,120000-139999,100000-149999,Left/Right at 15ft,No,Composition Shingles,None,Uninsulated,Uninsulated,Uninsulated,"Double, Clear, Non-metal, Air",Yes,Natural Gas,Natural Gas Standard,Non-Ducted Heating,Central AC,None,None,"Fuel Boiler, 80% AFUE",No,Natural Gas Fuel Boiler,"AC, SEER 8",None,None,None,None,72F,72F,Yes,Yes,6F,5F,Night +5h,Night Setup +1h,None,"EF 17.6, 100% Usage","Electric, 100% Usage","290 Rated kWh, 100% Usage",Yes,"EnergyStar, 100% Usage","Electric, 100% Usage",100% Incandescent,106%,None,None,None,None,None,None,Yes,"0% Leakage, Uninsulated",No,None,None,None,"In metro area, not/partially in principal city",2500-2999,2500-3999,1,Single-Family Detached,None,None,None,1,Vented Attic,<8,Wood Frame,"Brick, Medium/Dark",None,4,3,400%+,100-120%,F15 B15 L15 R15,R-38,"Unfinished, Uninsulated","Wood Stud, Uninsulated",100% Conditioned,15 ACH50,99,SRVCc,In another census Place,No,No
803,High,Southwest,2 ft,20 ft^2,None,"Summer = 0.7, Winter = 0.85",Fiberglass,200% Usage,Uninsulated,None,None,None,No,None,100% Usage,100% Usage,No Exterior Use,200%,None,None,None,None,None,"Cooling Season, 7 days/wk",None,Hour21,Hour22,4A,"G5100590, G51059306",None,"VA, Fairfax County","CBSA Washington-Arlington-Alexandria, DC-VA-MD-WV",4A,VA,CR08,South Atlantic,South Atlantic,South,PJM,Mixed-Humid,"VA, 59306",Single-Family Detached,1950s,1940-59,Single-Family Detached,Natural Gas,None,None,Vented Crawlspace,Not Applicable,Occupied,Owner,70000-79999,60000-79999,60000-99999,Left/Right at 15ft,No,"Asphalt Shingles, Medium",None,Uninsulated,Uninsulated,Uninsulated,"Double, Low-E, Non-metal, Air, M-Gain",Yes,Natural Gas,Natural Gas Standard,Non-Ducted Heating,Room AC,None,None,"Fuel Wall/Floor Furnace, 68% AFUE",No,Natural Gas Fuel Wall/Floor Furnace,"Room AC, EER 9.8",None,None,None,None,72F,70F,Yes,No,3F,0F,Night,None,Standard Efficiency,"EF 17.6, 100% Usage","Gas, 120% Usage","290 Rated kWh, 120% Usage",Yes,"Standard, 120% Usage","Gas, 120% Usage",100% LED,106%,None,None,None,None,None,None,No,None,No,None,None,None,"In metro area, not/partially in principal city",1500-1999,1500-2499,1,Single-Family Detached,None,None,None,1,Vented Attic,<8,Brick,None,2 Car,3,2,400%+,80-100%,F15 B15 L15 R15,R-7,"Unfinished, Uninsulated","Brick, 12-in, 3-wythe, Uninsulated",80% Conditioned,30 ACH50,99,SRVCc,In another census Place,No,No
804,Medium,North,2 ft,20 ft^2,None,"Summer = 0.7, Winter = 0.85",Fiberglass,100% Usage,Uninsulated,None,None,None,No,None,100% Usage,100% Usage,No Exterior Use,100%,None,None,None,None,None,"Cooling Season, 7 days/wk",None,Hour18,Hour12,4A,"G5100590, G51059303",None,"VA, Fairfax County","CBSA Washington-Arlington-Alexandria, DC-VA-MD-WV",4A,VA,CR08,South Atlantic,South Atlantic,South,PJM,Mixed-Humid,"VA, 59303",Single-Family Detached,1990s,1980-99,Single-Family Detached,Natural Gas,None,None,Slab,Not Applicable,Occupied,Owner,60000-69999,60000-79999,60000-99999,Left/Right at 15ft,No,Composition Shingles,"2ft R10 Under, Horizontal",None,None,None,"Double, Clear, Non-metal, Air, Exterior Clear Storm",Yes,Natural Gas,Natural Gas Standard,Ducted Heating,Central AC,None,None,"Fuel Furnace, 92.5% AFUE",No,Natural Gas Fuel Furnace,"AC, SEER 13",None,None,None,None,70F,72F,Yes,Yes,3F,5F,Day and Night +1h,Day Setup +4h,None,"EF 17.6, 100% Usage","Electric, 100% Usage",None,Yes,"EnergyStar, 100% Usage","Electric, 100% Usage",100% LED,106%,None,"EF 12, National Average",None,None,None,None,Yes,"30% Leakage, R-4",No,None,None,None,"In metro area, not/partially in principal city",2000-2499,1500-2499,2,Single-Family Detached,None,None,None,2,Vented Attic,<8,Wood Frame,"Vinyl, Light",None,3,2,400%+,80-100%,F12 B12 L12 R12,R-30,"Unfinished, Uninsulated","Wood Stud, R-11",100% Conditioned,15 ACH50,99,SRVCc,In another census Place,No,No
805,Low,North,2 ft,20 ft^2,None,"Summer = 0.7, Winter = 0.85",Fiberglass,50% Usage,Uninsulated,None,None,None,No,None,100% Usage,100% Usage,No Exterior Use,50%,None,None,None,None,None,"Cooling Season, 7 days/wk",None,Hour2,Hour11,4A,"G5100590, G51059309",None,"VA, Fairfax County","CBSA Washington-Arlington-Alexandria, DC-VA-MD-WV",4A,VA,CR08,South Atlantic,South Atlantic,South,PJM,Mixed-Humid,"VA, 59309",Single-Family Detached,1990s,1980-99,Single-Family Detached,Electricity,None,None,Vented Crawlspace,Not Applicable,Occupied,Renter,100000-119999,100000-119999,100000-149999,Left/Right at 15ft,No,Composition Shingles,None,Uninsulated,Uninsulated,Uninsulated,"Single, Clear, Metal",Yes,Natural Gas,Natural Gas Standard,Ducted Heating,Central AC,None,None,"Electric Furnace, 100% AFUE",No,Electricity Electric Furnace,"AC, SEER 15",None,None,None,None,65F,76F,Yes,No,6F,0F,Day and Night,None,Standard Efficiency,"EF 17.6, 100% Usage","Electric, 80% Usage",None,Yes,"Standard, 80% Usage","Electric, 80% Usage",100% CFL,106%,None,"EF 12, National Average",None,None,None,None,Yes,"30% Leakage, Uninsulated",No,None,None,None,"In metro area, not/partially in principal city",1000-1499,0-1499,1,Single-Family Detached,None,None,None,1,Vented Attic,<8,Wood Frame,"Vinyl, Light",None,3,4,400%+,80-100%,F9 B9 L9 R9,R-30,"Unfinished, Uninsulated","Wood Stud, R-11",100% Conditioned,15 ACH50,99,SRVCc,"VA, Centreville",No,No
806,High,Southeast,2 ft,20 ft^2,None,"Summer = 0.7, Winter = 0.85",Fiberglass,200% Usage,Uninsulated,None,None,None,No,None,100% Usage,100% Usage,No Exterior Use,200%,None,None,None,None,None,"Cooling Season, 7 days/wk",None,Hour22,Hour13,4A,"G5100590, G51059305",None,"VA, Fairfax County","CBSA Washington-Arlington-Alexandria, DC-VA-MD-WV",4A,VA,CR08,South Atlantic,South Atlantic,South,PJM,Mixed-Humid,"VA, 59305",Single-Family Detached,1980s,1980-99,Single-Family Detached,Electricity,None,None,Vented Crawlspace,Not Applicable,Occupied,Owner,200000+,140000+,150000+,Left/Right at 15ft,No,Wood Shingles,None,Ceiling R-19,Uninsulated,Uninsulated,"Double, Low-E, Non-metal, Air, M-Gain",Yes,Electricity,Electric Premium,Ducted Heat Pump,Heat Pump,None,None,"ASHP, SEER 13, 7.7 HSPF",No,Electricity ASHP,Heat Pump,None,None,None,None,75F,70F,Yes,No,3F,0F,Night -2h,None,None,"EF 15.9, 100% Usage","Electric, 120% Usage","318 Rated kWh, 120% Usage",Yes,"EnergyStar, 120% Usage","Electric, 120% Usage",100% Incandescent,106%,None,"EF 12, National Average",None,None,None,None,Yes,"20% Leakage, Uninsulated",No,None,None,None,"In metro area, not/partially in principal city",2000-2499,1500-2499,2,Single-Family Detached,None,None,None,2,Vented Attic,<8,Wood Frame,"Wood, Medium/Dark",2 Car,4,5,400%+,150%+,F30 B30 L30 R30,R-30,"Unfinished, Uninsulated","Wood Stud, R-19",100% Conditioned,25 ACH50,99,SRVCc,In another census Place,No,No
807,Medium,West,2 ft,20 ft^2,None,"Summer = 0.7, Winter = 0.85",Fiberglass,100% Usage,Uninsulated,None,None,None,No,None,100% Usage,100% Usage,No Exterior Use,100%,None,None,None,None,None,"Cooling Season, 7 days/wk",None,Hour9,Hour17,4A,"G5100590, G51059301",None,"VA, Fairfax County","CBSA Washington-Arlington-Alexandria, DC-VA-MD-WV",4A,VA,CR08,South Atlantic,South Atlantic,South,PJM,Mixed-Humid,"VA, 59301",Single-Family Detached,1950s,1940-59,Single-Family Detached,Electricity,None,None,Vented Crawlspace,Not Applicable,Occupied,Owner,50000-59999,40000-59999,40000-59999,Left/Right at 15ft,No,Composition Shingles,None,Uninsulated,Uninsulated,Uninsulated,"Double, Low-E, Non-metal, Air, M-Gain",Yes,Electricity,Electric Standard,Ducted Heating,Central AC,None,None,"Electric Furnace, 100% AFUE",No,Electricity Electric Furnace,"AC, SEER 15",None,None,None,None,62F,68F,No,No,0F,0F,None,None,Standard Efficiency,"EF 15.9, 100% Usage","Electric, 100% Usage",None,Yes,"EnergyStar, 100% Usage","Electric, 100% Usage",100% CFL,106%,EF 6.7,None,None,None,None,None,Yes,"20% Leakage, Uninsulated",No,None,None,None,"In metro area, not/partially in principal city",1500-1999,1500-2499,3,Single-Family Detached,None,None,None,3,Vented Attic,<8,Wood Frame,"Brick, Medium/Dark",None,3,1,400%+,60-80%,F12 B12 L12 R12,R-38,"Unfinished, Uninsulated","Wood Stud, Uninsulated",60% Conditioned,50 ACH50,99,SRVCc,In another census Place,No,No
808,Medium,South,2 ft,20 ft^2,None,"Summer = 0.7, Winter = 0.85",Fiberglass,100% Usage,Uninsulated,None,None,None,No,None,100% Usage,100% Usage,No Exterior Use,100%,None,None,None,None,None,"Cooling Season, 7 days/wk",None,Hour0,Hour14,4A,"G5100590, G51059302",None,"VA, Fairfax County","CBSA Washington-Arlington-Alexandria, DC-VA-MD-WV",4A,VA,CR08,South Atlantic,South Atlantic,South,PJM,Mixed-Humid,"VA, 59302",Single-Family Detached,1940s,1940-59,Single-Family Detached,Natural Gas,None,None,Vented Crawlspace,Not Applicable,Occupied,Owner,200000+,140000+,150000+,Left/Right at 15ft,No,Composition Shingles,None,Uninsulated,Uninsulated,Uninsulated,"Single, Clear, Non-metal",Yes,Natural Gas,Natural Gas Standard,Non-Ducted Heating,Room AC,None,None,"Fuel Wall/Floor Furnace, 60% AFUE",No,Natural Gas Fuel Wall/Floor Furnace,"Room AC, EER 12.0",None,None,None,None,72F,75F,Yes,No,3F,0F,Day,None,Standard Efficiency,"EF 17.6, 100% Usage","Gas, 100% Usage","318 Rated kWh, 100% Usage",Yes,"EnergyStar, 100% Usage","Electric, 100% Usage",100% Incandescent,106%,None,"EF 12, National Average",None,None,None,None,No,None,No,None,None,None,"In metro area, not/partially in principal city",3000-3999,2500-3999,1,Single-Family Detached,None,None,None,1,Vented Attic,<8,Wood Frame,"Vinyl, Light",2 Car,5,2,400%+,150%+,F9 B9 L9 R9,R-38,"Unfinished, Uninsulated","Wood Stud, Uninsulated",40% Conditioned,15 ACH50,99,SRVCc,In another census Place,No,No
