Dependency=Bedrooms	Dependency=Census Division	Dependency=Geometry Building Type RECS	Dependency=Income RECS2015	Dependency=PUMA Metro Status	Dependency=Tenure	Option=1	Option=2	Option=3	Option=4	Option=5	Option=6	Option=7	Option=8	Option=9	Option=10+	source_count	source_weight	sampling_probability
4	Pacific	Single-Family Detached	140000+	In metro area, not/partially in principal city	Owner	0.0315036	0.293848	0.21243	0.266567	0.118103	0.0441311	0.017688	0.00812622	0.00363597	0.00396751	50812	904849	0.00363072
4	Pacific	Single-Family Detached	140000+	In metro area, not/partially in principal city	Renter	0.0242359	0.143104	0.176004	0.301225	0.180305	0.0941381	0.0389431	0.0195271	0.011741	0.010777	3634	80913	0.00050596
4	Pacific	Single-Family Detached	140000+	In metro area, principal city	Owner	0.0395137	0.272257	0.215897	0.27994	0.10925	0.0452291	0.0150365	0.00948569	0.00509445	0.00829624	7714	133675	0.0201231
4	Pacific	Single-Family Detached	140000+	In metro area, principal city	Renter	0.0161325	0.113352	0.147173	0.346636	0.169462	0.0829265	0.054907	0.036015	0.00650959	0.0268874	684	14133	0.00260886
5	Pacific	Mobile Home	140000+	In metro area, not/partially in principal city	Owner	0.137255	0.112045	0.187675	0.0448179	0.092437	0.238095	0.0308123	0.0560224	0.0560224	0.0448179	22	357	4.62457e-07
5	Pacific	Mobile Home	140000+	In metro area, not/partially in principal city	Renter	0.21134	0.298969	0	0	0.190722	0.0824742	0.159794	0	0	0.056701	12	194	6.97593e-08
5	Pacific	Mobile Home	140000+	In metro area, principal city	Owner	0.0274517	0.249874	0.184065	0.253348	0.147576	0.0702768	0.0307468	0.0165942	0.00928022	0.0107873	10986	185125	1.9128e-06
5	Pacific	Mobile Home	140000+	In metro area, principal city	Renter	0.0128929	0.0967348	0.0899451	0.181034	0.260833	0.133049	0.0579036	0.0672109	0.0441715	0.0562252	597	13108	7.89514e-07
5	Pacific	Multi-Family with 2 - 4 Units	140000+	In metro area, not/partially in principal city	Owner	0.00953895	0.267091	0.128776	0.112878	0.220986	0.0937997	0.00953895	0.136725	0	0.0206677	38	629	2.08365e-06
5	Pacific	Multi-Family with 2 - 4 Units	140000+	In metro area, not/partially in principal city	Renter	0	0.147059	0.0240642	0.152406	0.278075	0.0641711	0.221925	0.112299	0	0	16	374	5.269e-06
5	Pacific	Multi-Family with 2 - 4 Units	140000+	In metro area, principal city	Owner	0.030888	0.0990991	0.232947	0.261261	0.120978	0.110682	0.042471	0.021879	0.019305	0.0604891	41	777	8.8098e-06
5	Pacific	Multi-Family with 2 - 4 Units	140000+	In metro area, principal city	Renter	0.0197889	0.0778364	0.0461741	0.0751979	0.439314	0.129288	0.174142	0	0	0.0382586	32	758	2.53132e-05
5	Pacific	Multi-Family with 5+ Units	140000+	In metro area, not/partially in principal city	Owner	0	0.195804	0.160839	0.0769231	0.195804	0	0	0	0.0839161	0.286713	11	143	2.19183e-06
5	Pacific	Multi-Family with 5+ Units	140000+	In metro area, not/partially in principal city	Renter	0.461957	0.105978	0.290761	0	0.0407609	0	0	0	0	0.100543	22	368	5.60175e-06
5	Pacific	Multi-Family with 5+ Units	140000+	In metro area, principal city	Owner	0.0983607	0.353825	0.156193	0.206284	0.0664845	0.0819672	0.0264117	0.00819672	0	0.00227687	91	2196	8.33795e-06
5	Pacific	Multi-Family with 5+ Units	140000+	In metro area, principal city	Renter	0.501976	0.268775	0.0790514	0.150198	0	0	0	0	0	0	10	253	2.74239e-05
5	Pacific	Single-Family Attached	140000+	In metro area, not/partially in principal city	Owner	0.0125654	0.106806	0.203839	0.230017	0.0739965	0.132635	0.0886562	0.0631763	0.0314136	0.0568935	178	2865	2.35989e-05
5	Pacific	Single-Family Attached	140000+	In metro area, not/partially in principal city	Renter	0.0445344	0.0222672	0.151822	0.437247	0.149798	0.048583	0	0.0242915	0	0.121457	28	494	1.05804e-05
5	Pacific	Single-Family Attached	140000+	In metro area, principal city	Owner	0.0280317	0.135893	0.0639854	0.156612	0.16819	0.147471	0.170018	0.047532	0.0481414	0.0341255	98	1641	8.49688e-05
5	Pacific	Single-Family Attached	140000+	In metro area, principal city	Renter	0	0.0470219	0.0501567	0.100313	0.448276	0.0564263	0.0689655	0.0721003	0	0.15674	20	319	4.45565e-05
5	Pacific	Single-Family Detached	140000+	In metro area, not/partially in principal city	Owner	0.0212117	0.221778	0.183851	0.260343	0.161291	0.0798315	0.035133	0.016378	0.00826865	0.0119139	17163	313836	0.000935653
5	Pacific	Single-Family Detached	140000+	In metro area, not/partially in principal city	Renter	0.0194218	0.0911179	0.100954	0.225074	0.207299	0.134205	0.101253	0.0368466	0.0236158	0.0602127	914	20029	0.000124182
5	Pacific	Single-Family Detached	140000+	In metro area, principal city	Owner	0.0254216	0.220136	0.208215	0.265932	0.140588	0.0649596	0.033875	0.0170709	0.0106898	0.0131109	2738	48738	0.00515796
5	Pacific	Single-Family Detached	140000+	In metro area, principal city	Renter	0.0149318	0.0770396	0.0852629	0.164683	0.253625	0.115776	0.0473923	0.108634	0.0612422	0.0714131	181	4621	0.000645016
1	Pacific	Mobile Home	20000-39999	In metro area, not/partially in principal city	Owner	0.570256	0.312462	0.0482771	0.0443043	0.0196045	0.00509543	0	0	0	0	647	11579	2.47599e-05
1	Pacific	Mobile Home	20000-39999	In metro area, not/partially in principal city	Renter	0.48447	0.295508	0.129192	0.0720208	0.0146022	0.0042074	0	0	0	0	319	8081	9.56107e-06
1	Pacific	Mobile Home	20000-39999	In metro area, principal city	Owner	0.496139	0.38417	0.0888031	0	0	0.030888	0	0	0	0	24	518	6.16891e-05
1	Pacific	Mobile Home	20000-39999	In metro area, principal city	Renter	0.335774	0.367155	0.101464	0.040795	0.0240586	0.0920502	0.0387029	0	0	0	34	956	3.54637e-05
1	Pacific	Multi-Family with 2 - 4 Units	20000-39999	In metro area, not/partially in principal city	Owner	0.698105	0.24639	0.017148	0	0.00676895	0.0315884	0	0	0	0	121	2216	6.44868e-05
1	Pacific	Multi-Family with 2 - 4 Units	20000-39999	In metro area, not/partially in principal city	Renter	0.528846	0.253303	0.101842	0.0747751	0.0296366	0.00883002	0.00276762	0	0	0	2598	60702	0.00059325
1	Pacific	Multi-Family with 2 - 4 Units	20000-39999	In metro area, principal city	Owner	0.690058	0.218713	0.0736842	0	0.0175439	0	0	0	0	0	44	855	0.000229642
1	Pacific	Multi-Family with 2 - 4 Units	20000-39999	In metro area, principal city	Renter	0.497109	0.240655	0.105609	0.079571	0.0560042	0.0177854	0.00326581	0	0	0	1063	22659	0.00432518
1	Pacific	Multi-Family with 5+ Units	20000-39999	In metro area, not/partially in principal city	Owner	0.84079	0.111358	0.0275341	0.0139891	0.00632841	0	0	0	0	0	478	9007	0.000373384
1	Pacific	Multi-Family with 5+ Units	20000-39999	In metro area, not/partially in principal city	Renter	0.619729	0.223958	0.0779455	0.0474058	0.0252189	0.00412417	0.00145771	8.43306e-05	7.62991e-05	0	10714	249020	0.00317732
1	Pacific	Multi-Family with 5+ Units	20000-39999	In metro area, principal city	Owner	0.821801	0.128534	0.0165551	0.0133929	0.0197173	0	0	0	0	0	253	5376	0.00159966
1	Pacific	Multi-Family with 5+ Units	20000-39999	In metro area, principal city	Renter	0.565609	0.233304	0.0929289	0.0653155	0.0300941	0.00942554	0.00220652	0.000924698	0.000102036	8.92812e-05	6968	156808	0.0406815
1	Pacific	Single-Family Attached	20000-39999	In metro area, not/partially in principal city	Owner	0.712854	0.171486	0.0578299	0.0251932	0.0137418	0.0166046	0.00229029	0	0	0	193	3493	6.79803e-05
1	Pacific	Single-Family Attached	20000-39999	In metro area, not/partially in principal city	Renter	0.373049	0.286804	0.151698	0.100315	0.0623031	0.019111	0.00672034	0	0	0	703	14285	0.000137915
1	Pacific	Single-Family Attached	20000-39999	In metro area, principal city	Owner	0.553439	0.33545	0.0126984	0.0708995	0	0.010582	0.0169312	0	0	0	57	945	0.00037371
1	Pacific	Single-Family Attached	20000-39999	In metro area, principal city	Renter	0.338295	0.267784	0.125509	0.168286	0.0795989	0.00767784	0.0103416	0.00250705	0	0	318	6382	0.0011406
1	Pacific	Single-Family Detached	20000-39999	In metro area, not/partially in principal city	Owner	0.497483	0.348411	0.0579307	0.0535728	0.0321587	0.00946728	0.000976783	0	0	0	818	13309	0.000119155
1	Pacific	Single-Family Detached	20000-39999	In metro area, not/partially in principal city	Renter	0.467067	0.263106	0.118677	0.087484	0.046448	0.0133813	0.00261679	0.00121919	0	0	1498	33629	8.50619e-05
1	Pacific	Single-Family Detached	20000-39999	In metro area, principal city	Owner	0.510258	0.327267	0.0979484	0.0360688	0.0138981	0.0145599	0	0	0	0	168	3022	0.00073474
1	Pacific	Single-Family Detached	20000-39999	In metro area, principal city	Renter	0.400498	0.260697	0.150555	0.0959928	0.0568259	0.0202626	0.0124519	0	0	0.00271678	438	8834	0.000500114
2	Pacific	Mobile Home	20000-39999	In metro area, not/partially in principal city	Owner	0.502237	0.345417	0.0684316	0.0469464	0.0216724	0.0104152	0.00138765	0.00275972	0.000732806	0	3616	64137	0.000115059
2	Pacific	Mobile Home	20000-39999	In metro area, not/partially in principal city	Renter	0.25636	0.358913	0.127992	0.130907	0.0786195	0.0238868	0.0119434	0.0099685	0.00141064	0	929	21267	4.56454e-05
2	Pacific	Mobile Home	20000-39999	In metro area, principal city	Owner	0.37694	0.38544	0.0960828	0.0687361	0.0439763	0.0140429	0.014782	0	0	0	166	2706	0.000281737
2	Pacific	Mobile Home	20000-39999	In metro area, principal city	Renter	0.353315	0.393279	0.122616	0.00999092	0.111717	0.00908265	0	0	0	0	48	1101	0.00016013
2	Pacific	Multi-Family with 2 - 4 Units	20000-39999	In metro area, not/partially in principal city	Owner	0.643556	0.25679	0.0448395	0.0444444	0.00612346	0.00177778	0.00246914	0	0	0	541	10125	0.000122117
2	Pacific	Multi-Family with 2 - 4 Units	20000-39999	In metro area, not/partially in principal city	Renter	0.219448	0.286361	0.191182	0.157929	0.101332	0.0318591	0.00973597	0.00156536	0.000325739	0.000262401	4398	110518	0.00115936
2	Pacific	Multi-Family with 2 - 4 Units	20000-39999	In metro area, principal city	Owner	0.53005	0.317613	0.0797162	0.0671953	0.00542571	0	0	0	0	0	134	2396	0.000445172
2	Pacific	Multi-Family with 2 - 4 Units	20000-39999	In metro area, principal city	Renter	0.22148	0.319484	0.171246	0.136671	0.0956656	0.0359111	0.0132788	0.00271421	0.00133623	0.00221313	1104	23948	0.00831511
2	Pacific	Multi-Family with 5+ Units	20000-39999	In metro area, not/partially in principal city	Owner	0.683621	0.238247	0.0382833	0.0261843	0.0121592	0.000541744	0	0.000963101	0	0	890	16613	0.000346132
2	Pacific	Multi-Family with 5+ Units	20000-39999	In metro area, not/partially in principal city	Renter	0.211828	0.310453	0.195813	0.159484	0.0818789	0.0291295	0.00747633	0.0031032	0.000316249	0.000518846	7975	202372	0.00301139
2	Pacific	Multi-Family with 5+ Units	20000-39999	In metro area, principal city	Owner	0.684795	0.22039	0.0547011	0.0242588	0.0110988	0.00475662	0	0	0	0	350	6307	0.00153124
2	Pacific	Multi-Family with 5+ Units	20000-39999	In metro area, principal city	Renter	0.219067	0.306984	0.173427	0.155616	0.0975768	0.0358146	0.00816485	0.00228339	0.00076113	0.000304452	3036	72261	0.0372068
2	Pacific	Single-Family Attached	20000-39999	In metro area, not/partially in principal city	Owner	0.662294	0.24468	0.057131	0.0252342	0.00728711	0.00278992	0.000582969	0	0	0	1430	24015	0.000204144
2	Pacific	Single-Family Attached	20000-39999	In metro area, not/partially in principal city	Renter	0.225282	0.303181	0.207618	0.15499	0.0801136	0.0211552	0.00518459	0.00169346	0	0.000781596	1752	38383	0.00041066
2	Pacific	Single-Family Attached	20000-39999	In metro area, principal city	Owner	0.510357	0.318689	0.0805827	0.0569087	0.0182108	0.0127476	0.00250398	0	0	0	271	4393	0.00107282
2	Pacific	Single-Family Attached	20000-39999	In metro area, principal city	Renter	0.245728	0.258979	0.173893	0.173893	0.101244	0.0398698	0.00499826	0.00139486	0	0	440	8603	0.00315445
2	Pacific	Single-Family Detached	20000-39999	In metro area, not/partially in principal city	Owner	0.472602	0.360546	0.0836085	0.0491691	0.0202842	0.00933037	0.00227103	0.0015961	0.0003101	0.000282738	6310	109642	0.000711369
2	Pacific	Single-Family Detached	20000-39999	In metro area, not/partially in principal city	Renter	0.224788	0.288872	0.17181	0.164042	0.0999258	0.0379504	0.0102692	0.00130352	0.000805426	0.00023315	4134	94360	0.000502254
2	Pacific	Single-Family Detached	20000-39999	In metro area, principal city	Owner	0.442861	0.335007	0.105684	0.0664993	0.0307182	0.0107216	0.00429714	0.00272294	0.00148911	0	1395	23504	0.00413332
2	Pacific	Single-Family Detached	20000-39999	In metro area, principal city	Renter	0.196377	0.309671	0.175251	0.158385	0.0862627	0.0434437	0.0223181	0.00386166	0.00170367	0.00272588	820	17609	0.00272127
3	Pacific	Mobile Home	20000-39999	In metro area, not/partially in principal city	Owner	0.358868	0.344152	0.119623	0.0779439	0.0642525	0.0230468	0.00748955	0.00425722	0.000367908	0	2085	38053	0.000168928
3	Pacific	Mobile Home	20000-39999	In metro area, not/partially in principal city	Renter	0.168959	0.205909	0.186539	0.179295	0.122243	0.0788638	0.0393912	0.0123708	0.00423212	0.00219744	540	12287	7.07926e-05
3	Pacific	Mobile Home	20000-39999	In metro area, principal city	Owner	0.338088	0.276034	0.140514	0.1398	0.0863053	0.0085592	0.010699	0	0	0	83	1402	0.000409091
3	Pacific	Mobile Home	20000-39999	In metro area, principal city	Renter	0.273666	0.11704	0.149742	0.24957	0.184165	0.0258176	0	0	0	0	20	581	0.000227565
3	Pacific	Multi-Family with 2 - 4 Units	20000-39999	In metro area, not/partially in principal city	Owner	0.522486	0.287883	0.104841	0.0484102	0.0274993	0.00887998	0	0	0	0	184	3491	4.51822e-05
3	Pacific	Multi-Family with 2 - 4 Units	20000-39999	In metro area, not/partially in principal city	Renter	0.0993628	0.15576	0.25099	0.217539	0.160065	0.0758567	0.0302221	0.00835199	0.00185121	0	841	23228	0.000426592
3	Pacific	Multi-Family with 2 - 4 Units	20000-39999	In metro area, principal city	Owner	0.462832	0.366372	0.020354	0.0575221	0.0247788	0.0681416	0	0	0	0	56	1130	0.000163715
3	Pacific	Multi-Family with 2 - 4 Units	20000-39999	In metro area, principal city	Renter	0.117804	0.153092	0.270718	0.214579	0.118874	0.0554268	0.04509	0.016931	0.00481198	0.00267332	234	5611	0.00303904
3	Pacific	Multi-Family with 5+ Units	20000-39999	In metro area, not/partially in principal city	Owner	0.474283	0.311922	0.0884096	0.103816	0.0120882	0.00379237	0.00568855	0	0	0	206	4219	6.13291e-05
3	Pacific	Multi-Family with 5+ Units	20000-39999	In metro area, not/partially in principal city	Renter	0.0699504	0.118948	0.241151	0.249597	0.170202	0.10715	0.0322674	0.00844562	0.00148282	0.00080588	1140	31022	0.000540917
3	Pacific	Multi-Family with 5+ Units	20000-39999	In metro area, principal city	Owner	0.296435	0.530019	0.097561	0.0666041	0	0.00938086	0	0	0	0	53	1066	0.000276222
3	Pacific	Multi-Family with 5+ Units	20000-39999	In metro area, principal city	Renter	0.0923337	0.168903	0.212255	0.270433	0.143755	0.0806981	0.0212067	0.00553627	0	0.00487942	446	10657	0.00667861
3	Pacific	Single-Family Attached	20000-39999	In metro area, not/partially in principal city	Owner	0.463859	0.290102	0.123996	0.0733666	0.0323421	0.0110701	0.00146516	0.00227914	0.00151943	0	1076	18428	0.000151407
3	Pacific	Single-Family Attached	20000-39999	In metro area, not/partially in principal city	Renter	0.124272	0.183279	0.23479	0.235059	0.138781	0.0553937	0.0151564	0.011165	0.00140237	0.000701187	882	18540	0.000305473
3	Pacific	Single-Family Attached	20000-39999	In metro area, principal city	Owner	0.365369	0.359545	0.141647	0.0595711	0.0312417	0.0346836	0.00555997	0	0.00238284	0	234	3777	0.000756656
3	Pacific	Single-Family Attached	20000-39999	In metro area, principal city	Renter	0.104965	0.148963	0.186047	0.216845	0.183532	0.0898806	0.0312173	0.0349885	0	0.0035617	228	4773	0.00214267
3	Pacific	Single-Family Detached	20000-39999	In metro area, not/partially in principal city	Owner	0.387853	0.36482	0.113113	0.0712958	0.0397501	0.0149678	0.00515334	0.00223865	0.000355812	0.00045366	18915	337257	0.00221459
3	Pacific	Single-Family Detached	20000-39999	In metro area, not/partially in principal city	Renter	0.158845	0.2167	0.179949	0.194127	0.138892	0.0664138	0.0260771	0.0134134	0.00369667	0.00188545	5804	134716	0.00155713
3	Pacific	Single-Family Detached	20000-39999	In metro area, principal city	Owner	0.410882	0.322063	0.13618	0.0722128	0.0345905	0.0147228	0.00594883	0.002182	0.000183748	0.00103358	2568	43538	0.0123359
3	Pacific	Single-Family Detached	20000-39999	In metro area, principal city	Renter	0.174782	0.20312	0.22189	0.185691	0.121092	0.0697788	0.0132244	0.00597233	0	0.00444878	765	16409	0.00796195
4	Pacific	Mobile Home	20000-39999	In metro area, not/partially in principal city	Owner	0.184247	0.22015	0.16059	0.165321	0.126913	0.0500974	0.0567771	0.0272753	0	0.00862789	193	3593	1.75008e-05
4	Pacific	Mobile Home	20000-39999	In metro area, not/partially in principal city	Renter	0.1	0.0945455	0.198788	0.0878788	0.167273	0.227273	0.0460606	0.0381818	0	0.04	82	1650	7.52998e-06
4	Pacific	Mobile Home	20000-39999	In metro area, principal city	Owner	0.165323	0	0.391129	0.185484	0.225806	0.0322581	0	0	0	0	15	248	4.81583e-05
4	Pacific	Mobile Home	20000-39999	In metro area, principal city	Renter	0.136307	0.0458488	0.179678	0.0768278	0.387856	0.173482	0	0	0	0	27	807	3.49649e-05
4	Pacific	Multi-Family with 2 - 4 Units	20000-39999	In metro area, not/partially in principal city	Owner	0.426808	0.162257	0.27866	0.0828924	0.0352734	0.0141093	0	0	0	0	26	567	4.45974e-06
4	Pacific	Multi-Family with 2 - 4 Units	20000-39999	In metro area, not/partially in principal city	Renter	0.0317142	0.110799	0.113609	0.260136	0.188679	0.114813	0.112003	0.0285026	0	0.0397431	106	2491	4.18486e-05
4	Pacific	Multi-Family with 2 - 4 Units	20000-39999	In metro area, principal city	Owner	0.603175	0.242063	0.0992063	0	0.0555556	0	0	0	0	0	10	252	1.65192e-05
4	Pacific	Multi-Family with 2 - 4 Units	20000-39999	In metro area, principal city	Renter	0.0897544	0.061812	0.0804403	0.105843	0.147333	0.191363	0.0694327	0.14818	0.105843	0	45	1181	0.000304687
4	Pacific	Multi-Family with 5+ Units	20000-39999	In metro area, not/partially in principal city	Owner	0.653333	0.102222	0.0444444	0.0622222	0	0	0.0533333	0	0.0844444	0	10	225	7.1719e-06
4	Pacific	Multi-Family with 5+ Units	20000-39999	In metro area, not/partially in principal city	Renter	0.062709	0.0992196	0.187848	0.241081	0.252508	0.0872352	0.048495	0	0.020903	0	143	3588	6.26464e-05
4	Pacific	Multi-Family with 5+ Units	20000-39999	In metro area, principal city	Owner	0.312849	0.502793	0	0.184358	0	0	0	0	0	0	12	179	3.16887e-05
4	Pacific	Multi-Family with 5+ Units	20000-39999	In metro area, principal city	Renter	0.0168067	0.0435447	0.148205	0.210084	0.1589	0.298701	0.0580596	0.0305577	0.0351413	0	59	1309	0.000773226
4	Pacific	Single-Family Attached	20000-39999	In metro area, not/partially in principal city	Owner	0.294237	0.380182	0.13549	0.0963937	0.041456	0.0286485	0.0144928	0.00471857	0.00438153	0	171	2967	2.27219e-05
4	Pacific	Single-Family Attached	20000-39999	In metro area, not/partially in principal city	Renter	0.0620155	0.035745	0.168389	0.27304	0.237295	0.117571	0.0671835	0.0387597	0	0	123	2322	4.62296e-05
4	Pacific	Single-Family Attached	20000-39999	In metro area, principal city	Owner	0.232523	0.325228	0.308511	0.06231	0.0714286	0	0	0	0	0	42	658	0.000110122
4	Pacific	Single-Family Attached	20000-39999	In metro area, principal city	Renter	0	0.191517	0.0745501	0.245501	0.183805	0.0784062	0.066838	0.159383	0	0	41	778	0.000311595
4	Pacific	Single-Family Detached	20000-39999	In metro area, not/partially in principal city	Owner	0.306132	0.363123	0.12557	0.102395	0.0625729	0.0215847	0.0117466	0.00486224	0.000742211	0.00127236	7274	132038	0.000876032
4	Pacific	Single-Family Detached	20000-39999	In metro area, not/partially in principal city	Renter	0.125335	0.176292	0.14286	0.188014	0.156802	0.118977	0.0447147	0.0287848	0.00541015	0.0128087	1830	43252	0.000621851
4	Pacific	Single-Family Detached	20000-39999	In metro area, principal city	Owner	0.344446	0.34899	0.123166	0.100141	0.0441456	0.0173144	0.00687665	0.010315	0.00165776	0.00294714	961	16287	0.00478892
4	Pacific	Single-Family Detached	20000-39999	In metro area, principal city	Renter	0.183744	0.182194	0.140864	0.165662	0.136215	0.101774	0.0483899	0.0189427	0.0129154	0.00929912	273	5807	0.00312377
5	Pacific	Mobile Home	20000-39999	In metro area, not/partially in principal city	Owner	0.309091	0.163636	0.287273	0.149091	0.0109091	0	0	0	0.08	0	21	275	1.3109e-06
5	Pacific	Mobile Home	20000-39999	In metro area, not/partially in principal city	Renter	0.195137	0.172644	0.118541	0.114286	0.1769	0.130091	0.0109422	0.0401216	0.0121581	0.0291793	70	1645	5.55481e-07
5	Pacific	Mobile Home	20000-39999	In metro area, principal city	Owner	0.315973	0.274752	0.149495	0.105296	0.0556883	0.0398373	0.0327085	0.00985449	0.00679331	0.00960289	1314	23847	3.56515e-06
5	Pacific	Mobile Home	20000-39999	In metro area, principal city	Renter	0.156475	0.135842	0.0969097	0.122304	0.170012	0.108673	0.0940155	0.0571375	0.0213799	0.0372514	430	10711	2.55136e-06
5	Pacific	Multi-Family with 2 - 4 Units	20000-39999	In metro area, not/partially in principal city	Owner	0.418919	0.305523	0.110752	0.0660987	0.0393655	0.0346651	0.012926	0	0.0117509	0	213	3404	9.79354e-07
5	Pacific	Multi-Family with 2 - 4 Units	20000-39999	In metro area, not/partially in principal city	Renter	0.0894942	0.11284	0.326848	0.0544747	0.241245	0.07393	0	0.101167	0	0	13	257	9.15772e-06
5	Pacific	Multi-Family with 2 - 4 Units	20000-39999	In metro area, principal city	Owner	0.34344	0.298745	0.15264	0.065081	0.0541035	0.0496602	0.0201255	0.00653424	0	0.00967067	242	3826	3.62376e-06
5	Pacific	Multi-Family with 2 - 4 Units	20000-39999	In metro area, principal city	Renter	0.191667	0	0.120833	0	0.191667	0.204167	0	0	0.291667	0	11	240	6.66937e-05
5	Pacific	Multi-Family with 5+ Units	20000-39999	In metro area, not/partially in principal city	Owner	0.47561	0.426829	0.097561	0	0	0	0	0	0	0	12	164	5.85638e-07
5	Pacific	Multi-Family with 5+ Units	20000-39999	In metro area, not/partially in principal city	Renter	0.684414	0.164569	0.0435624	0	0.0851888	0	0	0.0222652	0	0	64	1033	5.20876e-06
5	Pacific	Multi-Family with 5+ Units	20000-39999	In metro area, principal city	Owner	0.819444	0	0.101852	0.0787037	0	0	0	0	0	0	15	216	2.66354e-06
5	Pacific	Multi-Family with 5+ Units	20000-39999	In metro area, principal city	Renter	0.50437	0.337079	0.0499376	0	0.0399501	0.0686642	0	0	0	0	45	801	6.52307e-05
5	Pacific	Single-Family Attached	20000-39999	In metro area, not/partially in principal city	Owner	0.131579	0.504049	0.0587045	0.0769231	0.0890688	0	0.0850202	0.0364372	0.0182186	0	26	494	5.52905e-06
5	Pacific	Single-Family Attached	20000-39999	In metro area, not/partially in principal city	Renter	0.152893	0	0.0867769	0.0578512	0.371901	0.0268595	0	0.0764463	0.227273	0	19	484	1.12319e-05
5	Pacific	Single-Family Attached	20000-39999	In metro area, principal city	Owner	0.426136	0.227273	0.107955	0.193182	0	0.0454545	0	0	0	0	12	176	2.63662e-05
5	Pacific	Single-Family Attached	20000-39999	In metro area, principal city	Renter	0.0638298	0.175532	0.31383	0.0691489	0	0.154255	0	0	0.106383	0.117021	10	188	7.71838e-05
5	Pacific	Single-Family Detached	20000-39999	In metro area, not/partially in principal city	Owner	0.233767	0.352869	0.143397	0.124813	0.0676566	0.0447676	0.0168702	0.00716106	0.00395396	0.00474475	1219	22762	0.000202532
5	Pacific	Single-Family Detached	20000-39999	In metro area, not/partially in principal city	Renter	0.148904	0.148447	0.100639	0.121346	0.190773	0.110384	0.10003	0.0258831	0.0158343	0.0377588	258	6568	0.000146476
5	Pacific	Single-Family Detached	20000-39999	In metro area, principal city	Owner	0.348142	0.279408	0.159542	0.0857782	0.0695725	0.030176	0.00838223	0.00754401	0.0114557	0	208	3579	0.00110631
5	Pacific	Single-Family Detached	20000-39999	In metro area, principal city	Renter	0.129858	0.107109	0.113744	0.143128	0.143128	0.0824645	0.0483412	0.092891	0.0492891	0.0900474	42	1055	0.000745873
1	Pacific	Mobile Home	40000-59999	In metro area, not/partially in principal city	Owner	0.422521	0.417815	0.0620168	0.0586555	0.0327731	0.00235294	0.00201681	0	0	0.00184874	328	5950	1.8342e-05
1	Pacific	Mobile Home	40000-59999	In metro area, not/partially in principal city	Renter	0.375033	0.341567	0.189907	0.0284197	0.04834	0.0167331	0	0	0	0	176	3765	8.48646e-06
1	Pacific	Mobile Home	40000-59999	In metro area, principal city	Owner	0.29927	0.450122	0.114355	0	0.0948905	0	0.0413625	0	0	0	26	411	4.14e-05
1	Pacific	Mobile Home	40000-59999	In metro area, principal city	Renter	0.398026	0.523026	0.0789474	0	0	0	0	0	0	0	11	304	2.37999e-05
1	Pacific	Multi-Family with 2 - 4 Units	40000-59999	In metro area, not/partially in principal city	Owner	0.658378	0.155318	0.108263	0.0635042	0	0.00535578	0.00918133	0	0	0	118	2614	5.53179e-05
1	Pacific	Multi-Family with 2 - 4 Units	40000-59999	In metro area, not/partially in principal city	Renter	0.444292	0.284664	0.131017	0.0931317	0.0282161	0.0152014	0.00308244	0	0.000395184	0	1713	37957	0.000507777
1	Pacific	Multi-Family with 2 - 4 Units	40000-59999	In metro area, principal city	Owner	0.582038	0.334197	0.0345423	0.0146805	0.0129534	0.0215889	0	0	0	0	59	1158	0.000306576
1	Pacific	Multi-Family with 2 - 4 Units	40000-59999	In metro area, principal city	Renter	0.496603	0.275654	0.113843	0.072498	0.0290798	0.00881032	0.00351261	0	0	0	791	17366	0.00293782
1	Pacific	Multi-Family with 5+ Units	40000-59999	In metro area, not/partially in principal city	Owner	0.741286	0.188999	0.0370828	0.0203956	0.0106304	0	0	0.00160692	0	0	436	8090	0.000446582
1	Pacific	Multi-Family with 5+ Units	40000-59999	In metro area, not/partially in principal city	Renter	0.551982	0.281364	0.093518	0.0457812	0.0173841	0.00728918	0.0018478	0.000833211	0	0	7500	176426	0.00271479
1	Pacific	Multi-Family with 5+ Units	40000-59999	In metro area, principal city	Owner	0.733162	0.163449	0.0684256	0.027885	0.00707851	0	0	0	0	0	222	4662	0.00139609
1	Pacific	Multi-Family with 5+ Units	40000-59999	In metro area, principal city	Renter	0.561207	0.256861	0.0880576	0.0612116	0.0206227	0.00978787	0.00201075	0	0.000240958	0	5335	120353	0.0307216
1	Pacific	Single-Family Attached	40000-59999	In metro area, not/partially in principal city	Owner	0.615438	0.240568	0.05919	0.0733818	0.00830737	0.00311526	0	0	0	0	157	2889	8.59048e-05
1	Pacific	Single-Family Attached	40000-59999	In metro area, not/partially in principal city	Renter	0.375901	0.302894	0.141642	0.10124	0.0555227	0.0163024	0.00437094	0.0021264	0	0	419	8465	8.86249e-05
1	Pacific	Single-Family Attached	40000-59999	In metro area, principal city	Owner	0.455629	0.223841	0.222517	0.0556291	0.010596	0	0	0.0317881	0	0	44	755	0.000400022
1	Pacific	Single-Family Attached	40000-59999	In metro area, principal city	Renter	0.408589	0.243428	0.133052	0.126631	0.060004	0.0226771	0.0056191	0	0	0	240	4983	0.000932604
1	Pacific	Single-Family Detached	40000-59999	In metro area, not/partially in principal city	Owner	0.331107	0.376016	0.118068	0.0890141	0.0554527	0.0197183	0.00861167	0.000965795	0	0.00104628	756	12425	0.000118342
