nsrdb_gid_old,nsrdb_gid_new
40818,47421
40819,47422
40820,47423
40821,47424
40822,47425
40823,47426
40824,47427
40825,47428
40826,47429
40827,47430
40828,47431
40829,47432
40830,47433
40831,47434
40832,47435
40833,47436
40834,47437
40835,47438
40836,47439
40837,47440
40838,47441
40839,47442
40840,47443
40841,47444
40842,47445
40843,47446
40844,47447
40845,47448
40846,47449
40847,47450
40848,47451
40849,47452
40850,47453
40851,47454
40852,47455
40853,47456
40854,47457
40855,47458
40856,47459
40857,47460
40858,47461
40859,47462
40860,47463
40861,47464
40862,47465
40863,47466
40864,47467
40865,47468
40866,47469
40867,47470
40868,47471
40869,47472
40870,47473
40871,47474
40872,47475
40873,47476
40874,47477
40875,47478
40876,47479
40877,47480
40878,47481
40879,47482
40880,47483
40881,47484
40882,47485
40883,47486
40884,47487
40885,47488
40886,47489
40887,47490
40888,47491
40889,47492
40890,47493
40891,47494
40892,47495
40893,47496
40894,47497
40895,47498
40896,47499
40897,47500
40898,47501
40899,47502
40900,47503
40901,47504
40902,47505
40903,47506
40904,47507
40905,47508
40906,47509
40907,47510
40908,47511
40909,47512
40910,47513
40911,47514
40912,47515
40913,47516
40914,47517
40915,47518
40916,47519
40917,47520
40918,47521
40919,47522
40920,47523
40921,47524
40922,47525
40923,47526
40924,47527
40925,47528
40926,47529
40927,47530
40928,47531
40929,47532
40930,47533
40931,47534
40932,47535
40933,47536
40934,47537
40935,47538
40936,47539
40937,47540
40938,47541
40939,47542
40940,47543
40941,47544
40942,47545
40943,47546
40944,47547
40945,47548
40946,47549
40947,47550
40948,47551
40949,47552
40950,47553
40951,47554
40952,47555
40953,47556
40954,47557
40955,47558
40956,47559
40957,47560
40958,47561
40959,47562
40960,47563
40961,47564
40962,47565
40963,47566
40964,47567
40965,47568
40966,47569
40967,47570
40968,47571
40969,47572
40970,47573
40971,47574
40972,47575
40973,47576
40974,47577
40975,47578
40976,47579
40977,47580
40978,47581
40979,47582
40980,47583
40981,47584
40982,47585
40983,47586
40984,47587
40985,47588
40986,47589
40987,47590
40988,47591
40989,47592
40990,47593
40991,47594
40992,47595
40993,47596
40994,47597
40995,47598
40996,47599
40997,47600
40998,47601
40999,47602
41000,47603
41001,47604
41002,47605
41003,47606
41004,47607
41005,47608
41006,47609
41007,47610
41008,47611
41009,47612
41010,47613
41011,47614
41012,47615
41013,47616
41014,47617
41015,47618
41016,47619
41017,47620
41018,47621
41019,47622
41020,47623
41021,47624
41022,47625
41023,47626
41024,47627
41025,47628
41026,47629
41027,47630
41028,47631
41029,47632
41030,47633
41031,47634
41032,47635
41033,47636
41034,47637
41035,47638
41036,47639
41037,47640
41038,47641
41039,47642
41040,47643
41041,47644
41042,47645
41043,47646
41044,47647
41045,47648
41046,47649
41047,47650
41048,47651
41049,47652
41050,47653
41051,47654
41052,47655
41053,47656
41054,47657
41055,47658
41056,47659
41057,47660
41058,47661
41059,47662
41060,47663
41061,47664
41062,47665
41063,47666
41064,47667
41065,47668
41066,47669
41067,47670
41068,47671
41069,47672
41070,47673
41071,47674
41072,47675
41073,47676
41074,47677
41075,47678
41076,47679
41077,47680
41078,47681
41079,47682
41080,47683
41081,47684
41082,47685
41083,47686
41084,47687
41085,47688
41086,47689
41087,47690
41088,47691
41089,47692
41090,47693
41091,47694
41092,47695
41093,47696
41094,47697
41095,47698
41096,47699
41097,47700
41098,47701
41099,47702
41100,47703
41101,47704
41102,47705
41103,47706
41104,47707
41105,47708
41106,47709
41107,47710
41108,47711
41109,47712
41110,47713
41111,47714
41112,47715
41113,47716
41114,47717
41115,47718
41116,47719
41117,47720
41118,47721
41119,47722
41120,47723
41121,47724
41122,47725
41123,47726
41124,47727
41125,47728
41126,47729
41127,47730
41128,47731
41129,47732
41130,47733
41131,47734
41132,47735
41133,47736
41134,47737
41135,47738
41136,47739
41137,47740
41138,47741
41139,47742
41140,47743
41141,47744
41142,47745
41143,47746
41144,47747
41145,47748
41146,47749
41147,47750
41148,47751
41149,47752
41150,47753
41151,47754
41152,47755
41153,47756
41154,47757
41155,47758
41156,47759
41157,47760
41158,47761
41159,47762
41160,47763
41161,47764
41162,47765
41163,47766
41164,47767
41165,47768
41166,47769
41167,47770
41168,47771
41169,47772
41170,47773
41171,47774
41172,47775
41173,47776
41174,47777
41175,47778
41176,47779
41177,47780
41178,47781
41179,47782
41180,47783
41181,47784
41182,47785
41183,47786
41184,47787
41185,47788
41186,47789
41187,47790
41188,47791
41189,47792
41190,47793
41191,47794
41192,47795
41193,47796
41194,47797
41195,47798
41196,47799
41197,47800
41198,47801
41199,47802
41200,47803
41201,47804
41202,47805
41203,47806
41204,47807
41205,47808
41206,47809
41207,47810
41208,47811
41209,47812
41210,47813
41211,47814
41212,47815
41213,47816
41214,47817
41215,47818
41216,47819
41232,47869
41233,47870
41234,47871
41235,47872
41236,47873
41237,47874
41238,47875
41239,47876
41240,47877
41241,47878
41242,47879
41243,47880
41244,47881
41245,47882
41246,47883
41247,47884
41248,47885
41249,47886
41250,47887
41251,47888
41252,47889
41253,47890
41254,47891
41255,47892
41256,47893
41257,47894
41258,47895
41259,47896
41260,47897
41261,47898
41262,47899
41263,47900
41264,47901
41265,47902
41266,47903
41267,47904
41268,47905
41269,47906
41270,47907
41271,47908
41272,47909
41273,47910
41274,47911
41275,47912
41276,47913
41277,47914
41278,47915
41279,47916
41280,47917
41281,47918
41282,47919
41283,47920
41284,47921
41285,47922
41286,47923
41287,47924
41288,47925
41289,47926
41290,47927
41291,47928
41292,47929
41293,47930
41294,47931
41295,47932
41296,47933
41297,47934
41298,47935
41299,47936
41300,47937
41301,47938
41302,47939
41303,47940
41304,47941
41305,47942
41306,47943
41307,47944
41308,47945
41309,47946
41310,47947
41311,47948
41312,47949
41313,47950
41314,47951
41315,47952
41316,47953
41317,47954
41318,47955
41319,47956
41320,47957
41321,47958
41322,47959
41323,47960
41324,47961
41325,47962
41326,47963
41327,47964
41328,47965
41329,47966
41330,47967
41331,47968
41332,47969
41333,47970
41334,47971
41335,47972
41336,47973
41337,47974
41338,47975
41339,47976
41340,47977
41341,47978
41342,47979
41343,47980
41344,47981
41345,47982
41346,47983
41347,47984
41348,47985
41349,47986
41350,47987
41351,47988
41352,47989
41353,47990
41354,47991
41355,47992
41356,47993
41357,47994
41358,47995
41359,47996
41360,47997
41361,47998
41362,47999
41363,48000
41364,48001
41365,48002
41366,48003
41367,48004
41368,48005
41369,48006
41370,48007
41371,48008
41372,48009
41373,48010
41374,48011
41375,48012
41376,48013
41377,48014
41378,48015
41379,48016
41380,48017
41381,48018
41382,48019
41383,48020
41384,48021
41385,48022
41386,48023
41387,48024
41388,48025
41389,48026
41390,48027
41391,48028
41392,48029
41393,48030
41394,48031
41395,48032
41396,48033
41397,48034
41398,48035
41399,48036
41400,48037
41401,48038
41402,48039
41403,48040
41404,48041
41405,48042
41406,48043
41407,48044
41408,48045
41409,48046
41410,48047
41411,48048
41412,48049
41413,48051
41414,48052
41415,48053
41416,48054
41417,48055
41418,48056
41419,48057
41420,48058
41421,48059
41422,48060
41423,48061
41424,48062
41425,48063
41426,48064
41427,48065
41428,48066
41429,48067
41430,48068
41431,48069
41432,48070
41433,48071
41434,48072
41435,48073
41436,48074
41437,48075
41438,48076
41439,48077
41440,48078
41441,48079
41442,48080
41443,48081
41444,48082
41445,48083
41446,48084
41447,48085
41448,48086
41449,48087
41450,48088
41451,48089
41452,48090
41453,48091
41454,48092
41455,48093
41456,48094
41457,48095
41458,48096
41459,48097
41460,48098
41461,48099
41462,48100
41463,48101
41464,48102
41465,48103
41466,48104
41467,48105
41468,48106
41469,48107
41470,48108
41471,48109
41472,48110
41473,48111
41474,48112
41475,48113
41476,48114
41477,48115
41478,48116
41479,48117
41480,48118
41481,48119
41482,48120
41483,48121
41484,48122
41485,48123
41486,48124
41487,48125
41488,48126
41489,48127
41490,48128
41491,48129
41492,48130
41493,48131
41494,48132
41495,48133
41496,48134
41497,48135
41498,48136
41499,48137
41500,48138
41501,48139
41502,48140
41503,48141
41504,48142
41505,48143
41506,48144
41507,48145
41508,48146
41509,48147
41510,48148
41511,48149
41512,48150
41513,48151
41514,48152
41515,48153
41516,48154
41517,48155
41518,48156
41519,48157
41520,48158
41521,48159
41522,48160
41523,48161
41524,48162
41525,48163
41526,48164
41527,48165
41528,48166
41529,48167
41530,48168
41531,48169
41532,48170
41533,48171
41534,48172
41535,48173
41536,48174
41537,48175
41538,48176
41539,48177
41540,48178
41541,48179
41542,48180
41543,48181
41544,48182
41545,48183
41546,48184
41547,48185
41548,48186
41549,48187
41550,48188
41551,48189
41552,48190
41553,48191
41554,48192
41555,48193
41556,48194
41557,48195
41558,48196
41559,48197
41560,48198
41561,48199
41562,48200
41563,48201
41564,48202
41565,48203
41566,48204
41567,48205
41568,48206
41569,48207
41570,48208
41571,48209
41572,48210
41573,48211
41574,48212
41575,48213
41576,48214
41577,48215
41578,48216
41579,48217
41580,48218
41581,48219
41582,48220
41583,48221
41584,48222
41585,48223
41586,48224
41587,48225
41588,48226
41589,48227
41590,48228
41591,48229
41592,48230
41593,48231
41594,48232
41595,48233
41596,48234
41597,48235
41598,48236
41599,48237
41600,48238
41601,48239
41602,48240
41603,48241
41604,48242
41605,48243
41606,48244
41607,48245
41608,48246
41609,48247
41610,48248
41611,48249
41612,48250
41613,48251
41614,48252
41615,48253
41616,48254
41617,48255
41618,48256
41619,48257
41620,48258
41621,48259
41622,48260
41623,48261
41624,48262
41625,48263
41626,48264
41627,48265
41628,48266
41629,48267
41630,48268
41631,48269
41632,48270
41633,48271
41634,48272
41635,48273
41636,48274
41637,48275
41638,48276
41639,48277
41640,48278
41641,48279
41642,48280
41643,48281
41644,48282
41645,48283
41646,48284
41647,48285
41648,48286
41649,48287
41650,48288
41651,48289
41652,48290
41653,48291
41654,48292
41655,48293
41656,48294
41657,48295
41658,48296
41659,48297
41660,48298
41661,48299
41662,48300
41663,48301
41664,48302
41665,48303
41666,48304
41667,48305
41668,48306
41669,48307
41670,48308
41671,48309
41672,48310
41673,48311
41674,48312
41675,48313
41676,48314
41677,48315
41678,48316
41679,48317
41680,48318
41681,48319
41682,48320
41683,48321
41684,48322
41685,48323
41686,48324
41687,48325
41688,48326
41689,48327
41690,48328
41691,48329
41692,48330
41693,48331
41694,48332
41695,48333
41696,48334
41697,48335
41698,48336
41699,48337
41700,48338
41701,48339
41702,48340
41703,48341
41704,48342
41705,48343
41706,48344
41707,48345
41708,48346
41709,48347
41710,48348
41711,48349
41712,48350
41713,48351
41714,48352
41715,48353
41716,48354
41717,48355
41718,48356
41719,48357
41720,48358
41721,48359
41722,48360
41723,48361
41724,48362
41725,48363
41726,48364
41727,48365
41728,48366
41729,48367
41730,48368
41731,48369
41732,48370
41733,48371
41734,48372
41735,48373
41736,48374
41755,48430
41756,48431
41757,48432
41758,48433
41759,48434
41760,48435
41761,48436
41762,48437
41763,48438
41764,48439
41765,48440
41766,48441
41767,48442
41768,48443
41769,48444
41770,48445
41771,48446
41772,48447
41773,48448
41774,48449
41775,48450
41776,48451
41777,48452
41778,48453
41779,48454
41780,48455
41781,48456
41782,48457
41783,48458
41784,48459
41785,48460
41786,48461
41787,48462
41788,48463
41789,48464
41790,48465
41791,48466
41792,48467
41793,48468
41794,48469
41795,48470
41796,48471
41797,48472
41798,48473
41799,48474
41800,48475
41801,48476
41802,48477
41803,48478
41804,48479
41805,48480
41806,48481
41807,48482
41808,48483
41809,48484
41810,48485
41811,48486
41812,48487
41813,48488
41814,48489
41815,48490
41816,48491
41817,48492
41818,48493
41819,48494
41820,48495
41821,48496
41822,48497
41823,48498
41824,48499
41825,48500
41826,48501
41827,48502
41828,48503
41829,48504
41830,48505
41831,48506
41832,48507
41833,48508
41834,48509
41835,48510
41836,48511
41837,48512
41838,48513
41839,48514
41840,48515
41841,48516
41842,48517
41843,48518
41844,48519
41845,48520
41846,48521
41847,48522
41848,48523
41849,48524
41850,48525
41851,48526
41852,48527
41853,48528
41854,48529
41855,48530
41856,48531
41857,48532
41858,48533
41859,48534
41860,48535
41861,48536
41862,48537
41863,48538
41864,48539
41865,48540
41866,48541
41867,48542
41868,48543
41869,48544
41870,48545
41871,48546
41872,48547
41873,48548
41874,48549
41875,48550
41876,48551
41877,48552
41878,48553
41879,48554
41880,48555
41881,48556
41882,48557
41883,48558
41884,48559
41885,48560
41886,48561
41887,48562
41888,48563
41889,48564
41890,48565
41891,48566
41892,48567
41893,48568
41894,48569
41895,48570
41896,48571
41897,48572
41898,48573
41899,48574
41900,48575
41901,48576
41902,48577
41903,48578
41904,48579
41905,48580
41906,48581
41907,48582
41908,48583
41909,48584
41910,48585
41911,48586
41912,48587
41913,48588
41914,48589
41915,48590
41916,48591
41917,48592
41918,48593
41919,48594
41920,48595
41921,48596
41922,48597
41923,48598
41924,48599
41925,48600
41926,48601
41927,48602
41928,48603
41929,48604
41930,48605
41931,48606
41932,48607
41933,48608
41934,48609
41935,48610
41936,48611
41937,48612
41938,48613
41939,48614
41940,48615
41941,48616
41942,48617
41943,48618
41944,48619
41945,48620
41946,48621
41947,48622
41948,48623
41949,48624
41950,48625
41951,48626
41952,48627
41953,48628
41954,48629
41955,48630
41956,48631
41957,48632
41958,48633
41959,48634
41960,48635
41961,48636
41962,48637
41963,48638
41964,48639
41965,48640
41966,48641
41967,48642
41968,48643
41969,48644
41970,48645
41971,48646
41972,48647
41973,48648
41974,48649
41975,48650
41976,48651
41977,48652
41978,48653
41979,48654
41980,48655
41981,48656
41982,48657
41983,48658
41984,48659
41985,48660
41986,48661
41987,48662
41988,48663
41989,48664
41990,48665
41991,48666
41992,48667
41993,48668
41994,48669
41995,48670
41996,48671
41997,48672
41998,48673
41999,48674
42000,48675
42001,48676
42002,48677
42003,48678
42004,48679
42005,48680
42006,48681
42007,48682
42008,48683
42009,48684
42010,48685
42011,48686
42012,48687
42013,48688
42014,48689
42015,48690
42016,48691
42017,48692
42018,48693
42019,48694
42020,48695
42021,48696
42022,48697
42023,48698
42024,48699
42025,48700
42026,48701
42027,48702
42028,48703
42029,48704
42030,48705
42031,48706
42032,48707
42033,48708
42034,48709
42035,48710
42036,48711
42037,48712
42038,48713
42039,48714
42040,48715
42041,48716
42042,48717
42043,48718
42044,48719
42045,48720
42046,48721
42047,48722
42048,48723
42049,48724
42050,48725
42051,48726
42052,48727
42053,48728
42054,48729
42055,48730
42056,48731
42057,48732
42058,48733
42059,48734
42060,48735
42061,48736
42062,48737
42063,48738
42064,48739
42065,48740
42066,48741
42067,48742
42068,48743
42069,48744
42070,48745
42071,48746
42072,48747
42073,48748
42074,48749
42075,48750
42076,48751
42077,48752
42078,48753
42079,48754
42080,48755
42081,48756
42082,48757
42083,48758
42084,48759
42085,48760
42086,48761
42087,48762
42088,48763
42089,48764
42090,48765
42091,48766
42092,48767
42093,48768
42094,48769
42095,48770
42096,48771
42097,48772
42098,48773
42099,48774
42100,48775
42101,48776
42102,48777
42103,48778
42104,48779
42105,48780
42106,48781
42107,48782
42108,48783
42109,48784
42110,48785
42111,48786
42112,48787
42113,48788
42114,48789
42115,48790
42116,48791
42117,48792
42118,48793
42119,48794
42120,48795
42121,48796
42122,48797
42123,48798
42124,48799
42125,48800
42126,48801
42127,48802
42128,48803
42129,48804
42130,48805
42131,48806
42132,48807
42133,48808
42134,48809
42135,48810
42136,48811
42137,48812
42138,48813
42139,48814
42140,48815
42141,48816
42142,48817
42143,48818
42144,48819
42145,48820
42146,48821
42147,48822
42148,48823
42149,48824
42150,48825
42151,48826
42152,48827
42153,48828
42154,48829
42155,48830
42156,48831
42157,48832
42158,48833
42159,48834
42160,48835
42161,48836
42162,48837
42163,48838
42164,48839
42165,48840
42166,48841
42167,48842
42168,48843
42169,48844
42170,48845
42171,48846
42172,48847
42173,48848
42174,48849
42175,48850
42176,48851
42177,48852
42178,48853
42179,48854
42180,48855
42181,48856
42182,48857
42183,48858
42184,48859
42185,48860
42186,48861
42187,48862
42188,48863
42189,48864
42190,48865
42191,48866
42192,48867
42193,48868
42194,48869
42195,48870
42196,48871
42197,48872
42198,48873
42199,48874
42200,48875
42201,48876
42202,48877
42203,48878
42204,48879
42205,48880
42206,48881
42207,48882
42208,48883
42209,48884
42210,48885
42211,48886
42212,48887
42213,48888
42214,48889
42215,48890
42216,48891
42217,48892
42218,48893
42219,48894
42220,48895
42221,48896
42222,48897
42223,48898
42224,48899
42225,48900
42226,48901
42227,48902
42228,48903
42229,48904
42230,48905
42231,48906
42232,48907
42233,48908
42234,48909
42235,48910
42236,48911
42237,48912
42238,48913
42239,48914
42240,48915
42241,48916
42242,48917
42243,48918
42244,48919
42245,48920
42246,48921
42247,48922
42248,48923
42249,48924
42250,48925
42251,48926
42252,48927
42253,48928
42254,48929
42255,48930
42256,48931
42257,48932
42258,48933
42259,48934
42274,48990
42275,48991
42276,48992
42277,48993
42278,48994
42279,48995
42280,48996
42281,48997
42282,48998
42283,48999
42284,49000
42285,49001
42286,49002
42287,49003
42288,49004
42289,49005
42290,49006
42291,49007
42292,49008
42293,49009
42294,49010
42295,49011
42296,49012
42297,49013
42298,49014
42299,49015
42300,49016
42301,49017
42302,49018
42303,49019
42304,49020
42305,49021
42306,49022
42307,49023
42308,49024
42309,49025
42310,49026
42311,49027
42312,49028
42313,49029
42314,49030
42315,49031
42316,49032
42317,49033
42318,49034
42319,49035
42320,49036
42321,49037
42322,49038
42323,49039
42324,49040
42325,49041
42326,49042
42327,49043
42328,49044
42329,49045
42330,49046
42331,49047
42332,49048
42333,49049
42334,49050
42335,49051
42336,49052
42337,49053
42338,49054
42339,49055
42340,49056
42341,49057
42342,49058
42343,49059
42344,49060
42345,49061
42346,49062
42347,49063
42348,49064
42349,49065
42350,49066
42351,49067
42352,49068
42353,49069
42354,49070
42355,49071
42356,49072
42357,49073
42358,49074
42359,49075
42360,49076
42361,49077
42362,49078
42363,49079
42364,49080
42365,49081
42366,49082
42367,49083
42368,49084
42369,49085
42370,49086
42371,49087
42372,49088
42373,49089
42374,49090
42375,49091
42376,49092
42377,49093
42378,49094
42379,49095
42380,49096
42381,49097
42382,49098
42383,49099
42384,49100
42385,49101
42386,49102
42387,49103
42388,49104
42389,49105
42390,49106
42391,49107
42392,49108
42393,49109
42394,49110
42395,49111
42396,49112
42397,49113
42398,49114
42399,49115
42400,49116
42401,49117
42402,49118
42403,49119
42404,49120
42405,49121
42406,49122
42407,49123
42408,49124
42409,49125
42410,49126
42411,49127
42412,49128
42413,49129
42414,49130
42415,49131
42416,49132
42417,49133
42418,49134
42419,49135
42420,49136
42421,49137
42422,49138
42423,49139
42424,49140
42425,49141
42426,49142
42427,49143
42428,49144
42429,49145
42430,49146
42431,49147
42432,49148
42433,49149
42434,49150
42435,49151
42436,49152
42437,49153
42438,49154
42439,49155
42440,49156
42441,49157
42442,49158
42443,49159
42444,49160
42445,49161
42446,49162
42447,49163
42448,49164
42449,49165
42450,49166
42451,49167
42452,49168
42453,49169
42454,49170
42455,49171
42456,49172
42457,49173
42458,49174
42459,49175
42460,49176
42461,49177
42462,49178
42463,49179
42464,49180
42465,49181
42466,49182
42467,49183
42468,49184
42469,49185
42470,49186
42471,49187
42472,49188
42473,49189
42474,49190
42475,49191
42476,49192
42477,49193
42478,49194
42479,49195
42480,49196
42481,49197
42482,49198
42483,49199
42484,49200
42485,49201
42486,49202
42487,49203
42488,49204
42489,49205
42490,49206
42491,49207
42492,49208
42493,49209
42494,49210
42495,49211
42496,49212
42497,49213
42498,49214
42499,49215
42500,49216
42501,49217
42502,49218
42503,49219
42504,49220
42505,49221
42506,49222
42507,49223
42508,49224
42509,49225
42510,49226
42511,49227
42512,49228
42513,49229
42514,49230
42515,49231
42516,49232
42517,49233
42518,49234
42519,49235
42520,49236
42521,49237
42522,49238
42523,49239
42524,49240
42525,49241
42526,49242
42527,49243
42528,49244
42529,49245
42530,49246
42531,49247
42532,49248
42533,49249
42534,49250
42535,49251
42536,49252
42537,49253
42538,49254
42539,49255
42540,49256
42541,49257
42542,49258
42543,49259
42544,49260
42545,49261
42546,49262
42547,49263
42548,49264
42549,49265
42550,49266
42551,49267
42552,49268
42553,49269
42554,49270
42555,49271
42556,49272
42557,49273
42558,49274
42559,49275
42560,49276
42561,49277
42562,49278
42563,49279
42564,49280
42565,49281
42566,49282
42567,49283
42568,49284
42569,49285
42570,49286
42571,49287
42572,49288
42573,49289
42574,49290
42575,49291
42576,49292
42577,49293
42578,49294
42579,49295
42580,49296
42581,49297
42582,49298
42583,49299
42584,49300
42585,49301
42586,49302
42587,49303
42588,49304
42589,49305
42590,49306
42591,49307
42592,49308
42593,49309
42594,49310
42595,49311
42596,49312
42597,49313
42598,49314
42599,49315
42600,49316
42601,49317
42602,49318
42603,49319
42604,49320
42605,49321
42606,49322
42607,49323
42608,49324
42609,49325
42610,49326
42611,49327
42612,49328
42613,49329
42614,49330
42615,49331
42616,49332
42617,49333
42618,49334
42619,49335
42620,49336
42621,49337
42622,49338
42623,49339
42624,49340
42625,49341
42626,49342
42627,49343
42628,49344
42629,49345
42630,49346
42631,49347
42632,49348
42633,49349
42634,49350
42635,49351
42636,49352
42637,49353
42638,49354
42639,49356
42640,49357
42641,49358
42642,49359
42643,49360
42644,49361
42645,49362
42646,49363
42647,49364
42648,49365
42649,49366
42650,49367
42651,49368
42652,49369
42653,49370
42654,49371
42655,49372
42656,49373
42657,49374
42658,49375
42659,49376
42660,49377
42661,49378
42662,49379
42663,49380
42664,49381
42665,49382
42666,49383
42667,49384
42668,49385
42669,49386
42670,49387
42671,49388
42672,49389
42673,49390
42674,49391
42675,49392
42676,49393
42677,49394
42678,49395
42679,49396
42680,49397
42681,49398
42682,49399
42683,49400
42684,49401
42685,49402
42686,49403
42687,49404
42688,49405
42689,49406
42690,49407
42691,49408
42692,49409
42693,49410
42694,49411
42695,49412
42696,49413
42697,49414
42698,49415
42699,49416
42700,49417
42701,49418
42702,49419
42703,49420
42704,49421
42705,49422
42706,49423
42707,49424
42708,49425
42709,49426
42710,49427
42711,49428
42712,49429
42713,49430
42714,49431
42715,49432
42716,49433
42717,49434
42718,49435
42719,49436
42720,49437
42721,49438
42722,49439
42723,49440
42724,49441
42725,49442
42726,49443
42727,49444
42728,49445
42729,49446
42730,49447
42731,49448
42732,49449
42733,49450
42734,49451
42735,49452
42736,49453
42737,49454
42738,49455
42739,49456
42740,49457
42741,49458
42742,49459
42743,49460
42744,49461
42745,49462
42746,49463
42747,49464
42748,49465
42749,49466
42750,49467
42751,49468
42752,49469
42753,49470
42754,49471
42755,49472
42756,49473
42757,49474
42758,49475
42759,49476
42760,49477
42761,49478
42762,49479
42763,49480
42764,49481
42765,49482
42766,49483
42767,49484
42768,49485
42769,49486
42770,49487
42771,49488
42772,49489
42773,49490
42774,49491
42775,49492
42776,49493
42777,49494
42788,49551
42789,49552
42790,49553
42791,49554
42792,49555
42793,49556
42794,49557
42795,49558
42796,49559
42797,49560
42798,49561
42799,49562
42800,49563
42801,49564
42802,49565
42803,49566
42804,49567
42805,49568
42806,49569
42807,49570
42808,49571
42809,49572
42810,49573
42811,49574
42812,49575
42813,49576
42814,49577
42815,49578
42816,49579
42817,49580
42818,49581
42819,49582
42820,49583
42821,49584
42822,49585
42823,49586
42824,49587
42825,49588
42826,49589
42827,49590
42828,49591
42829,49592
42830,49593
42831,49594
42832,49595
42833,49596
42834,49597
42835,49598
42836,49599
42837,49600
42838,49601
42839,49602
42840,49603
42841,49604
42842,49605
42843,49606
42844,49607
42845,49608
42846,49609
42847,49610
42848,49611
42849,49612
42850,49613
42851,49614
42852,49615
42853,49616
42854,49617
42855,49618
42856,49619
42857,49620
42858,49621
42859,49622
42860,49623
42861,49624
42862,49625
42863,49626
42864,49627
42865,49628
42866,49629
42867,49630
42868,49631
42869,49632
42870,49633
42871,49634
42872,49635
42873,49636
42874,49637
42875,49638
42876,49639
42877,49640
42878,49641
42879,49642
42880,49643
42881,49644
42882,49645
42883,49646
42884,49647
42885,49648
42886,49649
42887,49650
42888,49651
42889,49652
42890,49653
42891,49654
42892,49655
42893,49656
42894,49657
42895,49658
42896,49659
42897,49660
42898,49661
42899,49662
42900,49663
42901,49664
42902,49665
42903,49666
42904,49667
42905,49668
42906,49669
42907,49670
42908,49671
42909,49672
42910,49673
42911,49674
42912,49675
42913,49676
42914,49677
42915,49678
42916,49679
42917,49680
42918,49681
42919,49682
42920,49683
42921,49684
42922,49685
42923,49686
42924,49687
42925,49688
42926,49689
42927,49690
42928,49691
42929,49692
42930,49693
42931,49694
42932,49695
42933,49696
42934,49697
42935,49698
42936,49699
42937,49700
42938,49701
42939,49702
42940,49703
42941,49704
42942,49705
42943,49706
42944,49707
42945,49708
42946,49709
42947,49710
42948,49711
42949,49712
42950,49713
42951,49714
42952,49715
42953,49716
42954,49717
42955,49718
42956,49719
42957,49720
42958,49721
42959,49722
42960,49723
42961,49724
42962,49725
42963,49726
42964,49727
42965,49728
42966,49729
42967,49730
42968,49731
42969,49732
42970,49733
42971,49734
42972,49735
42973,49736
42974,49737
42975,49738
42976,49739
42977,49740
42978,49741
42979,49742
42980,49743
42981,49744
42982,49745
42983,49746
42984,49747
42985,49748
42986,49749
42987,49750
42988,49751
42989,49752
42990,49753
42991,49754
42992,49755
42993,49756
42994,49757
42995,49758
42996,49759
42997,49760
42998,49761
42999,49762
43000,49763
43001,49764
43002,49765
43003,49766
43004,49767
43005,49768
43006,49769
43007,49770
43008,49771
43009,49772
43010,49773
43011,49774
43012,49775
43013,49776
43014,49777
43015,49778
43016,49779
43017,49780
43018,49781
43019,49782
43020,49783
43021,49784
43022,49785
43023,49786
43024,49787
43025,49788
43026,49789
43027,49790
43028,49791
43029,49792
43030,49793
43031,49794
43032,49795
43033,49796
43034,49797
43035,49798
43036,49799
43037,49800
43038,49801
43039,49802
43040,49803
43041,49804
43042,49805
43043,49806
43044,49807
43045,49808
43046,49809
43047,49810
43048,49811
43049,49812
43050,49813
43051,49814
43052,49815
43053,49816
43054,49817
43055,49818
43056,49819
43057,49820
43058,49821
43059,49822
43060,49823
43061,49824
43062,49825
43063,49826
43064,49827
43065,49828
43066,49829
43067,49830
43068,49831
43069,49832
43070,49833
43071,49834
43072,49835
43073,49836
43074,49837
43075,49838
43076,49839
43077,49840
43078,49841
43079,49842
43080,49843
43081,49844
43082,49845
43083,49846
43084,49847
43085,49848
43086,49849
43087,49850
43088,49851
43089,49852
43090,49853
43091,49854
43092,49855
43093,49856
43094,49857
43095,49858
43096,49859
43097,49860
43098,49861
43099,49862
43100,49863
43101,49864
43102,49865
43103,49866
43104,49867
43105,49868
43106,49869
43107,49870
43108,49871
43109,49872
43110,49873
43111,49874
43112,49875
43113,49876
43114,49877
43115,49878
43116,49879
43117,49880
43118,49881
43119,49882
43120,49883
43121,49884
43122,49885
43123,49886
43124,49887
43125,49888
43126,49889
43127,49890
43128,49891
43129,49892
43130,49893
43131,49894
43132,49895
43133,49896
43134,49897
43135,49898
43136,49899
43137,49900
43138,49901
43139,49902
43140,49903
43141,49904
43142,49905
43143,49906
43144,49907
43145,49908
43146,49909
43147,49910
43148,49911
43149,49912
43150,49913
43151,49914
43152,49915
43153,49916
43154,49917
43155,49918
43156,49919
43157,49920
43158,49921
43159,49922
43160,49923
43161,49924
43162,49925
43163,49926
43164,49927
43165,49928
43166,49929
43167,49930
43168,49931
43169,49932
43170,49933
43171,49934
43172,49935
43173,49936
43174,49937
43175,49938
43176,49939
43177,49940
43178,49941
43179,49942
43180,49943
43181,49944
43182,49945
43183,49946
43184,49947
43185,49948
43186,49949
43187,49950
43188,49951
43189,49952
43190,49953
43191,49954
43192,49955
43193,49956
43194,49957
43195,49958
43196,49959
43197,49960
43198,49961
43199,49962
43200,49963
43201,49964
43202,49965
43203,49966
