Dependency=PUMA	Dependency=Geometry Building Type RECS	Dependency=Vintage	Option=Electricity	Option=Fuel Oil	Option=Natural Gas	Option=None	Option=Other Fuel	Option=Propane	sample_count	sample_weight
IL, 03415	Single-Family Detached	1950s	0.029918	0.000000	0.970082	0.000000	0.000000	0.000000	259.000000	5114.000000
IL, 03415	Single-Family Detached	1960s	0.044982	0.000000	0.941206	0.000000	0.003548	0.010264	383.000000	7892.000000
IL, 03415	Single-Family Detached	1970s	0.031729	0.000000	0.964569	0.000000	0.000000	0.003702	196.000000	3782.000000
IL, 03415	Single-Family Detached	1980s	0.034693	0.000000	0.956703	0.000000	0.000000	0.008604	180.000000	3603.000000
IL, 03415	Single-Family Detached	1990s	0.046278	0.000000	0.934272	0.019450	0.000000	0.000000	73.000000	1491.000000
IL, 03415	Single-Family Detached	2000s	0.046061	0.000000	0.934545	0.000000	0.019394	0.000000	36.000000	825.000000
IL, 03415	Single-Family Detached	2010s	0.262136	0.000000	0.737864	0.000000	0.000000	0.000000	5.000000	103.000000
IL, 03415	Single-Family Detached	<1940	0.049612	0.000000	0.910078	0.000000	0.000000	0.040310	35.000000	645.000000
IL, 03416	Mobile Home	1940s	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.000000	0.000000
IL, 03416	Mobile Home	1950s	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.000000	0.000000
IL, 03416	Mobile Home	1960s	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	1.000000	16.000000
IL, 03416	Mobile Home	1970s	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.000000	0.000000
IL, 03416	Mobile Home	1980s	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.000000	0.000000
IL, 03416	Mobile Home	1990s	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	47.000000
IL, 03416	Mobile Home	2000s	0.312500	0.000000	0.291667	0.395833	0.000000	0.000000	3.000000	48.000000
IL, 03416	Mobile Home	2010s	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.000000	49.000000
IL, 03416	Mobile Home	<1940	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.000000	0.000000
IL, 03416	Multi-Family with 2 - 4 Units	1940s	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	1.000000	51.000000
IL, 03416	Multi-Family with 2 - 4 Units	1950s	0.437037	0.000000	0.562963	0.000000	0.000000	0.000000	5.000000	135.000000
IL, 03416	Multi-Family with 2 - 4 Units	1960s	0.127551	0.000000	0.872449	0.000000	0.000000	0.000000	6.000000	196.000000
IL, 03416	Multi-Family with 2 - 4 Units	1970s	0.208333	0.000000	0.791667	0.000000	0.000000	0.000000	6.000000	120.000000
IL, 03416	Multi-Family with 2 - 4 Units	1980s	0.180952	0.000000	0.819048	0.000000	0.000000	0.000000	4.000000	105.000000
IL, 03416	Multi-Family with 2 - 4 Units	1990s	0.310345	0.000000	0.689655	0.000000	0.000000	0.000000	2.000000	29.000000
IL, 03416	Multi-Family with 2 - 4 Units	2000s	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	2.000000	35.000000
IL, 03416	Multi-Family with 2 - 4 Units	2010s	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.000000	0.000000
IL, 03416	Multi-Family with 2 - 4 Units	<1940	0.106383	0.000000	0.893617	0.000000	0.000000	0.000000	9.000000	141.000000
IL, 03416	Multi-Family with 5+ Units	1940s	0.331325	0.000000	0.668675	0.000000	0.000000	0.000000	6.000000	166.000000
IL, 03416	Multi-Family with 5+ Units	1950s	0.468935	0.000000	0.494083	0.000000	0.000000	0.036982	26.000000	676.000000
IL, 03416	Multi-Family with 5+ Units	1960s	0.534740	0.000000	0.431292	0.026763	0.007205	0.000000	77.000000	1943.000000
IL, 03416	Multi-Family with 5+ Units	1970s	0.559824	0.000000	0.425540	0.005488	0.000000	0.009147	127.000000	2733.000000
IL, 03416	Multi-Family with 5+ Units	1980s	0.563473	0.000000	0.419162	0.000000	0.000000	0.017365	76.000000	1670.000000
IL, 03416	Multi-Family with 5+ Units	1990s	0.241935	0.000000	0.727957	0.017204	0.000000	0.012903	45.000000	930.000000
IL, 03416	Multi-Family with 5+ Units	2000s	0.238161	0.000000	0.743308	0.000000	0.018531	0.000000	62.000000	1457.000000
IL, 03416	Multi-Family with 5+ Units	2010s	0.537791	0.000000	0.462209	0.000000	0.000000	0.000000	15.000000	344.000000
IL, 03416	Multi-Family with 5+ Units	<1940	0.542024	0.000000	0.406518	0.025729	0.025729	0.000000	28.000000	583.000000
IL, 03416	Single-Family Attached	1940s	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	1.000000	25.000000
IL, 03416	Single-Family Attached	1950s	0.144201	0.000000	0.855799	0.000000	0.000000	0.000000	15.000000	319.000000
IL, 03416	Single-Family Attached	1960s	0.144898	0.000000	0.855102	0.000000	0.000000	0.000000	26.000000	490.000000
IL, 03416	Single-Family Attached	1970s	0.267711	0.000000	0.721849	0.000000	0.000000	0.010440	66.000000	1341.000000
IL, 03416	Single-Family Attached	1980s	0.257143	0.000000	0.742857	0.000000	0.000000	0.000000	28.000000	595.000000
IL, 03416	Single-Family Attached	1990s	0.000000	0.000000	0.973633	0.026367	0.000000	0.000000	45.000000	1024.000000
IL, 03416	Single-Family Attached	2000s	0.178836	0.000000	0.778836	0.000000	0.000000	0.042328	44.000000	945.000000
IL, 03416	Single-Family Attached	2010s	0.313559	0.000000	0.686441	0.000000	0.000000	0.000000	6.000000	118.000000
IL, 03416	Single-Family Attached	<1940	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	2.000000	35.000000
IL, 03416	Single-Family Detached	1940s	0.020503	0.000000	0.979497	0.000000	0.000000	0.000000	151.000000	2585.000000
IL, 03416	Single-Family Detached	1950s	0.052348	0.000000	0.927793	0.000000	0.015758	0.004101	481.000000	9265.000000
IL, 03416	Single-Family Detached	1960s	0.038256	0.000000	0.945707	0.006348	0.002005	0.007685	300.000000	5986.000000
IL, 03416	Single-Family Detached	1970s	0.031101	0.000000	0.956851	0.000000	0.007285	0.004763	180.000000	3569.000000
IL, 03416	Single-Family Detached	1980s	0.133614	0.000000	0.845871	0.000000	0.000000	0.020516	98.000000	1901.000000
IL, 03416	Single-Family Detached	1990s	0.069023	0.000000	0.930977	0.000000	0.000000	0.000000	90.000000	1811.000000
IL, 03416	Single-Family Detached	2000s	0.066554	0.000000	0.926396	0.002820	0.000000	0.004230	182.000000	3546.000000
IL, 03416	Single-Family Detached	2010s	0.044444	0.000000	0.955556	0.000000	0.000000	0.000000	38.000000	720.000000
IL, 03416	Single-Family Detached	<1940	0.037095	0.000000	0.945915	0.000000	0.011043	0.005946	411.000000	7063.000000
IL, 03417	Mobile Home	1940s	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.000000	0.000000
IL, 03417	Mobile Home	1950s	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.000000	0.000000
IL, 03417	Mobile Home	1960s	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	2.000000	32.000000
IL, 03417	Mobile Home	1970s	0.000000	0.000000	0.900709	0.000000	0.099291	0.000000	5.000000	141.000000
IL, 03417	Mobile Home	1980s	0.000000	0.000000	0.821705	0.000000	0.000000	0.178295	10.000000	387.000000
IL, 03417	Mobile Home	1990s	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	3.000000	50.000000
IL, 03417	Mobile Home	2000s	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	4.000000	119.000000
IL, 03417	Mobile Home	2010s	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.000000	0.000000
IL, 03417	Mobile Home	<1940	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	59.000000
IL, 03417	Multi-Family with 2 - 4 Units	1940s	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	2.000000	48.000000
IL, 03417	Multi-Family with 2 - 4 Units	1950s	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	4.000000	107.000000
IL, 03417	Multi-Family with 2 - 4 Units	1960s	0.684211	0.000000	0.315789	0.000000	0.000000	0.000000	2.000000	19.000000
IL, 03417	Multi-Family with 2 - 4 Units	1970s	0.199328	0.000000	0.800672	0.000000	0.000000	0.000000	31.000000	893.000000
IL, 03417	Multi-Family with 2 - 4 Units	1980s	0.060606	0.000000	0.939394	0.000000	0.000000	0.000000	23.000000	693.000000
IL, 03417	Multi-Family with 2 - 4 Units	1990s	0.022222	0.000000	0.977778	0.000000	0.000000	0.000000	41.000000	1305.000000
IL, 03417	Multi-Family with 2 - 4 Units	2000s	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	3.000000	64.000000
IL, 03417	Multi-Family with 2 - 4 Units	2010s	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	1.000000	9.000000
IL, 03417	Multi-Family with 2 - 4 Units	<1940	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	3.000000	50.000000
IL, 03417	Multi-Family with 5+ Units	1940s	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	28.000000
IL, 03417	Multi-Family with 5+ Units	1950s	0.342466	0.000000	0.657534	0.000000	0.000000	0.000000	7.000000	146.000000
IL, 03417	Multi-Family with 5+ Units	1960s	0.335570	0.000000	0.664430	0.000000	0.000000	0.000000	22.000000	745.000000
IL, 03417	Multi-Family with 5+ Units	1970s	0.280651	0.007184	0.658046	0.005747	0.034962	0.013410	74.000000	2088.000000
IL, 03417	Multi-Family with 5+ Units	1980s	0.256570	0.000000	0.743430	0.000000	0.000000	0.000000	50.000000	1446.000000
IL, 03417	Multi-Family with 5+ Units	1990s	0.493222	0.000000	0.440042	0.066736	0.000000	0.000000	36.000000	959.000000
IL, 03417	Multi-Family with 5+ Units	2000s	0.701887	0.000000	0.298113	0.000000	0.000000	0.000000	14.000000	265.000000
IL, 03417	Multi-Family with 5+ Units	2010s	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	1.000000	13.000000
IL, 03417	Multi-Family with 5+ Units	<1940	0.647887	0.000000	0.352113	0.000000	0.000000	0.000000	3.000000	71.000000
IL, 03417	Single-Family Attached	1940s	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	1.000000	37.000000
IL, 03417	Single-Family Attached	1950s	0.392857	0.000000	0.607143	0.000000	0.000000	0.000000	3.000000	84.000000
IL, 03417	Single-Family Attached	1960s	0.222581	0.000000	0.777419	0.000000	0.000000	0.000000	18.000000	310.000000
IL, 03417	Single-Family Attached	1970s	0.058869	0.000000	0.928737	0.000000	0.000000	0.012393	64.000000	1291.000000
IL, 03417	Single-Family Attached	1980s	0.086875	0.000000	0.913125	0.000000	0.000000	0.000000	69.000000	1600.000000
IL, 03417	Single-Family Attached	1990s	0.017423	0.000000	0.982577	0.000000	0.000000	0.000000	120.000000	3042.000000
IL, 03417	Single-Family Attached	2000s	0.086043	0.000000	0.906953	0.000000	0.000000	0.007004	73.000000	1999.000000
IL, 03417	Single-Family Attached	2010s	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	6.000000	89.000000
IL, 03417	Single-Family Attached	<1940	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.000000	0.000000
IL, 03417	Single-Family Detached	1940s	0.016245	0.000000	0.954874	0.000000	0.000000	0.028881	25.000000	554.000000
IL, 03417	Single-Family Detached	1950s	0.035985	0.000000	0.960227	0.000000	0.000000	0.003788	105.000000	2112.000000
IL, 03417	Single-Family Detached	1960s	0.011552	0.000000	0.968914	0.011132	0.000000	0.008402	251.000000	4761.000000
IL, 03417	Single-Family Detached	1970s	0.025636	0.000000	0.964951	0.000000	0.000000	0.009413	219.000000	4993.000000
IL, 03417	Single-Family Detached	1980s	0.035391	0.000000	0.953820	0.000000	0.000000	0.010790	110.000000	2317.000000
IL, 03417	Single-Family Detached	1990s	0.038640	0.000000	0.937882	0.000000	0.000000	0.023478	134.000000	4089.000000
IL, 03417	Single-Family Detached	2000s	0.113604	0.000000	0.877137	0.009259	0.000000	0.000000	92.000000	2808.000000
IL, 03417	Single-Family Detached	2010s	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.000000	0.000000
IL, 03417	Single-Family Detached	<1940	0.063018	0.000000	0.936982	0.000000	0.000000	0.000000	24.000000	603.000000
IL, 03418	Mobile Home	1940s	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.000000	0.000000
IL, 03418	Mobile Home	1950s	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.000000	0.000000
IL, 03418	Mobile Home	1960s	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.000000	0.000000
IL, 03418	Mobile Home	1970s	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.000000	0.000000
IL, 03418	Mobile Home	1980s	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.000000	0.000000
IL, 03418	Mobile Home	1990s	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	2.000000	50.000000
IL, 03418	Mobile Home	2000s	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.000000	0.000000
IL, 03418	Mobile Home	2010s	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.000000	0.000000
IL, 03418	Mobile Home	<1940	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.000000	0.000000
IL, 03418	Multi-Family with 2 - 4 Units	1940s	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.000000	0.000000
IL, 03418	Multi-Family with 2 - 4 Units	1950s	0.349398	0.000000	0.650602	0.000000	0.000000	0.000000	4.000000	83.000000
IL, 03418	Multi-Family with 2 - 4 Units	1960s	0.084416	0.000000	0.915584	0.000000	0.000000	0.000000	12.000000	308.000000
IL, 03418	Multi-Family with 2 - 4 Units	1970s	0.021318	0.000000	0.950904	0.008398	0.000000	0.019380	60.000000	1548.000000
IL, 03418	Multi-Family with 2 - 4 Units	1980s	0.075028	0.000000	0.896417	0.000000	0.009518	0.019037	62.000000	1786.000000
IL, 03418	Multi-Family with 2 - 4 Units	1990s	0.072165	0.000000	0.879725	0.048110	0.000000	0.000000	23.000000	582.000000
IL, 03418	Multi-Family with 2 - 4 Units	2000s	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	1.000000	11.000000
IL, 03418	Multi-Family with 2 - 4 Units	2010s	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.000000	0.000000
IL, 03418	Multi-Family with 2 - 4 Units	<1940	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	3.000000	64.000000
IL, 03418	Multi-Family with 5+ Units	1940s	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	1.000000	31.000000
IL, 03418	Multi-Family with 5+ Units	1950s	0.086957	0.000000	0.713043	0.108696	0.000000	0.091304	8.000000	230.000000
IL, 03418	Multi-Family with 5+ Units	1960s	0.268020	0.000000	0.691371	0.040609	0.000000	0.000000	31.000000	985.000000
IL, 03418	Multi-Family with 5+ Units	1970s	0.228682	0.000000	0.707641	0.019657	0.019657	0.024363	117.000000	3612.000000
IL, 03418	Multi-Family with 5+ Units	1980s	0.330693	0.000000	0.657426	0.011881	0.000000	0.000000	63.000000	2020.000000
IL, 03418	Multi-Family with 5+ Units	1990s	0.218929	0.000000	0.781071	0.000000	0.000000	0.000000	29.000000	1046.000000
IL, 03418	Multi-Family with 5+ Units	2000s	0.504886	0.000000	0.495114	0.000000	0.000000	0.000000	8.000000	307.000000
IL, 03418	Multi-Family with 5+ Units	2010s	0.293578	0.000000	0.706422	0.000000	0.000000	0.000000	2.000000	109.000000
IL, 03418	Multi-Family with 5+ Units	<1940	0.322581	0.000000	0.532258	0.000000	0.145161	0.000000	6.000000	124.000000
IL, 03418	Single-Family Attached	1940s	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.000000	0.000000
IL, 03418	Single-Family Attached	1950s	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	6.000000	142.000000
IL, 03418	Single-Family Attached	1960s	0.138095	0.000000	0.861905	0.000000	0.000000	0.000000	18.000000	420.000000
IL, 03418	Single-Family Attached	1970s	0.062053	0.000000	0.937948	0.000000	0.000000	0.000000	122.000000	2514.000000
IL, 03418	Single-Family Attached	1980s	0.131425	0.000000	0.848131	0.000000	0.000000	0.020444	87.000000	1712.000000
IL, 03418	Single-Family Attached	1990s	0.048907	0.000000	0.927159	0.000000	0.000000	0.023933	42.000000	961.000000
IL, 03418	Single-Family Attached	2000s	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	10.000000	253.000000
IL, 03418	Single-Family Attached	2010s	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	2.000000	44.000000
IL, 03418	Single-Family Attached	<1940	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	1.000000	13.000000
IL, 03418	Single-Family Detached	1940s	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	11.000000	356.000000
IL, 03418	Single-Family Detached	1950s	0.089856	0.000000	0.910144	0.000000	0.000000	0.000000	98.000000	2159.000000
IL, 03418	Single-Family Detached	1960s	0.020979	0.000000	0.973388	0.000000	0.002720	0.002914	251.000000	5148.000000
IL, 03418	Single-Family Detached	1970s	0.018777	0.000000	0.954742	0.001926	0.007824	0.016731	400.000000	8308.000000
IL, 03418	Single-Family Detached	1980s	0.028316	0.000000	0.971684	0.000000	0.000000	0.000000	162.000000	3920.000000
IL, 03418	Single-Family Detached	1990s	0.076003	0.000000	0.890692	0.000000	0.000000	0.033305	43.000000	1171.000000
IL, 03418	Single-Family Detached	2000s	0.030303	0.000000	0.969697	0.000000	0.000000	0.000000	22.000000	561.000000
IL, 03418	Single-Family Detached	2010s	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	1.000000	63.000000
IL, 03418	Single-Family Detached	<1940	0.000000	0.000000	0.656425	0.000000	0.198324	0.145251	14.000000	358.000000
IL, 03419	Mobile Home	1940s	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.000000	0.000000
IL, 03419	Mobile Home	1950s	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	1.000000	16.000000
IL, 03419	Mobile Home	1960s	0.505155	0.000000	0.494845	0.000000	0.000000	0.000000	3.000000	97.000000
IL, 03419	Mobile Home	1970s	0.266212	0.000000	0.675768	0.000000	0.000000	0.058020	9.000000	293.000000
IL, 03419	Mobile Home	1980s	0.330749	0.000000	0.542636	0.000000	0.000000	0.126615	15.000000	387.000000
IL, 03419	Mobile Home	1990s	0.078947	0.000000	0.921053	0.000000	0.000000	0.000000	6.000000	190.000000
IL, 03419	Mobile Home	2000s	0.540107	0.000000	0.000000	0.000000	0.000000	0.459893	3.000000	187.000000
IL, 03419	Mobile Home	2010s	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1.000000	31.000000
IL, 03419	Mobile Home	<1940	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.000000	0.000000
IL, 03419	Multi-Family with 2 - 4 Units	1940s	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	1.000000	26.000000
IL, 03419	Multi-Family with 2 - 4 Units	1950s	0.300654	0.000000	0.699346	0.000000	0.000000	0.000000	4.000000	153.000000
IL, 03419	Multi-Family with 2 - 4 Units	1960s	0.091716	0.000000	0.908284	0.000000	0.000000	0.000000	10.000000	338.000000
IL, 03419	Multi-Family with 2 - 4 Units	1970s	0.161527	0.000000	0.838473	0.000000	0.000000	0.000000	20.000000	681.000000
IL, 03419	Multi-Family with 2 - 4 Units	1980s	0.055024	0.000000	0.889952	0.000000	0.000000	0.055024	9.000000	418.000000
IL, 03419	Multi-Family with 2 - 4 Units	1990s	0.095023	0.000000	0.904977	0.000000	0.000000	0.000000	9.000000	221.000000
IL, 03419	Multi-Family with 2 - 4 Units	2000s	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.000000	0.000000
IL, 03419	Multi-Family with 2 - 4 Units	2010s	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.000000	0.000000
IL, 03419	Multi-Family with 2 - 4 Units	<1940	0.183206	0.000000	0.816794	0.000000	0.000000	0.000000	5.000000	131.000000
IL, 03419	Multi-Family with 5+ Units	1940s	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	3.000000	148.000000
IL, 03419	Multi-Family with 5+ Units	1950s	0.434156	0.000000	0.565844	0.000000	0.000000	0.000000	43.000000	1458.000000
IL, 03419	Multi-Family with 5+ Units	1960s	0.469844	0.000000	0.453956	0.000000	0.055123	0.021077	104.000000	3084.000000
IL, 03419	Multi-Family with 5+ Units	1970s	0.492301	0.003607	0.450687	0.021501	0.026495	0.005410	224.000000	7209.000000
IL, 03419	Multi-Family with 5+ Units	1980s	0.511235	0.000000	0.456198	0.009594	0.014390	0.008584	118.000000	3961.000000
IL, 03419	Multi-Family with 5+ Units	1990s	0.459207	0.000000	0.491259	0.022145	0.000000	0.027389	62.000000	1716.000000
IL, 03419	Multi-Family with 5+ Units	2000s	0.353925	0.034749	0.579151	0.000000	0.032175	0.000000	28.000000	777.000000
IL, 03419	Multi-Family with 5+ Units	2010s	0.548837	0.000000	0.451163	0.000000	0.000000	0.000000	5.000000	215.000000
IL, 03419	Multi-Family with 5+ Units	<1940	0.285714	0.000000	0.298137	0.000000	0.416149	0.000000	5.000000	161.000000
IL, 03419	Single-Family Attached	1940s	0.000000	0.000000	0.730769	0.000000	0.000000	0.269231	3.000000	78.000000
IL, 03419	Single-Family Attached	1950s	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	7.000000	180.000000
IL, 03419	Single-Family Attached	1960s	0.000000	0.000000	0.958848	0.000000	0.000000	0.041152	21.000000	486.000000
IL, 03419	Single-Family Attached	1970s	0.076404	0.000000	0.923595	0.000000	0.000000	0.000000	16.000000	445.000000
IL, 03419	Single-Family Attached	1980s	0.092838	0.000000	0.854111	0.000000	0.000000	0.053050	15.000000	377.000000
IL, 03419	Single-Family Attached	1990s	0.020487	0.000000	0.979513	0.000000	0.000000	0.000000	29.000000	781.000000
IL, 03419	Single-Family Attached	2000s	0.252336	0.000000	0.747664	0.000000	0.000000	0.000000	8.000000	214.000000
IL, 03419	Single-Family Attached	2010s	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	3.000000	80.000000
IL, 03419	Single-Family Attached	<1940	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	1.000000	15.000000
IL, 03419	Single-Family Detached	1940s	0.018842	0.012561	0.968597	0.000000	0.000000	0.000000	55.000000	1433.000000
IL, 03419	Single-Family Detached	1950s	0.029829	0.000000	0.954517	0.000000	0.008628	0.007026	338.000000	8113.000000
IL, 03419	Single-Family Detached	1960s	0.046359	0.000000	0.946609	0.000000	0.000000	0.007031	372.000000	8391.000000
IL, 03419	Single-Family Detached	1970s	0.048183	0.000000	0.946682	0.000000	0.000000	0.005134	106.000000	2532.000000
IL, 03419	Single-Family Detached	1980s	0.061250	0.000000	0.918750	0.000000	0.000000	0.020000	39.000000	800.000000
IL, 03419	Single-Family Detached	1990s	0.000000	0.000000	0.669065	0.000000	0.251799	0.079137	11.000000	278.000000
IL, 03419	Single-Family Detached	2000s	0.048851	0.000000	0.951149	0.000000	0.000000	0.000000	17.000000	348.000000
IL, 03419	Single-Family Detached	2010s	0.172619	0.000000	0.827381	0.000000	0.000000	0.000000	4.000000	168.000000
IL, 03419	Single-Family Detached	<1940	0.000000	0.000000	0.975000	0.000000	0.000000	0.025000	42.000000	1120.000000
IL, 03420	Mobile Home	1940s	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.000000	0.000000
IL, 03420	Mobile Home	1950s	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	1.000000	15.000000
IL, 03420	Mobile Home	1960s	0.123457	0.000000	0.876543	0.000000	0.000000	0.000000	6.000000	162.000000
IL, 03420	Mobile Home	1970s	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	7.000000	162.000000
IL, 03420	Mobile Home	1980s	0.113636	0.000000	0.886364	0.000000	0.000000	0.000000	7.000000	132.000000
IL, 03420	Mobile Home	1990s	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	4.000000	63.000000
IL, 03420	Mobile Home	2000s	0.616438	0.000000	0.191781	0.000000	0.000000	0.191781	3.000000	73.000000
IL, 03420	Mobile Home	2010s	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.000000	0.000000
IL, 03420	Mobile Home	<1940	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.000000	0.000000
IL, 03420	Multi-Family with 2 - 4 Units	1940s	0.087649	0.000000	0.912351	0.000000	0.000000	0.000000	8.000000	251.000000
IL, 03420	Multi-Family with 2 - 4 Units	1950s	0.046816	0.000000	0.953184	0.000000	0.000000	0.000000	30.000000	1068.000000
IL, 03420	Multi-Family with 2 - 4 Units	1960s	0.047297	0.000000	0.908301	0.017375	0.000000	0.027027	36.000000	1036.000000
IL, 03420	Multi-Family with 2 - 4 Units	1970s	0.111324	0.000000	0.888676	0.000000	0.000000	0.000000	22.000000	521.000000
IL, 03420	Multi-Family with 2 - 4 Units	1980s	0.565217	0.000000	0.291925	0.142857	0.000000	0.000000	8.000000	161.000000
IL, 03420	Multi-Family with 2 - 4 Units	1990s	0.326923	0.000000	0.673077	0.000000	0.000000	0.000000	3.000000	104.000000
IL, 03420	Multi-Family with 2 - 4 Units	2000s	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	5.000000	234.000000
IL, 03420	Multi-Family with 2 - 4 Units	2010s	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	15.000000
IL, 03420	Multi-Family with 2 - 4 Units	<1940	0.090268	0.000000	0.909732	0.000000	0.000000	0.000000	22.000000	709.000000
IL, 03420	Multi-Family with 5+ Units	1940s	0.203785	0.000000	0.755459	0.000000	0.040757	0.000000	17.000000	687.000000
IL, 03420	Multi-Family with 5+ Units	1950s	0.287195	0.000000	0.695732	0.000000	0.007927	0.009146	47.000000	1640.000000
IL, 03420	Multi-Family with 5+ Units	1960s	0.262670	0.000000	0.684796	0.016996	0.004635	0.030902	117.000000	3236.000000
IL, 03420	Multi-Family with 5+ Units	1970s	0.460614	0.000000	0.487074	0.014142	0.016423	0.021746	226.000000	6576.000000
IL, 03420	Multi-Family with 5+ Units	1980s	0.371997	0.000000	0.592792	0.018227	0.016984	0.000000	88.000000	2414.000000
IL, 03420	Multi-Family with 5+ Units	1990s	0.299022	0.000000	0.692743	0.000000	0.000000	0.008235	73.000000	1943.000000
IL, 03420	Multi-Family with 5+ Units	2000s	0.257130	0.000000	0.700552	0.011500	0.030819	0.000000	89.000000	2174.000000
IL, 03420	Multi-Family with 5+ Units	2010s	0.564955	0.000000	0.435045	0.000000	0.000000	0.000000	13.000000	331.000000
IL, 03420	Multi-Family with 5+ Units	<1940	0.145900	0.014909	0.762513	0.025559	0.020234	0.030884	29.000000	939.000000
IL, 03420	Single-Family Attached	1940s	0.000000	0.000000	0.942652	0.000000	0.000000	0.057348	14.000000	279.000000
IL, 03420	Single-Family Attached	1950s	0.042781	0.000000	0.957219	0.000000	0.000000	0.000000	26.000000	561.000000
IL, 03420	Single-Family Attached	1960s	0.032500	0.021875	0.945625	0.000000	0.000000	0.000000	58.000000	1600.000000
IL, 03420	Single-Family Attached	1970s	0.357401	0.000000	0.642599	0.000000	0.000000	0.000000	12.000000	277.000000
IL, 03420	Single-Family Attached	1980s	0.049296	0.000000	0.950704	0.000000	0.000000	0.000000	13.000000	284.000000
IL, 03420	Single-Family Attached	1990s	0.030992	0.000000	0.969008	0.000000	0.000000	0.000000	27.000000	484.000000
IL, 03420	Single-Family Attached	2000s	0.090323	0.000000	0.909677	0.000000	0.000000	0.000000	18.000000	310.000000
