Dependency=Geometry Building Type RECS	Dependency=HVAC Cooling Type	Dependency=HVAC Heating Type	Dependency=Vintage	Option=Cooling Only	Option=Heating Only	Option=Heating and Cooling	Option=None	sample_count	sample_weight	resstock_probability
Multi-Family with 5+ Units	Heat Pump	None	1960s	0.100025	0.000000	0.000000	0.899975	16.000000	29640.173828	0.000000
Multi-Family with 5+ Units	None	None	1960s	0.000000	0.000000	0.000000	1.000000	116.000000	192828.546875	0.000306
Multi-Family with 5+ Units	Room AC	None	1960s	0.000000	0.000000	0.000000	1.000000	116.000000	192828.546875	0.000079
Multi-Family with 5+ Units	Central AC	Ducted Heat Pump	1970s	0.037227	0.017692	0.108531	0.836550	191.000000	488030.968750	0.000000
Multi-Family with 5+ Units	Heat Pump	Ducted Heat Pump	1970s	0.037227	0.017692	0.108531	0.836550	191.000000	488030.968750	0.000664
Multi-Family with 5+ Units	None	Ducted Heat Pump	1970s	0.000000	0.390297	0.000000	0.609703	35.000000	84456.398438	0.000000
Multi-Family with 5+ Units	Room AC	Ducted Heat Pump	1970s	0.000000	0.390297	0.000000	0.609703	35.000000	84456.398438	0.000000
Multi-Family with 5+ Units	Central AC	Ducted Heating	1970s	0.037227	0.017692	0.108531	0.836550	191.000000	488030.968750	0.019620
Multi-Family with 5+ Units	Heat Pump	Ducted Heating	1970s	0.037227	0.017692	0.108531	0.836550	191.000000	488030.968750	0.000795
Multi-Family with 5+ Units	None	Ducted Heating	1970s	0.000000	0.390297	0.000000	0.609703	35.000000	84456.398438	0.002392
Multi-Family with 5+ Units	Room AC	Ducted Heating	1970s	0.000000	0.390297	0.000000	0.609703	35.000000	84456.398438	0.001461
Multi-Family with 5+ Units	Central AC	Non-Ducted Heat Pump	1970s	0.087270	0.112756	0.284699	0.515276	28.000000	41184.878906	0.000000
Multi-Family with 5+ Units	Heat Pump	Non-Ducted Heat Pump	1970s	0.087270	0.112756	0.284699	0.515276	28.000000	41184.878906	0.000071
Multi-Family with 5+ Units	None	Non-Ducted Heat Pump	1970s	0.000000	0.358121	0.000000	0.641879	158.000000	244115.421875	0.000000
Multi-Family with 5+ Units	Room AC	Non-Ducted Heat Pump	1970s	0.000000	0.358121	0.000000	0.641879	158.000000	244115.421875	0.000000
Multi-Family with 5+ Units	Central AC	Non-Ducted Heating	1970s	0.087270	0.112756	0.284699	0.515276	28.000000	41184.878906	0.001415
Multi-Family with 5+ Units	Heat Pump	Non-Ducted Heating	1970s	0.087270	0.112756	0.284699	0.515276	28.000000	41184.878906	0.000684
Multi-Family with 5+ Units	None	Non-Ducted Heating	1970s	0.000000	0.358121	0.000000	0.641879	158.000000	244115.421875	0.004454
Multi-Family with 5+ Units	Room AC	Non-Ducted Heating	1970s	0.000000	0.358121	0.000000	0.641879	158.000000	244115.421875	0.009017
Multi-Family with 5+ Units	Central AC	None	1970s	0.144835	0.000000	0.000000	0.855165	28.000000	42432.906250	0.000009
Multi-Family with 5+ Units	Heat Pump	None	1970s	0.144835	0.000000	0.000000	0.855165	28.000000	42432.906250	0.000004
Multi-Family with 5+ Units	None	None	1970s	0.000000	0.000000	0.000000	1.000000	158.000000	251512.859375	0.000038
Multi-Family with 5+ Units	Room AC	None	1970s	0.000000	0.000000	0.000000	1.000000	158.000000	251512.859375	0.000020
Multi-Family with 5+ Units	Central AC	Ducted Heat Pump	1980s	0.030487	0.034163	0.085404	0.849946	194.000000	466091.312500	0.000000
Multi-Family with 5+ Units	Heat Pump	Ducted Heat Pump	1980s	0.030487	0.034163	0.085404	0.849946	194.000000	466091.312500	0.000712
Multi-Family with 5+ Units	None	Ducted Heat Pump	1980s	0.000000	0.301809	0.000000	0.698191	24.000000	55913.273438	0.000000
Multi-Family with 5+ Units	Room AC	Ducted Heat Pump	1980s	0.000000	0.301809	0.000000	0.698191	24.000000	55913.273438	0.000000
Multi-Family with 5+ Units	Central AC	Ducted Heating	1980s	0.030487	0.034163	0.085404	0.849946	194.000000	466091.312500	0.013084
Multi-Family with 5+ Units	Heat Pump	Ducted Heating	1980s	0.030487	0.034163	0.085404	0.849946	194.000000	466091.312500	0.000148
Multi-Family with 5+ Units	None	Ducted Heating	1980s	0.000000	0.301809	0.000000	0.698191	24.000000	55913.273438	0.001182
Multi-Family with 5+ Units	Room AC	Ducted Heating	1980s	0.000000	0.301809	0.000000	0.698191	24.000000	55913.273438	0.000608
Multi-Family with 5+ Units	Central AC	Non-Ducted Heat Pump	1980s	0.116836	0.000000	0.098401	0.784763	22.000000	31093.648438	0.000000
Multi-Family with 5+ Units	Heat Pump	Non-Ducted Heat Pump	1980s	0.116836	0.000000	0.098401	0.784763	22.000000	31093.648438	0.000042
Multi-Family with 5+ Units	None	Non-Ducted Heat Pump	1980s	0.000000	0.330246	0.000000	0.669754	124.000000	193683.203125	0.000000
Multi-Family with 5+ Units	Room AC	Non-Ducted Heat Pump	1980s	0.000000	0.330246	0.000000	0.669754	124.000000	193683.203125	0.000000
Multi-Family with 5+ Units	Central AC	Non-Ducted Heating	1980s	0.116836	0.000000	0.098401	0.784763	22.000000	31093.648438	0.000581
Multi-Family with 5+ Units	Heat Pump	Non-Ducted Heating	1980s	0.116836	0.000000	0.098401	0.784763	22.000000	31093.648438	0.000082
Multi-Family with 5+ Units	None	Non-Ducted Heating	1980s	0.000000	0.330246	0.000000	0.669754	124.000000	193683.203125	0.002461
Multi-Family with 5+ Units	Room AC	Non-Ducted Heating	1980s	0.000000	0.330246	0.000000	0.669754	124.000000	193683.203125	0.004344
Multi-Family with 5+ Units	Central AC	None	1980s	0.129587	0.000000	0.000000	0.870413	22.000000	32035.880859	0.000015
Multi-Family with 5+ Units	Heat Pump	None	1980s	0.129587	0.000000	0.000000	0.870413	22.000000	32035.880859	0.000004
Multi-Family with 5+ Units	None	None	1980s	0.000000	0.000000	0.000000	1.000000	124.000000	199552.390625	0.000017
Multi-Family with 5+ Units	Room AC	None	1980s	0.000000	0.000000	0.000000	1.000000	124.000000	199552.390625	0.000007
Multi-Family with 5+ Units	Central AC	Ducted Heat Pump	1990s	0.003860	0.025910	0.058887	0.911343	154.000000	426830.093750	0.000000
Multi-Family with 5+ Units	Heat Pump	Ducted Heat Pump	1990s	0.003860	0.025910	0.058887	0.911343	154.000000	426830.093750	0.000473
Multi-Family with 5+ Units	None	Ducted Heat Pump	1990s	0.000000	0.379300	0.000000	0.620700	11.000000	23097.619141	0.000000
Multi-Family with 5+ Units	Room AC	Ducted Heat Pump	1990s	0.000000	0.379300	0.000000	0.620700	11.000000	23097.619141	0.000000
Multi-Family with 5+ Units	Central AC	Ducted Heating	1990s	0.003860	0.025910	0.058887	0.911343	154.000000	426830.093750	0.015339
Multi-Family with 5+ Units	Heat Pump	Ducted Heating	1990s	0.003860	0.025910	0.058887	0.911343	154.000000	426830.093750	0.000816
Multi-Family with 5+ Units	None	Ducted Heating	1990s	0.000000	0.379300	0.000000	0.620700	11.000000	23097.619141	0.000635
Multi-Family with 5+ Units	Room AC	Ducted Heating	1990s	0.000000	0.379300	0.000000	0.620700	11.000000	23097.619141	0.000328
Multi-Family with 5+ Units	Central AC	Non-Ducted Heat Pump	1990s	0.204448	0.000000	0.133295	0.662258	13.000000	19509.085938	0.000000
Multi-Family with 5+ Units	Heat Pump	Non-Ducted Heat Pump	1990s	0.204448	0.000000	0.133295	0.662258	13.000000	19509.085938	0.000000
Multi-Family with 5+ Units	None	Non-Ducted Heat Pump	1990s	0.000000	0.269610	0.000000	0.730390	55.000000	94275.171875	0.000000
Multi-Family with 5+ Units	Room AC	Non-Ducted Heat Pump	1990s	0.000000	0.269610	0.000000	0.730390	55.000000	94275.171875	0.000000
Multi-Family with 5+ Units	Central AC	Non-Ducted Heating	1990s	0.204448	0.000000	0.133295	0.662258	13.000000	19509.085938	0.000260
Multi-Family with 5+ Units	Heat Pump	Non-Ducted Heating	1990s	0.204448	0.000000	0.133295	0.662258	13.000000	19509.085938	0.000000
Multi-Family with 5+ Units	None	Non-Ducted Heating	1990s	0.000000	0.269610	0.000000	0.730390	55.000000	94275.171875	0.001741
Multi-Family with 5+ Units	Room AC	Non-Ducted Heating	1990s	0.000000	0.269610	0.000000	0.730390	55.000000	94275.171875	0.001784
Multi-Family with 5+ Units	Central AC	None	1990s	0.235891	0.000000	0.000000	0.764109	13.000000	20100.269531	0.000179
Multi-Family with 5+ Units	Heat Pump	None	1990s	0.235891	0.000000	0.000000	0.764109	13.000000	20100.269531	0.000000
Multi-Family with 5+ Units	None	None	1990s	0.000000	0.000000	0.000000	1.000000	55.000000	97131.992188	0.000057
Multi-Family with 5+ Units	Room AC	None	1990s	0.000000	0.000000	0.000000	1.000000	55.000000	97131.992188	0.000052
Multi-Family with 5+ Units	Central AC	Ducted Heat Pump	2000s	0.026765	0.026293	0.029443	0.917499	171.000000	224561.312500	0.000000
Multi-Family with 5+ Units	Heat Pump	Ducted Heat Pump	2000s	0.026765	0.026293	0.029443	0.917499	171.000000	224561.312500	0.002563
Multi-Family with 5+ Units	None	Ducted Heat Pump	2000s	0.000000	0.253926	0.000000	0.746074	13.000000	16384.601562	0.000000
Multi-Family with 5+ Units	Room AC	Ducted Heat Pump	2000s	0.000000	0.253926	0.000000	0.746074	13.000000	16384.601562	0.000000
Multi-Family with 5+ Units	Central AC	Ducted Heating	2000s	0.026765	0.026293	0.029443	0.917499	171.000000	224561.312500	0.016573
Multi-Family with 5+ Units	Heat Pump	Ducted Heating	2000s	0.026765	0.026293	0.029443	0.917499	171.000000	224561.312500	0.001313
Multi-Family with 5+ Units	None	Ducted Heating	2000s	0.000000	0.253926	0.000000	0.746074	13.000000	16384.601562	0.000785
Multi-Family with 5+ Units	Room AC	Ducted Heating	2000s	0.000000	0.253926	0.000000	0.746074	13.000000	16384.601562	0.000817
Multi-Family with 5+ Units	Central AC	Non-Ducted Heat Pump	2000s	0.034064	0.104801	0.136205	0.724930	24.000000	17743.330078	0.000000
Multi-Family with 5+ Units	Heat Pump	Non-Ducted Heat Pump	2000s	0.034064	0.104801	0.136205	0.724930	24.000000	17743.330078	0.000000
Multi-Family with 5+ Units	None	Non-Ducted Heat Pump	2000s	0.000000	0.552340	0.000000	0.447660	26.000000	21695.343750	0.000000
Multi-Family with 5+ Units	Room AC	Non-Ducted Heat Pump	2000s	0.000000	0.552340	0.000000	0.447660	26.000000	21695.343750	0.000000
Multi-Family with 5+ Units	Central AC	Non-Ducted Heating	2000s	0.034064	0.104801	0.136205	0.724930	24.000000	17743.330078	0.000618
Multi-Family with 5+ Units	Heat Pump	Non-Ducted Heating	2000s	0.034064	0.104801	0.136205	0.724930	24.000000	17743.330078	0.000151
Multi-Family with 5+ Units	None	Non-Ducted Heating	2000s	0.000000	0.552340	0.000000	0.447660	26.000000	21695.343750	0.000541
Multi-Family with 5+ Units	Room AC	Non-Ducted Heating	2000s	0.000000	0.552340	0.000000	0.447660	26.000000	21695.343750	0.001300
Multi-Family with 5+ Units	Central AC	None	2000s	0.044881	0.000000	0.000000	0.955119	24.000000	18281.005859	0.000122
Multi-Family with 5+ Units	Heat Pump	None	2000s	0.044881	0.000000	0.000000	0.955119	24.000000	18281.005859	0.000000
Multi-Family with 5+ Units	None	None	2000s	0.000000	0.000000	0.000000	1.000000	26.000000	22352.777344	0.000012
Multi-Family with 5+ Units	Room AC	None	2000s	0.000000	0.000000	0.000000	1.000000	26.000000	22352.777344	0.000000
Multi-Family with 5+ Units	Central AC	Ducted Heat Pump	2010s	0.026765	0.026293	0.029443	0.917499	171.000000	224561.312500	0.000000
Multi-Family with 5+ Units	Heat Pump	Ducted Heat Pump	2010s	0.026765	0.026293	0.029443	0.917499	171.000000	224561.312500	0.000635
Multi-Family with 5+ Units	None	Ducted Heat Pump	2010s	0.000000	0.253926	0.000000	0.746074	13.000000	16384.601562	0.000000
Multi-Family with 5+ Units	Room AC	Ducted Heat Pump	2010s	0.000000	0.253926	0.000000	0.746074	13.000000	16384.601562	0.000000
Multi-Family with 5+ Units	Central AC	Ducted Heating	2010s	0.026765	0.026293	0.029443	0.917499	171.000000	224561.312500	0.002314
Multi-Family with 5+ Units	Heat Pump	Ducted Heating	2010s	0.026765	0.026293	0.029443	0.917499	171.000000	224561.312500	0.000183
Multi-Family with 5+ Units	None	Ducted Heating	2010s	0.000000	0.253926	0.000000	0.746074	13.000000	16384.601562	0.000110
Multi-Family with 5+ Units	Room AC	Ducted Heating	2010s	0.000000	0.253926	0.000000	0.746074	13.000000	16384.601562	0.000114
Multi-Family with 5+ Units	Central AC	Non-Ducted Heat Pump	2010s	0.034064	0.104801	0.136205	0.724930	24.000000	17743.330078	0.000000
Multi-Family with 5+ Units	Heat Pump	Non-Ducted Heat Pump	2010s	0.034064	0.104801	0.136205	0.724930	24.000000	17743.330078	0.000000
Multi-Family with 5+ Units	None	Non-Ducted Heat Pump	2010s	0.000000	0.552340	0.000000	0.447660	26.000000	21695.343750	0.000000
Multi-Family with 5+ Units	Room AC	Non-Ducted Heat Pump	2010s	0.000000	0.552340	0.000000	0.447660	26.000000	21695.343750	0.000000
Multi-Family with 5+ Units	Central AC	Non-Ducted Heating	2010s	0.034064	0.104801	0.136205	0.724930	24.000000	17743.330078	0.000101
Multi-Family with 5+ Units	Heat Pump	Non-Ducted Heating	2010s	0.034064	0.104801	0.136205	0.724930	24.000000	17743.330078	0.000025
Multi-Family with 5+ Units	None	Non-Ducted Heating	2010s	0.000000	0.552340	0.000000	0.447660	26.000000	21695.343750	0.000089
Multi-Family with 5+ Units	Room AC	Non-Ducted Heating	2010s	0.000000	0.552340	0.000000	0.447660	26.000000	21695.343750	0.000213
Multi-Family with 5+ Units	Central AC	None	2010s	0.044881	0.000000	0.000000	0.955119	24.000000	18281.005859	0.000112
Multi-Family with 5+ Units	Heat Pump	None	2010s	0.044881	0.000000	0.000000	0.955119	24.000000	18281.005859	0.000000
Multi-Family with 5+ Units	None	None	2010s	0.000000	0.000000	0.000000	1.000000	26.000000	22352.777344	0.000011
Multi-Family with 5+ Units	Room AC	None	2010s	0.000000	0.000000	0.000000	1.000000	26.000000	22352.777344	0.000000
Multi-Family with 5+ Units	Central AC	Ducted Heat Pump	<1940	0.000000	0.000000	0.251796	0.748204	16.000000	37314.281250	0.000000
Multi-Family with 5+ Units	Heat Pump	Ducted Heat Pump	<1940	0.000000	0.000000	0.251796	0.748204	16.000000	37314.281250	0.001020
Multi-Family with 5+ Units	None	Ducted Heat Pump	<1940	0.000000	0.834268	0.000000	0.165732	13.000000	43027.421875	0.000000
Multi-Family with 5+ Units	Room AC	Ducted Heat Pump	<1940	0.000000	0.834268	0.000000	0.165732	13.000000	43027.421875	0.000000
Multi-Family with 5+ Units	Central AC	Ducted Heating	<1940	0.000000	0.000000	0.251796	0.748204	16.000000	37314.281250	0.021104
Multi-Family with 5+ Units	Heat Pump	Ducted Heating	<1940	0.000000	0.000000	0.251796	0.748204	16.000000	37314.281250	0.000000
Multi-Family with 5+ Units	None	Ducted Heating	<1940	0.000000	0.834268	0.000000	0.165732	13.000000	43027.421875	0.008093
Multi-Family with 5+ Units	Room AC	Ducted Heating	<1940	0.000000	0.834268	0.000000	0.165732	13.000000	43027.421875	0.020289
Multi-Family with 5+ Units	Central AC	Non-Ducted Heat Pump	<1940	0.000000	0.337652	0.418448	0.243900	8.000000	14670.289062	0.000000
Multi-Family with 5+ Units	Heat Pump	Non-Ducted Heat Pump	<1940	0.000000	0.337652	0.418448	0.243900	8.000000	14670.289062	0.000000
Multi-Family with 5+ Units	None	Non-Ducted Heat Pump	<1940	0.000000	0.727825	0.000000	0.272175	163.000000	270062.562500	0.000000
Multi-Family with 5+ Units	Room AC	Non-Ducted Heat Pump	<1940	0.000000	0.727825	0.000000	0.272175	163.000000	270062.562500	0.000000
Multi-Family with 5+ Units	Central AC	Non-Ducted Heating	<1940	0.000000	0.337652	0.418448	0.243900	8.000000	14670.289062	0.001816
Multi-Family with 5+ Units	Heat Pump	Non-Ducted Heating	<1940	0.000000	0.337652	0.418448	0.243900	8.000000	14670.289062	0.000000
Multi-Family with 5+ Units	None	Non-Ducted Heating	<1940	0.000000	0.727825	0.000000	0.272175	163.000000	270062.562500	0.019458
Multi-Family with 5+ Units	Room AC	Non-Ducted Heating	<1940	0.000000	0.727825	0.000000	0.272175	163.000000	270062.562500	0.019701
Multi-Family with 5+ Units	Central AC	None	<1940	0.000000	0.000000	0.000000	1.000000	8.000000	15114.842773	0.000071
Multi-Family with 5+ Units	Heat Pump	None	<1940	0.000000	0.000000	0.000000	1.000000	8.000000	15114.842773	0.000101
Multi-Family with 5+ Units	None	None	<1940	0.000000	0.000000	0.000000	1.000000	163.000000	278246.281250	0.000863
Multi-Family with 5+ Units	Room AC	None	<1940	0.000000	0.000000	0.000000	1.000000	163.000000	278246.281250	0.000134
Single-Family Attached	Central AC	Ducted Heat Pump	1940s	0.000000	0.000000	0.000000	1.000000	6.000000	10275.592773	0.000000
Single-Family Attached	Heat Pump	Ducted Heat Pump	1940s	0.000000	0.000000	0.000000	1.000000	6.000000	10275.592773	0.000164
Single-Family Attached	None	Ducted Heat Pump	1940s	0.000000	0.000000	0.000000	1.000000	9.000000	18827.152344	0.000000
Single-Family Attached	Room AC	Ducted Heat Pump	1940s	0.000000	0.000000	0.000000	1.000000	9.000000	18827.152344	0.000000
Single-Family Attached	Central AC	Ducted Heating	1940s	0.000000	0.000000	0.000000	1.000000	6.000000	10275.592773	0.000867
Single-Family Attached	Heat Pump	Ducted Heating	1940s	0.000000	0.000000	0.000000	1.000000	6.000000	10275.592773	0.000000
Single-Family Attached	None	Ducted Heating	1940s	0.000000	0.000000	0.000000	1.000000	9.000000	18827.152344	0.001156
Single-Family Attached	Room AC	Ducted Heating	1940s	0.000000	0.000000	0.000000	1.000000	9.000000	18827.152344	0.000787
Single-Family Attached	Central AC	Non-Ducted Heat Pump	1940s	0.000000	0.000000	0.000000	1.000000	1.000000	2038.124512	0.000000
Single-Family Attached	Heat Pump	Non-Ducted Heat Pump	1940s	0.000000	0.000000	0.000000	1.000000	1.000000	2038.124512	0.000000
Single-Family Attached	None	Non-Ducted Heat Pump	1940s	0.000000	0.126055	0.000000	0.873945	12.000000	15815.707031	0.000000
Single-Family Attached	Room AC	Non-Ducted Heat Pump	1940s	0.000000	0.126055	0.000000	0.873945	12.000000	15815.707031	0.000000
Single-Family Attached	Central AC	Non-Ducted Heating	1940s	0.000000	0.000000	0.000000	1.000000	1.000000	2038.124512	0.000139
Single-Family Attached	Heat Pump	Non-Ducted Heating	1940s	0.000000	0.000000	0.000000	1.000000	1.000000	2038.124512	0.000000
Single-Family Attached	None	Non-Ducted Heating	1940s	0.000000	0.126055	0.000000	0.873945	12.000000	15815.707031	0.000339
Single-Family Attached	Room AC	Non-Ducted Heating	1940s	0.000000	0.126055	0.000000	0.873945	12.000000	15815.707031	0.000674
Single-Family Attached	Central AC	None	1940s	0.000000	0.000000	0.000000	1.000000	1.000000	2099.885986	0.000000
Single-Family Attached	Heat Pump	None	1940s	0.000000	0.000000	0.000000	1.000000	1.000000	2099.885986	0.000000
Single-Family Attached	None	None	1940s	0.000000	0.000000	0.000000	1.000000	12.000000	16294.970703	0.000000
Single-Family Attached	Room AC	None	1940s	0.000000	0.000000	0.000000	1.000000	12.000000	16294.970703	0.000056
Single-Family Attached	Central AC	Ducted Heat Pump	1950s	0.000000	0.000000	0.000000	1.000000	24.000000	50581.246094	0.000000
Single-Family Attached	Heat Pump	Ducted Heat Pump	1950s	0.000000	0.000000	0.000000	1.000000	24.000000	50581.246094	0.000052
Single-Family Attached	None	Ducted Heat Pump	1950s	0.000000	0.063655	0.000000	0.936345	19.000000	39952.308594	0.000000
Single-Family Attached	Room AC	Ducted Heat Pump	1950s	0.000000	0.063655	0.000000	0.936345	19.000000	39952.308594	0.000000
Single-Family Attached	Central AC	Ducted Heating	1950s	0.000000	0.000000	0.000000	1.000000	24.000000	50581.246094	0.002992
Single-Family Attached	Heat Pump	Ducted Heating	1950s	0.000000	0.000000	0.000000	1.000000	24.000000	50581.246094	0.000172
Single-Family Attached	None	Ducted Heating	1950s	0.000000	0.063655	0.000000	0.936345	19.000000	39952.308594	0.001420
Single-Family Attached	Room AC	Ducted Heating	1950s	0.000000	0.063655	0.000000	0.936345	19.000000	39952.308594	0.001240
Single-Family Attached	Central AC	Non-Ducted Heat Pump	1950s	0.000000	0.000000	0.000000	1.000000	2.000000	2164.702637	0.000000
Single-Family Attached	Heat Pump	Non-Ducted Heat Pump	1950s	0.000000	0.000000	0.000000	1.000000	2.000000	2164.702637	0.000019
Single-Family Attached	None	Non-Ducted Heat Pump	1950s	0.000000	0.283067	0.000000	0.716933	26.000000	33056.242188	0.000000
Single-Family Attached	Room AC	Non-Ducted Heat Pump	1950s	0.000000	0.283067	0.000000	0.716933	26.000000	33056.242188	0.000000
Single-Family Attached	Central AC	Non-Ducted Heating	1950s	0.000000	0.000000	0.000000	1.000000	2.000000	2164.702637	0.000000
Single-Family Attached	Heat Pump	Non-Ducted Heating	1950s	0.000000	0.000000	0.000000	1.000000	2.000000	2164.702637	0.000000
Single-Family Attached	None	Non-Ducted Heating	1950s	0.000000	0.283067	0.000000	0.716933	26.000000	33056.242188	0.000216
Single-Family Attached	Room AC	Non-Ducted Heating	1950s	0.000000	0.283067	0.000000	0.716933	26.000000	33056.242188	0.002487
Single-Family Attached	Central AC	None	1950s	0.000000	0.000000	0.000000	1.000000	2.000000	2230.299805	0.000008
Single-Family Attached	Heat Pump	None	1950s	0.000000	0.000000	0.000000	1.000000	2.000000	2230.299805	0.000000
Single-Family Attached	None	None	1950s	0.000000	0.000000	0.000000	1.000000	26.000000	34057.945312	0.000007
Single-Family Attached	Room AC	None	1950s	0.000000	0.000000	0.000000	1.000000	26.000000	34057.945312	0.000004
Single-Family Attached	Central AC	Ducted Heat Pump	1960s	0.000000	0.000000	0.000000	1.000000	24.000000	44772.574219	0.000000
Single-Family Attached	Heat Pump	Ducted Heat Pump	1960s	0.000000	0.000000	0.000000	1.000000	24.000000	44772.574219	0.000042
Single-Family Attached	None	Ducted Heat Pump	1960s	0.000000	0.101128	0.000000	0.898872	18.000000	34427.460938	0.000000
Single-Family Attached	Room AC	Ducted Heat Pump	1960s	0.000000	0.101128	0.000000	0.898872	18.000000	34427.460938	0.000000
Single-Family Attached	Central AC	Ducted Heating	1960s	0.000000	0.000000	0.000000	1.000000	24.000000	44772.574219	0.002535
Single-Family Attached	Heat Pump	Ducted Heating	1960s	0.000000	0.000000	0.000000	1.000000	24.000000	44772.574219	0.000000
Single-Family Attached	None	Ducted Heating	1960s	0.000000	0.101128	0.000000	0.898872	18.000000	34427.460938	0.000795
Single-Family Attached	Room AC	Ducted Heating	1960s	0.000000	0.101128	0.000000	0.898872	18.000000	34427.460938	0.001222
Single-Family Attached	Central AC	Non-Ducted Heat Pump	1960s	0.250000	0.250000	0.250000	0.250000	0.000000	0.000000	0.000000
Single-Family Attached	Heat Pump	Non-Ducted Heat Pump	1960s	0.250000	0.250000	0.250000	0.250000	0.000000	0.000000	0.000000
Single-Family Attached	None	Non-Ducted Heat Pump	1960s	0.000000	0.149030	0.000000	0.850970	31.000000	30789.439453	0.000000
Single-Family Attached	Room AC	Non-Ducted Heat Pump	1960s	0.000000	0.149030	0.000000	0.850970	31.000000	30789.439453	0.000000
Single-Family Attached	Central AC	Non-Ducted Heating	1960s	0.250000	0.250000	0.250000	0.250000	0.000000	0.000000	0.000000
Single-Family Attached	Heat Pump	Non-Ducted Heating	1960s	0.250000	0.250000	0.250000	0.250000	0.000000	0.000000	0.000000
Single-Family Attached	None	Non-Ducted Heating	1960s	0.000000	0.149030	0.000000	0.850970	31.000000	30789.439453	0.000763
Single-Family Attached	Room AC	Non-Ducted Heating	1960s	0.000000	0.149030	0.000000	0.850970	31.000000	30789.439453	0.001688
Single-Family Attached	Central AC	None	1960s	0.500000	0.000000	0.000000	0.500000	0.000000	0.000000	0.000000
Single-Family Attached	Heat Pump	None	1960s	0.500000	0.000000	0.000000	0.500000	0.000000	0.000000	0.000000
Single-Family Attached	None	None	1960s	0.000000	0.000000	0.000000	1.000000	31.000000	31722.453125	0.000054
Single-Family Attached	Room AC	None	1960s	0.000000	0.000000	0.000000	1.000000	31.000000	31722.453125	0.000020
Single-Family Attached	Central AC	Ducted Heat Pump	1970s	0.000000	0.000000	0.000000	1.000000	81.000000	170389.906250	0.000000
Single-Family Attached	Heat Pump	Ducted Heat Pump	1970s	0.000000	0.000000	0.000000	1.000000	81.000000	170389.906250	0.000111
Single-Family Attached	None	Ducted Heat Pump	1970s	0.000000	0.000000	0.000000	1.000000	23.000000	45240.718750	0.000000
Single-Family Attached	Room AC	Ducted Heat Pump	1970s	0.000000	0.000000	0.000000	1.000000	23.000000	45240.718750	0.000000
Single-Family Attached	Central AC	Ducted Heating	1970s	0.000000	0.000000	0.000000	1.000000	81.000000	170389.906250	0.003132
Single-Family Attached	Heat Pump	Ducted Heating	1970s	0.000000	0.000000	0.000000	1.000000	81.000000	170389.906250	0.000000
Single-Family Attached	None	Ducted Heating	1970s	0.000000	0.000000	0.000000	1.000000	23.000000	45240.718750	0.000827
Single-Family Attached	Room AC	Ducted Heating	1970s	0.000000	0.000000	0.000000	1.000000	23.000000	45240.718750	0.000097
Single-Family Attached	Central AC	Non-Ducted Heat Pump	1970s	0.066552	0.000000	0.000000	0.933448	11.000000	13058.594727	0.000000
Single-Family Attached	Heat Pump	Non-Ducted Heat Pump	1970s	0.066552	0.000000	0.000000	0.933448	11.000000	13058.594727	0.000012
Single-Family Attached	None	Non-Ducted Heat Pump	1970s	0.000000	0.092227	0.000000	0.907773	21.000000	21705.310547	0.000000
Single-Family Attached	Room AC	Non-Ducted Heat Pump	1970s	0.000000	0.092227	0.000000	0.907773	21.000000	21705.310547	0.000000
Single-Family Attached	Central AC	Non-Ducted Heating	1970s	0.066552	0.000000	0.000000	0.933448	11.000000	13058.594727	0.000556
Single-Family Attached	Heat Pump	Non-Ducted Heating	1970s	0.066552	0.000000	0.000000	0.933448	11.000000	13058.594727	0.000164
Single-Family Attached	None	Non-Ducted Heating	1970s	0.000000	0.092227	0.000000	0.907773	21.000000	21705.310547	0.000339
Single-Family Attached	Room AC	Non-Ducted Heating	1970s	0.000000	0.092227	0.000000	0.907773	21.000000	21705.310547	0.001542
Single-Family Attached	Central AC	None	1970s	0.066552	0.000000	0.000000	0.933448	11.000000	13454.309570	0.000007
Single-Family Attached	Heat Pump	None	1970s	0.066552	0.000000	0.000000	0.933448	11.000000	13454.309570	0.000000
Single-Family Attached	None	None	1970s	0.000000	0.000000	0.000000	1.000000	21.000000	22363.046875	0.000005
Single-Family Attached	Room AC	None	1970s	0.000000	0.000000	0.000000	1.000000	21.000000	22363.046875	0.000000
Single-Family Attached	Central AC	Ducted Heat Pump	1980s	0.004599	0.000000	0.006032	0.989369	132.000000	239550.781250	0.000000
Single-Family Attached	Heat Pump	Ducted Heat Pump	1980s	0.004599	0.000000	0.006032	0.989369	132.000000	239550.781250	0.000119
Single-Family Attached	None	Ducted Heat Pump	1980s	0.000000	0.030138	0.000000	0.969862	29.000000	54206.535156	0.000000
Single-Family Attached	Room AC	Ducted Heat Pump	1980s	0.000000	0.030138	0.000000	0.969862	29.000000	54206.535156	0.000000
Single-Family Attached	Central AC	Ducted Heating	1980s	0.004599	0.000000	0.006032	0.989369	132.000000	239550.781250	0.001830
Single-Family Attached	Heat Pump	Ducted Heating	1980s	0.004599	0.000000	0.006032	0.989369	132.000000	239550.781250	0.000100
Single-Family Attached	None	Ducted Heating	1980s	0.000000	0.030138	0.000000	0.969862	29.000000	54206.535156	0.000379
Single-Family Attached	Room AC	Ducted Heating	1980s	0.000000	0.030138	0.000000	0.969862	29.000000	54206.535156	0.000201
